                 (undefined) external _AnalyticsSendEvent (from CoreAnalytics)
                 (undefined) external _MGCopyAnswer (from libMobileGestalt)
                 (undefined) external _NSCocoaErrorDomain (from Foundation)
                 (undefined) external _NSURLSessionTaskPriorityDefault (from Foundation)
                 (undefined) external _NSURLSessionTaskPriorityHigh (from Foundation)
                 (undefined) external _NSURLSessionTaskPriorityLow (from Foundation)
                 (undefined) external _OBJC_CLASS_$_NSDistributedNotificationCenter (from Foundation)
                 (undefined) external _OBJC_CLASS_$_NSError (from Foundation)
                 (undefined) external _OBJC_CLASS_$_NSHTTPURLResponse (from Foundation)
                 (undefined) external _OBJC_CLASS_$_NSNumber (from Foundation)
                 (undefined) external _OBJC_CLASS_$_NSObject (from libobjc)
                 (undefined) external _OBJC_CLASS_$_NSProcessInfo (from Foundation)
                 (undefined) external _OBJC_CLASS_$_NSRegularExpression (from Foundation)
                 (undefined) external _OBJC_CLASS_$_NSTextCheckingResult (from Foundation)
                 (undefined) external _OBJC_CLASS_$_NSURLSession (from Foundation)
                 (undefined) external _OBJC_CLASS_$_NSURLSessionConfiguration (from Foundation)
                 (undefined) external _OBJC_CLASS_$_NSUserDefaults (from CoreFoundation)
                 (undefined) external _OBJC_CLASS_$_NSXPCConnection (from Foundation)
                 (undefined) external _OBJC_CLASS_$_NSXPCInterface (from Foundation)
                 (undefined) external _OBJC_CLASS_$_OS_dispatch_queue (from libSystem)
                 (undefined) external _OBJC_CLASS_$_OS_os_log (from libSystem)
000000028236cf30 (__AUTH,__objc_data) external _OBJC_CLASS_$__TtC10PegasusKit10ClientName
000000024b928878 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____y______y___________pGAD_pG 7Combine10PublishersO8MapErrorV AA12AnyPublisherV 10PegasusAPI49Apple_Parsec_Spotlight_V1alpha_ZkwSuggestResponseV s0D0P
000000024b9286c8 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____y______y___________pGAD_pG 7Combine10PublishersO8MapErrorV AA12AnyPublisherV 10PegasusAPI49Apple_Parsec_Visualsearch_V2_VisualSearchResponseV s0D0P
000000024b927486 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____y______y______y__________GGG 7Combine10PublishersO5FirstV AC4DropV AA12AnyPublisherV 10PegasusKit04BaseG5ProxyC12EnabledStateC0L0O s5NeverO
000000024b9275e0 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____y______y______y______y_____y__________GG______pG_____yAfJ_pGGAIG 7Combine10PublishersO5CatchV AC7FlatMapV AC14SetFailureTypeV AA4JustV s6ResultOsRi_zrlE 10PegasusAPI026Apple_Parsec_Siri_V2alpha_oK8ResponseV 0K3Kit0K17ProxyForAssistantC5ErrorO sATP AA12AnyPublisherV
000000024b927fbc (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____y______y______y______y_____y__________GG______pG_____yAfJ_pGGAIG 7Combine10PublishersO5CatchV AC7FlatMapV AC14SetFailureTypeV AA4JustV s6ResultOsRi_zrlE 10PegasusAPI027Apple_Parsec_Multimodal_V1_O8ResponseV 0K3Kit0K14ProxyForLookupC5ErrorO sATP AA12AnyPublisherV
000000024b927800 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____y______y______y______y_____y__________GG______pG_____yAfJ_pGGAIG 7Combine10PublishersO5CatchV AC7FlatMapV AC14SetFailureTypeV AA4JustV s6ResultOsRi_zrlE 10PegasusAPI050Apple_Parsec_Responseframework_Engagement_V1alpha_P8ResponseV 0K3Kit0k8ProxyForP0C5ErrorO sATP AA12AnyPublisherV
000000024b9284ea (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____y______y______y______y_____y__________GG______pG_____yAfJ_pGGAIG 7Combine10PublishersO5CatchV AC7FlatMapV AC14SetFailureTypeV AA4JustV s6ResultOsRi_zrlE 10PegasusAPI40Apple_Parsec_Kg_V1alpha_IDSearchResponseV 0K3Kit0K28ProxyForIntelligencePlatformC5ErrorO sATP AA12AnyPublisherV
000000024b927348 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____y______y______y______y_____y__________GG______pG_____yAfJ_pGGAIG 7Combine10PublishersO5CatchV AC7FlatMapV AC14SetFailureTypeV AA4JustV s6ResultOsRi_zrlE 10PegasusAPI49Apple_Parsec_Spotlight_V1alpha_ZkwSuggestResponseV 0K3Kit0k8ProxyForO3ZKWC5ErrorO sATP AA12AnyPublisherV
000000024b927b64 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____y______y______y______y_____y__________GG______pG_____yAfJ_pGGAIG 7Combine10PublishersO5CatchV AC7FlatMapV AC14SetFailureTypeV AA4JustV s6ResultOsRi_zrlE 10PegasusAPI49Apple_Parsec_Visualsearch_V2_VisualSearchResponseV 0K3Kit0k8ProxyForqR0C5ErrorO sATP AA12AnyPublisherV
000000024b927712 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____y______y______y______y_____y__________G_____G______pGADyAfK_pGG_____yAHGG 7Combine10PublishersO5CatchV AC7FlatMapV AC14SetFailureTypeV AA12AnyPublisherV s6ResultOsRi_zrlE 10PegasusAPI050Apple_Parsec_Responseframework_Engagement_V1alpha_Q8ResponseV 0L3Kit0l8ProxyForQ0C5ErrorO s5NeverO sATP AA4JustV
000000024b9275a4 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____y______y______y_____y__________GG______pG_____yAeI_pGG 7Combine10PublishersO7FlatMapV AC14SetFailureTypeV AA4JustV s6ResultOsRi_zrlE 10PegasusAPI026Apple_Parsec_Siri_V2alpha_nJ8ResponseV 0J3Kit0J17ProxyForAssistantC5ErrorO sARP AA12AnyPublisherV
000000024b927f80 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____y______y______y_____y__________GG______pG_____yAeI_pGG 7Combine10PublishersO7FlatMapV AC14SetFailureTypeV AA4JustV s6ResultOsRi_zrlE 10PegasusAPI027Apple_Parsec_Multimodal_V1_N8ResponseV 0J3Kit0J14ProxyForLookupC5ErrorO sARP AA12AnyPublisherV
000000024b9277c4 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____y______y______y_____y__________GG______pG_____yAeI_pGG 7Combine10PublishersO7FlatMapV AC14SetFailureTypeV AA4JustV s6ResultOsRi_zrlE 10PegasusAPI050Apple_Parsec_Responseframework_Engagement_V1alpha_O8ResponseV 0J3Kit0j8ProxyForO0C5ErrorO sARP AA12AnyPublisherV
000000024b9284ae (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____y______y______y_____y__________GG______pG_____yAeI_pGG 7Combine10PublishersO7FlatMapV AC14SetFailureTypeV AA4JustV s6ResultOsRi_zrlE 10PegasusAPI40Apple_Parsec_Kg_V1alpha_IDSearchResponseV 0J3Kit0J28ProxyForIntelligencePlatformC5ErrorO sARP AA12AnyPublisherV
000000024b92730c (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____y______y______y_____y__________GG______pG_____yAeI_pGG 7Combine10PublishersO7FlatMapV AC14SetFailureTypeV AA4JustV s6ResultOsRi_zrlE 10PegasusAPI49Apple_Parsec_Spotlight_V1alpha_ZkwSuggestResponseV 0J3Kit0j8ProxyForN3ZKWC5ErrorO sARP AA12AnyPublisherV
000000024b927b28 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____y______y______y_____y__________GG______pG_____yAeI_pGG 7Combine10PublishersO7FlatMapV AC14SetFailureTypeV AA4JustV s6ResultOsRi_zrlE 10PegasusAPI49Apple_Parsec_Visualsearch_V2_VisualSearchResponseV 0J3Kit0j8ProxyForpQ0C5ErrorO sARP AA12AnyPublisherV
000000024b9276d4 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____y______y______y_____y__________G_____G______pGACyAeJ_pGG 7Combine10PublishersO7FlatMapV AC14SetFailureTypeV AA12AnyPublisherV s6ResultOsRi_zrlE 10PegasusAPI050Apple_Parsec_Responseframework_Engagement_V1alpha_P8ResponseV 0K3Kit0k8ProxyForP0C5ErrorO s5NeverO sARP
000000024b9289f2 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____y______y_____ySo17NSHTTPURLResponseC______Sgt______pGGAH_pG 7Combine10PublishersO8MapErrorV AA8DeferredV AA6FutureC 10Foundation4DataV s0D0P
000000024b92753c (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____y______y_____y__________G_____GAByACy___________pGAGGG 7Combine10PublishersO7FlatMapV AA12AnyPublisherV s6ResultOsRi_zrlE 10PegasusAPI026Apple_Parsec_Siri_V2alpha_lH8ResponseV 0H3Kit0H17ProxyForAssistantC5ErrorO s5NeverO AJ0j1_k8_Search_H12QueryContextV sAPP
000000024b927f1a (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____y______y_____y__________G_____GAByACy___________pGAGGG 7Combine10PublishersO7FlatMapV AA12AnyPublisherV s6ResultOsRi_zrlE 10PegasusAPI027Apple_Parsec_Multimodal_V1_L8ResponseV 0H3Kit0H14ProxyForLookupC5ErrorO s5NeverO AJ0j1_k8_Search_H12QueryContextV sAPP
000000024b927776 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____y______y_____y__________G_____GAByACy___________pGAGGG 7Combine10PublishersO7FlatMapV AA12AnyPublisherV s6ResultOsRi_zrlE 10PegasusAPI050Apple_Parsec_Responseframework_Engagement_V1alpha_M8ResponseV 0H3Kit0h8ProxyForM0C5ErrorO s5NeverO AJ0j1_k8_Search_H12QueryContextV sAPP
000000024b928466 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____y______y_____y__________G_____GAByACy___________pGAGGG 7Combine10PublishersO7FlatMapV AA12AnyPublisherV s6ResultOsRi_zrlE 10PegasusAPI40Apple_Parsec_Kg_V1alpha_IDSearchResponseV 0H3Kit0H28ProxyForIntelligencePlatformC5ErrorO s5NeverO AJ0j1_k8_Search_H12QueryContextV sAPP
000000024b927ab0 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____y______y_____y__________G_____GAByACy___________pGAGGG 7Combine10PublishersO7FlatMapV AA12AnyPublisherV s6ResultOsRi_zrlE 10PegasusAPI49Apple_Parsec_Visualsearch_V2_VisualSearchResponseV 0H3Kit0h8ProxyFornO0C5ErrorO s5NeverO AJ0j1_k1_o1_H12QueryContextV sAPP
000000024b9273da (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____y______y_____y__________G_____GAEG 7Combine10PublishersO14SetFailureTypeV AA12AnyPublisherV s6ResultOsRi_zrlE 10PegasusAPI026Apple_Parsec_Siri_V2alpha_mI8ResponseV 0I3Kit0I17ProxyForAssistantC5ErrorO s5NeverO
000000024b927e94 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____y______y_____y__________G_____GAEG 7Combine10PublishersO14SetFailureTypeV AA12AnyPublisherV s6ResultOsRi_zrlE 10PegasusAPI027Apple_Parsec_Multimodal_V1_M8ResponseV 0I3Kit0I14ProxyForLookupC5ErrorO s5NeverO
000000024b92764e (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____y______y_____y__________G_____GAEG 7Combine10PublishersO14SetFailureTypeV AA12AnyPublisherV s6ResultOsRi_zrlE 10PegasusAPI050Apple_Parsec_Responseframework_Engagement_V1alpha_N8ResponseV 0I3Kit0i8ProxyForN0C5ErrorO s5NeverO
000000024b928398 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____y______y_____y__________G_____GAEG 7Combine10PublishersO14SetFailureTypeV AA12AnyPublisherV s6ResultOsRi_zrlE 10PegasusAPI40Apple_Parsec_Kg_V1alpha_IDSearchResponseV 0I3Kit0I28ProxyForIntelligencePlatformC5ErrorO s5NeverO
000000024b9271c0 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____y______y_____y__________G_____GAEG 7Combine10PublishersO14SetFailureTypeV AA12AnyPublisherV s6ResultOsRi_zrlE 10PegasusAPI49Apple_Parsec_Spotlight_V1alpha_ZkwSuggestResponseV 0I3Kit0i8ProxyForM3ZKWC5ErrorO s5NeverO
000000024b927a04 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____y______y_____y__________G_____GAEG 7Combine10PublishersO14SetFailureTypeV AA12AnyPublisherV s6ResultOsRi_zrlE 10PegasusAPI49Apple_Parsec_Visualsearch_V2_VisualSearchResponseV 0I3Kit0i8ProxyForoP0C5ErrorO s5NeverO
000000024b92719a (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____y______y_____y__________G_____GG 7Combine10PublishersO12HandleEventsV AA12AnyPublisherV s6ResultOsRi_zrlE 10PegasusAPI49Apple_Parsec_Spotlight_V1alpha_ZkwSuggestResponseV 0H3Kit0h8ProxyForL3ZKWC5ErrorO s5NeverO
000000024b92729e (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____y______y_____y__________G_____GSo17OS_dispatch_queueCG 7Combine10PublishersO9ReceiveOnV AA12AnyPublisherV s6ResultOsRi_zrlE 10PegasusAPI49Apple_Parsec_Spotlight_V1alpha_ZkwSuggestResponseV 0H3Kit0h8ProxyForL3ZKWC5ErrorO s5NeverO
000000024b9274a8 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____y______y_____y__________G_____G_____y______y_ABy_____AGGGGG 7Combine10PublishersO7FlatMapV AA12AnyPublisherV s6ResultOsRi_zrlE 10PegasusAPI026Apple_Parsec_Siri_V2alpha_lH8ResponseV 0H3Kit0H17ProxyForAssistantC5ErrorO s5NeverO AC5FirstV AC4DropV AM04BasehP0C12EnabledStateC0Y0O
000000024b9283f2 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____y______y_____y__________G_____G_____y______y_ABy_____AGGGGG 7Combine10PublishersO7FlatMapV AA12AnyPublisherV s6ResultOsRi_zrlE 10PegasusAPI40Apple_Parsec_Kg_V1alpha_IDSearchResponseV 0H3Kit0H28ProxyForIntelligencePlatformC5ErrorO s5NeverO AC5FirstV AC4DropV AM04BasehQ0C12EnabledStateC5StateO
000000024b9289bc (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____y_____ySo17NSHTTPURLResponseC______Sgt______pGG 7Combine8DeferredV AA6FutureC 10Foundation4DataV s5ErrorP
000000024b927514 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____y_____y__________GG 7Combine4JustV s6ResultOsRi_zrlE 10PegasusAPI026Apple_Parsec_Siri_V2alpha_hD8ResponseV 0D3Kit0D17ProxyForAssistantC5ErrorO
000000024b927f00 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____y_____y__________GG 7Combine4JustV s6ResultOsRi_zrlE 10PegasusAPI027Apple_Parsec_Multimodal_V1_H8ResponseV 0D3Kit0D14ProxyForLookupC5ErrorO
000000024b9276ba (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____y_____y__________GG 7Combine4JustV s6ResultOsRi_zrlE 10PegasusAPI050Apple_Parsec_Responseframework_Engagement_V1alpha_I8ResponseV 0D3Kit0d8ProxyForI0C5ErrorO
000000024b92844c (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____y_____y__________GG 7Combine4JustV s6ResultOsRi_zrlE 10PegasusAPI40Apple_Parsec_Kg_V1alpha_IDSearchResponseV 0D3Kit0D28ProxyForIntelligencePlatformC5ErrorO
000000024b9272f2 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____y_____y__________GG 7Combine4JustV s6ResultOsRi_zrlE 10PegasusAPI49Apple_Parsec_Spotlight_V1alpha_ZkwSuggestResponseV 0D3Kit0d8ProxyForH3ZKWC5ErrorO
000000024b927a96 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____y_____y__________GG 7Combine4JustV s6ResultOsRi_zrlE 10PegasusAPI49Apple_Parsec_Visualsearch_V2_VisualSearchResponseV 0D3Kit0d8ProxyForjK0C5ErrorO
000000024b927402 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____y_____y__________G_____G 7Combine12AnyPublisherV s6ResultOsRi_zrlE 10PegasusAPI026Apple_Parsec_Siri_V2alpha_iE8ResponseV 0E3Kit0E17ProxyForAssistantC5ErrorO s5NeverO
000000024b927ebc (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____y_____y__________G_____G 7Combine12AnyPublisherV s6ResultOsRi_zrlE 10PegasusAPI027Apple_Parsec_Multimodal_V1_I8ResponseV 0E3Kit0E14ProxyForLookupC5ErrorO s5NeverO
000000024b927676 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____y_____y__________G_____G 7Combine12AnyPublisherV s6ResultOsRi_zrlE 10PegasusAPI050Apple_Parsec_Responseframework_Engagement_V1alpha_J8ResponseV 0E3Kit0e8ProxyForJ0C5ErrorO s5NeverO
000000024b9283c0 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____y_____y__________G_____G 7Combine12AnyPublisherV s6ResultOsRi_zrlE 10PegasusAPI40Apple_Parsec_Kg_V1alpha_IDSearchResponseV 0E3Kit0E28ProxyForIntelligencePlatformC5ErrorO s5NeverO
000000024b927200 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____y_____y__________G_____G 7Combine12AnyPublisherV s6ResultOsRi_zrlE 10PegasusAPI49Apple_Parsec_Spotlight_V1alpha_ZkwSuggestResponseV 0E3Kit0e8ProxyForI3ZKWC5ErrorO s5NeverO
000000024b927a2c (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____y_____y__________G_____G 7Combine12AnyPublisherV s6ResultOsRi_zrlE 10PegasusAPI49Apple_Parsec_Visualsearch_V2_VisualSearchResponseV 0E3Kit0e8ProxyForkL0C5ErrorO s5NeverO
000000024b927584 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____y_____y___________pG_____G 7Combine12AnyPublisherV s6ResultOsRi_zrlE 10PegasusAPI020Apple_Parsec_Search_E12QueryContextV s5ErrorP s5NeverO
000000024b9280ea (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____y_____y___________pG_____G 7Combine6FutureC s6ResultOsRi_zrlE 10PegasusAPI020Apple_Parsec_Search_D12QueryContextV s5ErrorP s5NeverO
000000024b92797e (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____y_____y______y__________GGG 7Combine14AsyncPublisherV AA10PublishersO4DropV AA03AnyC0V 10PegasusKit04BaseG5ProxyC12EnabledStateC0L0O s5NeverO
000000024b9279a0 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____y_____y______y__________GG_G 7Combine14AsyncPublisherV8IteratorV AA10PublishersO4DropV AA03AnyC0V 10PegasusKit04BaseH5ProxyC12EnabledStateC0M0O s5NeverO
000000024b927cc2 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____y_____y______y______y__________GGGG 7Combine14AsyncPublisherV AA10PublishersO5FirstV AE4DropV AA03AnyC0V 10PegasusKit04BaseH5ProxyC12EnabledStateC0M0O s5NeverO
000000024b927cec (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____y_____y______y______y__________GGG_G 7Combine14AsyncPublisherV8IteratorV AA10PublishersO5FirstV AG4DropV AA03AnyC0V 10PegasusKit04BaseI5ProxyC12EnabledStateC0N0O s5NeverO
000000024b9280c2 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____y_____y_____y___________pG_____GG 7Combine8DeferredV AA6FutureC s6ResultOsRi_zrlE 10PegasusAPI020Apple_Parsec_Search_E12QueryContextV s5ErrorP s5NeverO
000000024b9281dc (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____y_____yxGG 10PegasusKit12ActivitySpanC AA016LifetimeTrackingC0O
000000024b926ea2 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____y_____yx_GG 2os21OSAllocatedUnfairLockV 10PegasusKit14TimedReferenceC5State33_4E6851A65F28F56CC7213096A71D8006LLC
000000024b927d8e (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____yxG 10PegasusKit12ActivitySpanC
000000024b926f14 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____yx_G 10PegasusKit12ActivitySpanC0C4Data33_86011CAF6F9A154C17FA9ACDB1EACD20LLV
000000024b928d00 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____yytG 2os21OSAllocatedUnfairLockV
000000024b928ba8 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____yyt_____G s13ManagedBufferCsRi__rlE So16os_unfair_lock_sV
000000024b9285b2 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____z_Xx 10PegasusAPI043Apple_Parsec_Feedback_V2_StartNetworkSearchE0V
000000024b92817e (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic q_
000000024b926e10 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic x
000000024b926eba (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic xSg
000000024b928cfa (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic xSgXw
000000024b927896 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic yXlSg
000000024b928956 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic y_____ySo17NSHTTPURLResponseC______Sgt______pGcSg s6ResultOsRi_zrlE 10Foundation4DataV s5ErrorP
000000024b9270b6 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic ypSg
000000024b926ef0 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic ytSg
000000024b926ecc (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic yxSgYbcSg
000000024b926ed6 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic yyYbcSg
