00007ff802a333fd (__TEXT,__text) external _NSAddImage
00007ff802a4e944 (__TEXT,__text) non-external (was a private external) __ZNK6mach_o6Policy27enforceCodeSignatureAlignedEv
00007ff802a4e9ba (__TEXT,__text) non-external (was a private external) __ZNK6mach_o6Policy29enforceDataSegmentPermissionsEv
00007ff802a4e944 (__TEXT,__text) non-external (was a private external) __ZNK6mach_o6Policy29enforceTextSegmentPermissionsEv
00007ff802a4e944 (__TEXT,__text) non-external (was a private external) __ZNK6mach_o6Policy31enforceFixupsInWritableSegmentsEv
00007ff802a4e8f2 (__TEXT,__text) non-external (was a private external) __ZNK6mach_o6Policy31enforceLinkeditContentAlignmentEv
00007ff802a4e9cc (__TEXT,__text) non-external (was a private external) __ZNK6mach_o6Policy34enforceDataConstSegmentPermissionsEv
00007ff802a4e920 (__TEXT,__text) non-external (was a private external) __ZNK6mach_o6Policy34enforceSegmentOrderMatchesLoadCmdsEv
00007ff802a4f42a (__TEXT,__text) non-external (was a private external) __ZNK6mach_o6Symbol10implOffsetEv
00007ff802a55a30 (__TEXT,__text) non-external __ZNK6mach_o6Symbol10implOffsetEv.cold.1
00007ff802a4f482 (__TEXT,__text) non-external (was a private external) __ZNK6mach_o6Symbol10isAbsoluteERy
00007ff802a4f45c (__TEXT,__text) non-external (was a private external) __ZNK6mach_o6Symbol10isReExportERiRPKc
00007ff802a4f442 (__TEXT,__text) non-external (was a private external) __ZNK6mach_o6Symbol17isDynamicResolverERy
00007ff802a4e302 (__TEXT,__text) non-external (was a private external) __ZNK6mach_o8Platform11isSimulatorEv
00007ff802a4e31a (__TEXT,__text) non-external (was a private external) __ZNK6mach_o8Platform12isExclaveKitEv
00007ff802a4e32e (__TEXT,__text) non-external (was a private external) __ZNK6mach_o8Platform12libSystemDirEv
00007ff802a4e2ea (__TEXT,__text) non-external (was a private external) __ZNK6mach_o8Platform5emptyEv
00007ff802a4e3c4 (__TEXT,__text) non-external (was a private external) __ZNK6mach_o8Platform5epochENS_9Version32E
00007ff802a4e2b6 (__TEXT,__text) non-external (was a private external) __ZNK6mach_o8Platform5validEv
00007ff802a4fb1c (__TEXT,__text) non-external (was a private external) __ZNK6mach_o9Universal10validSliceENS_12ArchitectureEyy
00007ff802a4fc8a (__TEXT,__text) non-external (was a private external) __ZNK6mach_o9Universal12forEachSliceEU13block_pointerFvNS0_5SliceERbE
00007ff802a4f7f0 (__TEXT,__text) non-external (was a private external) __ZNK6mach_o9Universal12forEachSliceEU13block_pointerFvNS_12ArchitectureEyyhRbE
00007ff802a4f4c0 (__TEXT,__text) non-external (was a private external) __ZNK6mach_o9Universal5validEy
00007ff802a4fd10 (__TEXT,__text) non-external (was a private external) __ZNK6mach_o9Universal9bestSliceERKNS_19GradedArchitecturesEbRNS0_5SliceE
00007ff802a3dcf2 (__TEXT,__text) non-external (was a private external) __ZNKSt3__111__copy_implclB9nqn210106IPhS2_NS_20back_insert_iteratorIN3lsl6VectorIcEEEEEENS_4pairIT_T1_EES9_T0_SA_
00007ff802a38500 (__TEXT,__text) non-external (was a private external) __ZNKSt3__117basic_string_viewIcNS_11char_traitsIcEEE11starts_withB9nqn210106EPKc
00007ff802a366a0 (__TEXT,__text) non-external (was a private external) __ZNKSt3__117basic_string_viewIcNS_11char_traitsIcEEE7compareB9nqn210106EmmS3_
00007ff802a3ff42 (__TEXT,__text) non-external (was a private external) __ZNSt3__123__lower_bound_bisectingB9nqn210106INS_17_ClassicAlgPolicyENS_11__wrap_iterIPPKcEES4_NS_10__identityEN3lsl20ConstCharStarCompareEEET0_SA_RKT1_NS_15iterator_traitsISA_E15difference_typeERT3_RT2_
00007ff802a3d392 (__TEXT,__text) non-external (was a private external) __ZNSt3__18optionalIyE4swapB9nqn210106ERS1_
00007ff8400587e0 (__DATA_CONST,__const) non-external (was a private external) __ZTVN5dyld416LibSystemHelpersE
00007ff840058be8 (__DATA_CONST,__const) non-external (was a private external) __ZTVN6mach_o11BindOpcodesE
00007ff840058ca8 (__DATA_CONST,__const) non-external (was a private external) __ZTVN6mach_o15LazyBindOpcodesE
00007ff840059b90 (__DATA_CONST,__const) non-external (was a private external) __ZTVN6mach_o16PlatformInfo_iOSE
00007ff840059c50 (__DATA_CONST,__const) non-external (was a private external) __ZTVN6mach_o17PlatformInfo_tvOSE
00007ff840059b30 (__DATA_CONST,__const) non-external (was a private external) __ZTVN6mach_o18PlatformInfo_macOSE
00007ff840059fb0 (__DATA_CONST,__const) non-external (was a private external) __ZTVN6mach_o18PlatformInfo_sepOSE
00007ff840059dd0 (__DATA_CONST,__const) non-external (was a private external) __ZTVN6mach_o20PlatformInfo_watchOSE
00007ff840059e90 (__DATA_CONST,__const) non-external (was a private external) __ZTVN6mach_o21PlatformInfo_bridgeOSE
00007ff840059f50 (__DATA_CONST,__const) non-external (was a private external) __ZTVN6mach_o21PlatformInfo_firmwareE
00007ff84005a310 (__DATA_CONST,__const) non-external (was a private external) __ZTVN6mach_o21PlatformInfo_visionOSE
00007ff840059d70 (__DATA_CONST,__const) non-external (was a private external) __ZTVN6mach_o21PlatformInfo_zipperedE
00007ff840059ef0 (__DATA_CONST,__const) non-external (was a private external) __ZTVN6mach_o22PlatformInfo_driverKitE
00007ff840059d10 (__DATA_CONST,__const) non-external (was a private external) __ZTVN6mach_o24PlatformInfo_macCatalystE
00007ff84005a4f0 (__DATA_CONST,__const) non-external (was a private external) __ZTVN6mach_o26PlatformInfo_iOS_kernelKitE
00007ff840059bf0 (__DATA_CONST,__const) non-external (was a private external) __ZTVN6mach_o26PlatformInfo_iOS_simulatorE
00007ff84005a130 (__DATA_CONST,__const) non-external (was a private external) __ZTVN6mach_o27PlatformInfo_iOS_exclaveKitE
00007ff84005a550 (__DATA_CONST,__const) non-external (was a private external) __ZTVN6mach_o27PlatformInfo_tvOS_kernelKitE
00007ff840059cb0 (__DATA_CONST,__const) non-external (was a private external) __ZTVN6mach_o27PlatformInfo_tvOS_simulatorE
00007ff84005a0d0 (__DATA_CONST,__const) non-external (was a private external) __ZTVN6mach_o28PlatformInfo_iOS_exclaveCoreE
00007ff84005a490 (__DATA_CONST,__const) non-external (was a private external) __ZTVN6mach_o28PlatformInfo_macOS_kernelKitE
00007ff84005a1f0 (__DATA_CONST,__const) non-external (was a private external) __ZTVN6mach_o28PlatformInfo_tvOS_exclaveKitE
00007ff84005a070 (__DATA_CONST,__const) non-external (was a private external) __ZTVN6mach_o29PlatformInfo_macOS_exclaveKitE
00007ff84005a190 (__DATA_CONST,__const) non-external (was a private external) __ZTVN6mach_o29PlatformInfo_tvOS_exclaveCoreE
00007ff84005a010 (__DATA_CONST,__const) non-external (was a private external) __ZTVN6mach_o30PlatformInfo_macOS_exclaveCoreE
00007ff84005a5b0 (__DATA_CONST,__const) non-external (was a private external) __ZTVN6mach_o30PlatformInfo_watchOS_kernelKitE
00007ff840059e30 (__DATA_CONST,__const) non-external (was a private external) __ZTVN6mach_o30PlatformInfo_watchOS_simulatorE
00007ff84005a670 (__DATA_CONST,__const) non-external (was a private external) __ZTVN6mach_o31PlatformInfo_bridgeOS_kernelKitE
00007ff84005a610 (__DATA_CONST,__const) non-external (was a private external) __ZTVN6mach_o31PlatformInfo_visionOS_kernelKitE
00007ff84005a370 (__DATA_CONST,__const) non-external (was a private external) __ZTVN6mach_o31PlatformInfo_visionOS_simulatorE
00007ff84005a2b0 (__DATA_CONST,__const) non-external (was a private external) __ZTVN6mach_o31PlatformInfo_watchOS_exclaveKitE
00007ff84005a430 (__DATA_CONST,__const) non-external (was a private external) __ZTVN6mach_o32PlatformInfo_visionOS_exclaveKitE
00007ff84005a250 (__DATA_CONST,__const) non-external (was a private external) __ZTVN6mach_o32PlatformInfo_watchOS_exclaveCoreE
00007ff84005a3d0 (__DATA_CONST,__const) non-external (was a private external) __ZTVN6mach_o33PlatformInfo_visionOS_exclaveCoreE
00007ff840058f98 (__DATA_CONST,__const) non-external (was a private external) __ZTVN6mach_o33PointerFormat_DYLD_CHAINED_PTR_32E
00007ff840058ef8 (__DATA_CONST,__const) non-external (was a private external) __ZTVN6mach_o33PointerFormat_DYLD_CHAINED_PTR_64E
00007ff840058e48 (__DATA_CONST,__const) non-external (was a private external) __ZTVN6mach_o37PointerFormat_DYLD_CHAINED_PTR_ARM64EE
00007ff840059030 (__DATA_CONST,__const) non-external (was a private external) __ZTVN6mach_o39PointerFormat_DYLD_CHAINED_PTR_32_CACHEE
00007ff840059160 (__DATA_CONST,__const) non-external (was a private external) __ZTVN6mach_o40PointerFormat_DYLD_CHAINED_PTR_64_OFFSETE
00007ff8400590c8 (__DATA_CONST,__const) non-external (was a private external) __ZTVN6mach_o42PointerFormat_DYLD_CHAINED_PTR_32_FIRMWAREE
00007ff840059200 (__DATA_CONST,__const) non-external (was a private external) __ZTVN6mach_o44PointerFormat_DYLD_CHAINED_PTR_ARM64E_KERNELE
00007ff8400592b0 (__DATA_CONST,__const) non-external (was a private external) __ZTVN6mach_o46PointerFormat_DYLD_CHAINED_PTR_64_KERNEL_CACHEE
00007ff8400593f8 (__DATA_CONST,__const) non-external (was a private external) __ZTVN6mach_o46PointerFormat_DYLD_CHAINED_PTR_ARM64E_FIRMWAREE
00007ff840059348 (__DATA_CONST,__const) non-external (was a private external) __ZTVN6mach_o46PointerFormat_DYLD_CHAINED_PTR_ARM64E_USERLANDE
00007ff840058da0 (__DATA_CONST,__const) non-external (was a private external) __ZTVN6mach_o47PointerFormat_DYLD_CHAINED_PTR_ARM64E_SEGMENTEDE
00007ff840059540 (__DATA_CONST,__const) non-external (was a private external) __ZTVN6mach_o48PointerFormat_DYLD_CHAINED_PTR_ARM64E_USERLAND24E
00007ff840058cf8 (__DATA_CONST,__const) non-external (was a private external) __ZTVN6mach_o50PointerFormat_DYLD_CHAINED_PTR_ARM64E_SHARED_CACHEE
00007ff8400594a8 (__DATA_CONST,__const) non-external (was a private external) __ZTVN6mach_o50PointerFormat_DYLD_CHAINED_PTR_X86_64_KERNEL_CACHEE
00007ff8438df918 (__DATA,__bss) non-external __ZZ32dyldFrameworkIntrospectionVtablevE6vtable
00007ff8438df910 (__DATA,__bss) non-external __ZZ32dyldFrameworkIntrospectionVtablevE9onceToken
00007ff8438df908 (__DATA,__bss) non-external __ZZL18defaultFileManagervE12sFileManager
00007ff8438df900 (__DATA,__bss) non-external __ZZL18defaultFileManagervE9onceToken
00007ff840058190 (__DATA_CONST,__const) non-external __ZZN22dyld_process_info_base15copySegmentNameEPKcE11stdSegNames
00007ff802a561e8 (__TEXT,__const) non-external __ZZN5dyld45Atlas11SharedCache35forEachInstalledCacheWithSystemPathERN3lsl9AllocatorERNS_11FileManagerEPKcU13block_pointerFvPS1_EE13cacheDirPaths.rel
00007ff8438df8f8 (__DATA,__bss) non-external __ZZN5dyld45Atlas15ProcessSnapshotC1ERN3lsl9AllocatorERNS_11FileManagerEbNSt3__14spanISt4byteLm18446744073709551615EEEE20unwrapCompactInfoPtr
00007ff8438df8f0 (__DATA,__bss) non-external __ZZN5dyld45Atlas15ProcessSnapshotC1ERN3lsl9AllocatorERNS_11FileManagerEbNSt3__14spanISt4byteLm18446744073709551615EEEE9onceToken
00007ff84005ad30 (__DATA_CONST,__const) non-external __ZZN6mach_o12UnsafeHeader27isSimulatorSupportDylibPathE7CStringE9macOSHost
00007ff802a312f9 (__TEXT,__text) non-external ___Block_byref_object_copy_
00007ff802a37ab8 (__TEXT,__text) non-external ___Block_byref_object_copy_
00007ff802a4497e (__TEXT,__text) non-external ___Block_byref_object_copy_
00007ff802a466c3 (__TEXT,__text) non-external ___Block_byref_object_copy_
00007ff802a4a149 (__TEXT,__text) non-external ___Block_byref_object_copy_
00007ff802a4be3f (__TEXT,__text) non-external ___Block_byref_object_copy_
00007ff802a4eaf4 (__TEXT,__text) non-external ___Block_byref_object_copy_
00007ff802a4f7d0 (__TEXT,__text) non-external ___Block_byref_object_copy_
00007ff802a502f6 (__TEXT,__text) non-external ___Block_byref_object_copy_
00007ff802a5068e (__TEXT,__text) non-external ___Block_byref_object_copy_.19
00007ff802a4c56c (__TEXT,__text) non-external ___Block_byref_object_copy_.45
00007ff802a524c9 (__TEXT,__text) non-external ___Block_byref_object_copy_.63
00007ff802a4d110 (__TEXT,__text) non-external ___Block_byref_object_copy_.85
00007ff802a3130f (__TEXT,__text) non-external ___Block_byref_object_dispose_
00007ff802a37ad8 (__TEXT,__text) non-external ___Block_byref_object_dispose_
00007ff802a44990 (__TEXT,__text) non-external ___Block_byref_object_dispose_
00007ff802a466d5 (__TEXT,__text) non-external ___Block_byref_object_dispose_
00007ff802a4a15b (__TEXT,__text) non-external ___Block_byref_object_dispose_
00007ff802a4be51 (__TEXT,__text) non-external ___Block_byref_object_dispose_
00007ff802a4eb06 (__TEXT,__text) non-external ___Block_byref_object_dispose_
00007ff802a4f7e2 (__TEXT,__text) non-external ___Block_byref_object_dispose_
00007ff802a50312 (__TEXT,__text) non-external ___Block_byref_object_dispose_
00007ff802a506a0 (__TEXT,__text) non-external ___Block_byref_object_dispose_.20
00007ff802a4c583 (__TEXT,__text) non-external ___Block_byref_object_dispose_.46
00007ff802a5250c (__TEXT,__text) non-external ___Block_byref_object_dispose_.64
00007ff802a4d134 (__TEXT,__text) non-external ___Block_byref_object_dispose_.86
00007ff802a31e27 (__TEXT,__text) non-external ____Z16withRemoteObjectI14mach_header_64EvjyPiU13block_pointerFvT_E_block_invoke
00007ff802a2e614 (__TEXT,__text) non-external ____Z32dyldFrameworkIntrospectionVtablev_block_invoke
00007ff802a2f8ca (__TEXT,__text) non-external ____ZL18defaultFileManagerv_block_invoke
00007ff802a45c87 (__TEXT,__text) non-external ____ZL19iterateDependenciesRKN6mach_o5ImageEU13block_pointerFvPKcS4_PbE_block_invoke
00007ff802a45dd6 (__TEXT,__text) non-external ____ZL22iterateExportedSymbolsRKN6mach_o5ImageEU13block_pointerFvPKcS4_PbE_block_invoke
00007ff802a45e77 (__TEXT,__text) non-external ____ZL22iterateExportedSymbolsRKN6mach_o5ImageEU13block_pointerFvPKcS4_PbE_block_invoke.29
00007ff802a45cf2 (__TEXT,__text) non-external ____ZL22iterateImportedSymbolsRKN6mach_o5ImageEU13block_pointerFvPKcS4_bPbE_block_invoke
00007ff802a45d3a (__TEXT,__text) non-external ____ZL22iterateImportedSymbolsRKN6mach_o5ImageEU13block_pointerFvPKcS4_bPbE_block_invoke.19
00007ff802a45d82 (__TEXT,__text) non-external ____ZL22iterateImportedSymbolsRKN6mach_o5ImageEU13block_pointerFvPKcS4_bPbE_block_invoke.21
00007ff802a45dd0 (__TEXT,__text) non-external ____ZL22iterateImportedSymbolsRKN6mach_o5ImageEU13block_pointerFvPKcS4_bPbE_block_invoke.25
00007ff802a45d88 (__TEXT,__text) non-external ____ZL22iterateImportedSymbolsRKN6mach_o5ImageEU13block_pointerFvPKcS4_bPbE_block_invoke_2
00007ff802a31cc5 (__TEXT,__text) non-external ____ZN22dyld_process_info_base13makeSuspendedI23dyld_all_image_infos_32EENSt3__110unique_ptrIS_25dyld_process_info_deleterEEjRKT_yPi_block_invoke
00007ff802a32885 (__TEXT,__text) non-external ____ZN22dyld_process_info_base13makeSuspendedI23dyld_all_image_infos_64EENSt3__110unique_ptrIS_25dyld_process_info_deleterEEjRKT_yPi_block_invoke
00007ff802a2e4f0 (__TEXT,__text) non-external ____ZN22dyld_process_info_base29addInfoFromRemoteLoadCommandsEjy_block_invoke
00007ff802a305d5 (__TEXT,__text) non-external ____ZN22dyld_process_info_base29addInfoFromRemoteLoadCommandsEjy_block_invoke.4
00007ff802a318de (__TEXT,__text) non-external ____ZN22dyld_process_info_base4makeI23dyld_all_image_infos_3218dyld_image_info_32EENSt3__110unique_ptrIS_25dyld_process_info_deleterEEjRKT_yPi_block_invoke
00007ff802a31bd4 (__TEXT,__text) non-external ____ZN22dyld_process_info_base4makeI23dyld_all_image_infos_3218dyld_image_info_32EENSt3__110unique_ptrIS_25dyld_process_info_deleterEEjRKT_yPi_block_invoke.24
00007ff802a3240e (__TEXT,__text) non-external ____ZN22dyld_process_info_base4makeI23dyld_all_image_infos_6418dyld_image_info_64EENSt3__110unique_ptrIS_25dyld_process_info_deleterEEjRKT_yPi_block_invoke
00007ff802a32794 (__TEXT,__text) non-external ____ZN22dyld_process_info_base4makeI23dyld_all_image_infos_6418dyld_image_info_64EENSt3__110unique_ptrIS_25dyld_process_info_deleterEEjRKT_yPi_block_invoke.33
00007ff802a3007d (__TEXT,__text) non-external ____ZN22dyld_process_info_base8copyPathEjPiy_block_invoke
00007ff802a32ec0 (__TEXT,__text) non-external ____ZN29dyld_process_info_notify_base10disconnectEv_block_invoke
00007ff802a32f34 (__TEXT,__text) non-external ____ZN29dyld_process_info_notify_base7releaseEv_block_invoke
00007ff802a32b72 (__TEXT,__text) non-external ____ZN29dyld_process_info_notify_baseC2EP16dispatch_queue_sU13block_pointerFvbyyPKhPKcEU13block_pointerFvvEjPi_block_invoke
00007ff802a32dbd (__TEXT,__text) non-external ____ZN29dyld_process_info_notify_baseC2EP16dispatch_queue_sU13block_pointerFvbyyPKhPKcEU13block_pointerFvvEjPi_block_invoke_2
00007ff802a44da7 (__TEXT,__text) non-external ____ZN4dyld20ThreadLocalVariables12finalizeListEPv_block_invoke
00007ff802a44e18 (__TEXT,__text) non-external ____ZN4dyld20ThreadLocalVariables12finalizeListEPv_block_invoke_2
00007ff802a4499e (__TEXT,__text) non-external ____ZN4dyld20ThreadLocalVariables16forEachThunkSpanEPKN6mach_o12UnsafeHeaderEU13block_pointerFNS1_5ErrorENSt3__14spanINS0_5ThunkELm18446744073709551615EEEE_block_invoke
00007ff802a44861 (__TEXT,__text) non-external ____ZN4dyld20ThreadLocalVariables18findInitialContentEPKN6mach_o12UnsafeHeaderERNSt3__14spanIKhLm18446744073709551615EEERb_block_invoke
00007ff802a44acf (__TEXT,__text) non-external ____ZN4dyld20ThreadLocalVariables24initializeThunksFromDiskEPKN6mach_o12UnsafeHeaderE_block_invoke
00007ff802a44bb1 (__TEXT,__text) non-external ____ZN4dyld20ThreadLocalVariables27initializeThunksInDyldCacheEPK15DyldSharedCachePKN6mach_o12UnsafeHeaderE_block_invoke
00007ff802a3cac2 (__TEXT,__text) non-external ____ZN5dyld45Atlas15ProcessSnapshotC2ERN3lsl9AllocatorERNS_11FileManagerEbNSt3__14spanISt4byteLm18446744073709551615EEE_block_invoke
00007ff802a38611 (__TEXT,__text) non-external ____ZN5dyld45Atlas5Image14forEachSectionEU13block_pointerFvPKcS3_yyE_block_invoke
00007ff802a38489 (__TEXT,__text) non-external ____ZN5dyld45Atlas5Image14forEachSegmentEU13block_pointerFvPKcyyiE_block_invoke
00007ff802a389a1 (__TEXT,__text) non-external ____ZN5dyld45Atlas5Image17contentForSectionEPKcS3_U13block_pointerFvPKvyyE_block_invoke
00007ff802a38766 (__TEXT,__text) non-external ____ZN5dyld45Atlas5Image17contentForSegmentEPKcU13block_pointerFvPKvyyE_block_invoke
00007ff802a37a14 (__TEXT,__text) non-external ____ZN5dyld45Atlas6Mapper14mapperForMachOERN3lsl9AllocatorERNS_10FileRecordERKNS2_4UUIDENS0_11SafePointerE_block_invoke
00007ff802a37af1 (__TEXT,__text) non-external ____ZN5dyld45Atlas6Mapper14mapperForMachOERN3lsl9AllocatorERNS_10FileRecordERKNS2_4UUIDENS0_11SafePointerE_block_invoke.3
00007ff802a3af1d (__TEXT,__text) non-external ____ZN5dyld45Atlas7Process18setupNotificationsEPi_block_invoke
00007ff802a3b2e8 (__TEXT,__text) non-external ____ZN5dyld45Atlas7Process18setupNotificationsEPi_block_invoke_2
00007ff802a3b9b3 (__TEXT,__text) non-external ____ZN5dyld45Atlas7Process20registerEventHandlerEPijP16dispatch_queue_sU13block_pointerFvvE_block_invoke
00007ff802a5510e (__TEXT,__text) non-external ____ZN5dyld45Atlas7Process20registerEventHandlerEPijP16dispatch_queue_sU13block_pointerFvvE_block_invoke.cold.1
00007ff802a3bbfe (__TEXT,__text) non-external ____ZN5dyld45Atlas7Process22unregisterEventHandlerEj_block_invoke
00007ff802a55131 (__TEXT,__text) non-external ____ZN5dyld45Atlas7Process22unregisterEventHandlerEj_block_invoke.cold.1
00007ff802a3b413 (__TEXT,__text) non-external ____ZN5dyld45Atlas7Process32registerAtlasChangedEventHandlerEPiP16dispatch_queue_sU13block_pointerFvPNS0_5ImageEbE_block_invoke
00007ff802a550eb (__TEXT,__text) non-external ____ZN5dyld45Atlas7Process32registerAtlasChangedEventHandlerEPiP16dispatch_queue_sU13block_pointerFvPNS0_5ImageEbE_block_invoke.cold.1
00007ff802a3b7db (__TEXT,__text) non-external ____ZN5dyld45Atlas7Process32registerAtlasChangedEventHandlerEPiP16dispatch_queue_sU13block_pointerFvPNS0_5ImageEbE_block_invoke_2
00007ff802a3a37d (__TEXT,__text) non-external ____ZN5dyld45Atlas7ProcessD2Ev_block_invoke
00007ff802a4d024 (__TEXT,__text) non-external ____ZN6mach_o5Image14makeDataInCodeEv_block_invoke
00007ff802a4cd12 (__TEXT,__text) non-external ____ZN6mach_o5Image15makeBindOpcodesEv_block_invoke
00007ff802a4cc30 (__TEXT,__text) non-external ____ZN6mach_o5Image15makeExportsTrieEv_block_invoke
00007ff802a4cc8a (__TEXT,__text) non-external ____ZN6mach_o5Image15makeSymbolTableEv_block_invoke
00007ff802a4cfe0 (__TEXT,__text) non-external ____ZN6mach_o5Image16makeSplitSegInfoEv_block_invoke
00007ff802a4ce3b (__TEXT,__text) non-external ____ZN6mach_o5Image17makeChainedFixupsEv_block_invoke
