                 (undefined) external _AFDeviceSupportsFullSiriUOD (from AssistantServices)
                 (undefined) external _AFDeviceSupportsHybridUOD (from AssistantServices)
                 (undefined) external _AFDeviceSupportsSiriMUX (from AssistantServices)
                 (undefined) external _AFIsInternalInstall (from AssistantServices)
00000002378da58e (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic $s22HomeAutomationInternal29CharacteristicRequestProtocolP
00000002378dad34 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic $s22HomeAutomationInternal30CharacteristicMetadataProtocolP
00000002378dac7a (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic $s22HomeAutomationInternal30CharacteristicResponseProtocolP
00000002378df62c (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic $s22HomeAutomationInternal30CustomIntentSelectionCacheNodeP
00000002378df14a (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic $s22HomeAutomationInternal30DirectInvocationSupportingFlowP
00000002378d8842 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic $s22HomeAutomationInternal31ClimateControlAppIntentProtocolP
00000002378da65e (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic $s22HomeAutomationInternal33CharacteristicReadRequestProtocolP
00000002378da5f4 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic $s22HomeAutomationInternal34CharacteristicWriteRequestProtocolP
00000002378d7808 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic $sSY
00000002378dd362 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic $ss10SetAlgebraP
00000002378d7fde (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic $ss12CaseIterableP
00000002378d7a8a (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic $ss12IdentifiableP
00000002378d7826 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic $ss21_ObjectiveCBridgeableP
00000002378dd374 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic $ss25ExpressibleByArrayLiteralP
00000002378dd33a (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic $ss9OptionSetP
00000002378da954 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic 10ActionType_____Qz 22HomeAutomationInternal17ActionSetProtocolP
00000002378dd64e (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic 10AnswerType_____Qz 11SiriKitFlow021PromptForConfirmationC13StrategyAsyncP
00000002378dc586 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic 10IntentType_____Qz 11SiriKitFlow32ParameterResolutionHandlingAsyncP
00000002378da8bc (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic 11ServiceType_____Qz 22HomeAutomationInternal17AccessoryProtocolP
00000002378da994 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic 11ServiceType_____Qz 22HomeAutomationInternal20ServiceGroupProtocolP
00000002378da906 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic 11ServiceType_____Qz 22HomeAutomationInternal22CharacteristicProtocolP
00000002378da9c2 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic 11ServiceType_____Qz 22HomeAutomationInternal24AccessoryProfileProtocolP
00000002378da812 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic 11TriggerType_____Qz 22HomeAutomationInternal0A8ProtocolP
00000002378da882 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic 12CategoryType_____Qz 22HomeAutomationInternal17AccessoryProtocolP
00000002378da9d8 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic 12SettingsType_____Qz 22HomeAutomationInternal20LightProfileProtocolP
00000002378da79a (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic 13AccessoryType_____Qz 22HomeAutomationInternal0A8ProtocolP
00000002378da83a (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic 13AccessoryType_____Qz 22HomeAutomationInternal12RoomProtocolP
00000002378da8d2 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic 13AccessoryType_____Qz 22HomeAutomationInternal15ServiceProtocolP
00000002378da9aa (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic 13AccessoryType_____Qz 22HomeAutomationInternal24AccessoryProfileProtocolP
00000002378da7b2 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic 13ActionSetType_____Qz 22HomeAutomationInternal0A8ProtocolP
00000002378daa28 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic 13ActionSetType_____Qz 22HomeAutomationInternal15TriggerProtocolP
00000002378dacb6 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic 13ActionSetType_____Qz 22HomeAutomationInternal22ExecuteRequestProtocolP
00000002378daba8 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic 15RequestBaseType_____Qz 22HomeAutomationInternal20BatchRequestProtocolP
00000002378da7f8 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic 16ServiceGroupType_____Qz 22HomeAutomationInternal0A8ProtocolP
00000002378dd662 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic 17ItemToConfirmType_____Qz 11SiriKitFlow021PromptForConfirmationC13StrategyAsyncP
00000002378da8ea (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic 18CharacteristicType_____Qz 22HomeAutomationInternal15ServiceProtocolP
00000002378dabf4 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic 18CharacteristicType_____Qz 22HomeAutomationInternal29CharacteristicRequestProtocolP
00000002378dac2c (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic 18CharacteristicType_____Qz 22HomeAutomationInternal33CharacteristicReadRequestProtocolP
00000002378dac10 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic 18CharacteristicType_____Qz 22HomeAutomationInternal34CharacteristicWriteRequestProtocolP
00000002378da7ca (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic 18ResidentDeviceType_____Qz 22HomeAutomationInternal0A8ProtocolP
00000002378da864 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic 20AccessoryProfileType_____Qz 22HomeAutomationInternal17AccessoryProtocolP
00000002378dc55c (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic 31DisambiguationItemContainerType_____Qz 11SiriKitFlow019NeedsDisambiguationC13StrategyAsyncP
00000002378da75a (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic 8HomeType_____Qz 22HomeAutomationInternal0A15ManagerProtocolP
00000002378da898 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic 8HomeType_____Qz 22HomeAutomationInternal17AccessoryProtocolP
00000002378da7e6 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic 8RoomType_____Qz 22HomeAutomationInternal0A8ProtocolP
00000002378da852 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic 8RoomType_____Qz 22HomeAutomationInternal12ZoneProtocolP
00000002378da8aa (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic 8RoomType_____Qz 22HomeAutomationInternal17AccessoryProtocolP
00000002378da828 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic 8ZoneType_____Qz 22HomeAutomationInternal0A8ProtocolP
00000002378db47c (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic IeAgH_
00000002378d8958 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic Ieg_
00000002378dbd64 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic Ieg_Iegg_
00000002378db474 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic IeghH_
00000002378dc9ae (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic SDySSSDy_____ypGG 22HomeAutomationInternal17ContextClimateKeyO
00000002378d7a64 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic SDySSSdG
00000002378d7a12 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic SDySSSdGSg
00000002378dc234 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic SDySS_____G 22HomeAutomationInternal34IntentSelectionCacheRecordMetadataC
00000002378dbf24 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic SDySS_____GSg 22HomeAutomationInternal20SuggestionParametersV
00000002378df596 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic SDySS_____GSg 22HomeAutomationInternal25IntentSelectionCacheEntryC
00000002378dc1f0 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic SDySS_____GSg 22HomeAutomationInternal34IntentSelectionCacheRecordMetadataC
00000002378dc262 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic SDySS_____GSgz_Xx 22HomeAutomationInternal34IntentSelectionCacheRecordMetadataC
00000002378d9f6c (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic SDySSypG
00000002378dea06 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic SDySSypGIego_
00000002378d9f60 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic SDySSypGSg
00000002378dea14 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic SDySSypGyc
00000002378df6a8 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic SDySSyycG
00000002378dc9c0 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic SDySi_____G 22HomeAutomationInternal0aB6IntentV
00000002378dbb92 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic SDy_____SDy_____Say_____GGG s6UInt64V 22HomeAutomationInternal0B13AttributeTypeO AC0bE5ValueC
00000002378dd4d4 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic SDy_____Say_____GG 22HomeAutomationInternal7ServiceC AA0A8UserTaskC
00000002378dbbc2 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic SDy_____Say_____GG s6UInt64V 22HomeAutomationInternal0B18AttributeTargetMapC
00000002378dbbae (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic SDy_____Say_____GG s6UInt64V 22HomeAutomationInternal0B19AttributeTargetAreaC
00000002378dcc50 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic SDy_____Say_____GG8original_AD7pollingt 22HomeAutomationInternal7ServiceC AA0A8UserTaskC
00000002378dae00 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic SDy__________G 22HomeAutomationInternal0A10DeviceTypeO AA12WarmupReasonO
00000002378dcbbc (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic SDy__________G 22HomeAutomationInternal0aB12TrialFeatureO AA0D13ConfigurationV
00000002378dbbd6 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic SDy__________G s6UInt64V 22HomeAutomationInternal12DeviceEntityC
00000002378d8162 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic SDy_____ypGSg s11AnyHashableV
00000002378d77d2 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic SS
00000002378d7ba2 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic SS3key______5valuet 22HomeAutomationInternal0A6FilterC
00000002378d7be0 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic SS3key______5valuet 22HomeAutomationInternal34IntentSelectionCacheRecordMetadataC
00000002378d7a04 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic SSSg
00000002378d8d64 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic SSSg5label_yp5valuetSg
00000002378dc274 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic SSSgz_Xx
00000002378de384 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic SS_SaySo16SAHAActionResultCGt
00000002378de8f6 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic SS_Se_SEpt
00000002378debe6 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic SS_____Ieggg_ 22HomeAutomationInternal07ControlA14IntentResponseC
00000002378d9ff0 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic SS_ypt
00000002378dcff4 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic SSm
00000002378deef4 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic SaySDySSypGG
00000002378d80b2 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic SaySSG
00000002378d7f04 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic SaySSGSg
00000002378de3d6 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic SaySSGz_Xx
00000002378ddad0 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic SaySSSgGSg
00000002378d8724 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic SayShySSGG
00000002378d80a4 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic SaySiG
