0000000180116400 (__TEXT,__text) non-external K256
000000018011b758 (__TEXT,__text) non-external __ZNK5dyld46Loader8containsERNS_12RuntimeStateEPKvPS4_PyPh.cold.1
00000001800bcb08 (__TEXT,__text) non-external (was a private external) __ZNK5dyld46Loader8hasMagicEv
00000001800bcad0 (__TEXT,__text) non-external (was a private external) __ZNK5dyld46Loader8leafNameEv
00000001800bca40 (__TEXT,__text) non-external (was a private external) __ZNK5dyld46Loader9LoaderRef6loaderERKNS_12RuntimeStateE
000000018011ba44 (__TEXT,__text) non-external __ZNK5dyld46Loader9LoaderRef6loaderERKNS_12RuntimeStateE.cold.1
000000018011ba6c (__TEXT,__text) non-external __ZNK5dyld46Loader9LoaderRef6loaderERKNS_12RuntimeStateE.cold.2
00000001800bc594 (__TEXT,__text) non-external (was a private external) __ZNK5dyld46Loader9dependentERKNS_12RuntimeStateEjPNS0_13DependentKindE
000000018011b808 (__TEXT,__text) non-external __ZNK5dyld46Loader9dependentERKNS_12RuntimeStateEjPNS0_13DependentKindE.cold.1
00000001800fec24 (__TEXT,__text) non-external (was a private external) __ZNK6mach_o11SymbolTable19forEachGlobalSymbolER11DiagnosticsU13block_pointerFvPKcyhhtRbE
000000018010122c (__TEXT,__text) non-external (was a private external) __ZNK6mach_o25ChainedFixupPointerOnDisk6Arm64e11signPointerEPvy
000000018012054c (__TEXT,__text) non-external __ZNK6mach_o25ChainedFixupPointerOnDisk6Arm64e11signPointerEPvy.cold.1
00000001801010ec (__TEXT,__text) non-external (was a private external) __ZNK6mach_o25ChainedFixupPointerOnDisk6Arm64e12unpackTargetEv
0000000180120444 (__TEXT,__text) non-external __ZNK6mach_o25ChainedFixupPointerOnDisk6Arm64e12unpackTargetEv.cold.1
0000000180120470 (__TEXT,__text) non-external __ZNK6mach_o25ChainedFixupPointerOnDisk6Arm64e12unpackTargetEv.cold.2
0000000180101120 (__TEXT,__text) non-external (was a private external) __ZNK6mach_o25ChainedFixupPointerOnDisk6Arm64e18signExtendedAddendEv
000000018012049c (__TEXT,__text) non-external __ZNK6mach_o25ChainedFixupPointerOnDisk6Arm64e18signExtendedAddendEv.cold.1
00000001801204c8 (__TEXT,__text) non-external __ZNK6mach_o25ChainedFixupPointerOnDisk6Arm64e18signExtendedAddendEv.cold.2
00000001801013a4 (__TEXT,__text) non-external (was a private external) __ZNK6mach_o25ChainedFixupPointerOnDisk6isBindEtRjRx
00000001801205a4 (__TEXT,__text) non-external __ZNK6mach_o25ChainedFixupPointerOnDisk6isBindEtRjRx.cold.1
000000018010128c (__TEXT,__text) non-external (was a private external) __ZNK6mach_o25ChainedFixupPointerOnDisk8isRebaseEtyRy
0000000180120578 (__TEXT,__text) non-external __ZNK6mach_o25ChainedFixupPointerOnDisk8isRebaseEtyRy.cold.1
0000000180101270 (__TEXT,__text) non-external (was a private external) __ZNK6mach_o25ChainedFixupPointerOnDisk9Generic6414unpackedTargetEv
0000000180101284 (__TEXT,__text) non-external (was a private external) __ZNK6mach_o25ChainedFixupPointerOnDisk9Generic6418signExtendedAddendEv
00000001800fed70 (__TEXT,__text) non-external (was a private external) __ZNK6mach_o6Fixups17forEachBindTargetER11DiagnosticsblU13block_pointerFvRKNS0_14BindTargetInfoERbES8_
0000000180100b24 (__TEXT,__text) non-external (was a private external) __ZNK6mach_o6Fixups22forEachIndirectPointerER11DiagnosticsblU13block_pointerFvybiPKcbbbRbE
00000001800ffe20 (__TEXT,__text) non-external (was a private external) __ZNK6mach_o6Fixups23forEachBind_OpcodesLazyER11DiagnosticsU13block_pointerFvPKcbbjijjyhS4_bbybRbE
00000001801001a0 (__TEXT,__text) non-external (was a private external) __ZNK6mach_o6Fixups23forEachBind_OpcodesWeakER11DiagnosticsU13block_pointerFvPKcbbjijjyhS4_bbybRbEU13block_pointerFvS4_E
0000000180100734 (__TEXT,__text) non-external (was a private external) __ZNK6mach_o6Fixups23forEachBind_RelocationsER11DiagnosticsblU13block_pointerFvPKcbbjijjyhS4_bbybRbE
0000000180100c60 (__TEXT,__text) non-external (was a private external) __ZNK6mach_o6Fixups24externalRelocBaseAddressEv
00000001800fefac (__TEXT,__text) non-external (was a private external) __ZNK6mach_o6Fixups25forEachBindTarget_OpcodesER11DiagnosticsbU13block_pointerFvRKNS0_14BindTargetInfoERbES8_
00000001800ff13c (__TEXT,__text) non-external (was a private external) __ZNK6mach_o6Fixups25forEachChainedFixupTargetER11DiagnosticsU13block_pointerFviPKcybRbE
00000001800ff618 (__TEXT,__text) non-external (was a private external) __ZNK6mach_o6Fixups26forEachBindUnified_OpcodesER11DiagnosticsbU13block_pointerFvyjRKNS0_14BindTargetInfoERbES8_
00000001800ff924 (__TEXT,__text) non-external (was a private external) __ZNK6mach_o6Fixups26forEachBind_OpcodesRegularER11DiagnosticsU13block_pointerFvPKcbbjijjyhS4_bbybRbE
00000001800ff2d4 (__TEXT,__text) non-external (was a private external) __ZNK6mach_o6Fixups27parseOrgArm64eChainedFixupsER11DiagnosticsU13block_pointerFvjRbEU13block_pointerFvbjihPKcybS3_EU13block_pointerFvjbytS3_E
00000001800ff0a0 (__TEXT,__text) non-external (was a private external) __ZNK6mach_o6Fixups29forEachBindTarget_RelocationsER11DiagnosticslU13block_pointerFvRKNS0_14BindTargetInfoERbE
00000001800fee80 (__TEXT,__text) non-external (was a private external) __ZNK6mach_o6Fixups31forEachBindTarget_ChainedFixupsER11DiagnosticsU13block_pointerFvRKNS0_14BindTargetInfoERbE
00000001800febe0 (__TEXT,__text) non-external (was a private external) __ZNK6mach_o6Layout16textUnslidVMAddrEv
00000001800af244 (__TEXT,__text) non-external (was a private external) __ZNKSt3__117basic_string_viewIcNS_11char_traitsIcEEE11starts_withB6v15006EPKc
00000001800af3c0 (__TEXT,__text) non-external (was a private external) __ZNKSt3__117basic_string_viewIcNS_11char_traitsIcEEE7compareB6v15006EmmS3_
00000001800af410 (__TEXT,__text) non-external (was a private external) __ZNKSt3__117basic_string_viewIcNS_11char_traitsIcEEE7compareES3_
00000001800f0aa0 (__TEXT,__text) non-external (was a private external) __ZNSt3__118__lower_bound_implB6v15006INS_17_ClassicAlgPolicyENS_11__wrap_iterIPPKcEES6_S4_NS_10__identityEN3lsl20ConstCharStarCompareEEET0_SA_T1_RKT2_RT4_RT3_
00000001800d585c (__TEXT,__text) non-external (was a private external) __ZNSt3__118__lower_bound_implB6v15006INS_17_ClassicAlgPolicyEPN3lsl13MemoryManager6BufferES5_S4_NS_10__identityENS_6__lessIS4_S4_EEEET0_S9_T1_RKT2_RT4_RT3_
00000001800ef8a8 (__TEXT,__text) non-external (was a private external) __ZNSt3__118__lower_bound_implB6v15006INS_17_ClassicAlgPolicyEPPKcS4_A4_cNS_10__identityEN3lsl20ConstCharStarCompareEEET0_S9_T1_RKT2_RT4_RT3_
00000001800ef814 (__TEXT,__text) non-external (was a private external) __ZNSt3__118__lower_bound_implB6v15006INS_17_ClassicAlgPolicyEPPKcS4_S3_NS_10__identityEN3lsl20ConstCharStarCompareEEET0_S8_T1_RKT2_RT4_RT3_
00000001800b7f40 (__TEXT,__text) non-external (was a private external) __ZNSt3__121__murmur2_or_cityhashImLm64EE18__hash_len_0_to_16EPKcm
00000001800b8044 (__TEXT,__text) non-external (was a private external) __ZNSt3__121__murmur2_or_cityhashImLm64EE19__hash_len_17_to_32EPKcm
00000001800b80f0 (__TEXT,__text) non-external (was a private external) __ZNSt3__121__murmur2_or_cityhashImLm64EE19__hash_len_33_to_64EPKcm
00000001800b7d30 (__TEXT,__text) non-external (was a private external) __ZNSt3__121__murmur2_or_cityhashImLm64EEclEPKvm
00000001800afc20 (__TEXT,__text) non-external (was a private external) __ZNSt3__127__throw_bad_optional_accessB6v15006Ev
00000001800ef1fc (__TEXT,__text) non-external (was a private external) __ZNSt3__18optionalIyE4swapB6v15006ERS1_
00000001dd592c20 (__DATA_CONST,__const) non-external (was a private external) __ZTVN3lsl18EphemeralAllocatorE
00000001dd592cd0 (__DATA_CONST,__const) non-external (was a private external) __ZTVN3lsl19PersistentAllocator17MagazineAllocatorILj256ELj256EEE
00000001dd592c78 (__DATA_CONST,__const) non-external (was a private external) __ZTVN3lsl19PersistentAllocatorE
00000001dd592d88 (__DATA_CONST,__const) non-external (was a private external) __ZTVN3lsl8CRC32cSWE
00000001dd591f60 (__DATA_CONST,__const) non-external (was a private external) __ZTVN5dyld412RuntimeStateE
00000001dd5934e8 (__DATA_CONST,__const) non-external (was a private external) __ZTVN5dyld44APIsE
00000001800b7c18 (__TEXT,__text) non-external __ZZN5dyld412RuntimeState28rebindMissingFlatLazySymbolsERKNSt3__14spanIPKNS_6LoaderELm18446744073709551615EEEENK3$_0clERKNS0_17MissingFlatSymbolE
00000001dbd69770 (__DATA,__bss) non-external __ZZN5dyld430notifyMonitoringDyldSimSupportEbjPPK11mach_headerPPKcE13glueAllocator
00000001800e5028 (__TEXT,__text) non-external __ZZN5dyld44APIs11dlopen_fromEPKciPvENK3$_1clEv
000000018011dff4 (__TEXT,__text) non-external __ZZN5dyld44APIs11dlopen_fromEPKciPvENK3$_1clEv.cold.1
00000001801219f8 (__TEXT,__const) non-external __ZZN5dyld44APIs23deriveVersionFromDylibsEPKN5dyld39MachOFileEE14versionMapping
00000001dd594148 (__DATA_CONST,__const) non-external __ZZNK5dyld39MachOFile19loadableIntoProcessENS_8PlatformEPKcE9macOSHost
00000001800c41fc (__TEXT,__text) non-external __ZZNK5dyld46Loader38runInitializersBottomUpPlusUpwardLinksERNS_12RuntimeStateEENK3$_1clEv
00000001dd594ec8 (__DATA_CONST,__const) non-external __ZZNK6mach_o25ChainedFixupPointerOnDisk8Kernel647keyNameEvE5names
00000001800bae64 (__TEXT,__text) non-external __ZpLR9VMAddressRK8VMOffset
00000001800bae2c (__TEXT,__text) non-external __ZplRK9VMAddressRK8VMOffset
00000001800a8078 (__TEXT,__text) non-external ___start_block_invoke
00000001800a80c0 (__TEXT,__text) non-external ___start_block_invoke.3
00000001800a8064 (__TEXT,__text) non-external ___Block_byref_object_copy_
00000001800ad2a8 (__TEXT,__text) non-external ___Block_byref_object_copy_
00000001800af6d0 (__TEXT,__text) non-external ___Block_byref_object_copy_
00000001800b0d28 (__TEXT,__text) non-external ___Block_byref_object_copy_
00000001800ba7b0 (__TEXT,__text) non-external ___Block_byref_object_copy_
00000001800bf6bc (__TEXT,__text) non-external ___Block_byref_object_copy_
00000001800c501c (__TEXT,__text) non-external ___Block_byref_object_copy_
00000001800cb10c (__TEXT,__text) non-external ___Block_byref_object_copy_
00000001800ce5fc (__TEXT,__text) non-external ___Block_byref_object_copy_
00000001800df378 (__TEXT,__text) non-external ___Block_byref_object_copy_
00000001800e6808 (__TEXT,__text) non-external ___Block_byref_object_copy_
00000001800ec1f4 (__TEXT,__text) non-external ___Block_byref_object_copy_
00000001800f4798 (__TEXT,__text) non-external ___Block_byref_object_copy_
00000001800f63a8 (__TEXT,__text) non-external ___Block_byref_object_copy_
00000001800ff808 (__TEXT,__text) non-external ___Block_byref_object_copy_
00000001801059b8 (__TEXT,__text) non-external ___Block_byref_object_copy_
00000001800c1af8 (__TEXT,__text) non-external ___Block_byref_object_copy_.106
00000001800dfc20 (__TEXT,__text) non-external ___Block_byref_object_copy_.131
00000001800c3950 (__TEXT,__text) non-external ___Block_byref_object_copy_.165
00000001800b1654 (__TEXT,__text) non-external ___Block_byref_object_copy_.19
00000001800b166c (__TEXT,__text) non-external ___Block_byref_object_copy_.21
00000001800b16cc (__TEXT,__text) non-external ___Block_byref_object_copy_.23
00000001800b1934 (__TEXT,__text) non-external ___Block_byref_object_copy_.25
00000001800c61e4 (__TEXT,__text) non-external ___Block_byref_object_copy_.25
00000001800b1994 (__TEXT,__text) non-external ___Block_byref_object_copy_.27
00000001800c6244 (__TEXT,__text) non-external ___Block_byref_object_copy_.27
00000001800a9ea8 (__TEXT,__text) non-external ___Block_byref_object_copy_.30
00000001800aa060 (__TEXT,__text) non-external ___Block_byref_object_copy_.36
0000000180107818 (__TEXT,__text) non-external ___Block_byref_object_copy_.369
0000000180108224 (__TEXT,__text) non-external ___Block_byref_object_copy_.374
00000001800b22ec (__TEXT,__text) non-external ___Block_byref_object_copy_.56
00000001800e9cc8 (__TEXT,__text) non-external ___Block_byref_object_copy_.56
00000001800c7170 (__TEXT,__text) non-external ___Block_byref_object_copy_.61
00000001800b30b8 (__TEXT,__text) non-external ___Block_byref_object_copy_.64
00000001800c732c (__TEXT,__text) non-external ___Block_byref_object_copy_.67
00000001800b33f8 (__TEXT,__text) non-external ___Block_byref_object_copy_.68
00000001800cba28 (__TEXT,__text) non-external ___Block_byref_object_copy_.73
00000001800e8118 (__TEXT,__text) non-external ___Block_byref_object_copy_.8
00000001800a80e8 (__TEXT,__text) non-external ___Block_byref_object_copy_.9
00000001800cc5d8 (__TEXT,__text) non-external ___Block_byref_object_copy_.90
00000001800b5d58 (__TEXT,__text) non-external ___Block_byref_object_copy_.92
00000001800cc634 (__TEXT,__text) non-external ___Block_byref_object_copy_.92
00000001800a8070 (__TEXT,__text) non-external ___Block_byref_object_dispose_
00000001800ad2b4 (__TEXT,__text) non-external ___Block_byref_object_dispose_
00000001800af6ec (__TEXT,__text) non-external ___Block_byref_object_dispose_
00000001800b0d60 (__TEXT,__text) non-external ___Block_byref_object_dispose_
00000001800ba7c4 (__TEXT,__text) non-external ___Block_byref_object_dispose_
00000001800bf6f4 (__TEXT,__text) non-external ___Block_byref_object_dispose_
00000001800c5084 (__TEXT,__text) non-external ___Block_byref_object_dispose_
00000001800cb144 (__TEXT,__text) non-external ___Block_byref_object_dispose_
00000001800ce608 (__TEXT,__text) non-external ___Block_byref_object_dispose_
00000001800df384 (__TEXT,__text) non-external ___Block_byref_object_dispose_
00000001800e681c (__TEXT,__text) non-external ___Block_byref_object_dispose_
00000001800ec208 (__TEXT,__text) non-external ___Block_byref_object_dispose_
00000001800f47d0 (__TEXT,__text) non-external ___Block_byref_object_dispose_
00000001800f63c4 (__TEXT,__text) non-external ___Block_byref_object_dispose_
00000001800ff81c (__TEXT,__text) non-external ___Block_byref_object_dispose_
00000001801059f8 (__TEXT,__text) non-external ___Block_byref_object_dispose_
00000001800a80fc (__TEXT,__text) non-external ___Block_byref_object_dispose_.10
00000001800c1b0c (__TEXT,__text) non-external ___Block_byref_object_dispose_.107
00000001800dfc34 (__TEXT,__text) non-external ___Block_byref_object_dispose_.132
00000001800c395c (__TEXT,__text) non-external ___Block_byref_object_dispose_.166
00000001800b1668 (__TEXT,__text) non-external ___Block_byref_object_dispose_.20
00000001800b16a4 (__TEXT,__text) non-external ___Block_byref_object_dispose_.22
00000001800b16d8 (__TEXT,__text) non-external ___Block_byref_object_dispose_.24
00000001800b196c (__TEXT,__text) non-external ___Block_byref_object_dispose_.26
00000001800c621c (__TEXT,__text) non-external ___Block_byref_object_dispose_.26
00000001800b19cc (__TEXT,__text) non-external ___Block_byref_object_dispose_.28
00000001800c627c (__TEXT,__text) non-external ___Block_byref_object_dispose_.28
00000001800a9ee0 (__TEXT,__text) non-external ___Block_byref_object_dispose_.31
00000001800aa074 (__TEXT,__text) non-external ___Block_byref_object_dispose_.37
0000000180107824 (__TEXT,__text) non-external ___Block_byref_object_dispose_.370
0000000180108238 (__TEXT,__text) non-external ___Block_byref_object_dispose_.375
00000001800b2324 (__TEXT,__text) non-external ___Block_byref_object_dispose_.57
00000001800e9cdc (__TEXT,__text) non-external ___Block_byref_object_dispose_.57
00000001800c7194 (__TEXT,__text) non-external ___Block_byref_object_dispose_.62
00000001800b30f0 (__TEXT,__text) non-external ___Block_byref_object_dispose_.65
00000001800c7340 (__TEXT,__text) non-external ___Block_byref_object_dispose_.68
00000001800b340c (__TEXT,__text) non-external ___Block_byref_object_dispose_.69
00000001800cba90 (__TEXT,__text) non-external ___Block_byref_object_dispose_.74
00000001800e812c (__TEXT,__text) non-external ___Block_byref_object_dispose_.9
00000001800cc5ec (__TEXT,__text) non-external ___Block_byref_object_dispose_.91
00000001800b5d6c (__TEXT,__text) non-external ___Block_byref_object_dispose_.93
00000001800cc66c (__TEXT,__text) non-external ___Block_byref_object_dispose_.93
00000001800f6710 (__TEXT,__text) non-external ____ZN12objc_visitor7Visitor12forEachClassEU13block_pointerFvRKNS_5ClassERbE_block_invoke
00000001800f6794 (__TEXT,__text) non-external ____ZN12objc_visitor7Visitor24forEachClassAndMetaClassEU13block_pointerFvRKNS_5ClassERbE_block_invoke
00000001800fa2a0 (__TEXT,__text) non-external ____ZN5dyld39MachOFile15compatibleSliceER11DiagnosticsPKvmPKcNS_8PlatformEbRKNS_11GradedArchsE_block_invoke
00000001800fcef0 (__TEXT,__text) non-external ____ZN5dyld3L12getArchNamesERKNS_11GradedArchsEbPc_block_invoke
00000001800d9e04 (__TEXT,__text) non-external ____ZN5dyld3L20mapSplitCachePrivateERKNS_18SharedCacheOptionsEPNS_19SharedCacheLoadInfoE_block_invoke
00000001800d9e38 (__TEXT,__text) non-external ____ZN5dyld3L20mapSplitCachePrivateERKNS_18SharedCacheOptionsEPNS_19SharedCacheLoadInfoE_block_invoke_2
00000001800da4a4 (__TEXT,__text) non-external ____ZN5dyld3L26verboseSharedCacheMappingsEPK15DyldSharedCache_block_invoke
00000001800e69e4 (__TEXT,__text) non-external ____ZN5dyld412ObjCClassOpt5writeERKN4objc11PerfectHashERKN5dyld35ArrayINS5_3MapIPKcNS_6Loader10BindTargetENS5_11HashCStringENS5_12EqualCStringEE5NodeTEEERKNS5_8MultiMapIS9_SB_NS5_16HashCStringMultiENS5_17EqualCStringMultiEEEjj_block_invoke
000000018011e584 (__TEXT,__text) non-external ____ZN5dyld412ObjCClassOpt5writeERKN4objc11PerfectHashERKN5dyld35ArrayINS5_3MapIPKcNS_6Loader10BindTargetENS5_11HashCStringENS5_12EqualCStringEE5NodeTEEERKNS5_8MultiMapIS9_SB_NS5_16HashCStringMultiENS5_17EqualCStringMultiEEEjj_block_invoke.cold.1
000000018011e5b0 (__TEXT,__text) non-external ____ZN5dyld412ObjCClassOpt5writeERKN4objc11PerfectHashERKN5dyld35ArrayINS5_3MapIPKcNS_6Loader10BindTargetENS5_11HashCStringENS5_12EqualCStringEE5NodeTEEERKNS5_8MultiMapIS9_SB_NS5_16HashCStringMultiENS5_17EqualCStringMultiEEEjj_block_invoke.cold.2
000000018011e5d8 (__TEXT,__text) non-external ____ZN5dyld412ObjCClassOpt5writeERKN4objc11PerfectHashERKN5dyld35ArrayINS5_3MapIPKcNS_6Loader10BindTargetENS5_11HashCStringENS5_12EqualCStringEE5NodeTEEERKNS5_8MultiMapIS9_SB_NS5_16HashCStringMultiENS5_17EqualCStringMultiEEEjj_block_invoke.cold.3
000000018011e600 (__TEXT,__text) non-external ____ZN5dyld412ObjCClassOpt5writeERKN4objc11PerfectHashERKN5dyld35ArrayINS5_3MapIPKcNS_6Loader10BindTargetENS5_11HashCStringENS5_12EqualCStringEE5NodeTEEERKNS5_8MultiMapIS9_SB_NS5_16HashCStringMultiENS5_17EqualCStringMultiEEEjj_block_invoke.cold.4
000000018011e62c (__TEXT,__text) non-external ____ZN5dyld412ObjCClassOpt5writeERKN4objc11PerfectHashERKN5dyld35ArrayINS5_3MapIPKcNS_6Loader10BindTargetENS5_11HashCStringENS5_12EqualCStringEE5NodeTEEERKNS5_8MultiMapIS9_SB_NS5_16HashCStringMultiENS5_17EqualCStringMultiEEEjj_block_invoke.cold.5
