00007ffa17530670 (__TEXT,__text) external _ARMCompilationCallback
00007ffa171f4fd0 (__TEXT,__text) non-external __ZN4llvm15callDefaultCtorIN12_GLOBAL__N_115MemorySanitizerEEEPNS_4PassEv
00007ffa171beba0 (__TEXT,__text) non-external __ZN4llvm15callDefaultCtorIN12_GLOBAL__N_115ObjCARCContractEEEPNS_4PassEv
00007ffa17794ca0 (__TEXT,__text) non-external __ZN4llvm15callDefaultCtorIN12_GLOBAL__N_115PostRASchedulerEEEPNS_4PassEv
00007ffa17205030 (__TEXT,__text) non-external __ZN4llvm15callDefaultCtorIN12_GLOBAL__N_115ThreadSanitizerEEEPNS_4PassEv
00007ffa17811540 (__TEXT,__text) non-external __ZN4llvm15callDefaultCtorIN12_GLOBAL__N_115VirtRegRewriterEEEPNS_4PassEv
00007ffa171cb330 (__TEXT,__text) non-external __ZN4llvm15callDefaultCtorIN12_GLOBAL__N_116AddressSanitizerEEEPNS_4PassEv
00007ffa176c0930 (__TEXT,__text) non-external __ZN4llvm15callDefaultCtorIN12_GLOBAL__N_116BranchFolderPassEEEPNS_4PassEv
00007ffa179719f0 (__TEXT,__text) non-external __ZN4llvm15callDefaultCtorIN12_GLOBAL__N_116CallGraphPrinterEEEPNS_4PassEv
00007ffa178132e0 (__TEXT,__text) non-external __ZN4llvm15callDefaultCtorIN12_GLOBAL__N_116ConstantHoistingEEEPNS_4PassEv
00007ffa176d26f0 (__TEXT,__text) non-external __ZN4llvm15callDefaultCtorIN12_GLOBAL__N_116EarlyIfConverterEEEPNS_4PassEv
00007ffa17847730 (__TEXT,__text) non-external __ZN4llvm15callDefaultCtorIN12_GLOBAL__N_116LoopInstSimplifyEEEPNS_4PassEv
00007ffa17769af0 (__TEXT,__text) non-external __ZN4llvm15callDefaultCtorIN12_GLOBAL__N_116MachineSchedulerEEEPNS_4PassEv
00007ffa17a00fc0 (__TEXT,__text) non-external __ZN4llvm15callDefaultCtorIN12_GLOBAL__N_116RegionOnlyViewerEEEPNS_4PassEv
00007ffa179979f0 (__TEXT,__text) non-external __ZN4llvm15callDefaultCtorIN12_GLOBAL__N_117CostModelAnalysisEEEPNS_4PassEv
00007ffa171d7b50 (__TEXT,__text) non-external __ZN4llvm15callDefaultCtorIN12_GLOBAL__N_117DataFlowSanitizerEEEPNS_4PassEv
00007ffa176d9a60 (__TEXT,__text) non-external __ZN4llvm15callDefaultCtorIN12_GLOBAL__N_117ExpandISelPseudosEEEPNS_4PassEv
00007ffa17792bc0 (__TEXT,__text) non-external __ZN4llvm15callDefaultCtorIN12_GLOBAL__N_117PeepholeOptimizerEEEPNS_4PassEv
00007ffa179b47d0 (__TEXT,__text) non-external __ZN4llvm15callDefaultCtorIN12_GLOBAL__N_117PostDomOnlyViewerEEEPNS_4PassEv
00007ffa17a01030 (__TEXT,__text) non-external __ZN4llvm15callDefaultCtorIN12_GLOBAL__N_117RegionOnlyPrinterEEEPNS_4PassEv
00007ffa177b8250 (__TEXT,__text) non-external __ZN4llvm15callDefaultCtorIN12_GLOBAL__N_117RegisterCoalescerEEEPNS_4PassEv
00007ffa177ef470 (__TEXT,__text) non-external __ZN4llvm15callDefaultCtorIN12_GLOBAL__N_117StackSlotColoringEEEPNS_4PassEv
00007ffa1725f1e0 (__TEXT,__text) non-external __ZN4llvm15callDefaultCtorIN12_GLOBAL__N_117StripDebugDeclareEEEPNS_4PassEv
00007ffa177f6dc0 (__TEXT,__text) non-external __ZN4llvm15callDefaultCtorIN12_GLOBAL__N_117TailDuplicatePassEEEPNS_4PassEv
00007ffa1798aa00 (__TEXT,__text) non-external __ZN4llvm15callDefaultCtorIN12_GLOBAL__N_118BasicAliasAnalysisEEEPNS_4PassEv
00007ffa17254fa0 (__TEXT,__text) non-external __ZN4llvm15callDefaultCtorIN12_GLOBAL__N_118BlockExtractorPassEEEPNS_4PassEv
00007ffa17912450 (__TEXT,__text) non-external __ZN4llvm15callDefaultCtorIN12_GLOBAL__N_118BreakCriticalEdgesEEEPNS_4PassEv
00007ffa1771a630 (__TEXT,__text) non-external __ZN4llvm15callDefaultCtorIN12_GLOBAL__N_118LocalStackSlotPassEEEPNS_4PassEv
00007ffa17844330 (__TEXT,__text) non-external __ZN4llvm15callDefaultCtorIN12_GLOBAL__N_118LoopIdiomRecognizeEEEPNS_4PassEv
00007ffa1784a630 (__TEXT,__text) non-external __ZN4llvm15callDefaultCtorIN12_GLOBAL__N_118LoopStrengthReduceEEEPNS_4PassEv
00007ffa179b4980 (__TEXT,__text) non-external __ZN4llvm15callDefaultCtorIN12_GLOBAL__N_118PostDomOnlyPrinterEEEPNS_4PassEv
00007ffa1725f920 (__TEXT,__text) non-external __ZN4llvm15callDefaultCtorIN12_GLOBAL__N_118StripDeadDebugInfoEEEPNS_4PassEv
00007ffa17b488b0 (__TEXT,__text) non-external __ZN4llvm15callDefaultCtorIN12_GLOBAL__N_118VerifierLegacyPassEEEPNS_4PassEv
00007ffa178191a0 (__TEXT,__text) non-external __ZN4llvm15callDefaultCtorIN12_GLOBAL__N_119ConstantPropagationEEEPNS_4PassEv
00007ffa1781a550 (__TEXT,__text) non-external __ZN4llvm15callDefaultCtorIN12_GLOBAL__N_119DeadInstEliminationEEEPNS_4PassEv
00007ffa17785ba0 (__TEXT,__text) non-external __ZN4llvm15callDefaultCtorIN12_GLOBAL__N_119MachineVerifierPassEEEPNS_4PassEv
00007ffa17b00390 (__TEXT,__text) non-external __ZN4llvm15callDefaultCtorIN12_GLOBAL__N_119PrintBasicBlockPassEEEPNS_4PassEv
00007ffa17797190 (__TEXT,__text) non-external __ZN4llvm15callDefaultCtorIN12_GLOBAL__N_119ProcessImplicitDefsEEEPNS_4PassEv
00007ffa17882190 (__TEXT,__text) non-external __ZN4llvm15callDefaultCtorIN12_GLOBAL__N_119SampleProfileLoaderEEEPNS_4PassEv
00007ffa17254b30 (__TEXT,__text) non-external __ZN4llvm15callDefaultCtorIN12_GLOBAL__N_119SingleLoopExtractorEEEPNS_4PassEv
00007ffa17434ff0 (__TEXT,__text) non-external __ZN4llvm15callDefaultCtorIN12_GLOBAL__N_120ARM64PromoteConstantEEEPNS_4PassEv
00007ffa1797f030 (__TEXT,__text) non-external __ZN4llvm15callDefaultCtorIN12_GLOBAL__N_120AliasAnalysisCounterEEEPNS_4PassEv
00007ffa17938520 (__TEXT,__text) non-external __ZN4llvm15callDefaultCtorIN12_GLOBAL__N_120LowerExpectIntrinsicEEEPNS_4PassEv
00007ffa1776a270 (__TEXT,__text) non-external __ZN4llvm15callDefaultCtorIN12_GLOBAL__N_120PostMachineSchedulerEEEPNS_4PassEv
00007ffa1725f130 (__TEXT,__text) non-external __ZN4llvm15callDefaultCtorIN12_GLOBAL__N_120StripNonDebugSymbolsEEEPNS_4PassEv
00007ffa1774c7d0 (__TEXT,__text) non-external __ZN4llvm15callDefaultCtorIN12_GLOBAL__N_120UnpackMachineBundlesEEEPNS_4PassEv
00007ffa1780f5c0 (__TEXT,__text) non-external __ZN4llvm15callDefaultCtorIN12_GLOBAL__N_120UnreachableBlockElimEEEPNS_4PassEv
00007ffa176dc760 (__TEXT,__text) non-external __ZN4llvm15callDefaultCtorIN12_GLOBAL__N_121GCMachineCodeAnalysisEEEPNS_4PassEv
00007ffa17724070 (__TEXT,__text) non-external __ZN4llvm15callDefaultCtorIN12_GLOBAL__N_121MachineBlockPlacementEEEPNS_4PassEv
00007ffa171d4180 (__TEXT,__text) non-external __ZN4llvm15callDefaultCtorIN12_GLOBAL__N_122AddressSanitizerModuleEEEPNS_4PassEv
00007ffa1774c960 (__TEXT,__text) non-external __ZN4llvm15callDefaultCtorIN12_GLOBAL__N_122FinalizeMachineBundlesEEEPNS_4PassEv
00007ffa1772d780 (__TEXT,__text) non-external __ZN4llvm15callDefaultCtorIN12_GLOBAL__N_122MachineCopyPropagationEEEPNS_4PassEv
00007ffa179ee600 (__TEXT,__text) non-external __ZN4llvm15callDefaultCtorIN12_GLOBAL__N_122ModuleDebugInfoPrinterEEEPNS_4PassEv
00007ffa17b000b0 (__TEXT,__text) non-external __ZN4llvm15callDefaultCtorIN12_GLOBAL__N_122PrintModulePassWrapperEEEPNS_4PassEv
00007ffa17a41df0 (__TEXT,__text) non-external __ZN4llvm15callDefaultCtorIN12_GLOBAL__N_122TypeBasedAliasAnalysisEEEPNS_4PassEv
00007ffa178752b0 (__TEXT,__text) non-external __ZN4llvm15callDefaultCtorIN12_GLOBAL__N_123PartiallyInlineLibCallsEEEPNS_4PassEv
00007ffa1725e530 (__TEXT,__text) non-external __ZN4llvm15callDefaultCtorIN12_GLOBAL__N_123StripDeadPrototypesPassEEEPNS_4PassEv
00007ffa173e8bf0 (__TEXT,__text) non-external __ZN4llvm15callDefaultCtorIN12_GLOBAL__N_124ARM64ConditionalComparesEEEPNS_4PassEv
00007ffa17b00220 (__TEXT,__text) non-external __ZN4llvm15callDefaultCtorIN12_GLOBAL__N_124PrintFunctionPassWrapperEEEPNS_4PassEv
00007ffa173d97b0 (__TEXT,__text) non-external __ZN4llvm15callDefaultCtorIN12_GLOBAL__N_125ARM64AddressTypePromotionEEEPNS_4PassEv
00007ffa17806900 (__TEXT,__text) non-external __ZN4llvm15callDefaultCtorIN12_GLOBAL__N_125TwoAddressInstructionPassEEEPNS_4PassEv
00007ffa17819910 (__TEXT,__text) non-external __ZN4llvm15callDefaultCtorIN12_GLOBAL__N_126CorrelatedValuePropagationEEEPNS_4PassEv
00007ffa176d1570 (__TEXT,__text) non-external __ZN4llvm15callDefaultCtorIN12_GLOBAL__N_126DeadMachineInstructionElimEEEPNS_4PassEv
00007ffa17728eb0 (__TEXT,__text) non-external __ZN4llvm15callDefaultCtorIN12_GLOBAL__N_126MachineBlockPlacementStatsEEEPNS_4PassEv
00007ffa1773fb10 (__TEXT,__text) non-external __ZN4llvm15callDefaultCtorIN12_GLOBAL__N_126MachineFunctionPrinterPassEEEPNS_4PassEv
00007ffa17b48bf0 (__TEXT,__text) non-external __ZN4llvm15callDefaultCtorIN12_GLOBAL__N_127DebugInfoVerifierLegacyPassEEEPNS_4PassEv
00007ffa178100a0 (__TEXT,__text) non-external __ZN4llvm15callDefaultCtorIN12_GLOBAL__N_127UnreachableMachineBlockElimEEEPNS_4PassEv
00007ffa17a30ad0 (__TEXT,__text) non-external __ZN4llvm15callDefaultCtorIN12_GLOBAL__N_128ScalarEvolutionAliasAnalysisEEEPNS_4PassEv
00007ffa172375c0 (__TEXT,__text) non-external __ZN4llvm15callDefaultCtorIN12_GLOBAL__N_13DAEEEEPNS_4PassEv
00007ffa17237640 (__TEXT,__text) non-external __ZN4llvm15callDefaultCtorIN12_GLOBAL__N_13DAHEEEPNS_4PassEv
00007ffa1781a690 (__TEXT,__text) non-external __ZN4llvm15callDefaultCtorIN12_GLOBAL__N_13DCEEEEPNS_4PassEv
00007ffa1781af60 (__TEXT,__text) non-external __ZN4llvm15callDefaultCtorIN12_GLOBAL__N_13DSEEEEPNS_4PassEv
00007ffa17834f30 (__TEXT,__text) non-external __ZN4llvm15callDefaultCtorIN12_GLOBAL__N_13GVNEEEPNS_4PassEv
00007ffa17812af0 (__TEXT,__text) non-external __ZN4llvm15callDefaultCtorIN12_GLOBAL__N_14ADCEEEEPNS_4PassEv
00007ffa1724ee50 (__TEXT,__text) non-external __ZN4llvm15callDefaultCtorIN12_GLOBAL__N_14IPCPEEEPNS_4PassEv
00007ffa17840ab0 (__TEXT,__text) non-external __ZN4llvm15callDefaultCtorIN12_GLOBAL__N_14LICMEEEPNS_4PassEv
00007ffa179cf480 (__TEXT,__text) non-external __ZN4llvm15callDefaultCtorIN12_GLOBAL__N_14LintEEEPNS_4PassEv
00007ffa179eecd0 (__TEXT,__text) non-external __ZN4llvm15callDefaultCtorIN12_GLOBAL__N_14NoAAEEEPNS_4PassEv
00007ffa1788b520 (__TEXT,__text) non-external __ZN4llvm15callDefaultCtorIN12_GLOBAL__N_14SCCPEEEPNS_4PassEv
00007ffa178a3e60 (__TEXT,__text) non-external __ZN4llvm15callDefaultCtorIN12_GLOBAL__N_14SROAEEEPNS_4PassEv
00007ffa179296c0 (__TEXT,__text) non-external __ZN4llvm15callDefaultCtorIN12_GLOBAL__N_15LCSSAEEEPNS_4PassEv
00007ffa17a40340 (__TEXT,__text) non-external __ZN4llvm15callDefaultCtorIN12_GLOBAL__N_15NoTTIEEEPNS_4PassEv
00007ffa17980260 (__TEXT,__text) non-external __ZN4llvm15callDefaultCtorIN12_GLOBAL__N_16AAEvalEEEPNS_4PassEv
00007ffa175459b0 (__TEXT,__text) non-external __ZN4llvm15callDefaultCtorIN12_GLOBAL__N_16ARMTTIEEEPNS_4PassEv
00007ffa17892d50 (__TEXT,__text) non-external __ZN4llvm15callDefaultCtorIN12_GLOBAL__N_16IPSCCPEEEPNS_4PassEv
00007ffa173b9d20 (__TEXT,__text) non-external __ZN4llvm15callDefaultCtorIN12_GLOBAL__N_16X86TTIEEEPNS_4PassEv
00007ffa1725d5f0 (__TEXT,__text) non-external __ZN4llvm15callDefaultCtorIN12_GLOBAL__N_17PruneEHEEEPNS_4PassEv
00007ffa178a4cd0 (__TEXT,__text) non-external __ZN4llvm15callDefaultCtorIN12_GLOBAL__N_17SROA_DTEEEPNS_4PassEv
00007ffa178af1d0 (__TEXT,__text) non-external __ZN4llvm15callDefaultCtorIN12_GLOBAL__N_17SinkingEEEPNS_4PassEv
00007ffa1743a3b0 (__TEXT,__text) non-external __ZN4llvm15callDefaultCtorIN12_GLOBAL__N_18ARM64TTIEEEPNS_4PassEv
00007ffa176b8de0 (__TEXT,__text) non-external __ZN4llvm15callDefaultCtorIN12_GLOBAL__N_18BasicTTIEEEPNS_4PassEv
00007ffa17826280 (__TEXT,__text) non-external __ZN4llvm15callDefaultCtorIN12_GLOBAL__N_18EarlyCSEEEEPNS_4PassEv
00007ffa17881be0 (__TEXT,__text) non-external __ZN4llvm15callDefaultCtorIN12_GLOBAL__N_18RegToMemEEEPNS_4PassEv
00007ffa17995410 (__TEXT,__text) non-external __ZN4llvm15callDefaultCtorIN12_GLOBAL__N_19CFGViewerEEEPNS_4PassEv
00007ffa179b4690 (__TEXT,__text) non-external __ZN4llvm15callDefaultCtorIN12_GLOBAL__N_19DomViewerEEEPNS_4PassEv
00007ffa17241ea0 (__TEXT,__text) non-external __ZN4llvm15callDefaultCtorIN12_GLOBAL__N_19GlobalDCEEEEPNS_4PassEv
00007ffa17243090 (__TEXT,__text) non-external __ZN4llvm15callDefaultCtorIN12_GLOBAL__N_19GlobalOptEEEPNS_4PassEv
00007ffa179bc050 (__TEXT,__text) non-external __ZN4llvm15callDefaultCtorIN12_GLOBAL__N_19InstCountEEEPNS_4PassEv
00007ffa179257a0 (__TEXT,__text) non-external __ZN4llvm15callDefaultCtorIN12_GLOBAL__N_19InstNamerEEEPNS_4PassEv
00007ffa17875140 (__TEXT,__text) non-external __ZN4llvm15callDefaultCtorIN12_GLOBAL__N_19MemCpyOptEEEPNS_4PassEv
00007ffa17a8a890 (__TEXT,__text) weak external __ZN4llvm15callDefaultCtorINS_10DataLayoutEEEPNS_4PassEv
00007ffa17711f90 (__TEXT,__text) weak external __ZN4llvm15callDefaultCtorINS_10LiveStacksEEEPNS_4PassEv
00007ffa179fcc40 (__TEXT,__text) weak external __ZN4llvm15callDefaultCtorINS_10RegionInfoEEEPNS_4PassEv
00007ffa178114e0 (__TEXT,__text) weak external __ZN4llvm15callDefaultCtorINS_10VirtRegMapEEEPNS_4PassEv
00007ffa176d5d60 (__TEXT,__text) weak external __ZN4llvm15callDefaultCtorINS_11EdgeBundlesEEEPNS_4PassEv
00007ffa177d7960 (__TEXT,__text) weak external __ZN4llvm15callDefaultCtorINS_11SlotIndexesEEEPNS_4PassEv
00007ffa176dae00 (__TEXT,__text) weak external __ZN4llvm15callDefaultCtorINS_12GCModuleInfoEEEPNS_4PassEv
00007ffa178c28b0 (__TEXT,__text) non-external (was a private external) __ZN4llvm15callDefaultCtorINS_12InstCombinerEEEPNS_4PassEv
00007ffa17973720 (__TEXT,__text) weak external __ZN4llvm15callDefaultCtorINS_13FindUsedTypesEEEPNS_4PassEv
00007ffa179c9100 (__TEXT,__text) weak external __ZN4llvm15callDefaultCtorINS_13LazyValueInfoEEEPNS_4PassEv
00007ffa17707f00 (__TEXT,__text) weak external __ZN4llvm15callDefaultCtorINS_13LiveIntervalsEEEPNS_4PassEv
00007ffa17710960 (__TEXT,__text) weak external __ZN4llvm15callDefaultCtorINS_13LiveRegMatrixEEEPNS_4PassEv
00007ffa17719790 (__TEXT,__text) weak external __ZN4llvm15callDefaultCtorINS_13LiveVariablesEEEPNS_4PassEv
00007ffa177d9160 (__TEXT,__text) weak external __ZN4llvm15callDefaultCtorINS_14SpillPlacementEEEPNS_4PassEv
00007ffa177ee320 (__TEXT,__text) weak external __ZN4llvm15callDefaultCtorINS_14StackProtectorEEEPNS_4PassEv
00007ffa17758ef0 (__TEXT,__text) weak external __ZN4llvm15callDefaultCtorINS_15MachineLoopInfoEEEPNS_4PassEv
00007ffa17a2afb0 (__TEXT,__text) weak external __ZN4llvm15callDefaultCtorINS_15ScalarEvolutionEEEPNS_4PassEv
00007ffa177f2fc0 (__TEXT,__text) weak external __ZN4llvm15callDefaultCtorINS_16StackMapLivenessEEEPNS_4PassEv
00007ffa17ca45e0 (__TEXT,__text) weak external __ZN4llvm15callDefaultCtorINS_16TargetPassConfigEEEPNS_4PassEv
00007ffa179ba4d0 (__TEXT,__text) weak external __ZN4llvm15callDefaultCtorINS_17DominanceFrontierEEEPNS_4PassEv
00007ffa179c5d90 (__TEXT,__text) weak external __ZN4llvm15callDefaultCtorINS_17IntervalPartitionEEEPNS_4PassEv
00007ffa17ca4510 (__TEXT,__text) weak external __ZN4llvm15callDefaultCtorINS_17MachineModuleInfoEEEPNS_4PassEv
00007ffa179f07c0 (__TEXT,__text) weak external __ZN4llvm15callDefaultCtorINS_17PostDominatorTreeEEEPNS_4PassEv
00007ffa17a4b770 (__TEXT,__text) weak external __ZN4llvm15callDefaultCtorINS_17TargetLibraryInfoEEEPNS_4PassEv
00007ffa17990540 (__TEXT,__text) weak external __ZN4llvm15callDefaultCtorINS_18BlockFrequencyInfoEEEPNS_4PassEv
00007ffa179b3880 (__TEXT,__text) weak external __ZN4llvm15callDefaultCtorINS_18DependenceAnalysisEEEPNS_4PassEv
00007ffa1797b6e0 (__TEXT,__text) weak external __ZN4llvm15callDefaultCtorINS_18InlineCostAnalysisEEEPNS_4PassEv
00007ffa176f9ca0 (__TEXT,__text) weak external __ZN4llvm15callDefaultCtorINS_18LiveDebugVariablesEEEPNS_4PassEv
00007ffa1777c120 (__TEXT,__text) weak external __ZN4llvm15callDefaultCtorINS_19MachineTraceMetricsEEEPNS_4PassEv
00007ffa1796e770 (__TEXT,__text) weak external __ZN4llvm15callDefaultCtorINS_20CallGraphWrapperPassEEEPNS_4PassEv
00007ffa179cee60 (__TEXT,__text) weak external __ZN4llvm15callDefaultCtorINS_20LibCallAliasAnalysisEEEPNS_4PassEv
00007ffa17734bb0 (__TEXT,__text) weak external __ZN4llvm15callDefaultCtorINS_20MachineDominatorTreeEEEPNS_4PassEv
00007ffa17993f00 (__TEXT,__text) weak external __ZN4llvm15callDefaultCtorINS_21BranchProbabilityInfoEEEPNS_4PassEv
00007ffa1796c1b0 (__TEXT,__text) weak external __ZN4llvm15callDefaultCtorINS_22UnifyFunctionExitNodesEEEPNS_4PassEv
00007ffa17a99150 (__TEXT,__text) weak external __ZN4llvm15callDefaultCtorINS_24DominatorTreeWrapperPassEEEPNS_4PassEv
00007ffa1775fbb0 (__TEXT,__text) weak external __ZN4llvm15callDefaultCtorINS_24MachinePostDominatorTreeEEEPNS_4PassEv
00007ffa179eb5a0 (__TEXT,__text) weak external __ZN4llvm15callDefaultCtorINS_24MemoryDependenceAnalysisEEEPNS_4PassEv
00007ffa17722900 (__TEXT,__text) weak external __ZN4llvm15callDefaultCtorINS_25MachineBlockFrequencyInfoEEEPNS_4PassEv
00007ffa177297f0 (__TEXT,__text) weak external __ZN4llvm15callDefaultCtorINS_28MachineBranchProbabilityInfoEEEPNS_4PassEv
00007ffa1779a1d0 (__TEXT,__text) weak external __ZN4llvm15callDefaultCtorINS_3PEIEEEPNS_4PassEv
00007ffa171e9f40 (__TEXT,__text) weak external __ZN4llvm15callDefaultCtorINS_7DebugIREEEPNS_4PassEv
00007ffa179bbe70 (__TEXT,__text) weak external __ZN4llvm15callDefaultCtorINS_7IVUsersEEEPNS_4PassEv
00007ffa171bd810 (__TEXT,__text) weak external __ZN4llvm15callDefaultCtorINS_7objcarc20ObjCARCAliasAnalysisEEEPNS_4PassEv
00007ffa179d80f0 (__TEXT,__text) weak external __ZN4llvm15callDefaultCtorINS_8LoopInfoEEEPNS_4PassEv
00007ffa17929640 (__TEXT,__text) external __ZN4llvm15createLCSSAPassEv
00007ffa174315b0 (__TEXT,__text) external __ZN4llvm15emitFrameOffsetERNS_17MachineBasicBlockENS0_15bundle_iteratorINS_12MachineInstrENS_14ilist_iteratorIS3_EEEENS_8DebugLocEjjiPKNS_14ARM64InstrInfoENS3_6MIFlagEb
00007ffa17925980 (__TEXT,__text) external __ZN4llvm15expandRemainderEPNS_14BinaryOperatorE
00007ffa1774c0c0 (__TEXT,__text) external __ZN4llvm15finalizeBundlesERNS_15MachineFunctionE
00007ffa17a8e630 (__TEXT,__text) external __ZN4llvm15getDISubprogramEPKNS_6MDNodeE
00007ffa176b7710 (__TEXT,__text) external __ZN4llvm15getFCmpCondCodeENS_7CmpInst9PredicateE
00007ffa176b7750 (__TEXT,__text) external __ZN4llvm15getICmpCondCodeENS_7CmpInst9PredicateE
00007ffa171c8f60 (__TEXT,__text) external __ZN4llvm15getLazyIRModuleEPNS_12MemoryBufferERNS_12SMDiagnosticERNS_11LLVMContextE
00007ffa17a487c0 (__TEXT,__text) external __ZN4llvm15isBytewiseValueEPNS_5ValueE
00007ffa179e1cf0 (__TEXT,__text) external __ZN4llvm15isReallocLikeFnEPKNS_5ValueEPKNS_17TargetLibraryInfoEb
00007ffa179625f0 (__TEXT,__text) external __ZN4llvm15simplifyLoopIVsEPNS_4LoopEPNS_15ScalarEvolutionEPNS_13LPPassManagerERNS_15SmallVectorImplINS_6WeakVHEEE
00007ffa17c8dcc0 (__TEXT,__text) external __ZN4llvm15system_categoryEv
00007ffa1746b780 (__TEXT,__text) external __ZN4llvm16ARM64InstPrinter11printExtendEPKNS_6MCInstEjRNS_11raw_ostreamE
00007ffa174673e0 (__TEXT,__text) external __ZN4llvm16ARM64InstPrinter12printOperandEPKNS_6MCInstEjRNS_11raw_ostreamE
00007ffa1746b1d0 (__TEXT,__text) external __ZN4llvm16ARM64InstPrinter12printShifterEPKNS_6MCInstEjRNS_11raw_ostreamE
00007ffa1746b900 (__TEXT,__text) external __ZN4llvm16ARM64InstPrinter13printCondCodeEPKNS_6MCInstEjRNS_11raw_ostreamE
00007ffa17473ec0 (__TEXT,__text) external __ZN4llvm16ARM64InstPrinter13printSysAliasEPKNS_6MCInstERNS_11raw_ostreamE
00007ffa174753d0 (__TEXT,__text) external __ZN4llvm16ARM64InstPrinter14printAMIndexedEPKNS_6MCInstEjjRNS_11raw_ostreamE
00007ffa174677c0 (__TEXT,__text) external __ZN4llvm16ARM64InstPrinter14printAMNoIndexEPKNS_6MCInstEjRNS_11raw_ostreamE
00007ffa1746b2f0 (__TEXT,__text) external __ZN4llvm16ARM64InstPrinter14printAddSubImmEPKNS_6MCInstEjRNS_11raw_ostreamE
00007ffa1746a5a0 (__TEXT,__text) external __ZN4llvm16ARM64InstPrinter14printAdrpLabelEPKNS_6MCInstEjRNS_11raw_ostreamE
00007ffa1746ba00 (__TEXT,__text) external __ZN4llvm16ARM64InstPrinter14printImmScale4EPKNS_6MCInstEjRNS_11raw_ostreamE
00007ffa1746b960 (__TEXT,__text) external __ZN4llvm16ARM64InstPrinter14printImmScale8EPKNS_6MCInstEjRNS_11raw_ostreamE
00007ffa1746ba50 (__TEXT,__text) external __ZN4llvm16ARM64InstPrinter15getRegisterNameEjj
00007ffa1746ba80 (__TEXT,__text) external __ZN4llvm16ARM64InstPrinter15printAliasInstrEPKNS_6MCInstERNS_11raw_ostreamE
00007ffa1746b9b0 (__TEXT,__text) external __ZN4llvm16ARM64InstPrinter15printImmScale16EPKNS_6MCInstEjRNS_11raw_ostreamE
00007ffa1746a4c0 (__TEXT,__text) external __ZN4llvm16ARM64InstPrinter15printPrefetchOpEPKNS_6MCInstEjRNS_11raw_ostreamE
00007ffa17474fa0 (__TEXT,__text) external __ZN4llvm16ARM64InstPrinter15printVectorListEPKNS_6MCInstEjRNS_11raw_ostreamENS_9StringRefE
00007ffa174675c0 (__TEXT,__text) external __ZN4llvm16ARM64InstPrinter16printDotCondCodeEPKNS_6MCInstEjRNS_11raw_ostreamE
00007ffa174656b0 (__TEXT,__text) external __ZN4llvm16ARM64InstPrinter16printInstructionEPKNS_6MCInstERNS_11raw_ostreamE
00007ffa17467360 (__TEXT,__text) external __ZN4llvm16ARM64InstPrinter16printVRegOperandEPKNS_6MCInstEjRNS_11raw_ostreamE
00007ffa174678a0 (__TEXT,__text) external __ZN4llvm16ARM64InstPrinter16printVectorIndexEPKNS_6MCInstEjRNS_11raw_ostreamE
00007ffa1746a610 (__TEXT,__text) external __ZN4llvm16ARM64InstPrinter17printFPImmOperandEPKNS_6MCInstEjRNS_11raw_ostreamE
00007ffa1746b500 (__TEXT,__text) external __ZN4llvm16ARM64InstPrinter17printLogicalImm32EPKNS_6MCInstEjRNS_11raw_ostreamE
00007ffa1746b640 (__TEXT,__text) external __ZN4llvm16ARM64InstPrinter17printLogicalImm64EPKNS_6MCInstEjRNS_11raw_ostreamE
00007ffa1746b180 (__TEXT,__text) external __ZN4llvm16ARM64InstPrinter17printSysCROperandEPKNS_6MCInstEjRNS_11raw_ostreamE
00007ffa17467660 (__TEXT,__text) external __ZN4llvm16ARM64InstPrinter18printBarrierOptionEPKNS_6MCInstEjRNS_11raw_ostreamE
00007ffa17475300 (__TEXT,__text) external __ZN4llvm16ARM64InstPrinter19printPostIncOperandEPKNS_6MCInstEjjRNS_11raw_ostreamE
00007ffa17467920 (__TEXT,__text) external __ZN4llvm16ARM64InstPrinter19printSystemRegisterEPKNS_6MCInstEjRNS_11raw_ostreamE
00007ffa17475a70 (__TEXT,__text) external __ZN4llvm16ARM64InstPrinter20printMemoryRegOffsetEPKNS_6MCInstEjRNS_11raw_ostreamEi
00007ffa1746a9f0 (__TEXT,__text) external __ZN4llvm16ARM64InstPrinter20printPostIncOperand1EPKNS_6MCInstEjRNS_11raw_ostreamE
00007ffa1746ab90 (__TEXT,__text) external __ZN4llvm16ARM64InstPrinter20printPostIncOperand2EPKNS_6MCInstEjRNS_11raw_ostreamE
00007ffa1746ae00 (__TEXT,__text) external __ZN4llvm16ARM64InstPrinter20printPostIncOperand3EPKNS_6MCInstEjRNS_11raw_ostreamE
