                 (undefined) external _AFIsInternalInstall (from AssistantServices)
                 (undefined) external _CFPreferencesGetAppBooleanValue (from CoreFoundation)
                 (undefined) external _DEHasFeature (from DialogEngine)
                 (undefined) external _DEVersion (from DialogEngine)
                 (undefined) external _INIntentSlotValueTransformToContactHandle (from Intents)
                 (undefined) external _NSLocaleMeasurementSystem (from CoreFoundation)
                 (undefined) external _NSLocalizedDescriptionKey (from Foundation)
                 (undefined) external _NSLocalizedFailureReasonErrorKey (from Foundation)
                 (undefined) external _NSURLIsRegularFileKey (from CoreFoundation)
                 (undefined) external _OBJC_CLASS_$_AFPreferences (from AssistantServices)
                 (undefined) external _OBJC_CLASS_$_CAT (from DialogEngine)
                 (undefined) external _OBJC_CLASS_$_CATPattern (from DialogEngine)
                 (undefined) external _OBJC_CLASS_$_DEEvaluator (from DialogEngine)
                 (undefined) external _OBJC_CLASS_$_DEExecutor (from DialogEngine)
                 (undefined) external _OBJC_CLASS_$_DEMorphun (from DialogEngine)
                 (undefined) external _OBJC_CLASS_$_DEValidationEntry (from DialogEngine)
                 (undefined) external _OBJC_CLASS_$_DEValidator (from DialogEngine)
                 (undefined) external _OBJC_CLASS_$_DialogElement (from DialogEngine)
                 (undefined) external _OBJC_CLASS_$_DialogExecutionResult (from DialogEngine)
                 (undefined) external _OBJC_CLASS_$_NSBundle (from Foundation)
                 (undefined) external _OBJC_CLASS_$_NSData (from CoreFoundation)
                 (undefined) external _OBJC_CLASS_$_NSError (from Foundation)
                 (undefined) external _OBJC_CLASS_$_NSFileManager (from Foundation)
                 (undefined) external _OBJC_CLASS_$_NSJSONSerialization (from Foundation)
                 (undefined) external _OBJC_CLASS_$_NSLocale (from CoreFoundation)
                 (undefined) external _OBJC_CLASS_$_NSNumber (from Foundation)
                 (undefined) external _OBJC_CLASS_$_NSObject (from libobjc)
                 (undefined) external _OBJC_CLASS_$_NSRegularExpression (from Foundation)
                 (undefined) external _OBJC_CLASS_$_NSString (from Foundation)
                 (undefined) external _OBJC_CLASS_$_NSUserDefaults (from CoreFoundation)
                 (undefined) external _OBJC_CLASS_$_OS_os_log (from libSystem)
                 (undefined) external _OBJC_CLASS_$_PatternExecutionDialog (from DialogEngine)
                 (undefined) external _OBJC_CLASS_$_PatternExecutionResult (from DialogEngine)
000000023285bf28 (__AUTH,__objc_data) external _OBJC_CLASS_$__TtC16SiriDialogEngine10CATGlobals
000000020de81896 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____Sg 16SiriDialogEngine25SirikitDeviceRestrictionsC
000000020de81f6e (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____Sg s5Int64V
000000020de819aa (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic ______p 16SiriDialogEngine11CatCallableP
000000020de81b18 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic ______p 16SiriDialogEngine13CATComputableP
000000020de8175c (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic ______p 16SiriDialogEngine7CATTypeP
000000020de81990 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic ______p s5ErrorP
000000020de81e5a (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic ______pSg 11SiriKitFlow11DeviceStateP
000000020de81974 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic ______pSg 16SiriDialogEngine11CatCallableP
000000020de81b0e (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic ______pSg 16SiriDialogEngine13CATComputableP
000000020de81752 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic ______pSg 16SiriDialogEngine7CATTypeP
000000020de81f7e (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic ______pSg 19SiriFlowEnvironment11MeCardProxyP
000000020de81b20 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic ______pSgSg 16SiriDialogEngine13CATComputableP
000000020de81cae (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____m 16SiriDialogEngine0B11PhoneNumberC
000000020de818c2 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____m 16SiriDialogEngine0B12PersonHandleC
000000020de81778 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____m 16SiriDialogEngine0B13CalendarRangeC
000000020de81c16 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____m 16SiriDialogEngine0B19AbstractMeasurementC
000000020de822b6 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____m 16SiriDialogEngine0B22ConvertibleMeasurementC
000000020de81c58 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____m 16SiriDialogEngine0B8CalendarC
000000020de81dee (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____m 16SiriDialogEngine0B8DurationC
000000020de81b8e (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____m 16SiriDialogEngine23SirikitLocalizedAppNameC
000000020de81d5a (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____yS2SG s17_NativeDictionaryV
000000020de81764 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____ySSG s23_ContiguousArrayStorageC
000000020de81abe (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____ySS_SDyS2SGtG s23_ContiguousArrayStorageC
000000020de81946 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____ySS_SStG s23_ContiguousArrayStorageC
000000020de81f5e (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____ySS_____G s17_NativeDictionaryV 16SiriDialogEngine10TypedValueV
000000020de81e6c (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____ySS_yptG s23_ContiguousArrayStorageC
000000020de81a0c (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____ySSypG s17_NativeDictionaryV
000000020de819f8 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____ySSypG s18_DictionaryStorageC
000000020de81692 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____ySSypSgG s13KeyValuePairsV
000000020de82510 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____ySnySiGG s23_ContiguousArrayStorageC
000000020de819b2 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____ySo22PatternExecutionResultC______pGIegg_ s6ResultO s5ErrorP
000000020de821ac (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____ySsG s23_ContiguousArrayStorageC
000000020de82502 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____y_____G s16PartialRangeFromV SS5IndexV
000000020de82052 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____y_____G s22KeyedDecodingContainerV 16SiriDialogEngine0E10StringPairC10CodingKeysO
000000020de81cc4 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____y_____G s22KeyedDecodingContainerV 16SiriDialogEngine0E11PhoneNumberC10CodingKeysO
000000020de818d8 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____y_____G s22KeyedDecodingContainerV 16SiriDialogEngine0E12PersonHandleC10CodingKeysO
000000020de81794 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____y_____G s22KeyedDecodingContainerV 16SiriDialogEngine0E13CalendarRangeC10CodingKeysO
000000020de81d22 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____y_____G s22KeyedDecodingContainerV 16SiriDialogEngine0E13DateFormatterC10CodingKeysO
000000020de82388 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____y_____G s22KeyedDecodingContainerV 16SiriDialogEngine0E13LocationValueC10CodingKeysO
000000020de82272 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____y_____G s22KeyedDecodingContainerV 16SiriDialogEngine0E14MultiLevelItemC10CodingKeysO
000000020de820ac (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____y_____G s22KeyedDecodingContainerV 16SiriDialogEngine0E15LocationAddressC10CodingKeysO
000000020de81c1e (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____y_____G s22KeyedDecodingContainerV 16SiriDialogEngine0E19AbstractMeasurementC10CodingKeysO
000000020de822be (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____y_____G s22KeyedDecodingContainerV 16SiriDialogEngine0E22ConvertibleMeasurementC10CodingKeysO
000000020de81b46 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____y_____G s22KeyedDecodingContainerV 16SiriDialogEngine0E6PersonC10CodingKeysO
000000020de82000 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____y_____G s22KeyedDecodingContainerV 16SiriDialogEngine0E7PronounC10CodingKeysO
000000020de81c6e (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____y_____G s22KeyedDecodingContainerV 16SiriDialogEngine0E8CalendarC10CodingKeysO
000000020de81db6 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____y_____G s22KeyedDecodingContainerV 16SiriDialogEngine0E8DateTimeC10CodingKeysO
000000020de81e04 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____y_____G s22KeyedDecodingContainerV 16SiriDialogEngine0E8DurationC10CodingKeysO
000000020de81820 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____y_____G s22KeyedDecodingContainerV 16SiriDialogEngine0E8LocationC10CodingKeysO
000000020de820f2 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____y_____G s22KeyedDecodingContainerV 16SiriDialogEngine0E8TimeZoneC10CodingKeysO
000000020de81e7a (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____y_____G s22KeyedDecodingContainerV 16SiriDialogEngine10CATGlobalsC10CodingKeysO
000000020de81a3a (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____y_____G s22KeyedDecodingContainerV 16SiriDialogEngine10SirikitAppC10CodingKeysO
000000020de81fc6 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____y_____G s22KeyedDecodingContainerV 16SiriDialogEngine10TypedValueV10CodingKeys33_F828D3BAA2601F17501F3F08FAFEA7FBLLO
000000020de823c8 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____y_____G s22KeyedDecodingContainerV 16SiriDialogEngine11PhonemeDataV10CodingKeys33_0D00A58DF7A0698F54CA8BF9557E0ED3LLO
000000020de82408 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____y_____G s22KeyedDecodingContainerV 16SiriDialogEngine16TokenPhonemeDataV10CodingKeys33_0D00A58DF7A0698F54CA8BF9557E0ED3LLO
000000020de8187e (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____y_____G s22KeyedDecodingContainerV 16SiriDialogEngine18SirikitDeviceStateC10CodingKeysO
000000020de823f0 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____y_____G s22KeyedDecodingContainerV 16SiriDialogEngine20TokenPhonemeDataListV10CodingKeys33_0D00A58DF7A0698F54CA8BF9557E0ED3LLO
000000020de823e2 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____y_____G s22KeyedDecodingContainerV 16SiriDialogEngine22PhonemeDataLocaleEntryV10CodingKeysO
000000020de81ba4 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____y_____G s22KeyedDecodingContainerV 16SiriDialogEngine23SirikitLocalizedAppNameC10CodingKeysO
000000020de81a86 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____y_____G s22KeyedDecodingContainerV 16SiriDialogEngine25SirikitDeviceRestrictionsC10CodingKeysO
000000020de81f18 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____y_____G s22KeyedDecodingContainerV 16SiriDialogEngine3NowV10CodingKeys33_F828D3BAA2601F17501F3F08FAFEA7FBLLO
000000020de82044 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____y_____G s22KeyedEncodingContainerV 16SiriDialogEngine0E10StringPairC10CodingKeysO
000000020de81cb6 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____y_____G s22KeyedEncodingContainerV 16SiriDialogEngine0E11PhoneNumberC10CodingKeysO
000000020de818ca (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____y_____G s22KeyedEncodingContainerV 16SiriDialogEngine0E12PersonHandleC10CodingKeysO
000000020de81786 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____y_____G s22KeyedEncodingContainerV 16SiriDialogEngine0E13CalendarRangeC10CodingKeysO
000000020de81d14 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____y_____G s22KeyedEncodingContainerV 16SiriDialogEngine0E13DateFormatterC10CodingKeysO
000000020de8237a (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____y_____G s22KeyedEncodingContainerV 16SiriDialogEngine0E13LocationValueC10CodingKeysO
000000020de82264 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____y_____G s22KeyedEncodingContainerV 16SiriDialogEngine0E14MultiLevelItemC10CodingKeysO
000000020de8209e (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____y_____G s22KeyedEncodingContainerV 16SiriDialogEngine0E15LocationAddressC10CodingKeysO
000000020de81c2c (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____y_____G s22KeyedEncodingContainerV 16SiriDialogEngine0E19AbstractMeasurementC10CodingKeysO
000000020de822cc (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____y_____G s22KeyedEncodingContainerV 16SiriDialogEngine0E22ConvertibleMeasurementC10CodingKeysO
000000020de81b38 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____y_____G s22KeyedEncodingContainerV 16SiriDialogEngine0E6PersonC10CodingKeysO
000000020de81ff2 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____y_____G s22KeyedEncodingContainerV 16SiriDialogEngine0E7PronounC10CodingKeysO
000000020de81c60 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____y_____G s22KeyedEncodingContainerV 16SiriDialogEngine0E8CalendarC10CodingKeysO
000000020de81da8 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____y_____G s22KeyedEncodingContainerV 16SiriDialogEngine0E8DateTimeC10CodingKeysO
000000020de81df6 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____y_____G s22KeyedEncodingContainerV 16SiriDialogEngine0E8DurationC10CodingKeysO
000000020de81812 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____y_____G s22KeyedEncodingContainerV 16SiriDialogEngine0E8LocationC10CodingKeysO
000000020de820e4 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____y_____G s22KeyedEncodingContainerV 16SiriDialogEngine0E8TimeZoneC10CodingKeysO
000000020de81e88 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____y_____G s22KeyedEncodingContainerV 16SiriDialogEngine10CATGlobalsC10CodingKeysO
000000020de81a2c (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____y_____G s22KeyedEncodingContainerV 16SiriDialogEngine10SirikitAppC10CodingKeysO
000000020de81fac (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____y_____G s22KeyedEncodingContainerV 16SiriDialogEngine10TypedValueV10CodingKeys33_F828D3BAA2601F17501F3F08FAFEA7FBLLO
000000020de81870 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____y_____G s22KeyedEncodingContainerV 16SiriDialogEngine18SirikitDeviceStateC10CodingKeysO
000000020de81b96 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____y_____G s22KeyedEncodingContainerV 16SiriDialogEngine23SirikitLocalizedAppNameC10CodingKeysO
000000020de81a78 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____y_____G s22KeyedEncodingContainerV 16SiriDialogEngine25SirikitDeviceRestrictionsC10CodingKeysO
000000020de81f26 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____y_____G s22KeyedEncodingContainerV 16SiriDialogEngine3NowV10CodingKeys33_F828D3BAA2601F17501F3F08FAFEA7FBLLO
000000020de821d8 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____y_____G s23_ContiguousArrayStorageC 11SiriKitFlow17TemplatingSectionV
000000020de8219e (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____y_____G s23_ContiguousArrayStorageC 16SiriDialogEngine17CATValidatorEntryV
000000020de82190 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____y_____G s23_ContiguousArrayStorageC 16SiriDialogEngine18CATValidatorResultV
000000020de8213e (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____y_____G s23_ContiguousArrayStorageC So16NSURLResourceKeya
000000020de817e2 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____y_____G s23_ContiguousArrayStorageC s12StaticStringV
000000020de81700 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____y_____G s23_ContiguousArrayStorageC s5UInt8V
000000020de8192a (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____y___________pG s6ResultO 11SiriKitFlow010TemplatingA0V s5ErrorP
000000020de8195a (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____y___________pGIegn_ s6ResultO 11SiriKitFlow010TemplatingA0V s5ErrorP
000000020de81742 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____y______pG s23_ContiguousArrayStorageC s7CVarArgP
000000020de8217e (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____y______pXpG s23_ContiguousArrayStorageC 16SiriDialogEngine7CATTypeP
000000020de821b6 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____y_____ypG s18_DictionaryStorageC s11AnyHashableV
000000020de821c6 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____y_____ypSgG s18_DictionaryStorageC s11AnyHashableV
000000020de8176e (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____yypG s23_ContiguousArrayStorageC
000000020de81d6e (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic x
000000020de816f2 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic ypSg
000000020de81f54 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic yp______t s13EncodingErrorO7ContextV
000000020de819ee (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic ytIeghHr_
