00007ff80d762c14 (__TEXT,__gcc_except_tab) non-external GCC_except_table0
00007ff80d762bcc (__TEXT,__gcc_except_tab) non-external GCC_except_table10
00007ff80d762c00 (__TEXT,__gcc_except_tab) non-external GCC_except_table20
00007ff80d762bec (__TEXT,__gcc_except_tab) non-external GCC_except_table25
00007ff80d762bb8 (__TEXT,__gcc_except_tab) non-external GCC_except_table26
00007ff80d762c3c (__TEXT,__gcc_except_tab) non-external GCC_except_table8
00007ff840fc2558 (__DATA_CONST,__const) non-external (was a private external) _kConstantDescriptionkCVPixelFormatType_64RGBAHalf_24
00007ff840fc2578 (__DATA_CONST,__const) non-external (was a private external) _kConstantDescriptionkCVPixelFormatType_64RGBAHalf_25
00007ff840fc2590 (__DATA_CONST,__const) non-external (was a private external) _kConstantDescriptionkCVPixelFormatType_64RGBAHalf_27
00007ff840fc2540 (__DATA_CONST,__const) non-external (was a private external) _kConstantDescriptionkCVPixelFormatType_64RGBAHalf_3
00007ff840fc2598 (__DATA_CONST,__const) non-external (was a private external) _kConstantDescriptionkCVPixelFormatType_64RGBAHalf_31
00007ff840fc2560 (__DATA_CONST,__const) non-external (was a private external) _kConstantDescriptionkCVPixelFormatType_64RGBAHalf_7
00007ff840fc2530 (__DATA_CONST,__const) non-external (was a private external) _kConstantDescriptionkCVPixelFormatType_64RGBAHalf_8
00007ff840fc2548 (__DATA_CONST,__const) non-external (was a private external) _kConstantDescriptionkCVPixelFormatType_64RGBAHalf_9
00007ff840fc2948 (__DATA_CONST,__const) non-external (was a private external) _kConstantDescriptionkCVPixelFormatType_64RGBALE
00007ff840fc2940 (__DATA_CONST,__const) non-external (was a private external) _kConstantDescriptionkCVPixelFormatType_64RGBALE_1
00007ff840fc38a8 (__DATA_CONST,__const) non-external (was a private external) _kConstantDescriptionkCVPixelFormatType_64RGBA_DownscaledProResRAW
00007ff840fc38a0 (__DATA_CONST,__const) non-external (was a private external) _kConstantDescriptionkCVPixelFormatType_64RGBA_DownscaledProResRAW_196608
00007ff840fc3898 (__DATA_CONST,__const) non-external (was a private external) _kConstantDescriptionkCVPixelFormatType_64RGBA_DownscaledProResRAW_65536
00007ff840fc2220 (__DATA_CONST,__const) non-external (was a private external) _kConstantDescriptionkCVPixelFormatType_8IndexedGray_WhiteIsZero
00007ff840fc28f0 (__DATA_CONST,__const) non-external (was a private external) _kConstantDescriptionkCVPixelFormatType_96BayerPacked12_BGGR
00007ff840fc28f8 (__DATA_CONST,__const) non-external (was a private external) _kConstantDescriptionkCVPixelFormatType_96VersatileBayerPacked12
00007ff840fc2b90 (__DATA_CONST,__const) non-external (was a private external) _kConstantDescriptionkCVPixelFormatType_AGX_16LE565_131072
00007ff840fc2b88 (__DATA_CONST,__const) non-external (was a private external) _kConstantDescriptionkCVPixelFormatType_AGX_16LE565_65536
00007ff840fc30b0 (__DATA_CONST,__const) non-external (was a private external) _kConstantDescriptionkCVPixelFormatType_AGX_30RGBLEFullRange_8A_BiPlanar_131072
00007ff840fc30b8 (__DATA_CONST,__const) non-external (was a private external) _kConstantDescriptionkCVPixelFormatType_AGX_30RGBLEFullRange_8A_BiPlanar_262144
00007ff840fc30c0 (__DATA_CONST,__const) non-external (was a private external) _kConstantDescriptionkCVPixelFormatType_AGX_30RGBLEFullRange_8A_BiPlanar_393216
00007ff840fc2bd8 (__DATA_CONST,__const) non-external (was a private external) _kConstantDescriptionkCVPixelFormatType_AGX_30RGBLEPackedWideGamut_AGX_131072
00007ff840fc2be0 (__DATA_CONST,__const) non-external (was a private external) _kConstantDescriptionkCVPixelFormatType_AGX_30RGBLEPackedWideGamut_AGX_262144
00007ff840fc2be8 (__DATA_CONST,__const) non-external (was a private external) _kConstantDescriptionkCVPixelFormatType_AGX_30RGBLEPackedWideGamut_AGX_393216
00007ff840fc2bd0 (__DATA_CONST,__const) non-external (was a private external) _kConstantDescriptionkCVPixelFormatType_AGX_30RGBLEPackedWideGamut_AGX_65536
00007ff840fc2bf0 (__DATA_CONST,__const) non-external (was a private external) _kConstantDescriptionkCVPixelFormatType_AGX_30RGBLEPackedWideGamut_Universal_131072
00007ff840fc2bf8 (__DATA_CONST,__const) non-external (was a private external) _kConstantDescriptionkCVPixelFormatType_AGX_30RGBLEPackedWideGamut_Universal_262144
00007ff840fc2c00 (__DATA_CONST,__const) non-external (was a private external) _kConstantDescriptionkCVPixelFormatType_AGX_30RGBLEPackedWideGamut_Universal_393216
00007ff840fc3098 (__DATA_CONST,__const) non-external (was a private external) _kConstantDescriptionkCVPixelFormatType_AGX_30RGBLE_8A_BiPlanar_131072
00007ff840fc30a0 (__DATA_CONST,__const) non-external (was a private external) _kConstantDescriptionkCVPixelFormatType_AGX_30RGBLE_8A_BiPlanar_262144
00007ff840fc30a8 (__DATA_CONST,__const) non-external (was a private external) _kConstantDescriptionkCVPixelFormatType_AGX_30RGBLE_8A_BiPlanar_393216
00007ff840fc2ba0 (__DATA_CONST,__const) non-external (was a private external) _kConstantDescriptionkCVPixelFormatType_AGX_32BGRA_AGX_131072
00007ff840fc2ba8 (__DATA_CONST,__const) non-external (was a private external) _kConstantDescriptionkCVPixelFormatType_AGX_32BGRA_AGX_262144
00007ff840fc2bb0 (__DATA_CONST,__const) non-external (was a private external) _kConstantDescriptionkCVPixelFormatType_AGX_32BGRA_AGX_393216
00007ff840fc2b98 (__DATA_CONST,__const) non-external (was a private external) _kConstantDescriptionkCVPixelFormatType_AGX_32BGRA_AGX_65536
00007ff840fc2bb8 (__DATA_CONST,__const) non-external (was a private external) _kConstantDescriptionkCVPixelFormatType_AGX_32BGRA_Universal_131072
00007ff840fc2bc0 (__DATA_CONST,__const) non-external (was a private external) _kConstantDescriptionkCVPixelFormatType_AGX_32BGRA_Universal_262144
00007ff840fc2bc8 (__DATA_CONST,__const) non-external (was a private external) _kConstantDescriptionkCVPixelFormatType_AGX_32BGRA_Universal_393216
00007ff840fc2c10 (__DATA_CONST,__const) non-external (was a private external) _kConstantDescriptionkCVPixelFormatType_AGX_40ARGBLEWideGamut_AGX_131072
00007ff840fc2c18 (__DATA_CONST,__const) non-external (was a private external) _kConstantDescriptionkCVPixelFormatType_AGX_40ARGBLEWideGamut_AGX_262144
00007ff840fc2c20 (__DATA_CONST,__const) non-external (was a private external) _kConstantDescriptionkCVPixelFormatType_AGX_40ARGBLEWideGamut_AGX_393216
00007ff840fc2c08 (__DATA_CONST,__const) non-external (was a private external) _kConstantDescriptionkCVPixelFormatType_AGX_40ARGBLEWideGamut_AGX_65536
00007ff840fc2c28 (__DATA_CONST,__const) non-external (was a private external) _kConstantDescriptionkCVPixelFormatType_AGX_40ARGBLEWideGamut_Universal_131072
00007ff840fc2c30 (__DATA_CONST,__const) non-external (was a private external) _kConstantDescriptionkCVPixelFormatType_AGX_40ARGBLEWideGamut_Universal_262144
00007ff840fc2c38 (__DATA_CONST,__const) non-external (was a private external) _kConstantDescriptionkCVPixelFormatType_AGX_40ARGBLEWideGamut_Universal_393216
00007ff840fc2e58 (__DATA_CONST,__const) non-external (was a private external) _kConstantDescriptionkCVPixelFormatType_AGX_420YpCbCr10PackedBiPlanarFullRange_131072
00007ff840fc2e60 (__DATA_CONST,__const) non-external (was a private external) _kConstantDescriptionkCVPixelFormatType_AGX_420YpCbCr10PackedBiPlanarFullRange_262144
00007ff840fc2e68 (__DATA_CONST,__const) non-external (was a private external) _kConstantDescriptionkCVPixelFormatType_AGX_420YpCbCr10PackedBiPlanarFullRange_393216
00007ff840fc2e10 (__DATA_CONST,__const) non-external (was a private external) _kConstantDescriptionkCVPixelFormatType_AGX_420YpCbCr10PackedBiPlanarVideoRange_131072
00007ff840fc2e18 (__DATA_CONST,__const) non-external (was a private external) _kConstantDescriptionkCVPixelFormatType_AGX_420YpCbCr10PackedBiPlanarVideoRange_262144
00007ff840fc2e20 (__DATA_CONST,__const) non-external (was a private external) _kConstantDescriptionkCVPixelFormatType_AGX_420YpCbCr10PackedBiPlanarVideoRange_393216
00007ff840fc2ea0 (__DATA_CONST,__const) non-external (was a private external) _kConstantDescriptionkCVPixelFormatType_AGX_420YpCbCr10PackedBiPlanarWideRange_131072
00007ff840fc2ea8 (__DATA_CONST,__const) non-external (was a private external) _kConstantDescriptionkCVPixelFormatType_AGX_420YpCbCr10PackedBiPlanarWideRange_262144
00007ff840fc2eb0 (__DATA_CONST,__const) non-external (was a private external) _kConstantDescriptionkCVPixelFormatType_AGX_420YpCbCr10PackedBiPlanarWideRange_393216
00007ff840fc31b0 (__DATA_CONST,__const) non-external (was a private external) _kConstantDescriptionkCVPixelFormatType_AGX_420YpCbCr10VideoRange_8A_TriPlanar_131072
00007ff840fc31b8 (__DATA_CONST,__const) non-external (was a private external) _kConstantDescriptionkCVPixelFormatType_AGX_420YpCbCr10VideoRange_8A_TriPlanar_262144
00007ff840fc31c0 (__DATA_CONST,__const) non-external (was a private external) _kConstantDescriptionkCVPixelFormatType_AGX_420YpCbCr10VideoRange_8A_TriPlanar_393216
00007ff840fc2f30 (__DATA_CONST,__const) non-external (was a private external) _kConstantDescriptionkCVPixelFormatType_AGX_420YpCbCr12PackedBiPlanarFullRange_131072
00007ff840fc2f38 (__DATA_CONST,__const) non-external (was a private external) _kConstantDescriptionkCVPixelFormatType_AGX_420YpCbCr12PackedBiPlanarFullRange_262144
00007ff840fc2f40 (__DATA_CONST,__const) non-external (was a private external) _kConstantDescriptionkCVPixelFormatType_AGX_420YpCbCr12PackedBiPlanarFullRange_393216
00007ff840fc2ee8 (__DATA_CONST,__const) non-external (was a private external) _kConstantDescriptionkCVPixelFormatType_AGX_420YpCbCr12PackedBiPlanarVideoRange_131072
00007ff840fc2ef0 (__DATA_CONST,__const) non-external (was a private external) _kConstantDescriptionkCVPixelFormatType_AGX_420YpCbCr12PackedBiPlanarVideoRange_262144
00007ff840fc2ef8 (__DATA_CONST,__const) non-external (was a private external) _kConstantDescriptionkCVPixelFormatType_AGX_420YpCbCr12PackedBiPlanarVideoRange_393216
00007ff840fc2f78 (__DATA_CONST,__const) non-external (was a private external) _kConstantDescriptionkCVPixelFormatType_AGX_420YpCbCr16BiPlanarFullRange_131072
00007ff840fc2f80 (__DATA_CONST,__const) non-external (was a private external) _kConstantDescriptionkCVPixelFormatType_AGX_420YpCbCr16BiPlanarFullRange_262144
00007ff840fc2f88 (__DATA_CONST,__const) non-external (was a private external) _kConstantDescriptionkCVPixelFormatType_AGX_420YpCbCr16BiPlanarFullRange_393216
00007ff840fc2fc0 (__DATA_CONST,__const) non-external (was a private external) _kConstantDescriptionkCVPixelFormatType_AGX_420YpCbCr16BiPlanarVideoRange_131072
00007ff840fc2fc8 (__DATA_CONST,__const) non-external (was a private external) _kConstantDescriptionkCVPixelFormatType_AGX_420YpCbCr16BiPlanarVideoRange_262144
00007ff840fc2fd0 (__DATA_CONST,__const) non-external (was a private external) _kConstantDescriptionkCVPixelFormatType_AGX_420YpCbCr16BiPlanarVideoRange_393216
00007ff840fc2d70 (__DATA_CONST,__const) non-external (was a private external) _kConstantDescriptionkCVPixelFormatType_AGX_420YpCbCr8BiPlanarFullRange_AGX_131072
00007ff840fc2d78 (__DATA_CONST,__const) non-external (was a private external) _kConstantDescriptionkCVPixelFormatType_AGX_420YpCbCr8BiPlanarFullRange_AGX_262144
00007ff840fc2d80 (__DATA_CONST,__const) non-external (was a private external) _kConstantDescriptionkCVPixelFormatType_AGX_420YpCbCr8BiPlanarFullRange_AGX_393216
00007ff840fc2d68 (__DATA_CONST,__const) non-external (was a private external) _kConstantDescriptionkCVPixelFormatType_AGX_420YpCbCr8BiPlanarFullRange_AGX_65536
00007ff840fc2d88 (__DATA_CONST,__const) non-external (was a private external) _kConstantDescriptionkCVPixelFormatType_AGX_420YpCbCr8BiPlanarFullRange_Universal_131072
00007ff840fc2d90 (__DATA_CONST,__const) non-external (was a private external) _kConstantDescriptionkCVPixelFormatType_AGX_420YpCbCr8BiPlanarFullRange_Universal_262144
00007ff840fc2d98 (__DATA_CONST,__const) non-external (was a private external) _kConstantDescriptionkCVPixelFormatType_AGX_420YpCbCr8BiPlanarFullRange_Universal_393216
00007ff840fc2cc8 (__DATA_CONST,__const) non-external (was a private external) _kConstantDescriptionkCVPixelFormatType_AGX_420YpCbCr8BiPlanarVideoRange_AGX_131072
00007ff840fc2cd0 (__DATA_CONST,__const) non-external (was a private external) _kConstantDescriptionkCVPixelFormatType_AGX_420YpCbCr8BiPlanarVideoRange_AGX_262144
00007ff840fc2cd8 (__DATA_CONST,__const) non-external (was a private external) _kConstantDescriptionkCVPixelFormatType_AGX_420YpCbCr8BiPlanarVideoRange_AGX_393216
00007ff840fc2cc0 (__DATA_CONST,__const) non-external (was a private external) _kConstantDescriptionkCVPixelFormatType_AGX_420YpCbCr8BiPlanarVideoRange_AGX_65536
00007ff840fc2ce0 (__DATA_CONST,__const) non-external (was a private external) _kConstantDescriptionkCVPixelFormatType_AGX_420YpCbCr8BiPlanarVideoRange_Universal_131072
00007ff840fc2ce8 (__DATA_CONST,__const) non-external (was a private external) _kConstantDescriptionkCVPixelFormatType_AGX_420YpCbCr8BiPlanarVideoRange_Universal_262144
00007ff840fc2cf0 (__DATA_CONST,__const) non-external (was a private external) _kConstantDescriptionkCVPixelFormatType_AGX_420YpCbCr8BiPlanarVideoRange_Universal_393216
00007ff840fc30d8 (__DATA_CONST,__const) non-external (was a private external) _kConstantDescriptionkCVPixelFormatType_AGX_420YpCbCr8VideoRange_8A_TriPlanar_131072
00007ff840fc30e0 (__DATA_CONST,__const) non-external (was a private external) _kConstantDescriptionkCVPixelFormatType_AGX_420YpCbCr8VideoRange_8A_TriPlanar_262144
00007ff840fc30e8 (__DATA_CONST,__const) non-external (was a private external) _kConstantDescriptionkCVPixelFormatType_AGX_420YpCbCr8VideoRange_8A_TriPlanar_393216
00007ff840fc2e70 (__DATA_CONST,__const) non-external (was a private external) _kConstantDescriptionkCVPixelFormatType_AGX_422YpCbCr10PackedBiPlanarFullRange_131072
00007ff840fc2e78 (__DATA_CONST,__const) non-external (was a private external) _kConstantDescriptionkCVPixelFormatType_AGX_422YpCbCr10PackedBiPlanarFullRange_262144
00007ff840fc2e80 (__DATA_CONST,__const) non-external (was a private external) _kConstantDescriptionkCVPixelFormatType_AGX_422YpCbCr10PackedBiPlanarFullRange_393216
00007ff840fc2e28 (__DATA_CONST,__const) non-external (was a private external) _kConstantDescriptionkCVPixelFormatType_AGX_422YpCbCr10PackedBiPlanarVideoRange_131072
00007ff840fc2e30 (__DATA_CONST,__const) non-external (was a private external) _kConstantDescriptionkCVPixelFormatType_AGX_422YpCbCr10PackedBiPlanarVideoRange_262144
00007ff840fc2e38 (__DATA_CONST,__const) non-external (was a private external) _kConstantDescriptionkCVPixelFormatType_AGX_422YpCbCr10PackedBiPlanarVideoRange_393216
00007ff840fc2eb8 (__DATA_CONST,__const) non-external (was a private external) _kConstantDescriptionkCVPixelFormatType_AGX_422YpCbCr10PackedBiPlanarWideRange_131072
00007ff840fc2ec0 (__DATA_CONST,__const) non-external (was a private external) _kConstantDescriptionkCVPixelFormatType_AGX_422YpCbCr10PackedBiPlanarWideRange_262144
00007ff840fc2ec8 (__DATA_CONST,__const) non-external (was a private external) _kConstantDescriptionkCVPixelFormatType_AGX_422YpCbCr10PackedBiPlanarWideRange_393216
00007ff840fc3168 (__DATA_CONST,__const) non-external (was a private external) _kConstantDescriptionkCVPixelFormatType_AGX_422YpCbCr10PackedVideoRange_16A_TriPlanar_131072
00007ff840fc3170 (__DATA_CONST,__const) non-external (was a private external) _kConstantDescriptionkCVPixelFormatType_AGX_422YpCbCr10PackedVideoRange_16A_TriPlanar_262144
00007ff840fc3178 (__DATA_CONST,__const) non-external (was a private external) _kConstantDescriptionkCVPixelFormatType_AGX_422YpCbCr10PackedVideoRange_16A_TriPlanar_393216
00007ff840fc31c8 (__DATA_CONST,__const) non-external (was a private external) _kConstantDescriptionkCVPixelFormatType_AGX_422YpCbCr10VideoRange_8A_TriPlanar_131072
00007ff840fc31d0 (__DATA_CONST,__const) non-external (was a private external) _kConstantDescriptionkCVPixelFormatType_AGX_422YpCbCr10VideoRange_8A_TriPlanar_262144
00007ff840fc31d8 (__DATA_CONST,__const) non-external (was a private external) _kConstantDescriptionkCVPixelFormatType_AGX_422YpCbCr10VideoRange_8A_TriPlanar_393216
00007ff840fc2f48 (__DATA_CONST,__const) non-external (was a private external) _kConstantDescriptionkCVPixelFormatType_AGX_422YpCbCr12PackedBiPlanarFullRange_131072
00007ff840fc2f50 (__DATA_CONST,__const) non-external (was a private external) _kConstantDescriptionkCVPixelFormatType_AGX_422YpCbCr12PackedBiPlanarFullRange_262144
00007ff840fc2f58 (__DATA_CONST,__const) non-external (was a private external) _kConstantDescriptionkCVPixelFormatType_AGX_422YpCbCr12PackedBiPlanarFullRange_393216
00007ff840fc2f00 (__DATA_CONST,__const) non-external (was a private external) _kConstantDescriptionkCVPixelFormatType_AGX_422YpCbCr12PackedBiPlanarVideoRange_131072
00007ff840fc2f08 (__DATA_CONST,__const) non-external (was a private external) _kConstantDescriptionkCVPixelFormatType_AGX_422YpCbCr12PackedBiPlanarVideoRange_262144
00007ff840fc2f10 (__DATA_CONST,__const) non-external (was a private external) _kConstantDescriptionkCVPixelFormatType_AGX_422YpCbCr12PackedBiPlanarVideoRange_393216
00007ff840fc3180 (__DATA_CONST,__const) non-external (was a private external) _kConstantDescriptionkCVPixelFormatType_AGX_422YpCbCr12PackedVideoRange_16A_TriPlanar_131072
00007ff840fc3188 (__DATA_CONST,__const) non-external (was a private external) _kConstantDescriptionkCVPixelFormatType_AGX_422YpCbCr12PackedVideoRange_16A_TriPlanar_262144
00007ff840fc3190 (__DATA_CONST,__const) non-external (was a private external) _kConstantDescriptionkCVPixelFormatType_AGX_422YpCbCr12PackedVideoRange_16A_TriPlanar_393216
00007ff840fc2f90 (__DATA_CONST,__const) non-external (was a private external) _kConstantDescriptionkCVPixelFormatType_AGX_422YpCbCr16BiPlanarFullRange_131072
