
/System/Library/Frameworks/ApplicationServices.framework/Versions/A/Frameworks/ImageIO.framework/XPCServices/ImageIOXPCService.xpc/Contents/MacOS/ImageIOXPCService (for architecture x86_64):
000000010022a026 (__TEXT,__const) external $ld$install_name$os10.4$/System/Library/Frameworks/ApplicationServices.framework/Versions/A/ApplicationServices
000000010022a027 (__TEXT,__const) external $ld$install_name$os10.5$/System/Library/Frameworks/ApplicationServices.framework/Versions/A/ApplicationServices
000000010022a028 (__TEXT,__const) external $ld$install_name$os10.6$/System/Library/Frameworks/ApplicationServices.framework/Versions/A/ApplicationServices
000000010022a029 (__TEXT,__const) external $ld$install_name$os10.7$/System/Library/Frameworks/ApplicationServices.framework/Versions/A/ApplicationServices
0000000100053d29 (__TEXT,__text) external _AddMWGRegionsFromExifAuxRegions
000000010008714e (__TEXT,__text) external __ZN20IIOPixelConverterRGB10convertRowEPhS0_j
0000000100086c6c (__TEXT,__text) external __ZN20IIOPixelConverterRGB7convertEP13vImage_BufferS1_
00000001000862ee (__TEXT,__text) external __ZN20IIOPixelConverterRGBC1E13IIO_PixelTypehhhhhS0_hhPKc
0000000100086a82 (__TEXT,__text) external __ZN20IIOPixelConverterRGBC2E13IIO_PixelTypehhhhhS0_hhPKc
0000000100086c50 (__TEXT,__text) external __ZN20IIOPixelConverterRGBD0Ev
0000000100086c46 (__TEXT,__text) external __ZN20IIOPixelConverterRGBD1Ev
0000000100086c3c (__TEXT,__text) external __ZN20IIOPixelConverterRGBD2Ev
00000001000939ac (__TEXT,__text) external __ZN20IIO_Reader_AppleJPEG10testHeaderEPKhmPK10__CFString
00000001000938f6 (__TEXT,__text) external __ZN20IIO_Reader_AppleJPEG12canDecodeOOPEj
0000000100093c78 (__TEXT,__text) external __ZN20IIO_Reader_AppleJPEG13initThumbnailEP13CGImagePluginmm
00000001000939f4 (__TEXT,__text) external __ZN20IIO_Reader_AppleJPEG14compareOptionsEPK14__CFDictionaryS2_
000000010009393c (__TEXT,__text) external __ZN20IIO_Reader_AppleJPEG16createReadPluginEP11CGImagePlusjx
00000001000938fe (__TEXT,__text) external __ZN20IIO_Reader_AppleJPEG16createReadPluginEP18ReadPluginInitData
0000000100093bd6 (__TEXT,__text) external __ZN20IIO_Reader_AppleJPEG17initImageAtOffsetEP13CGImagePluginmmm
000000010009388a (__TEXT,__text) external __ZN20IIO_Reader_AppleJPEGC1Ev
000000010009384e (__TEXT,__text) external __ZN20IIO_Reader_AppleJPEGC2Ev
00000001000938da (__TEXT,__text) external __ZN20IIO_Reader_AppleJPEGD0Ev
00000001000938d0 (__TEXT,__text) external __ZN20IIO_Reader_AppleJPEGD1Ev
00000001000938c6 (__TEXT,__text) external __ZN20IIO_Reader_AppleJPEGD2Ev
000000010002de4a (__TEXT,__text) external __ZN20IIO_Writer_AppleJPEG5writeEPvS0_
000000010002ddea (__TEXT,__text) external __ZN20IIO_Writer_AppleJPEGC1Ev
000000010002ddba (__TEXT,__text) external __ZN20IIO_Writer_AppleJPEGC2Ev
000000010002de2e (__TEXT,__text) external __ZN20IIO_Writer_AppleJPEGD0Ev
000000010002de24 (__TEXT,__text) external __ZN20IIO_Writer_AppleJPEGD1Ev
000000010002de1a (__TEXT,__text) external __ZN20IIO_Writer_AppleJPEGD2Ev
00000001000e3d04 (__TEXT,__text) external __ZN21CommonASTCWritePlugin16handlePropertiesEP13IIODictionary
00000001000e3cac (__TEXT,__text) external __ZN21CommonASTCWritePluginC2EP20IIOImageWriteSessionP19IIOImageDestinationh
00000001000e3cfe (__TEXT,__text) external __ZN21CommonASTCWritePluginD0Ev
00000001000e3cf8 (__TEXT,__text) external __ZN21CommonASTCWritePluginD1Ev
00000001000e3ce4 (__TEXT,__text) external __ZN21CommonASTCWritePluginD2Ev
0000000100087882 (__TEXT,__text) external __ZN21IIOPixelConverterCMYK10convertRowEPhS0_j
000000010008779c (__TEXT,__text) external __ZN21IIOPixelConverterCMYK7convertEP13vImage_BufferS1_
00000001000862f8 (__TEXT,__text) external __ZN21IIOPixelConverterCMYKC1E13IIO_PixelTypehhhhhhS0_hhPKc
00000001000875c0 (__TEXT,__text) external __ZN21IIOPixelConverterCMYKC2E13IIO_PixelTypehhhhhhS0_hhPKc
0000000100087780 (__TEXT,__text) external __ZN21IIOPixelConverterCMYKD0Ev
0000000100087776 (__TEXT,__text) external __ZN21IIOPixelConverterCMYKD1Ev
000000010008776c (__TEXT,__text) external __ZN21IIOPixelConverterCMYKD2Ev
0000000100086a10 (__TEXT,__text) external __ZN21IIOPixelConverterGray10convertRowEPhS0_j
00000001000868da (__TEXT,__text) external __ZN21IIOPixelConverterGray7convertEP13vImage_BufferS1_
00000001000862c4 (__TEXT,__text) external __ZN21IIOPixelConverterGrayC1E13IIO_PixelTypehhhS0_hhPKc
0000000100086726 (__TEXT,__text) external __ZN21IIOPixelConverterGrayC2E13IIO_PixelTypehhhS0_hhPKc
00000001000868be (__TEXT,__text) external __ZN21IIOPixelConverterGrayD0Ev
00000001000868b4 (__TEXT,__text) external __ZN21IIOPixelConverterGrayD1Ev
00000001000868aa (__TEXT,__text) external __ZN21IIOPixelConverterGrayD2Ev
0000000100085c20 (__TEXT,__text) external __ZN21ImageIOPixelConverter11extractInfoEv
0000000100085e44 (__TEXT,__text) external __ZN21ImageIOPixelConverter15convertAnyToAnyEP13vImage_BufferS1_
00000001000860e6 (__TEXT,__text) external __ZN21ImageIOPixelConverter20CreatePixelConverterERK31IIOPixelConverterCreationParams
0000000100085d38 (__TEXT,__text) external __ZN21ImageIOPixelConverter5debugEv
0000000100085cea (__TEXT,__text) external __ZN21ImageIOPixelConverterC2Ev
0000000100085d32 (__TEXT,__text) external __ZN21ImageIOPixelConverterD0Ev
0000000100085d2c (__TEXT,__text) external __ZN21ImageIOPixelConverterD1Ev
0000000100085cfa (__TEXT,__text) external __ZN21ImageIOPixelConverterD2Ev
00000001000864ea (__TEXT,__text) external __ZN24IIOPixelConverterIndexed10convertRowEPhS0_j
000000010008662a (__TEXT,__text) external __ZN24IIOPixelConverterIndexed15expandIndex1to8EPhS0_j
0000000100086688 (__TEXT,__text) external __ZN24IIOPixelConverterIndexed15expandIndex2to8EPhS0_j
00000001000866f2 (__TEXT,__text) external __ZN24IIOPixelConverterIndexed15expandIndex4to8EPhS0_j
00000001000864dc (__TEXT,__text) external __ZN24IIOPixelConverterIndexed7convertEP13vImage_BufferS1_
0000000100086328 (__TEXT,__text) external __ZN24IIOPixelConverterIndexedC1E13IIO_PixelTypehhS0_hhPKc
0000000100086332 (__TEXT,__text) external __ZN24IIOPixelConverterIndexedC2E13IIO_PixelTypehhS0_hhPKc
00000001000864c0 (__TEXT,__text) external __ZN24IIOPixelConverterIndexedD0Ev
00000001000864b6 (__TEXT,__text) external __ZN24IIOPixelConverterIndexedD1Ev
00000001000864ac (__TEXT,__text) external __ZN24IIOPixelConverterIndexedD2Ev
00000001000955f2 (__TEXT,__text) external __ZN25IIOImagePixelDataProvider11errorStatusEv
000000010009720c (__TEXT,__text) external __ZN25IIOImagePixelDataProvider11skipForwardEm
00000001000958c4 (__TEXT,__text) external __ZN25IIOImagePixelDataProvider12convertBytesEP13vImage_BufferS1_
000000010009556c (__TEXT,__text) external __ZN25IIOImagePixelDataProvider12getAlphaInfoEv
0000000100095578 (__TEXT,__text) external __ZN25IIOImagePixelDataProvider13getBitmapInfoEv
00000001000955d0 (__TEXT,__text) external __ZN25IIOImagePixelDataProvider13getColorSpaceEv
00000001000955a0 (__TEXT,__text) external __ZN25IIOImagePixelDataProvider14getBytesPerRowEv
0000000100095562 (__TEXT,__text) external __ZN25IIOImagePixelDataProvider14getSourceImageEv
00000001000955ae (__TEXT,__text) external __ZN25IIOImagePixelDataProvider14setBytesPerRowEm
000000010009558c (__TEXT,__text) external __ZN25IIOImagePixelDataProvider15getBitsPerPixelEv
0000000100095596 (__TEXT,__text) external __ZN25IIOImagePixelDataProvider15setBitsPerPixelEj
0000000100095582 (__TEXT,__text) external __ZN25IIOImagePixelDataProvider19getBitsPerComponentEv
0000000100095400 (__TEXT,__text) external __ZN25IIOImagePixelDataProvider20GetBytesDataProviderEPvS0_m
0000000100096748 (__TEXT,__text) external __ZN25IIOImagePixelDataProvider20getBytesDataProviderEPvm
00000001000953f6 (__TEXT,__text) external __ZN25IIOImagePixelDataProvider21GetBytesImageProviderEPvS0_m
0000000100095a54 (__TEXT,__text) external __ZN25IIOImagePixelDataProvider21convertBytesWithRangeEPhS0_7CGPointS1_m
0000000100095d88 (__TEXT,__text) external __ZN25IIOImagePixelDataProvider21getBytesImageProviderEPvm
000000010009565a (__TEXT,__text) external __ZN25IIOImagePixelDataProvider23endingPointForByteCountEm
0000000100094de4 (__TEXT,__text) external __ZN25IIOImagePixelDataProvider23initvImageCGImageFormatEP7CGImageP20vImage_CGImageFormat
0000000100097272 (__TEXT,__text) external __ZN25IIOImagePixelDataProvider24createEncodingTempBufferEPmS0_
00000001000953ec (__TEXT,__text) external __ZN25IIOImagePixelDataProvider25GetBytesDataProviderCIF10EPvS0_m
0000000100096ba8 (__TEXT,__text) external __ZN25IIOImagePixelDataProvider25getBytesDataProviderCIF10EPvm
0000000100096f86 (__TEXT,__text) external __ZN25IIOImagePixelDataProvider25getBytesFromAccessSessionEPvm
00000001000957de (__TEXT,__text) external __ZN25IIOImagePixelDataProvider25sourceBytesForCoordinatesE7CGPointS0_
00000001000955fe (__TEXT,__text) external __ZN25IIOImagePixelDataProvider29startingPointForCurrentOffsetEv
000000010009551c (__TEXT,__text) external __ZN25IIOImagePixelDataProvider2cfEv
0000000100095414 (__TEXT,__text) external __ZN25IIOImagePixelDataProvider30GetBytesCGAccessSessionConvertEPvS0_m
000000010009700a (__TEXT,__text) external __ZN25IIOImagePixelDataProvider30getBytesCGAccessSessionConvertEPvm
000000010009540a (__TEXT,__text) external __ZN25IIOImagePixelDataProvider32GetBytesCGAccessSessionNoConvertEPvS0_m
0000000100096e9c (__TEXT,__text) external __ZN25IIOImagePixelDataProvider32getBytesCGAccessSessionNoConvertEPvm
0000000100095512 (__TEXT,__text) external __ZN25IIOImagePixelDataProvider5setCFEPv
0000000100094e40 (__TEXT,__text) external __ZN25IIOImagePixelDataProvider5setupEP7CGImageP20vImage_CGImageFormatP7CGColor
00000001000971e8 (__TEXT,__text) external __ZN25IIOImagePixelDataProvider6rewindEv
0000000100095d7a (__TEXT,__text) external __ZN25IIOImagePixelDataProvider8getBytesEPvm
00000001000955bc (__TEXT,__text) external __ZN25IIOImagePixelDataProvider8getWidthEv
000000010009725e (__TEXT,__text) external __ZN25IIOImagePixelDataProvider8hasAlphaEv
0000000100095544 (__TEXT,__text) external __ZN25IIOImagePixelDataProvider9dstFormatEv
00000001000955da (__TEXT,__text) external __ZN25IIOImagePixelDataProvider9getDecodeEv
00000001000955c6 (__TEXT,__text) external __ZN25IIOImagePixelDataProvider9getHeightEv
00000001000955e4 (__TEXT,__text) external __ZN25IIOImagePixelDataProvider9setSwap16Eb
0000000100095526 (__TEXT,__text) external __ZN25IIOImagePixelDataProvider9srcFormatEv
0000000100095354 (__TEXT,__text) external __ZN25IIOImagePixelDataProviderC1EP7CGImage
00000001000953e2 (__TEXT,__text) external __ZN25IIOImagePixelDataProviderC1EP7CGImageP20vImage_CGImageFormatP7CGColor
0000000100094da0 (__TEXT,__text) external __ZN25IIOImagePixelDataProviderC2EP7CGImage
0000000100095398 (__TEXT,__text) external __ZN25IIOImagePixelDataProviderC2EP7CGImageP20vImage_CGImageFormatP7CGColor
00000001000954f6 (__TEXT,__text) external __ZN25IIOImagePixelDataProviderD0Ev
00000001000954ec (__TEXT,__text) external __ZN25IIOImagePixelDataProviderD1Ev
000000010009541e (__TEXT,__text) external __ZN25IIOImagePixelDataProviderD2Ev
00000001000fe3cc (__TEXT,__text) external __ZN4_TAG10writeShortEPhtb
00000001000fe446 (__TEXT,__text) external __ZN4_TAG12copyDateTimeEPKc
00000001000fe4a0 (__TEXT,__text) external __ZN4_TAG12updateOffsetEjb
00000001000fe5ce (__TEXT,__text) external __ZN4_TAG13writeToBufferEPhS0_S0_PjS1_b
00000001000fe3b0 (__TEXT,__text) external __ZN4_TAG15positionToSubIDEv
00000001000fe424 (__TEXT,__text) external __ZN4_TAG17setDataOrOffset16Et
00000001000fe43c (__TEXT,__text) external __ZN4_TAG17setDataOrOffset32Ej
00000001000fe198 (__TEXT,__text) external __ZN4_TAG18nativeDataOrOffsetEv
00000001000fde88 (__TEXT,__text) external __ZN4_TAG4dumpEb
00000001000fe28e (__TEXT,__text) external __ZN4_TAG7readTagEv
00000001000fe2f0 (__TEXT,__text) external __ZN4_TAG8readDataEv
00000001000fe20c (__TEXT,__text) external __ZN4_TAG8readLongEv
00000001000fe1ac (__TEXT,__text) external __ZN4_TAG9readShortEv
00000001000fe4ea (__TEXT,__text) external __ZN4_TAG9writeDataEPhb
00000001000fe3ea (__TEXT,__text) external __ZN4_TAG9writeLongEPhjb
00000001000fde74 (__TEXT,__text) external __ZN4_TAGC1EPS_h
00000001000fe0a2 (__TEXT,__text) external __ZN4_TAGC1EPhmbjjh
00000001000fe01a (__TEXT,__text) external __ZN4_TAGC1EbttjPhjjhb
00000001000fe0ac (__TEXT,__text) external __ZN4_TAGC2EPS_h
00000001000fe024 (__TEXT,__text) external __ZN4_TAGC2EPhmbjjh
00000001000fdf82 (__TEXT,__text) external __ZN4_TAGC2EbttjPhjjhb
00000001000fe162 (__TEXT,__text) external __ZN4_TAGD0Ev
00000001000fe13c (__TEXT,__text) external __ZN4_TAGD1Ev
00000001000fe116 (__TEXT,__text) external __ZN4_TAGD2Ev
00000001000ff110 (__TEXT,__text) external __ZN5_APP012markerLengthEv
00000001000ff11a (__TEXT,__text) external __ZN5_APP013writeToStreamEP15__CFWriteStream
00000001000ff0bc (__TEXT,__text) external __ZN5_APP0C1EPhmytjh
00000001000ff060 (__TEXT,__text) external __ZN5_APP0C1Ethj
00000001000ff092 (__TEXT,__text) external __ZN5_APP0C2EPhmytjh
00000001000ff02e (__TEXT,__text) external __ZN5_APP0C2Ethj
00000001000ff106 (__TEXT,__text) external __ZN5_APP0D0Ev
00000001000ff0f6 (__TEXT,__text) external __ZN5_APP0D1Ev
00000001000ff0e6 (__TEXT,__text) external __ZN5_APP0D2Ev
00000001000ffdf2 (__TEXT,__text) external __ZN5_APP111processAPP1Emb
00000001001002ae (__TEXT,__text) external __ZN5_APP111processDataEv
00000001001002c0 (__TEXT,__text) external __ZN5_APP112markerLengthEv
00000001001005b6 (__TEXT,__text) external __ZN5_APP112pruneContentEj
00000001000ff3d0 (__TEXT,__text) external __ZN5_APP113mergeWithApp1EPS_
0000000100100660 (__TEXT,__text) external __ZN5_APP113writeToStreamEP15__CFWriteStream
00000001001017b2 (__TEXT,__text) external __ZN5_APP114updateDateTimeEPc
00000001001019e0 (__TEXT,__text) external __ZN5_APP116updateSubSecTimeEPc
0000000100100ec4 (__TEXT,__text) external __ZN5_APP117addMissingIFDTagsEjjj
0000000100101c3c (__TEXT,__text) external __ZN5_APP117updateOrientationEt
0000000100101ee4 (__TEXT,__text) external __ZN5_APP118mergeWithIPTCPropsEP13IIODictionary
0000000100101d34 (__TEXT,__text) external __ZN5_APP119updateTagWithStringEtPK10__CFString
00000001000ff6a2 (__TEXT,__text) external __ZN5_APP119updateThumbnailInfoEPhj
0000000100100ebe (__TEXT,__text) external __ZN5_APP18dumpTagsEv
00000001000ff3c6 (__TEXT,__text) external __ZN5_APP18markerIDEv
00000001000ffb7e (__TEXT,__text) external __ZN5_APP19getSubIFDEP4_TAGP8_TAGList
00000001000ff2be (__TEXT,__text) external __ZN5_APP1C1EPhmytjh
00000001000ff26a (__TEXT,__text) external __ZN5_APP1C1Eth
00000001000ff274 (__TEXT,__text) external __ZN5_APP1C2EPhmytjh
00000001000ff1b8 (__TEXT,__text) external __ZN5_APP1C2Eth
00000001000ff3aa (__TEXT,__text) external __ZN5_APP1D0Ev
00000001000ff3a0 (__TEXT,__text) external __ZN5_APP1D1Ev
00000001000ff308 (__TEXT,__text) external __ZN5_APP1D2Ev
00000001000fed68 (__TEXT,__text) external __ZN5_APP313writeToStreamEP15__CFWriteStream
00000001000fecec (__TEXT,__text) external __ZN5_APP3C1EPK8__CFData
00000001000fec44 (__TEXT,__text) external __ZN5_APP3C2EPK8__CFData
00000001000fed4c (__TEXT,__text) external __ZN5_APP3D0Ev
00000001000fed42 (__TEXT,__text) external __ZN5_APP3D1Ev
00000001000fecf6 (__TEXT,__text) external __ZN5_APP3D2Ev
00000001000fe8f0 (__TEXT,__text) external __ZN5_APPx10writeShortEPhtb
00000001000febd4 (__TEXT,__text) external __ZN5_APPx11processDataEv
00000001000fe8e6 (__TEXT,__text) external __ZN5_APPx12markerLengthEv
00000001000fec06 (__TEXT,__text) external __ZN5_APPx13writeToStreamEP15__CFWriteStream
00000001000fe8dc (__TEXT,__text) external __ZN5_APPx15setMarkerLengthEj
00000001000fec3a (__TEXT,__text) external __ZN5_APPx22setShouldAlignDataSizeEv
00000001000fec00 (__TEXT,__text) external __ZN5_APPx4dumpEb
00000001000fea70 (__TEXT,__text) external __ZN5_APPx7readTagEv
00000001000fe948 (__TEXT,__text) external __ZN5_APPx8readByteEv
00000001000fe9ee (__TEXT,__text) external __ZN5_APPx8readLongEv
00000001000fe98e (__TEXT,__text) external __ZN5_APPx9readShortEv
00000001000fe90e (__TEXT,__text) external __ZN5_APPx9writeLongEPhjb
00000001000fe8a8 (__TEXT,__text) external __ZN5_APPxC1EPhmytjh
00000001000fe82c (__TEXT,__text) external __ZN5_APPxC2EPhmytjh
00000001000fe8d2 (__TEXT,__text) external __ZN5_APPxD0Ev
00000001000fe8c2 (__TEXT,__text) external __ZN5_APPxD1Ev
00000001000fe8b2 (__TEXT,__text) external __ZN5_APPxD2Ev
0000000100102412 (__TEXT,__text) external __ZN6_APP1311processDataEv
00000001001025fe (__TEXT,__text) external __ZN6_APP1311setIPTCDataEPK8__CFData
0000000100102662 (__TEXT,__text) external __ZN6_APP1313writeToStreamEP15__CFWriteStream
0000000100102292 (__TEXT,__text) external __ZN6_APP13C1EPK8__CFData
0000000100102304 (__TEXT,__text) external __ZN6_APP13C1EPhm
0000000100102186 (__TEXT,__text) external __ZN6_APP13C1EPhmytjh
00000001001021e4 (__TEXT,__text) external __ZN6_APP13C2EPK8__CFData
000000010010229c (__TEXT,__text) external __ZN6_APP13C2EPhm
0000000100102128 (__TEXT,__text) external __ZN6_APP13C2EPhmytjh
00000001001023f6 (__TEXT,__text) external __ZN6_APP13D0Ev
00000001001023ec (__TEXT,__text) external __ZN6_APP13D1Ev
000000010010236c (__TEXT,__text) external __ZN6_APP13D2Ev
0000000100040d48 (__TEXT,__text) external __ZN7HEIFXMP10dataLengthEv
0000000100040d3e (__TEXT,__text) external __ZN7HEIFXMP10dataOffsetEv
0000000100040d94 (__TEXT,__text) external __ZN7HEIFXMP13writeToStreamEP15__CFWriteStream
0000000100040cb2 (__TEXT,__text) external __ZN7HEIFXMP14readFromStreamEP14__CFReadStream
0000000100040d52 (__TEXT,__text) external __ZN7HEIFXMP4dumpEv
0000000100040d00 (__TEXT,__text) external __ZN7HEIFXMPC1EP14__CFReadStream
0000000100040c94 (__TEXT,__text) external __ZN7HEIFXMPC1EPK14__CFDictionary
0000000100040c9e (__TEXT,__text) external __ZN7HEIFXMPC2EP14__CFReadStream
0000000100040c18 (__TEXT,__text) external __ZN7HEIFXMPC2EPK14__CFDictionary
0000000100040d34 (__TEXT,__text) external __ZN7HEIFXMPD0Ev
0000000100040d24 (__TEXT,__text) external __ZN7HEIFXMPD1Ev
0000000100040d14 (__TEXT,__text) external __ZN7HEIFXMPD2Ev
0000000100040b7e (__TEXT,__text) external __ZN8HEIFExif10dataLengthEv
0000000100040b74 (__TEXT,__text) external __ZN8HEIFExif10dataOffsetEv
0000000100040b88 (__TEXT,__text) external __ZN8HEIFExif10tiffOffsetEv
0000000100040bd4 (__TEXT,__text) external __ZN8HEIFExif13writeToStreamEP15__CFWriteStream
0000000100040ae8 (__TEXT,__text) external __ZN8HEIFExif14readFromStreamEP14__CFReadStream
0000000100040b92 (__TEXT,__text) external __ZN8HEIFExif4dumpEv
0000000100040b36 (__TEXT,__text) external __ZN8HEIFExifC1EP14__CFReadStream
0000000100040aca (__TEXT,__text) external __ZN8HEIFExifC1EPK14__CFDictionary
0000000100040ad4 (__TEXT,__text) external __ZN8HEIFExifC2EP14__CFReadStream
0000000100040a36 (__TEXT,__text) external __ZN8HEIFExifC2EPK14__CFDictionary
0000000100040b6a (__TEXT,__text) external __ZN8HEIFExifD0Ev
0000000100040b5a (__TEXT,__text) external __ZN8HEIFExifD1Ev
0000000100040b4a (__TEXT,__text) external __ZN8HEIFExifD2Ev
00000001000b468e (__TEXT,__text) external __ZN8IIOArray13containsValueEPKv
00000001000b454c (__TEXT,__text) external __ZN8IIOArray15getFloatAtIndexEl
00000001000b45ae (__TEXT,__text) external __ZN8IIOArray16getDoubleAtIndexEl
00000001000b44da (__TEXT,__text) external __ZN8IIOArray16getObjectAtIndexEl
00000001000b44f2 (__TEXT,__text) external __ZN8IIOArray16getUint32AtIndexEl
00000001000b4610 (__TEXT,__text) external __ZN8IIOArray16setObjectAtIndexEPKvl
00000001000b4660 (__TEXT,__text) external __ZN8IIOArray8getCountEv
00000001000b449c (__TEXT,__text) external __ZN8IIOArray9addObjectE9IIONumber
00000001000b445e (__TEXT,__text) external __ZN8IIOArray9addObjectEPKv
00000001000b4678 (__TEXT,__text) external __ZN8IIOArray9enumerateEU13block_pointerFvPKvlPbE
00000001000b4454 (__TEXT,__text) external __ZN8IIOArrayC1EP9__CFArray
00000001000b43bc (__TEXT,__text) external __ZN8IIOArrayC1EPK9__CFArray
00000001000b42a4 (__TEXT,__text) external __ZN8IIOArrayC1Ev
00000001000b43c6 (__TEXT,__text) external __ZN8IIOArrayC2EP9__CFArray
00000001000b432a (__TEXT,__text) external __ZN8IIOArrayC2EPK9__CFArray
00000001000b426a (__TEXT,__text) external __ZN8IIOArrayC2Ev
00000001000b430e (__TEXT,__text) external __ZN8IIOArrayD0Ev
00000001000b4304 (__TEXT,__text) external __ZN8IIOArrayD1Ev
00000001000b42de (__TEXT,__text) external __ZN8IIOArrayD2Ev
000000010008790a (__TEXT,__text) weak external __ZN8TXMPMetaINSt3__112basic_stringIcNS0_11char_traitsIcEENS0_9allocatorIcEEEEE10InitializeEv
00000001000881e4 (__TEXT,__text) weak external __ZN8TXMPMetaINSt3__112basic_stringIcNS0_11char_traitsIcEENS0_9allocatorIcEEEEE11SetPropertyEPKcS9_RKS6_j
000000010008817c (__TEXT,__text) weak external __ZN8TXMPMetaINSt3__112basic_stringIcNS0_11char_traitsIcEENS0_9allocatorIcEEEEE11SetPropertyEPKcS9_S9_j
0000000100088268 (__TEXT,__text) weak external __ZN8TXMPMetaINSt3__112basic_stringIcNS0_11char_traitsIcEENS0_9allocatorIcEEEEE12SetArrayItemEPKcS9_iRKS6_j
00000001000881fc (__TEXT,__text) weak external __ZN8TXMPMetaINSt3__112basic_stringIcNS0_11char_traitsIcEENS0_9allocatorIcEEEEE12SetArrayItemEPKcS9_iS9_j
00000001000883fe (__TEXT,__text) weak external __ZN8TXMPMetaINSt3__112basic_stringIcNS0_11char_traitsIcEENS0_9allocatorIcEEEEE12SetQualifierEPKcS9_S9_S9_RKS6_j
