00007ff802a613fd (__TEXT,__text) external _NSAddImage
00007ff802a7ca7a (__TEXT,__text) non-external (was a private external) __ZNK6mach_o6Policy25enforceUniqueSegmentNamesEv
00007ff802a7ca04 (__TEXT,__text) non-external (was a private external) __ZNK6mach_o6Policy27enforceCodeSignatureAlignedEv
00007ff802a7ca7a (__TEXT,__text) non-external (was a private external) __ZNK6mach_o6Policy29enforceDataSegmentPermissionsEv
00007ff802a7ca04 (__TEXT,__text) non-external (was a private external) __ZNK6mach_o6Policy29enforceTextSegmentPermissionsEv
00007ff802a7ca04 (__TEXT,__text) non-external (was a private external) __ZNK6mach_o6Policy31enforceFixupsInWritableSegmentsEv
00007ff802a7c9b2 (__TEXT,__text) non-external (was a private external) __ZNK6mach_o6Policy31enforceLinkeditContentAlignmentEv
00007ff802a7ca8c (__TEXT,__text) non-external (was a private external) __ZNK6mach_o6Policy34enforceDataConstSegmentPermissionsEv
00007ff802a7c9e0 (__TEXT,__text) non-external (was a private external) __ZNK6mach_o6Policy34enforceSegmentOrderMatchesLoadCmdsEv
00007ff802a7d4ea (__TEXT,__text) non-external (was a private external) __ZNK6mach_o6Symbol10implOffsetEv
00007ff802a83af0 (__TEXT,__text) non-external __ZNK6mach_o6Symbol10implOffsetEv.cold.1
00007ff802a7d542 (__TEXT,__text) non-external (was a private external) __ZNK6mach_o6Symbol10isAbsoluteERy
00007ff802a7d51c (__TEXT,__text) non-external (was a private external) __ZNK6mach_o6Symbol10isReExportERiRPKc
00007ff802a7d502 (__TEXT,__text) non-external (was a private external) __ZNK6mach_o6Symbol17isDynamicResolverERy
00007ff802a7c3c2 (__TEXT,__text) non-external (was a private external) __ZNK6mach_o8Platform11isSimulatorEv
00007ff802a7c3da (__TEXT,__text) non-external (was a private external) __ZNK6mach_o8Platform12isExclaveKitEv
00007ff802a7c3ee (__TEXT,__text) non-external (was a private external) __ZNK6mach_o8Platform12libSystemDirEv
00007ff802a7c3aa (__TEXT,__text) non-external (was a private external) __ZNK6mach_o8Platform5emptyEv
00007ff802a7c484 (__TEXT,__text) non-external (was a private external) __ZNK6mach_o8Platform5epochENS_9Version32E
00007ff802a7c376 (__TEXT,__text) non-external (was a private external) __ZNK6mach_o8Platform5validEv
00007ff802a7dbdc (__TEXT,__text) non-external (was a private external) __ZNK6mach_o9Universal10validSliceENS_12ArchitectureEyy
00007ff802a7dd4a (__TEXT,__text) non-external (was a private external) __ZNK6mach_o9Universal12forEachSliceEU13block_pointerFvNS0_5SliceERbE
00007ff802a7d8b0 (__TEXT,__text) non-external (was a private external) __ZNK6mach_o9Universal12forEachSliceEU13block_pointerFvNS_12ArchitectureEyyhRbE
00007ff802a7d580 (__TEXT,__text) non-external (was a private external) __ZNK6mach_o9Universal5validEy
00007ff802a7ddd0 (__TEXT,__text) non-external (was a private external) __ZNK6mach_o9Universal9bestSliceERKNS_19GradedArchitecturesEbRNS0_5SliceE
00007ff802a6bcfa (__TEXT,__text) non-external (was a private external) __ZNKSt3__111__copy_implclB9nqn210106IPhS2_NS_20back_insert_iteratorIN3lsl6VectorIcEEEEEENS_4pairIT_T1_EES9_T0_SA_
00007ff802a66508 (__TEXT,__text) non-external (was a private external) __ZNKSt3__117basic_string_viewIcNS_11char_traitsIcEEE11starts_withB9nqn210106EPKc
00007ff802a646a0 (__TEXT,__text) non-external (was a private external) __ZNKSt3__117basic_string_viewIcNS_11char_traitsIcEEE7compareB9nqn210106EmmS3_
00007ff802a6df4a (__TEXT,__text) non-external (was a private external) __ZNSt3__123__lower_bound_bisectingB9nqn210106INS_17_ClassicAlgPolicyENS_11__wrap_iterIPPKcEES4_NS_10__identityEN3lsl20ConstCharStarCompareEEET0_SA_RKT1_NS_15iterator_traitsISA_E15difference_typeERT3_RT2_
00007ff802a6b39a (__TEXT,__text) non-external (was a private external) __ZNSt3__18optionalIyE4swapB9nqn210106ERS1_
00007ff8400581b0 (__DATA_CONST,__const) non-external (was a private external) __ZTVN5dyld416LibSystemHelpersE
00007ff8400585c0 (__DATA_CONST,__const) non-external (was a private external) __ZTVN6mach_o11BindOpcodesE
00007ff840058680 (__DATA_CONST,__const) non-external (was a private external) __ZTVN6mach_o15LazyBindOpcodesE
00007ff840059570 (__DATA_CONST,__const) non-external (was a private external) __ZTVN6mach_o16PlatformInfo_iOSE
00007ff840059630 (__DATA_CONST,__const) non-external (was a private external) __ZTVN6mach_o17PlatformInfo_tvOSE
00007ff840059510 (__DATA_CONST,__const) non-external (was a private external) __ZTVN6mach_o18PlatformInfo_macOSE
00007ff840059990 (__DATA_CONST,__const) non-external (was a private external) __ZTVN6mach_o18PlatformInfo_sepOSE
00007ff8400597b0 (__DATA_CONST,__const) non-external (was a private external) __ZTVN6mach_o20PlatformInfo_watchOSE
00007ff840059870 (__DATA_CONST,__const) non-external (was a private external) __ZTVN6mach_o21PlatformInfo_bridgeOSE
00007ff840059930 (__DATA_CONST,__const) non-external (was a private external) __ZTVN6mach_o21PlatformInfo_firmwareE
00007ff840059cf0 (__DATA_CONST,__const) non-external (was a private external) __ZTVN6mach_o21PlatformInfo_visionOSE
00007ff840059750 (__DATA_CONST,__const) non-external (was a private external) __ZTVN6mach_o21PlatformInfo_zipperedE
00007ff8400598d0 (__DATA_CONST,__const) non-external (was a private external) __ZTVN6mach_o22PlatformInfo_driverKitE
00007ff8400596f0 (__DATA_CONST,__const) non-external (was a private external) __ZTVN6mach_o24PlatformInfo_macCatalystE
00007ff840059ed0 (__DATA_CONST,__const) non-external (was a private external) __ZTVN6mach_o26PlatformInfo_iOS_kernelKitE
00007ff8400595d0 (__DATA_CONST,__const) non-external (was a private external) __ZTVN6mach_o26PlatformInfo_iOS_simulatorE
00007ff840059b10 (__DATA_CONST,__const) non-external (was a private external) __ZTVN6mach_o27PlatformInfo_iOS_exclaveKitE
00007ff840059f30 (__DATA_CONST,__const) non-external (was a private external) __ZTVN6mach_o27PlatformInfo_tvOS_kernelKitE
00007ff840059690 (__DATA_CONST,__const) non-external (was a private external) __ZTVN6mach_o27PlatformInfo_tvOS_simulatorE
00007ff840059ab0 (__DATA_CONST,__const) non-external (was a private external) __ZTVN6mach_o28PlatformInfo_iOS_exclaveCoreE
00007ff840059e70 (__DATA_CONST,__const) non-external (was a private external) __ZTVN6mach_o28PlatformInfo_macOS_kernelKitE
00007ff840059bd0 (__DATA_CONST,__const) non-external (was a private external) __ZTVN6mach_o28PlatformInfo_tvOS_exclaveKitE
00007ff840059a50 (__DATA_CONST,__const) non-external (was a private external) __ZTVN6mach_o29PlatformInfo_macOS_exclaveKitE
00007ff840059b70 (__DATA_CONST,__const) non-external (was a private external) __ZTVN6mach_o29PlatformInfo_tvOS_exclaveCoreE
00007ff8400599f0 (__DATA_CONST,__const) non-external (was a private external) __ZTVN6mach_o30PlatformInfo_macOS_exclaveCoreE
00007ff840059f90 (__DATA_CONST,__const) non-external (was a private external) __ZTVN6mach_o30PlatformInfo_watchOS_kernelKitE
00007ff840059810 (__DATA_CONST,__const) non-external (was a private external) __ZTVN6mach_o30PlatformInfo_watchOS_simulatorE
00007ff84005a050 (__DATA_CONST,__const) non-external (was a private external) __ZTVN6mach_o31PlatformInfo_bridgeOS_kernelKitE
00007ff840059ff0 (__DATA_CONST,__const) non-external (was a private external) __ZTVN6mach_o31PlatformInfo_visionOS_kernelKitE
00007ff840059d50 (__DATA_CONST,__const) non-external (was a private external) __ZTVN6mach_o31PlatformInfo_visionOS_simulatorE
00007ff840059c90 (__DATA_CONST,__const) non-external (was a private external) __ZTVN6mach_o31PlatformInfo_watchOS_exclaveKitE
00007ff840059e10 (__DATA_CONST,__const) non-external (was a private external) __ZTVN6mach_o32PlatformInfo_visionOS_exclaveKitE
00007ff840059c30 (__DATA_CONST,__const) non-external (was a private external) __ZTVN6mach_o32PlatformInfo_watchOS_exclaveCoreE
00007ff840059db0 (__DATA_CONST,__const) non-external (was a private external) __ZTVN6mach_o33PlatformInfo_visionOS_exclaveCoreE
00007ff840058970 (__DATA_CONST,__const) non-external (was a private external) __ZTVN6mach_o33PointerFormat_DYLD_CHAINED_PTR_32E
00007ff8400588d0 (__DATA_CONST,__const) non-external (was a private external) __ZTVN6mach_o33PointerFormat_DYLD_CHAINED_PTR_64E
00007ff840058820 (__DATA_CONST,__const) non-external (was a private external) __ZTVN6mach_o37PointerFormat_DYLD_CHAINED_PTR_ARM64EE
00007ff840058a08 (__DATA_CONST,__const) non-external (was a private external) __ZTVN6mach_o39PointerFormat_DYLD_CHAINED_PTR_32_CACHEE
00007ff840058b38 (__DATA_CONST,__const) non-external (was a private external) __ZTVN6mach_o40PointerFormat_DYLD_CHAINED_PTR_64_OFFSETE
00007ff840058aa0 (__DATA_CONST,__const) non-external (was a private external) __ZTVN6mach_o42PointerFormat_DYLD_CHAINED_PTR_32_FIRMWAREE
00007ff840058bd8 (__DATA_CONST,__const) non-external (was a private external) __ZTVN6mach_o44PointerFormat_DYLD_CHAINED_PTR_ARM64E_KERNELE
00007ff840058c88 (__DATA_CONST,__const) non-external (was a private external) __ZTVN6mach_o46PointerFormat_DYLD_CHAINED_PTR_64_KERNEL_CACHEE
00007ff840058dd0 (__DATA_CONST,__const) non-external (was a private external) __ZTVN6mach_o46PointerFormat_DYLD_CHAINED_PTR_ARM64E_FIRMWAREE
00007ff840058d20 (__DATA_CONST,__const) non-external (was a private external) __ZTVN6mach_o46PointerFormat_DYLD_CHAINED_PTR_ARM64E_USERLANDE
00007ff840058778 (__DATA_CONST,__const) non-external (was a private external) __ZTVN6mach_o47PointerFormat_DYLD_CHAINED_PTR_ARM64E_SEGMENTEDE
00007ff840058f18 (__DATA_CONST,__const) non-external (was a private external) __ZTVN6mach_o48PointerFormat_DYLD_CHAINED_PTR_ARM64E_USERLAND24E
00007ff8400586d0 (__DATA_CONST,__const) non-external (was a private external) __ZTVN6mach_o50PointerFormat_DYLD_CHAINED_PTR_ARM64E_SHARED_CACHEE
00007ff840058e80 (__DATA_CONST,__const) non-external (was a private external) __ZTVN6mach_o50PointerFormat_DYLD_CHAINED_PTR_X86_64_KERNEL_CACHEE
00007ff843860918 (__DATA,__bss) non-external __ZZ32dyldFrameworkIntrospectionVtablevE6vtable
00007ff843860910 (__DATA,__bss) non-external __ZZ32dyldFrameworkIntrospectionVtablevE9onceToken
00007ff843860908 (__DATA,__bss) non-external __ZZL18defaultFileManagervE12sFileManager
00007ff843860900 (__DATA,__bss) non-external __ZZL18defaultFileManagervE9onceToken
00007ff840057b60 (__DATA_CONST,__const) non-external __ZZN22dyld_process_info_base15copySegmentNameEPKcE11stdSegNames
00007ff802a842a8 (__TEXT,__const) non-external __ZZN5dyld45Atlas11SharedCache35forEachInstalledCacheWithSystemPathERN3lsl9AllocatorERNS_11FileManagerEPKcU13block_pointerFvPS1_EE13cacheDirPaths.rel
00007ff8438608f8 (__DATA,__bss) non-external __ZZN5dyld45Atlas15ProcessSnapshotC1ERN3lsl9AllocatorERNS_11FileManagerEbNSt3__14spanISt4byteLm18446744073709551615EEEE20unwrapCompactInfoPtr
00007ff8438608f0 (__DATA,__bss) non-external __ZZN5dyld45Atlas15ProcessSnapshotC1ERN3lsl9AllocatorERNS_11FileManagerEbNSt3__14spanISt4byteLm18446744073709551615EEEE9onceToken
00007ff84005a710 (__DATA_CONST,__const) non-external __ZZN6mach_o12UnsafeHeader27isSimulatorSupportDylibPathE7CStringE9macOSHost
00007ff802a5f2f9 (__TEXT,__text) non-external ___Block_byref_object_copy_
00007ff802a65ac0 (__TEXT,__text) non-external ___Block_byref_object_copy_
00007ff802a7298e (__TEXT,__text) non-external ___Block_byref_object_copy_
00007ff802a746d3 (__TEXT,__text) non-external ___Block_byref_object_copy_
00007ff802a781f9 (__TEXT,__text) non-external ___Block_byref_object_copy_
00007ff802a79f07 (__TEXT,__text) non-external ___Block_byref_object_copy_
00007ff802a7cbb4 (__TEXT,__text) non-external ___Block_byref_object_copy_
00007ff802a7d890 (__TEXT,__text) non-external ___Block_byref_object_copy_
00007ff802a7e3b6 (__TEXT,__text) non-external ___Block_byref_object_copy_
00007ff802a7e74e (__TEXT,__text) non-external ___Block_byref_object_copy_.19
00007ff802a7a634 (__TEXT,__text) non-external ___Block_byref_object_copy_.45
00007ff802a80589 (__TEXT,__text) non-external ___Block_byref_object_copy_.63
00007ff802a7b1d8 (__TEXT,__text) non-external ___Block_byref_object_copy_.85
00007ff802a5f30f (__TEXT,__text) non-external ___Block_byref_object_dispose_
00007ff802a65ae0 (__TEXT,__text) non-external ___Block_byref_object_dispose_
00007ff802a729a0 (__TEXT,__text) non-external ___Block_byref_object_dispose_
00007ff802a746e5 (__TEXT,__text) non-external ___Block_byref_object_dispose_
00007ff802a7820b (__TEXT,__text) non-external ___Block_byref_object_dispose_
00007ff802a79f19 (__TEXT,__text) non-external ___Block_byref_object_dispose_
00007ff802a7cbc6 (__TEXT,__text) non-external ___Block_byref_object_dispose_
00007ff802a7d8a2 (__TEXT,__text) non-external ___Block_byref_object_dispose_
00007ff802a7e3d2 (__TEXT,__text) non-external ___Block_byref_object_dispose_
00007ff802a7e760 (__TEXT,__text) non-external ___Block_byref_object_dispose_.20
00007ff802a7a64b (__TEXT,__text) non-external ___Block_byref_object_dispose_.46
00007ff802a805cc (__TEXT,__text) non-external ___Block_byref_object_dispose_.64
00007ff802a7b1fc (__TEXT,__text) non-external ___Block_byref_object_dispose_.86
00007ff802a5fe27 (__TEXT,__text) non-external ____Z16withRemoteObjectI14mach_header_64EvjyPiU13block_pointerFvT_E_block_invoke
00007ff802a5c614 (__TEXT,__text) non-external ____Z32dyldFrameworkIntrospectionVtablev_block_invoke
00007ff802a5d8ca (__TEXT,__text) non-external ____ZL18defaultFileManagerv_block_invoke
00007ff802a73c97 (__TEXT,__text) non-external ____ZL19iterateDependenciesRKN6mach_o5ImageEU13block_pointerFvPKcS4_PbE_block_invoke
00007ff802a73de6 (__TEXT,__text) non-external ____ZL22iterateExportedSymbolsRKN6mach_o5ImageEU13block_pointerFvPKcS4_PbE_block_invoke
00007ff802a73e87 (__TEXT,__text) non-external ____ZL22iterateExportedSymbolsRKN6mach_o5ImageEU13block_pointerFvPKcS4_PbE_block_invoke.29
00007ff802a73d02 (__TEXT,__text) non-external ____ZL22iterateImportedSymbolsRKN6mach_o5ImageEU13block_pointerFvPKcS4_bPbE_block_invoke
00007ff802a73d4a (__TEXT,__text) non-external ____ZL22iterateImportedSymbolsRKN6mach_o5ImageEU13block_pointerFvPKcS4_bPbE_block_invoke.19
00007ff802a73d92 (__TEXT,__text) non-external ____ZL22iterateImportedSymbolsRKN6mach_o5ImageEU13block_pointerFvPKcS4_bPbE_block_invoke.21
00007ff802a73de0 (__TEXT,__text) non-external ____ZL22iterateImportedSymbolsRKN6mach_o5ImageEU13block_pointerFvPKcS4_bPbE_block_invoke.25
00007ff802a73d98 (__TEXT,__text) non-external ____ZL22iterateImportedSymbolsRKN6mach_o5ImageEU13block_pointerFvPKcS4_bPbE_block_invoke_2
00007ff802a5fcc5 (__TEXT,__text) non-external ____ZN22dyld_process_info_base13makeSuspendedI23dyld_all_image_infos_32EENSt3__110unique_ptrIS_25dyld_process_info_deleterEEjRKT_yPi_block_invoke
00007ff802a60885 (__TEXT,__text) non-external ____ZN22dyld_process_info_base13makeSuspendedI23dyld_all_image_infos_64EENSt3__110unique_ptrIS_25dyld_process_info_deleterEEjRKT_yPi_block_invoke
00007ff802a5c4f0 (__TEXT,__text) non-external ____ZN22dyld_process_info_base29addInfoFromRemoteLoadCommandsEjy_block_invoke
00007ff802a5e5d5 (__TEXT,__text) non-external ____ZN22dyld_process_info_base29addInfoFromRemoteLoadCommandsEjy_block_invoke.4
00007ff802a5f8de (__TEXT,__text) non-external ____ZN22dyld_process_info_base4makeI23dyld_all_image_infos_3218dyld_image_info_32EENSt3__110unique_ptrIS_25dyld_process_info_deleterEEjRKT_yPi_block_invoke
00007ff802a5fbd4 (__TEXT,__text) non-external ____ZN22dyld_process_info_base4makeI23dyld_all_image_infos_3218dyld_image_info_32EENSt3__110unique_ptrIS_25dyld_process_info_deleterEEjRKT_yPi_block_invoke.24
00007ff802a6040e (__TEXT,__text) non-external ____ZN22dyld_process_info_base4makeI23dyld_all_image_infos_6418dyld_image_info_64EENSt3__110unique_ptrIS_25dyld_process_info_deleterEEjRKT_yPi_block_invoke
00007ff802a60794 (__TEXT,__text) non-external ____ZN22dyld_process_info_base4makeI23dyld_all_image_infos_6418dyld_image_info_64EENSt3__110unique_ptrIS_25dyld_process_info_deleterEEjRKT_yPi_block_invoke.33
00007ff802a5e07d (__TEXT,__text) non-external ____ZN22dyld_process_info_base8copyPathEjPiy_block_invoke
00007ff802a60ec0 (__TEXT,__text) non-external ____ZN29dyld_process_info_notify_base10disconnectEv_block_invoke
00007ff802a60f34 (__TEXT,__text) non-external ____ZN29dyld_process_info_notify_base7releaseEv_block_invoke
00007ff802a60b72 (__TEXT,__text) non-external ____ZN29dyld_process_info_notify_baseC2EP16dispatch_queue_sU13block_pointerFvbyyPKhPKcEU13block_pointerFvvEjPi_block_invoke
00007ff802a60dbd (__TEXT,__text) non-external ____ZN29dyld_process_info_notify_baseC2EP16dispatch_queue_sU13block_pointerFvbyyPKhPKcEU13block_pointerFvvEjPi_block_invoke_2
00007ff802a72db7 (__TEXT,__text) non-external ____ZN4dyld20ThreadLocalVariables12finalizeListEPv_block_invoke
00007ff802a72e28 (__TEXT,__text) non-external ____ZN4dyld20ThreadLocalVariables12finalizeListEPv_block_invoke_2
00007ff802a729ae (__TEXT,__text) non-external ____ZN4dyld20ThreadLocalVariables16forEachThunkSpanEPKN6mach_o12UnsafeHeaderEU13block_pointerFNS1_5ErrorENSt3__14spanINS0_5ThunkELm18446744073709551615EEEE_block_invoke
00007ff802a72871 (__TEXT,__text) non-external ____ZN4dyld20ThreadLocalVariables18findInitialContentEPKN6mach_o12UnsafeHeaderERNSt3__14spanIKhLm18446744073709551615EEERb_block_invoke
00007ff802a72adf (__TEXT,__text) non-external ____ZN4dyld20ThreadLocalVariables24initializeThunksFromDiskEPKN6mach_o12UnsafeHeaderE_block_invoke
00007ff802a72bc1 (__TEXT,__text) non-external ____ZN4dyld20ThreadLocalVariables27initializeThunksInDyldCacheEPK15DyldSharedCachePKN6mach_o12UnsafeHeaderE_block_invoke
00007ff802a6aaca (__TEXT,__text) non-external ____ZN5dyld45Atlas15ProcessSnapshotC2ERN3lsl9AllocatorERNS_11FileManagerEbNSt3__14spanISt4byteLm18446744073709551615EEE_block_invoke
00007ff802a66619 (__TEXT,__text) non-external ____ZN5dyld45Atlas5Image14forEachSectionEU13block_pointerFvPKcS3_yyE_block_invoke
00007ff802a66491 (__TEXT,__text) non-external ____ZN5dyld45Atlas5Image14forEachSegmentEU13block_pointerFvPKcyyiE_block_invoke
00007ff802a669a9 (__TEXT,__text) non-external ____ZN5dyld45Atlas5Image17contentForSectionEPKcS3_U13block_pointerFvPKvyyE_block_invoke
00007ff802a6676e (__TEXT,__text) non-external ____ZN5dyld45Atlas5Image17contentForSegmentEPKcU13block_pointerFvPKvyyE_block_invoke
00007ff802a65a1c (__TEXT,__text) non-external ____ZN5dyld45Atlas6Mapper14mapperForMachOERN3lsl9AllocatorERNS_10FileRecordERKNS2_4UUIDENS0_11SafePointerE_block_invoke
00007ff802a65af9 (__TEXT,__text) non-external ____ZN5dyld45Atlas6Mapper14mapperForMachOERN3lsl9AllocatorERNS_10FileRecordERKNS2_4UUIDENS0_11SafePointerE_block_invoke.3
00007ff802a68f25 (__TEXT,__text) non-external ____ZN5dyld45Atlas7Process18setupNotificationsEPi_block_invoke
00007ff802a692f0 (__TEXT,__text) non-external ____ZN5dyld45Atlas7Process18setupNotificationsEPi_block_invoke_2
00007ff802a699bb (__TEXT,__text) non-external ____ZN5dyld45Atlas7Process20registerEventHandlerEPijP16dispatch_queue_sU13block_pointerFvvE_block_invoke
00007ff802a831d6 (__TEXT,__text) non-external ____ZN5dyld45Atlas7Process20registerEventHandlerEPijP16dispatch_queue_sU13block_pointerFvvE_block_invoke.cold.1
00007ff802a69c06 (__TEXT,__text) non-external ____ZN5dyld45Atlas7Process22unregisterEventHandlerEj_block_invoke
00007ff802a831f9 (__TEXT,__text) non-external ____ZN5dyld45Atlas7Process22unregisterEventHandlerEj_block_invoke.cold.1
00007ff802a6941b (__TEXT,__text) non-external ____ZN5dyld45Atlas7Process32registerAtlasChangedEventHandlerEPiP16dispatch_queue_sU13block_pointerFvPNS0_5ImageEbE_block_invoke
00007ff802a831b3 (__TEXT,__text) non-external ____ZN5dyld45Atlas7Process32registerAtlasChangedEventHandlerEPiP16dispatch_queue_sU13block_pointerFvPNS0_5ImageEbE_block_invoke.cold.1
00007ff802a697e3 (__TEXT,__text) non-external ____ZN5dyld45Atlas7Process32registerAtlasChangedEventHandlerEPiP16dispatch_queue_sU13block_pointerFvPNS0_5ImageEbE_block_invoke_2
00007ff802a68385 (__TEXT,__text) non-external ____ZN5dyld45Atlas7ProcessD2Ev_block_invoke
00007ff802a7b0ec (__TEXT,__text) non-external ____ZN6mach_o5Image14makeDataInCodeEv_block_invoke
00007ff802a7adda (__TEXT,__text) non-external ____ZN6mach_o5Image15makeBindOpcodesEv_block_invoke
00007ff802a7acf8 (__TEXT,__text) non-external ____ZN6mach_o5Image15makeExportsTrieEv_block_invoke
00007ff802a7ad52 (__TEXT,__text) non-external ____ZN6mach_o5Image15makeSymbolTableEv_block_invoke
00007ff802a7b0a8 (__TEXT,__text) non-external ____ZN6mach_o5Image16makeSplitSegInfoEv_block_invoke
