
/Volumes/Macintosh HD 1/usr/lib/system/libsystem_kernel.dylib (for architecture i386):
00031320 (__DATA,__data) external _NDR_record
000000000001bd8c (__TEXT,__text) external __kernelrpc_mach_port_allocate_name
000000000001c9a0 (__TEXT,__text) external __kernelrpc_mach_port_allocate_qos
000000000000136c (__TEXT,__text) external __kernelrpc_mach_port_allocate_trap
000000000001d690 (__TEXT,__text) external __kernelrpc_mach_port_construct
00000000000013c0 (__TEXT,__text) external __kernelrpc_mach_port_construct_trap
000000000001c0f8 (__TEXT,__text) external __kernelrpc_mach_port_deallocate
0000000000001378 (__TEXT,__text) external __kernelrpc_mach_port_deallocate_trap
000000000001bfdc (__TEXT,__text) external __kernelrpc_mach_port_destroy
000000000001d7e4 (__TEXT,__text) external __kernelrpc_mach_port_destruct
00000000000013cc (__TEXT,__text) external __kernelrpc_mach_port_destruct_trap
000000000001d080 (__TEXT,__text) external __kernelrpc_mach_port_dnrequest_info
000000000001d42c (__TEXT,__text) external __kernelrpc_mach_port_extract_member
00000000000013b4 (__TEXT,__text) external __kernelrpc_mach_port_extract_member_trap
000000000000a41c (__TEXT,__text) external __kernelrpc_mach_port_extract_right
000000000000acd8 (__TEXT,__text) external __kernelrpc_mach_port_get_attributes
0000000000001474 (__TEXT,__text) external __kernelrpc_mach_port_get_attributes_trap
0000000000006380 (__TEXT,__text) external __kernelrpc_mach_port_get_context
0000000000004580 (__TEXT,__text) external __kernelrpc_mach_port_get_refs
000000000000bfd4 (__TEXT,__text) external __kernelrpc_mach_port_get_set_status
000000000001cd74 (__TEXT,__text) external __kernelrpc_mach_port_get_srights
000000000001d904 (__TEXT,__text) external __kernelrpc_mach_port_guard
0000000000001480 (__TEXT,__text) external __kernelrpc_mach_port_guard_trap
000000000001dda4 (__TEXT,__text) external __kernelrpc_mach_port_guard_with_flags
000000000001d310 (__TEXT,__text) external __kernelrpc_mach_port_insert_member
00000000000013a8 (__TEXT,__text) external __kernelrpc_mach_port_insert_member_trap
000000000001c758 (__TEXT,__text) external __kernelrpc_mach_port_insert_right
000000000000139c (__TEXT,__text) external __kernelrpc_mach_port_insert_right_trap
000000000001d1c8 (__TEXT,__text) external __kernelrpc_mach_port_kernel_object
000000000001d548 (__TEXT,__text) external __kernelrpc_mach_port_kobject
000000000001dfec (__TEXT,__text) external __kernelrpc_mach_port_kobject_description
000000000001c214 (__TEXT,__text) external __kernelrpc_mach_port_mod_refs
0000000000001384 (__TEXT,__text) external __kernelrpc_mach_port_mod_refs_trap
000000000001c63c (__TEXT,__text) external __kernelrpc_mach_port_move_member
0000000000001390 (__TEXT,__text) external __kernelrpc_mach_port_move_member_trap
000000000001bac8 (__TEXT,__text) external __kernelrpc_mach_port_names
000000000001c334 (__TEXT,__text) external __kernelrpc_mach_port_peek
000000000001bc70 (__TEXT,__text) external __kernelrpc_mach_port_rename
00000000000050ec (__TEXT,__text) external __kernelrpc_mach_port_request_notification
0000000000001564 (__TEXT,__text) external __kernelrpc_mach_port_request_notification_trap
0000000000003b80 (__TEXT,__text) external __kernelrpc_mach_port_set_attributes
000000000000beb0 (__TEXT,__text) external __kernelrpc_mach_port_set_context
000000000001c520 (__TEXT,__text) external __kernelrpc_mach_port_set_mscount
000000000001c884 (__TEXT,__text) external __kernelrpc_mach_port_set_seqno
000000000001db48 (__TEXT,__text) external __kernelrpc_mach_port_space_basic_info
000000000001cea8 (__TEXT,__text) external __kernelrpc_mach_port_space_info
000000000001dc70 (__TEXT,__text) external __kernelrpc_mach_port_special_reply_port_reset_link
000000000001dec8 (__TEXT,__text) external __kernelrpc_mach_port_swap_guard
0000000000009340 (__TEXT,__text) external __kernelrpc_mach_port_type
0000000000001558 (__TEXT,__text) external __kernelrpc_mach_port_type_trap
000000000001da28 (__TEXT,__text) external __kernelrpc_mach_port_unguard
000000000000148c (__TEXT,__text) external __kernelrpc_mach_port_unguard_trap
00000000000250a0 (__TEXT,__text) external __kernelrpc_mach_task_is_self
000000000001e188 (__TEXT,__text) external __kernelrpc_mach_vm_allocate
0000000000001324 (__TEXT,__text) external __kernelrpc_mach_vm_allocate_trap
000000000001e2c8 (__TEXT,__text) external __kernelrpc_mach_vm_deallocate
000000000000133c (__TEXT,__text) external __kernelrpc_mach_vm_deallocate_trap
0000000000002748 (__TEXT,__text) external __kernelrpc_mach_vm_map
0000000000001360 (__TEXT,__text) external __kernelrpc_mach_vm_map_trap
000000000001e3e8 (__TEXT,__text) external __kernelrpc_mach_vm_protect
0000000000001354 (__TEXT,__text) external __kernelrpc_mach_vm_protect_trap
000000000001f23c (__TEXT,__text) external __kernelrpc_mach_vm_purgable_control
0000000000001330 (__TEXT,__text) external __kernelrpc_mach_vm_purgable_control_trap
000000000001e634 (__TEXT,__text) external __kernelrpc_mach_vm_read
000000000001edec (__TEXT,__text) external __kernelrpc_mach_vm_remap
000000000001f680 (__TEXT,__text) external __kernelrpc_mach_vm_remap_new
0000000000028dd0 (__TEXT,__text) external __kernelrpc_mach_voucher_extract_attr_recipe
000000000001cc58 (__TEXT,__text) external __kernelrpc_task_set_port_space
00000000000060c4 (__TEXT,__text) external __kernelrpc_thread_policy
0000000000007024 (__TEXT,__text) external __kernelrpc_thread_policy_set
0000000000026e74 (__TEXT,__text) external __kernelrpc_thread_set_policy
000000000000c218 (__TEXT,__text) external __kernelrpc_vm_map
0000000000028248 (__TEXT,__text) external __kernelrpc_vm_purgable_control
0000000000009ac8 (__TEXT,__text) external __kernelrpc_vm_read
00000000000037cc (__TEXT,__text) external __kernelrpc_vm_remap
0000000000028384 (__TEXT,__text) external __kernelrpc_vm_remap_new
000000000000c8fc (__TEXT,__text) non-external (was a private external) __libkernel_bzero
000000000003c018 (__DATA_DIRTY,__common) non-external (was a private external) __libkernel_functions
0000000000034000 (__DATA_CONST,__const) non-external __libkernel_generic_string_functions
000000000000c994 (__TEXT,__text) non-external (was a private external) __libkernel_memmove
000000000000c908 (__TEXT,__text) non-external (was a private external) __libkernel_memset
000000000000c8c4 (__TEXT,__text) non-external (was a private external) __libkernel_strchr
0000000000006b88 (__TEXT,__text) non-external (was a private external) __libkernel_strcmp
000000000000cccc (__TEXT,__text) non-external (was a private external) __libkernel_strcpy
000000000003c000 (__DATA_DIRTY,__data) non-external __libkernel_string_functions
000000000000cd08 (__TEXT,__text) non-external (was a private external) __libkernel_strlcpy
000000000000c704 (__TEXT,__text) non-external (was a private external) __libkernel_strlen
000000000003c008 (__DATA_DIRTY,__data) non-external __libkernel_voucher_functions
000000000002c300 (__TEXT,__const) non-external __libkernel_voucher_functions_empty
000000000000e2ec (__TEXT,__text) non-external (was a private external) __mach_continuous_time
00000000000032e4 (__TEXT,__text) non-external (was a private external) __mach_continuous_time_base
0000000000034878 (__DATA_CONST,__const) external __mach_errors
000000000000e808 (__TEXT,__text) external __mach_fork_child
000000000000eb6c (__TEXT,__text) external __mach_snprintf
000000000000e9f4 (__TEXT,__text) external __mach_vsnprintf
000000000003c068 (__DATA_DIRTY,__common) external __os_alloc_once_table
0000000000038200 (__DATA,__common) external __os_xbs_chrooted
000000000000770c (__TEXT,__text) non-external __posix_spawn_file_actions_grow
0000000000006234 (__TEXT,__text) non-external (was a private external) __pthread_clear_qos_tsd
0000000000002bec (__TEXT,__text) non-external (was a private external) __pthread_exit_if_canceled
0000000000006b74 (__TEXT,__text) non-external (was a private external) __pthread_set_self
000000000000fa10 (__TEXT,__text) external __register_gethostuuid_callback
000000000000caa4 (__TEXT,__text) non-external (was a private external) __system_version_compat_check_path_suffix
000000000000cb34 (__TEXT,__text) non-external (was a private external) __system_version_compat_open_shim
000000000003c05c (__DATA_DIRTY,__common) non-external (was a private external) __task_reply_port
000000000002b5b0 (__TEXT,__text) external __thread_set_tsd_base
000000000002b67c (__TEXT,__text) non-external _abort
000000000002b69c (__TEXT,__text) non-external _abort
000000000002b6bc (__TEXT,__text) non-external _abort
000000000002b6dc (__TEXT,__text) non-external _abort
000000000002b930 (__TEXT,__text) external _abort_with_payload
000000000002b8a8 (__TEXT,__text) non-external _abort_with_payload_wrapper_internal
000000000002b88c (__TEXT,__text) external _abort_with_reason
0000000000008f14 (__TEXT,__text) external _accept
00000000000293ac (__TEXT,__text) external _accept$NOCANCEL
0000000000001e20 (__TEXT,__text) external _access
00000000000293d4 (__TEXT,__text) external _accessx_np
000000000002a368 (__TEXT,__text) external _acct
0000000000025a0c (__TEXT,__text) external _act_get_state
0000000000025bd8 (__TEXT,__text) external _act_set_state
000000000002a390 (__TEXT,__text) external _adjtime
000000000002a3b8 (__TEXT,__text) external _aio_cancel
000000000002a3e0 (__TEXT,__text) external _aio_error
000000000002a408 (__TEXT,__text) external _aio_fsync
000000000002a430 (__TEXT,__text) external _aio_read
000000000002a458 (__TEXT,__text) external _aio_return
000000000002a480 (__TEXT,__text) external _aio_suspend
00000000000293fc (__TEXT,__text) external _aio_suspend$NOCANCEL
000000000002a4a8 (__TEXT,__text) external _aio_write
000000000002a4d0 (__TEXT,__text) external _audit
000000000000b938 (__TEXT,__text) external _audit_session_join
000000000000b7b4 (__TEXT,__text) external _audit_session_port
0000000000005344 (__TEXT,__text) external _audit_session_self
000000000002a4f8 (__TEXT,__text) external _auditctl
0000000000009c9c (__TEXT,__text) external _auditon
0000000000006dec (__TEXT,__text) non-external (was a private external) _bcopy
0000000000008480 (__TEXT,__text) external _bind
000000000003c028 (__DATA_DIRTY,__common) external _bootstrap_port
000000000000c6b4 (__TEXT,__text) non-external (was a private external) _bzero
0000000000002bbc (__TEXT,__text) external _cerror
0000000000001db0 (__TEXT,__text) external _cerror_nocancel
0000000000005290 (__TEXT,__text) external _change_fdguard_np
0000000000002d18 (__TEXT,__text) external _chdir
0000000000008938 (__TEXT,__text) external _chflags
0000000000004d84 (__TEXT,__text) external _chmod
0000000000008458 (__TEXT,__text) external _chown
000000000002a520 (__TEXT,__text) external _chroot
000000000001670c (__TEXT,__text) external _clock_alarm
00000000000164f0 (__TEXT,__text) external _clock_alarm_reply
0000000000016558 (__TEXT,__text) external _clock_get_attributes
0000000000006558 (__TEXT,__text) external _clock_get_time
0000000000016394 (__TEXT,__text) external _clock_set_attributes
000000000001627c (__TEXT,__text) external _clock_set_time
000000000000c17c (__TEXT,__text) external _clock_sleep
0000000000001534 (__TEXT,__text) external _clock_sleep_trap
000000000000a2f0 (__TEXT,__text) external _clonefile
0000000000005e48 (__TEXT,__text) external _clonefileat
0000000000001f6c (__TEXT,__text) external _close
0000000000002b6c (__TEXT,__text) external _close$NOCANCEL
0000000000013a14 (__TEXT,__text) external _coalition_create
0000000000013a7c (__TEXT,__text) external _coalition_info_resource_usage
0000000000013ae4 (__TEXT,__text) external _coalition_info_set_efficiency
0000000000013ab0 (__TEXT,__text) external _coalition_info_set_name
0000000000013b1c (__TEXT,__text) external _coalition_ledger_set_logical_writes_limit
0000000000013a50 (__TEXT,__text) external _coalition_reap
0000000000013a24 (__TEXT,__text) external _coalition_terminate
00000000000055d4 (__TEXT,__text) external _connect
0000000000005464 (__TEXT,__text) external _connect$NOCANCEL
000000000000564c (__TEXT,__text) external _connectx
0000000000002e70 (__TEXT,__text) external _csops
0000000000001d88 (__TEXT,__text) external _csops_audittoken
0000000000001e70 (__TEXT,__text) external _csr_check
0000000000009140 (__TEXT,__text) external _csr_get_active_config
00000000000015c4 (__TEXT,__text) external _debug_control_port_for_pid
00000000000381f8 (__DATA,__data) external _denap_boost_assertion_token
000000000002a548 (__TEXT,__text) external _disconnectx
0000000000007564 (__TEXT,__text) non-external _do_compat
00000000000056ec (__TEXT,__text) external _dup
0000000000009008 (__TEXT,__text) external _dup2
00000000000357e0 (__DATA_CONST,__const) non-external _err_codes_auth
0000000000035670 (__DATA_CONST,__const) non-external _err_codes_env_mgr
00000000000359d8 (__DATA_CONST,__const) non-external _err_codes_exception
00000000000356b0 (__DATA_CONST,__const) non-external _err_codes_execd
00000000000357b0 (__DATA_CONST,__const) non-external _err_codes_io
0000000000036318 (__DATA_CONST,__const) non-external _err_codes_iokit_bluetooth
0000000000035f50 (__DATA_CONST,__const) non-external _err_codes_iokit_common
000000000002c3b8 (__TEXT,__const) non-external _err_codes_iokit_common_map
00000000000361e0 (__DATA_CONST,__const) non-external _err_codes_iokit_fw
000000000002c3f8 (__TEXT,__const) non-external _err_codes_iokit_fw_map
0000000000036100 (__DATA_CONST,__const) non-external _err_codes_iokit_usb
000000000002c3c8 (__TEXT,__const) non-external _err_codes_iokit_usb_map
0000000000035278 (__DATA_CONST,__const) non-external _err_codes_kern
0000000000035de0 (__DATA_CONST,__const) non-external _err_codes_libkern_common
0000000000035e50 (__DATA_CONST,__const) non-external _err_codes_libkern_kext
0000000000035df0 (__DATA_CONST,__const) non-external _err_codes_libkern_metaclass
00000000000359a8 (__DATA_CONST,__const) non-external _err_codes_loader
0000000000035d90 (__DATA_CONST,__const) non-external _err_codes_mach_mig
0000000000035d08 (__DATA_CONST,__const) non-external _err_codes_mach_rcv
0000000000035c50 (__DATA_CONST,__const) non-external _err_codes_mach_send
0000000000035978 (__DATA_CONST,__const) non-external _err_codes_machobj
0000000000035c10 (__DATA_CONST,__const) non-external _err_codes_mig
00000000000356d0 (__DATA_CONST,__const) non-external _err_codes_netmemory
0000000000035650 (__DATA_CONST,__const) non-external _err_codes_netname
0000000000035720 (__DATA_CONST,__const) non-external _err_codes_ns
0000000000035bc8 (__DATA_CONST,__const) non-external _err_codes_rcv
0000000000035b68 (__DATA_CONST,__const) non-external _err_codes_send
00000000000358e8 (__DATA_CONST,__const) non-external _err_codes_sunrpc
00000000000356f0 (__DATA_CONST,__const) non-external _err_codes_task_master
00000000000356e8 (__DATA_CONST,__const) non-external _err_codes_ufs
0000000000035420 (__DATA_CONST,__const) non-external _err_codes_unix
0000000000035828 (__DATA_CONST,__const) non-external _err_codes_us
0000000000035a10 (__DATA_CONST,__const) non-external _err_codes_ux_signal
0000000000035b00 (__DATA_CONST,__const) non-external _err_codes_xkernel
0000000000034698 (__DATA_CONST,__const) non-external _err_iokit_sub
000000000002c3a8 (__TEXT,__const) non-external _err_iokit_sub_map
0000000000034530 (__DATA_CONST,__const) non-external _err_ipc_sub
