00007ff80807b344 (__TEXT,__gcc_except_tab) non-external GCC_except_table0
00007ff80807b304 (__TEXT,__gcc_except_tab) non-external GCC_except_table10
00007ff80807b330 (__TEXT,__gcc_except_tab) non-external GCC_except_table19
00007ff80807b31c (__TEXT,__gcc_except_tab) non-external GCC_except_table20
00007ff80807b2f0 (__TEXT,__gcc_except_tab) non-external GCC_except_table24
00007ff808079d64 (__TEXT,__const) non-external (was a private external) __ZTS15CVOpenGLTexture
00007ff808079c48 (__TEXT,__const) non-external (was a private external) __ZTS16CVDataBufferPool
00007ff80807b218 (__TEXT,__const) non-external (was a private external) __ZTS16CVTextureBacking
00007ff808079c80 (__TEXT,__const) non-external (was a private external) __ZTS17CVPixelBufferPool
00007ff80807b1d0 (__TEXT,__const) non-external (was a private external) __ZTS18CVLockingBunchPair
00007ff80807a1ef (__TEXT,__const) non-external (was a private external) __ZTS18CVOpenGLBufferPool
00007ff808079c5b (__TEXT,__const) non-external (was a private external) __ZTS19CVDataBufferBacking
00007ff80807b2d7 (__TEXT,__const) non-external (was a private external) __ZTS19CVLocklessBunchPair
00007ff80807ac0a (__TEXT,__const) non-external (was a private external) __ZTS19CVMetalTextureCache
00007ff80807a1c0 (__TEXT,__const) non-external (was a private external) __ZTS20CVOpenGLTextureCache
00007ff80807a148 (__TEXT,__const) non-external (was a private external) __ZTS20CVPixelBufferBacking
00007ff80807a1d7 (__TEXT,__const) non-external (was a private external) __ZTS21CVMetalTextureBacking
00007ff80807a215 (__TEXT,__const) non-external (was a private external) __ZTS21CVOpenGLBufferBacking
00007ff80807b250 (__TEXT,__const) non-external (was a private external) __ZTS27CVPixelBufferTextureBacking
00007ff80807a182 (__TEXT,__const) non-external (was a private external) __ZTS28CVOpenGLBufferTextureBacking
00007ff80807b2b4 (__TEXT,__const) non-external (was a private external) __ZTS32CVPixelBufferMetalTextureBacking
00007ff80807a8da (__TEXT,__const) non-external (was a private external) __ZTS8CVBuffer
00007ff80807ac00 (__TEXT,__const) non-external (was a private external) __ZTS8CVObject
00007ff841ff1ac8 (__DATA,__const) non-external (was a private external) __ZTV11CVBunchPair
00007ff841ff27d0 (__DATA,__const) non-external (was a private external) __ZTV12CVBufferPool
00007ff841fefff0 (__DATA,__const) non-external (was a private external) __ZTV12CVDataBuffer
00007ff841ff0630 (__DATA,__const) non-external (was a private external) __ZTV13CVDisplayLink
00007ff841ff2638 (__DATA,__const) non-external (was a private external) __ZTV13CVImageBuffer
00007ff841ff1e60 (__DATA,__const) non-external (was a private external) __ZTV13CVPixelBuffer
00007ff841ff0330 (__DATA,__const) non-external (was a private external) __ZTV14CVImageBacking
00007ff841ff1828 (__DATA,__const) non-external (was a private external) __ZTV14CVMetalTexture
00007ff841ff0200 (__DATA,__const) non-external (was a private external) __ZTV14CVOpenGLBuffer
00007ff841ff0ed8 (__DATA,__const) non-external (was a private external) __ZTV15CVBufferBacking
00007ff841ff11c8 (__DATA,__const) non-external (was a private external) __ZTV15CVCGDisplayLink
00007ff841ff2760 (__DATA,__const) non-external (was a private external) __ZTV15CVOpenGLContext
00007ff841ff0468 (__DATA,__const) non-external (was a private external) __ZTV15CVOpenGLTexture
00007ff841fefe10 (__DATA,__const) non-external (was a private external) __ZTV16CVDataBufferPool
00007ff841ff22e0 (__DATA,__const) non-external (was a private external) __ZTV16CVTextureBacking
00007ff841ff00c8 (__DATA,__const) non-external (was a private external) __ZTV17CVPixelBufferPool
00007ff841ff2188 (__DATA,__const) non-external (was a private external) __ZTV18CVLockingBunchPair
00007ff841ff1780 (__DATA,__const) non-external (was a private external) __ZTV18CVOpenGLBufferPool
00007ff841feff00 (__DATA,__const) non-external (was a private external) __ZTV19CVDataBufferBacking
00007ff841ff2a10 (__DATA,__const) non-external (was a private external) __ZTV19CVLocklessBunchPair
00007ff841ff1db8 (__DATA,__const) non-external (was a private external) __ZTV19CVMetalTextureCache
00007ff841ff1528 (__DATA,__const) non-external (was a private external) __ZTV20CVOpenGLTextureCache
00007ff841ff0fa8 (__DATA,__const) non-external (was a private external) __ZTV20CVPixelBufferBacking
00007ff841ff15d8 (__DATA,__const) non-external (was a private external) __ZTV21CVMetalTextureBacking
00007ff841ff1960 (__DATA,__const) non-external (was a private external) __ZTV21CVOpenGLBufferBacking
00007ff841ff2488 (__DATA,__const) non-external (was a private external) __ZTV27CVPixelBufferTextureBacking
00007ff841ff1378 (__DATA,__const) non-external (was a private external) __ZTV28CVOpenGLBufferTextureBacking
00007ff841ff2860 (__DATA,__const) non-external (was a private external) __ZTV32CVPixelBufferMetalTextureBacking
00007ff841ff1c18 (__DATA,__const) non-external (was a private external) __ZTV8CVBuffer
00007ff841ff1d60 (__DATA,__const) non-external (was a private external) __ZTV8CVObject
                 (undefined) external __ZTVN10__cxxabiv117__class_type_infoE (from libc++)
                 (undefined) external __ZTVN10__cxxabiv120__si_class_type_infoE (from libc++)
00007ff841ff5a4c (__DATA,__data) non-external __ZZ12CVTracePoolsiE11sTraceLevel
00007ff841ff63f9 (__DATA,__bss) non-external __ZZ12CVTracePoolsiE11sTracePools
00007ff841ff63f8 (__DATA,__bss) non-external __ZZ12CVTracePoolsiE9sDidCheck
00007ff841ff6518 (__DATA,__bss) non-external __ZZ17CVObjectGetTypeIDE4once
00007ff841ff6558 (__DATA,__bss) non-external __ZZ19CVPixelBufferCreateE11ktrace_seed
00007ff841ff6348 (__DATA,__bss) non-external __ZZ21CVDataBufferGetTypeIDE4once
00007ff841ff5740 (__DATA,__data) non-external __ZZ22CVDisplayLinkGetTypeIDE4once
00007ff841ff5758 (__DATA,__data) non-external __ZZ22CVPixelBufferGetTypeIDE4once
00007ff841ff64a8 (__DATA,__bss) non-external __ZZ23CVMetalTextureGetTypeIDE4once
00007ff841ff63c8 (__DATA,__bss) non-external __ZZ23CVOpenGLBufferGetTypeIDE4once
00007ff841ff63d8 (__DATA,__bss) non-external __ZZ24CVOpenGLTextureGetTypeIDE4once
00007ff808079fc0 (__TEXT,__const) non-external __ZZ24ConvertFromEncodingRangeE10mapVideo10
00007ff808079f30 (__TEXT,__const) non-external __ZZ24ConvertFromEncodingRangeE8mapFull8
00007ff808079f90 (__TEXT,__const) non-external __ZZ24ConvertFromEncodingRangeE9mapFull10
00007ff808079f60 (__TEXT,__const) non-external __ZZ24ConvertFromEncodingRangeE9mapVideo8
00007ff808079ff0 (__TEXT,__const) non-external __ZZ24ConvertFromEncodingRangeE9mapWide10
00007ff841ff6338 (__DATA,__bss) non-external __ZZ25CVDataBufferPoolGetTypeIDE4once
00007ff80807a040 (__TEXT,__const) non-external __ZZ25CalculateRGBToYCbCrMatrixE13chromaFactors
00007ff841ff6390 (__DATA,__bss) non-external __ZZ26CVPixelBufferPoolGetTypeIDE4once
00007ff841ff6570 (__DATA,__bss) non-external __ZZ27CVLockingBunchPairGetTypeIDvE4once
00007ff841ff6498 (__DATA,__bss) non-external __ZZ27CVOpenGLBufferPoolGetTypeIDE4once
00007ff841ff65a0 (__DATA,__bss) non-external __ZZ28CVLocklessBunchPairGetTypeIDvE4once
00007ff841ff6530 (__DATA,__bss) non-external __ZZ28CVMetalTextureCacheGetTypeIDE4once
00007ff841ff6488 (__DATA,__bss) non-external __ZZ29CVOpenGLTextureCacheGetTypeIDE4once
00007ff841ff6400 (__DATA,__bss) non-external __ZZ29CVPixelBufferBackingGetTypeIDvE4once
00007ff841ff64e9 (__DATA,__bss) non-external __ZZ44CVImageBufferCreateColorSpaceFromAttachmentsE18sForceColorSyncOff
00007ff841ff60ab (__DATA,__data) non-external __ZZ44CVImageBufferCreateColorSpaceFromAttachmentsE21sUseCGConstColorSpace
00007ff841ff64e8 (__DATA,__bss) non-external __ZZ44CVImageBufferCreateColorSpaceFromAttachmentsE9sDidCheck
00007ff841ff6580 (__DATA,__bss) non-external __ZZ52CVOpenGLTextureCache_IOSurfaceNotInNativePixelFormatE11didComplain
00007ff841ff6594 (__DATA,__bss) non-external __ZZL13tracePBuffersvE12sEnableTrace
00007ff841ff6593 (__DATA,__bss) non-external __ZZL13tracePBuffersvE9sDidCheck
00007ff841ff62c0 (__DATA,__data) non-external __ZZL16CVYUVUploadDebugvE3ret
00007ff841ff64da (__DATA,__bss) non-external __ZZL18disableCompressionvE6result
00007ff841ff64db (__DATA,__bss) non-external __ZZL18disableCompressionvE8didCheck
00007ff841ff6592 (__DATA,__bss) non-external __ZZL18pbufferModeDestroyvE11sEnableMode
00007ff841ff6591 (__DATA,__bss) non-external __ZZL18pbufferModeDestroyvE9sDidCheck
00007ff841ff6589 (__DATA,__bss) non-external __ZZL19offscreenRenderModevE11sEnableMode
00007ff841ff6588 (__DATA,__bss) non-external __ZZL19offscreenRenderModevE9sDidCheck
00007ff841ff658b (__DATA,__bss) non-external __ZZL19pbufferModePreservevE11sEnableMode
00007ff841ff658a (__DATA,__bss) non-external __ZZL19pbufferModePreservevE9sDidCheck
00007ff841ff6460 (__DATA,__bss) non-external __ZZL21load_SkyLight_symbolsvE21skyLightSymbolsLoaded
00007ff841ff6458 (__DATA,__bss) non-external __ZZL21load_SkyLight_symbolsvE4once
00007ff841ff64dd (__DATA,__bss) non-external __ZZL22areAGXFormatsSupportedvE6result
00007ff841ff64de (__DATA,__bss) non-external __ZZL22areAGXFormatsSupportedvE8didCheck
00007ff841ff64d8 (__DATA,__bss) non-external __ZZL23areHTPCFormatsSupportedvE6result
00007ff841ff64d9 (__DATA,__bss) non-external __ZZL23areHTPCFormatsSupportedvE8didCheck
00007ff841ff64b9 (__DATA,__bss) non-external __ZZL23reportResolutionFailurePK9__CFArrayPKcE21sVerboseCompatibility
00007ff841ff64b8 (__DATA,__bss) non-external __ZZL23reportResolutionFailurePK9__CFArrayPKcE9sDidCheck
00007ff80807a26a (__TEXT,__const) non-external __ZZL26_pixelFormatDictionaryInitvE11kBlack_2vuf
00007ff80807a266 (__TEXT,__const) non-external __ZZL26_pixelFormatDictionaryInitvE11kBlack_2vuy
00007ff80807a2e5 (__TEXT,__const) non-external __ZZL26_pixelFormatDictionaryInitvE11kBlack_l10r
00007ff80807a277 (__TEXT,__const) non-external __ZZL26_pixelFormatDictionaryInitvE11kBlack_r408
00007ff80807a2c0 (__TEXT,__const) non-external __ZZL26_pixelFormatDictionaryInitvE11kBlack_r4fl
00007ff80807a2a0 (__TEXT,__const) non-external __ZZL26_pixelFormatDictionaryInitvE11kBlack_v210
00007ff80807a28e (__TEXT,__const) non-external __ZZL26_pixelFormatDictionaryInitvE11kBlack_v216
00007ff80807a28b (__TEXT,__const) non-external __ZZL26_pixelFormatDictionaryInitvE11kBlack_v308
00007ff80807a27b (__TEXT,__const) non-external __ZZL26_pixelFormatDictionaryInitvE11kBlack_v408
00007ff80807a2b0 (__TEXT,__const) non-external __ZZL26_pixelFormatDictionaryInitvE11kBlack_v410
00007ff80807a340 (__TEXT,__const) non-external __ZZL26_pixelFormatDictionaryInitvE11kBlack_w30r
00007ff80807a2e9 (__TEXT,__const) non-external __ZZL26_pixelFormatDictionaryInitvE11kBlack_w40a
00007ff80807a350 (__TEXT,__const) non-external __ZZL26_pixelFormatDictionaryInitvE11kBlack_x22p
00007ff80807a344 (__TEXT,__const) non-external __ZZL26_pixelFormatDictionaryInitvE11kBlack_x44p
00007ff80807a358 (__TEXT,__const) non-external __ZZL26_pixelFormatDictionaryInitvE11kBlack_xf2p
00007ff80807a34c (__TEXT,__const) non-external __ZZL26_pixelFormatDictionaryInitvE11kBlack_xf4p
00007ff80807a348 (__TEXT,__const) non-external __ZZL26_pixelFormatDictionaryInitvE11kBlack_xw4p
00007ff80807a27f (__TEXT,__const) non-external __ZZL26_pixelFormatDictionaryInitvE11kBlack_y408
00007ff80807a283 (__TEXT,__const) non-external __ZZL26_pixelFormatDictionaryInitvE11kBlack_y416
00007ff80807a272 (__TEXT,__const) non-external __ZZL26_pixelFormatDictionaryInitvE11kBlack_yuvf
00007ff80807a26e (__TEXT,__const) non-external __ZZL26_pixelFormatDictionaryInitvE11kBlack_yuvs
00007ff80807a230 (__TEXT,__const) non-external __ZZL26_pixelFormatDictionaryInitvE13kBlack_32ARGB
00007ff80807a234 (__TEXT,__const) non-external __ZZL26_pixelFormatDictionaryInitvE13kBlack_32BGRA
00007ff80807a238 (__TEXT,__const) non-external __ZZL26_pixelFormatDictionaryInitvE13kBlack_64ARGB
00007ff80807a240 (__TEXT,__const) non-external __ZZL26_pixelFormatDictionaryInitvE13kBlack_64RGBA
00007ff80807a2d2 (__TEXT,__const) non-external __ZZL26_pixelFormatDictionaryInitvE13kBlack_f420_y
00007ff80807a2d0 (__TEXT,__const) non-external __ZZL26_pixelFormatDictionaryInitvE13kBlack_y420_y
00007ff80807a264 (__TEXT,__const) non-external __ZZL26_pixelFormatDictionaryInitvE14kBlack_16BE555
00007ff80807a3ee (__TEXT,__const) non-external __ZZL26_pixelFormatDictionaryInitvE15kBlack_Special1
00007ff80807a3f6 (__TEXT,__const) non-external __ZZL26_pixelFormatDictionaryInitvE15kBlack_Special2
00007ff80807a3fe (__TEXT,__const) non-external __ZZL26_pixelFormatDictionaryInitvE15kBlack_Special3
00007ff80807a590 (__TEXT,__const) non-external __ZZL26_pixelFormatDictionaryInitvE16addressFormatAGX
00007ff80807a897 (__TEXT,__const) non-external __ZZL26_pixelFormatDictionaryInitvE16kBlackCount_8bit
00007ff80807a5a0 (__TEXT,__const) non-external __ZZL26_pixelFormatDictionaryInitvE16planeInterchange
00007ff80807a89c (__TEXT,__const) non-external __ZZL26_pixelFormatDictionaryInitvE17kBlackCount_10bit
00007ff80807a89e (__TEXT,__const) non-external __ZZL26_pixelFormatDictionaryInitvE17kBlackCount_12bit
00007ff80807a891 (__TEXT,__const) non-external __ZZL26_pixelFormatDictionaryInitvE17kBlackCount_16bit
00007ff80807a248 (__TEXT,__const) non-external __ZZL26_pixelFormatDictionaryInitvE17kBlack_64RGBAHalf
00007ff80807a862 (__TEXT,__const) non-external __ZZL26_pixelFormatDictionaryInitvE17kBlack_8BitChroma
00007ff80807a2e2 (__TEXT,__const) non-external __ZZL26_pixelFormatDictionaryInitvE17kBlack_AlphaPlane
00007ff80807a873 (__TEXT,__const) non-external __ZZL26_pixelFormatDictionaryInitvE18kBlack_10BitChroma
00007ff80807a87e (__TEXT,__const) non-external __ZZL26_pixelFormatDictionaryInitvE18kBlack_12BitChroma
00007ff80807a260 (__TEXT,__const) non-external __ZZL26_pixelFormatDictionaryInitvE18kBlack_32AlphaGray
00007ff80807a2d3 (__TEXT,__const) non-external __ZZL26_pixelFormatDictionaryInitvE18kBlack_f420_cborcr
00007ff80807a2d1 (__TEXT,__const) non-external __ZZL26_pixelFormatDictionaryInitvE18kBlack_y420_cborcr
00007ff80807a250 (__TEXT,__const) non-external __ZZL26_pixelFormatDictionaryInitvE19kBlack_128RGBAFloat
00007ff80807a861 (__TEXT,__const) non-external __ZZL26_pixelFormatDictionaryInitvE19kBlack_8BitLumaFull
00007ff80807a2e3 (__TEXT,__const) non-external __ZZL26_pixelFormatDictionaryInitvE19kBlack_Alpha16Plane
00007ff80807a7d0 (__TEXT,__const) non-external __ZZL26_pixelFormatDictionaryInitvE19planeSubSampling420
00007ff80807a7c0 (__TEXT,__const) non-external __ZZL26_pixelFormatDictionaryInitvE19planeSubSampling422
00007ff80807a7b0 (__TEXT,__const) non-external __ZZL26_pixelFormatDictionaryInitvE19planeSubSampling444
00007ff80807a869 (__TEXT,__const) non-external __ZZL26_pixelFormatDictionaryInitvE20kBlack_10BitLumaFull
00007ff80807a86e (__TEXT,__const) non-external __ZZL26_pixelFormatDictionaryInitvE20kBlack_10BitLumaWide
00007ff80807a87b (__TEXT,__const) non-external __ZZL26_pixelFormatDictionaryInitvE20kBlack_12BitLumaFull
00007ff80807a3e8 (__TEXT,__const) non-external __ZZL26_pixelFormatDictionaryInitvE20kBlack_16_videorange
00007ff80807a860 (__TEXT,__const) non-external __ZZL26_pixelFormatDictionaryInitvE20kBlack_8BitLumaVideo
00007ff80807a2dc (__TEXT,__const) non-external __ZZL26_pixelFormatDictionaryInitvE20kBlack_widegamut16_y
00007ff80807a6b0 (__TEXT,__const) non-external __ZZL26_pixelFormatDictionaryInitvE20planeBitsPerElement4
00007ff80807a6a8 (__TEXT,__const) non-external __ZZL26_pixelFormatDictionaryInitvE20planeBitsPerElement5
00007ff80807a6a0 (__TEXT,__const) non-external __ZZL26_pixelFormatDictionaryInitvE20planeBitsPerElement6
00007ff80807a4c8 (__TEXT,__const) non-external __ZZL26_pixelFormatDictionaryInitvE20planeBitsPerElement8
00007ff80807a881 (__TEXT,__const) non-external __ZZL26_pixelFormatDictionaryInitvE21kBlackCount_64BitRGBA
00007ff80807a864 (__TEXT,__const) non-external __ZZL26_pixelFormatDictionaryInitvE21kBlack_10BitLumaVideo
00007ff80807a2d4 (__TEXT,__const) non-external __ZZL26_pixelFormatDictionaryInitvE21kBlack_10MSBof16_CbCr
00007ff80807a878 (__TEXT,__const) non-external __ZZL26_pixelFormatDictionaryInitvE21kBlack_12BitLumaVideo
00007ff80807a2d8 (__TEXT,__const) non-external __ZZL26_pixelFormatDictionaryInitvE21kBlack_12MSBof16_CbCr
00007ff80807a4e0 (__TEXT,__const) non-external __ZZL26_pixelFormatDictionaryInitvE21planeBitsPerElement10
00007ff80807a4d8 (__TEXT,__const) non-external __ZZL26_pixelFormatDictionaryInitvE21planeBitsPerElement12
00007ff80807a4d0 (__TEXT,__const) non-external __ZZL26_pixelFormatDictionaryInitvE21planeBitsPerElement16
00007ff80807a6d8 (__TEXT,__const) non-external __ZZL26_pixelFormatDictionaryInitvE21planeBitsPerElement20
00007ff80807a6d0 (__TEXT,__const) non-external __ZZL26_pixelFormatDictionaryInitvE21planeBitsPerElement24
00007ff80807a6e0 (__TEXT,__const) non-external __ZZL26_pixelFormatDictionaryInitvE21planeBitsPerElement32
00007ff80807a4e8 (__TEXT,__const) non-external __ZZL26_pixelFormatDictionaryInitvE21planeBitsPerElement40
00007ff80807a4f0 (__TEXT,__const) non-external __ZZL26_pixelFormatDictionaryInitvE21planeBitsPerElement48
00007ff80807a6e8 (__TEXT,__const) non-external __ZZL26_pixelFormatDictionaryInitvE21planeBitsPerElement64
00007ff80807a899 (__TEXT,__const) non-external __ZZL26_pixelFormatDictionaryInitvE22kBlackCount_8bitPacked
00007ff80807a7a0 (__TEXT,__const) non-external __ZZL26_pixelFormatDictionaryInitvE22planeBitsPerElement160
00007ff80807a4f8 (__TEXT,__const) non-external __ZZL26_pixelFormatDictionaryInitvE22planeBitsPerElement224
