00007ff807464940 (__TEXT,__const) non-external _A1_Table
00007ff806edd480 (__TEXT,__text) non-external (was a private external) _sConvert_Planar8toPlanar4_DitherAtkinson
00007ff806edd330 (__TEXT,__text) non-external (was a private external) _sConvert_Planar8toPlanar4_DitherFloydSteinberg
00007ff806edd190 (__TEXT,__text) non-external (was a private external) _sConvert_Planar8toPlanar4_DitherOrdered
00007ff806ec6a90 (__TEXT,__text) non-external (was a private external) _sConvert_Planar8toPlanarF
00007ff806ec6b20 (__TEXT,__text) non-external (was a private external) _sConvert_PlanarFtoPlanar16F
00007ff806ecbf10 (__TEXT,__text) non-external (was a private external) _sConvert_PlanarFtoPlanar16F_preCV
00007ff806ec6aa0 (__TEXT,__text) non-external (was a private external) _sConvert_PlanarFtoPlanar8
00007ff806ed7a20 (__TEXT,__text) non-external (was a private external) _sConvert_PlanarFtoPlanar8_dithered
00007ff806ee0100 (__TEXT,__text) non-external (was a private external) _sConvert_RGB16UToARGB2101010
00007ff806ed21c0 (__TEXT,__text) non-external (was a private external) _sConvert_RGB16UToARGB8888
00007ff806ecfeb0 (__TEXT,__text) non-external (was a private external) _sConvert_RGB16UtoARGB16U
00007ff806ed0b30 (__TEXT,__text) non-external (was a private external) _sConvert_RGB16UtoBGRA16U
00007ff806ed8e70 (__TEXT,__text) non-external (was a private external) _sConvert_RGB16UtoRGB888_dithered
00007ff806ed04f0 (__TEXT,__text) non-external (was a private external) _sConvert_RGB16UtoRGBA16U
00007ff806ec92e0 (__TEXT,__text) non-external (was a private external) _sConvert_RGB565toARGB1555
00007ff806ec81c0 (__TEXT,__text) non-external (was a private external) _sConvert_RGB565toBGRA8888
00007ff806ec83f0 (__TEXT,__text) non-external (was a private external) _sConvert_RGB565toRGB888
00007ff806ec9b10 (__TEXT,__text) non-external (was a private external) _sConvert_RGB565toRGBA5551
00007ff806ec7fa0 (__TEXT,__text) non-external (was a private external) _sConvert_RGB565toRGBA8888
00007ff806edfbb0 (__TEXT,__text) non-external (was a private external) _sConvert_RGB888ToARGB2101010
00007ff806ed11f0 (__TEXT,__text) non-external (was a private external) _sConvert_RGBA16UtoRGB16U
00007ff806ec8900 (__TEXT,__text) non-external (was a private external) _sConvert_RGBA5551toRGB565
00007ff806ee0db0 (__TEXT,__text) non-external (was a private external) _sConvert_RGBFFFToARGB2101010
00007ff806ed7b90 (__TEXT,__text) non-external (was a private external) _sConvert_RGBFFFtoRGB888_dithered
00007ff8070b4650 (__TEXT,__text) non-external (was a private external) _sConvert_XRGB2101010WTo420Yp10_CbCr10
00007ff8070b5db0 (__TEXT,__text) non-external (was a private external) _sConvert_XRGB2101010WTo422CbYpCrYp10
00007ff8070b31e0 (__TEXT,__text) non-external (was a private external) _sConvert_XRGB2101010WTo422Yp10_CbCr10
00007ff8070b24d0 (__TEXT,__text) non-external (was a private external) _sConvert_XRGB2101010WTo444Yp10_CbCr10
00007ff8070b5270 (__TEXT,__text) non-external (was a private external) _sConvert_XRGB2101010WTo444YpCbCr10
00007ff806e74870 (__TEXT,__text) non-external (was a private external) _sConvolve16U
00007ff8073d45a0 (__TEXT,__text) non-external _sConvolve16U.cold.1
00007ff8073d45d0 (__TEXT,__text) non-external _sConvolve16U.cold.2
00007ff806e73a40 (__TEXT,__text) non-external (was a private external) _sConvolve8
00007ff8073d4540 (__TEXT,__text) non-external _sConvolve8.cold.1
00007ff8073d4570 (__TEXT,__text) non-external _sConvolve8.cold.2
00007ff806e76fe0 (__TEXT,__text) non-external (was a private external) _sConvolve8to16S
00007ff8073d4660 (__TEXT,__text) non-external _sConvolve8to16S.cold.1
00007ff8073d4690 (__TEXT,__text) non-external _sConvolve8to16S.cold.2
00007ff806e75b10 (__TEXT,__text) non-external (was a private external) _sConvolve8to16U
00007ff8073d4600 (__TEXT,__text) non-external _sConvolve8to16U.cold.1
00007ff8073d4630 (__TEXT,__text) non-external _sConvolve8to16U.cold.2
00007ff806f07ac0 (__TEXT,__text) non-external (was a private external) _sConvolveEdges_Box_ARGB8888
00007ff806f07700 (__TEXT,__text) non-external (was a private external) _sConvolveEdges_Box_Planar8
00007ff806f09620 (__TEXT,__text) non-external (was a private external) _sConvolveEdges_Box_PlanarF
00007ff806f028a0 (__TEXT,__text) non-external (was a private external) _sConvolveEdges_Float
00007ff806f01a20 (__TEXT,__text) non-external (was a private external) _sConvolveEdges_Integer
00007ff806f089c0 (__TEXT,__text) non-external (was a private external) _sConvolveEdges_Tent_ARGB8888
00007ff806f084d0 (__TEXT,__text) non-external (was a private external) _sConvolveEdges_Tent_Planar8
00007ff806e729e0 (__TEXT,__text) non-external (was a private external) _sConvolveF
00007ff8073d44e0 (__TEXT,__text) non-external _sConvolveF.cold.1
00007ff8073d4510 (__TEXT,__text) non-external _sConvolveF.cold.2
00007ff806eff6f0 (__TEXT,__text) non-external (was a private external) _sConvolve_ARGB8888
00007ff806f006f0 (__TEXT,__text) non-external (was a private external) _sConvolve_ARGB8888_MultiKernel
00007ff806f00160 (__TEXT,__text) non-external (was a private external) _sConvolve_ARGBFFFF
00007ff806f01030 (__TEXT,__text) non-external (was a private external) _sConvolve_ARGBFFFF_MultiKernel
00007ff806efeb90 (__TEXT,__text) non-external (was a private external) _sConvolve_Planar8
00007ff806eff1e0 (__TEXT,__text) non-external (was a private external) _sConvolve_PlanarF
00007ff8070bc760 (__TEXT,__text) non-external (was a private external) _sExtract_444YpCbCrA10To420Yp10P32_CbCr10P32
00007ff8070bbe20 (__TEXT,__text) non-external (was a private external) _sExtract_444YpCbCrA10To420Yp10_CbCr10
00007ff8070bb560 (__TEXT,__text) non-external (was a private external) _sExtract_444YpCbCrA8To420Yp8_CbCr8
00007ff806eca390 (__TEXT,__text) non-external (was a private external) _sFillBy16
00007ff806ecceb0 (__TEXT,__text) non-external (was a private external) _sFlattenARGB8888ToRGB888
00007ff806ecd6a0 (__TEXT,__text) non-external (was a private external) _sFlattenARGBFFFFToRGBFFF
00007ff806ecd400 (__TEXT,__text) non-external (was a private external) _sFlattenBGRA8888ToRGB888
00007ff806ece430 (__TEXT,__text) non-external (was a private external) _sFlattenBGRAFFFFToRGBFFF
00007ff806ecd150 (__TEXT,__text) non-external (was a private external) _sFlattenRGBA8888ToRGB888
00007ff806ecde90 (__TEXT,__text) non-external (was a private external) _sFlattenRGBAFFFFToRGBFFF
00007ff806ed54d0 (__TEXT,__text) non-external (was a private external) _sFlatten_ARGB16Q12
00007ff806ed4e80 (__TEXT,__text) non-external (was a private external) _sFlatten_ARGB16U
00007ff806ed29e0 (__TEXT,__text) non-external (was a private external) _sFlatten_ARGB8888
00007ff806ed5930 (__TEXT,__text) non-external (was a private external) _sFlatten_ARGBFFFF
00007ff806ed5720 (__TEXT,__text) non-external (was a private external) _sFlatten_RGBA16Q12
00007ff806ed51a0 (__TEXT,__text) non-external (was a private external) _sFlatten_RGBA16U
00007ff806e3bbb0 (__TEXT,__text) non-external (was a private external) _sFlatten_RGBA8888
00007ff806ed5ab0 (__TEXT,__text) non-external (was a private external) _sFlatten_RGBAFFFF
00007ff806ed67e0 (__TEXT,__text) non-external (was a private external) _sFloatPixelTo32BitPixel
00007ff806fd79a0 (__TEXT,__text) non-external (was a private external) _sFullPrecisionGamma_PlanarF
00007ff806f89560 (__TEXT,__text) non-external (was a private external) _sHorizontalShearInvert_Planar16F
00007ff806f8cfe0 (__TEXT,__text) non-external (was a private external) _sHorizontalShear_ARGB16F
00007ff806f8a740 (__TEXT,__text) non-external (was a private external) _sHorizontalShear_CbCr16F
00007ff806f8bd20 (__TEXT,__text) non-external (was a private external) _sHorizontalShear_CbCrF
00007ff806f88a60 (__TEXT,__text) non-external (was a private external) _sHorizontalShear_Planar16F
00007ff80705d3a0 (__TEXT,__text) non-external (was a private external) _sHorizontal_Reflect_Planar_UInt16
00007ff8070559a0 (__TEXT,__text) non-external (was a private external) _sHorizontal_Shear_CbCr16S
00007ff806fa3440 (__TEXT,__text) non-external (was a private external) _sLinearTransform_16Q12to8
00007ff806f9f3c0 (__TEXT,__text) non-external (was a private external) _sLinearTransform_16Uto8
00007ff806fa2280 (__TEXT,__text) non-external (was a private external) _sLinearTransform_16UtoF
00007ff806f9ca10 (__TEXT,__text) non-external (was a private external) _sLinearTransform_8to16Q12
00007ff806fa0b30 (__TEXT,__text) non-external (was a private external) _sLinearTransform_8to16U
00007ff806f9e0c0 (__TEXT,__text) non-external (was a private external) _sLinearTransform_8toF
00007ff806fa5200 (__TEXT,__text) non-external (was a private external) _sLinearTransform_Fto16U
00007ff806fa4bb0 (__TEXT,__text) non-external (was a private external) _sLinearTransform_Fto8
00007ff806fdc0f0 (__TEXT,__text) non-external (was a private external) _sLookupTable_Planar8toPlanar128
00007ff806fdc070 (__TEXT,__text) non-external (was a private external) _sLookupTable_Planar8toPlanar96
00007ff806e0a270 (__TEXT,__text) non-external (was a private external) _sMultidimensionalTable_Create
00007ff806eca400 (__TEXT,__text) non-external (was a private external) _sPermuteChannels_ARGB8888
00007ff806fda120 (__TEXT,__text) non-external (was a private external) _sPiecewiseGamma_Planar16Q12
00007ff806fd9f90 (__TEXT,__text) non-external (was a private external) _sPiecewiseGamma_Planar16to8
00007ff806fdbec0 (__TEXT,__text) non-external (was a private external) _sPiecewisePolynomial_Planar8toPlanarF
00007ff806fda450 (__TEXT,__text) non-external (was a private external) _sPiecewisePolynomial_PlanarF
00007ff806fdc5f0 (__TEXT,__text) non-external (was a private external) _sPiecewiseRational_PlanarF
00007ff806e91570 (__TEXT,__text) non-external (was a private external) _sPremultipliedAlphaBlendDarken_RGBA8888
00007ff806e91070 (__TEXT,__text) non-external (was a private external) _sPremultipliedAlphaBlendLighten_RGBA8888
00007ff806e90830 (__TEXT,__text) non-external (was a private external) _sPremultipliedAlphaBlendMultiply_RGBA8888
00007ff806e90ca0 (__TEXT,__text) non-external (was a private external) _sPremultipliedAlphaBlendScreen_RGBA8888
00007ff806ec7680 (__TEXT,__text) non-external (was a private external) _sRGB565toARGB8888
00007ff806ec71f0 (__TEXT,__text) non-external (was a private external) _sRGBA5551toRGBA8888
00007ff806fb4b10 (__TEXT,__text) non-external (was a private external) _sRotate_90_ARGB_16U
00007ff806faf7b0 (__TEXT,__text) non-external (was a private external) _sRotate_90_Planar_UInt16
00007ff806fad8f0 (__TEXT,__text) non-external (was a private external) _sRotate_90_Planar_UInt8
00007ff806ece9d0 (__TEXT,__text) non-external (was a private external) _sSelectChannels_ARGB8888
00007ff806ecf710 (__TEXT,__text) non-external (was a private external) _sSelectChannels_ARGBFFFF
00007ff806fda280 (__TEXT,__text) non-external (was a private external) _sSymmetricPiecewiseGamma_Planar16Q12
00007ff806fdb380 (__TEXT,__text) non-external (was a private external) _sSymmetricPiecewisePolynomial_PlanarF
00007ff806ed9990 (__TEXT,__text) non-external (was a private external) _sTableLookUp_ARGB_8888
00007ff806eda6c0 (__TEXT,__text) non-external (was a private external) _sTableLookUp_Planar_UInt8
00007ff806f06620 (__TEXT,__text) non-external (was a private external) _sTentConvolve_ARGB8888
00007ff806f05f50 (__TEXT,__text) non-external (was a private external) _sTentConvolve_Planar8
00007ff8070dd770 (__TEXT,__text) non-external (was a private external) _sTransformHLGLuminanceScaling_Planar16Q12
00007ff8070dd4b0 (__TEXT,__text) non-external (was a private external) _sTransformHLGLuminanceScaling_PlanarF
00007ff8070ddde0 (__TEXT,__text) non-external (was a private external) _sTransformHLGSceneReferredMapping_Planar16Q12
00007ff8070ddb00 (__TEXT,__text) non-external (was a private external) _sTransformHLGSceneReferredMapping_PlanarF
00007ff8070de540 (__TEXT,__text) non-external (was a private external) _sTransformPQToneMapping_Planar16Q12
00007ff8070de1a0 (__TEXT,__text) non-external (was a private external) _sTransformPQToneMapping_PlanarF
00007ff8070dbf50 (__TEXT,__text) non-external (was a private external) _sTransformTRCParametric_Planar16Q12
00007ff8070dbcc0 (__TEXT,__text) non-external (was a private external) _sTransformTRCParametric_PlanarF
00007ff8070dce00 (__TEXT,__text) non-external (was a private external) _sTransformTRC_HLG_EOTF_Planar16Q12
00007ff8070dcbf0 (__TEXT,__text) non-external (was a private external) _sTransformTRC_HLG_EOTF_PlanarF
00007ff8070dd260 (__TEXT,__text) non-external (was a private external) _sTransformTRC_HLG_OETF_Planar16Q12
00007ff8070dd090 (__TEXT,__text) non-external (was a private external) _sTransformTRC_HLG_OETF_PlanarF
00007ff8070dc540 (__TEXT,__text) non-external (was a private external) _sTransformTRC_PQ_EOTF_Planar16Q12
00007ff8070dc2d0 (__TEXT,__text) non-external (was a private external) _sTransformTRC_PQ_EOTF_PlanarF
00007ff8070dc9f0 (__TEXT,__text) non-external (was a private external) _sTransformTRC_PQ_OETF_Planar16Q12
00007ff8070dc850 (__TEXT,__text) non-external (was a private external) _sTransformTRC_PQ_OETF_PlanarF
00007ff806f97670 (__TEXT,__text) non-external (was a private external) _sVerticalShear_ARGB16F
00007ff806f91a00 (__TEXT,__text) non-external (was a private external) _sVerticalShear_CbCr16F
00007ff806f947a0 (__TEXT,__text) non-external (was a private external) _sVerticalShear_CbCrF
00007ff806f8e520 (__TEXT,__text) non-external (was a private external) _sVerticalShear_Planar16F
00007ff80705b070 (__TEXT,__text) non-external (was a private external) _sVertical_Scale_XRGB2101010W
00007ff807051780 (__TEXT,__text) non-external (was a private external) _sVertical_Shear_ARGB_8888
00007ff807057c90 (__TEXT,__text) non-external (was a private external) _sVertical_Shear_CbCr16S
00007ff80704d7d0 (__TEXT,__text) non-external (was a private external) _sVertical_Shear_Planar_Float
00007ff8070596c0 (__TEXT,__text) non-external (was a private external) _sVertical_Shear_XRGB2101010W
                 (undefined) external _scalb (from libSystem)
00007ff80745e500 (__TEXT,__const) non-external (was a private external) _selectMapTable16
00007ff80745e4c0 (__TEXT,__const) non-external (was a private external) _selectMapTable8_new
                 (undefined) external _sin (from libSystem)
                 (undefined) external _sinf (from libSystem)
                 (undefined) external _snprintf (from libSystem)
00007ff807485f00 (__TEXT,__const) non-external _sobel1_D
00007ff80748cc20 (__TEXT,__const) non-external _sobel1_D
00007ff807485f24 (__TEXT,__const) non-external _sobel1_S
00007ff80748cc44 (__TEXT,__const) non-external _sobel1_S
00007ff807485f06 (__TEXT,__const) non-external _sobel3_D
00007ff80748cc26 (__TEXT,__const) non-external _sobel3_D
00007ff807485f2a (__TEXT,__const) non-external _sobel3_S
00007ff80748cc4a (__TEXT,__const) non-external _sobel3_S
00007ff807485f0c (__TEXT,__const) non-external _sobel5_D
00007ff80748cc2c (__TEXT,__const) non-external _sobel5_D
00007ff807485f30 (__TEXT,__const) non-external _sobel5_S
00007ff80748cc50 (__TEXT,__const) non-external _sobel5_S
00007ff807485f16 (__TEXT,__const) non-external _sobel7_D
00007ff80748cc36 (__TEXT,__const) non-external _sobel7_D
00007ff807485f3a (__TEXT,__const) non-external _sobel7_S
00007ff80748cc5a (__TEXT,__const) non-external _sobel7_S
                 (undefined) external _strcmp (from libSystem)
00007ff806df96f0 (__TEXT,__text) non-external _symmetricPiecewiseGamma_pixelBlock
                 (undefined) external _sysctlbyname (from libSystem)
                 (undefined) external _tan (from libSystem)
00007ff8073d9d20 (__TEXT,__const) non-external (was a private external) _u16_reciprocal_table
00007ff80746c1c0 (__TEXT,__const) non-external (was a private external) _uniformBlueNoise
00007ff806ee65b0 (__TEXT,__text) non-external (was a private external) _vARGB1555toARGB8888
00007ff806eee480 (__TEXT,__text) non-external (was a private external) _vARGB1555toPlanar8
00007ff806eec640 (__TEXT,__text) non-external (was a private external) _vARGB8888toARGB1555
00007ff806eeaec0 (__TEXT,__text) non-external (was a private external) _vARGB8888toRGB565
00007ff8072ec580 (__TEXT,__text) non-external (was a private external) _vAlpha_Blend_ARGB_8888_CV_avx2
00007ff80717c6c0 (__TEXT,__text) non-external (was a private external) _vAlpha_Blend_ARGB_8888_CV_avx512
00007ff8072ece70 (__TEXT,__text) non-external (was a private external) _vAlpha_Blend_ARGB_FFFF_CV_avx2
00007ff80717d490 (__TEXT,__text) non-external (was a private external) _vAlpha_Blend_ARGB_FFFF_CV_avx512
