00007ff80d782c14 (__TEXT,__gcc_except_tab) non-external GCC_except_table0
00007ff80d782bcc (__TEXT,__gcc_except_tab) non-external GCC_except_table10
00007ff80d782c00 (__TEXT,__gcc_except_tab) non-external GCC_except_table20
00007ff80d782bec (__TEXT,__gcc_except_tab) non-external GCC_except_table25
00007ff80d782bb8 (__TEXT,__gcc_except_tab) non-external GCC_except_table26
00007ff80d782c3c (__TEXT,__gcc_except_tab) non-external GCC_except_table8
00007ff840fc4f20 (__DATA_CONST,__const) non-external (was a private external) _kConstantDescriptionkCVPixelFormatType_422YpCbCr8_yuvs_3
00007ff840fc4f28 (__DATA_CONST,__const) non-external (was a private external) _kConstantDescriptionkCVPixelFormatType_422YpCbCr8_yuvs_6
00007ff840fc4f30 (__DATA_CONST,__const) non-external (was a private external) _kConstantDescriptionkCVPixelFormatType_422YpCbCr8_yuvs_7
00007ff840fc6650 (__DATA_CONST,__const) non-external (was a private external) _kConstantDescriptionkCVPixelFormatType_422YpCbCrFloat16BiPlanarFullRange
00007ff840fc6648 (__DATA_CONST,__const) non-external (was a private external) _kConstantDescriptionkCVPixelFormatType_422YpCbCrFloat16BiPlanarFullRange_196608
00007ff840fc6640 (__DATA_CONST,__const) non-external (was a private external) _kConstantDescriptionkCVPixelFormatType_422YpCbCrFloat16BiPlanarFullRange_65536
00007ff840fc5208 (__DATA_CONST,__const) non-external (was a private external) _kConstantDescriptionkCVPixelFormatType_422YpCbCr_4A_8BiPlanar
00007ff840fc5060 (__DATA_CONST,__const) non-external (was a private external) _kConstantDescriptionkCVPixelFormatType_4444AYpCbCr16
00007ff840fc5058 (__DATA_CONST,__const) non-external (was a private external) _kConstantDescriptionkCVPixelFormatType_4444AYpCbCr16_1
00007ff840fc5050 (__DATA_CONST,__const) non-external (was a private external) _kConstantDescriptionkCVPixelFormatType_4444AYpCbCr8
00007ff840fc5048 (__DATA_CONST,__const) non-external (was a private external) _kConstantDescriptionkCVPixelFormatType_4444AYpCbCr8_1
00007ff840fc50d0 (__DATA_CONST,__const) non-external (was a private external) _kConstantDescriptionkCVPixelFormatType_4444AYpCbCrFloat
00007ff840fc50c8 (__DATA_CONST,__const) non-external (was a private external) _kConstantDescriptionkCVPixelFormatType_4444AYpCbCrFloat_1
00007ff840fc5040 (__DATA_CONST,__const) non-external (was a private external) _kConstantDescriptionkCVPixelFormatType_4444YpCbCrA8
00007ff840fc5038 (__DATA_CONST,__const) non-external (was a private external) _kConstantDescriptionkCVPixelFormatType_4444YpCbCrA8R
00007ff840fc50c0 (__DATA_CONST,__const) non-external (was a private external) _kConstantDescriptionkCVPixelFormatType_444YpCbCr10
00007ff840fc55a0 (__DATA_CONST,__const) non-external (was a private external) _kConstantDescriptionkCVPixelFormatType_444YpCbCr10BiPlanarFullRange
00007ff840fc5598 (__DATA_CONST,__const) non-external (was a private external) _kConstantDescriptionkCVPixelFormatType_444YpCbCr10BiPlanarFullRange_1
00007ff840fc5550 (__DATA_CONST,__const) non-external (was a private external) _kConstantDescriptionkCVPixelFormatType_444YpCbCr10BiPlanarVideoRange
00007ff840fc5548 (__DATA_CONST,__const) non-external (was a private external) _kConstantDescriptionkCVPixelFormatType_444YpCbCr10BiPlanarVideoRange_1
00007ff840fc5580 (__DATA_CONST,__const) non-external (was a private external) _kConstantDescriptionkCVPixelFormatType_444YpCbCr10BiPlanarWideGamut
00007ff840fc5578 (__DATA_CONST,__const) non-external (was a private external) _kConstantDescriptionkCVPixelFormatType_444YpCbCr10BiPlanarWideGamut_1
00007ff840fc5610 (__DATA_CONST,__const) non-external (was a private external) _kConstantDescriptionkCVPixelFormatType_444YpCbCr10PackedBiPlanarFullRange
00007ff840fc55f8 (__DATA_CONST,__const) non-external (was a private external) _kConstantDescriptionkCVPixelFormatType_444YpCbCr10PackedBiPlanarVideoRange
00007ff840fc5630 (__DATA_CONST,__const) non-external (was a private external) _kConstantDescriptionkCVPixelFormatType_444YpCbCr10PackedBiPlanarWideRange
00007ff840fc55c0 (__DATA_CONST,__const) non-external (was a private external) _kConstantDescriptionkCVPixelFormatType_444YpCbCr10PackedFullRange
00007ff840fc55b8 (__DATA_CONST,__const) non-external (was a private external) _kConstantDescriptionkCVPixelFormatType_444YpCbCr10PackedFullRange_1
00007ff840fc55b0 (__DATA_CONST,__const) non-external (was a private external) _kConstantDescriptionkCVPixelFormatType_444YpCbCr10PackedVideoRange
00007ff840fc55a8 (__DATA_CONST,__const) non-external (was a private external) _kConstantDescriptionkCVPixelFormatType_444YpCbCr10PackedVideoRange_1
00007ff840fc55d0 (__DATA_CONST,__const) non-external (was a private external) _kConstantDescriptionkCVPixelFormatType_444YpCbCr10PackedWideGamut
00007ff840fc55c8 (__DATA_CONST,__const) non-external (was a private external) _kConstantDescriptionkCVPixelFormatType_444YpCbCr10PackedWideGamut_1
00007ff840fc6348 (__DATA_CONST,__const) non-external (was a private external) _kConstantDescriptionkCVPixelFormatType_444YpCbCr10VideoRange_16A_TriPlanar
00007ff840fc6330 (__DATA_CONST,__const) non-external (was a private external) _kConstantDescriptionkCVPixelFormatType_444YpCbCr10VideoRange_16A_TriPlanar_196608
00007ff840fc6328 (__DATA_CONST,__const) non-external (was a private external) _kConstantDescriptionkCVPixelFormatType_444YpCbCr10VideoRange_16A_TriPlanar_524288
00007ff840fc6338 (__DATA_CONST,__const) non-external (was a private external) _kConstantDescriptionkCVPixelFormatType_444YpCbCr10VideoRange_16A_TriPlanar_589824
00007ff840fc6320 (__DATA_CONST,__const) non-external (was a private external) _kConstantDescriptionkCVPixelFormatType_444YpCbCr10VideoRange_16A_TriPlanar_65536
00007ff840fc6340 (__DATA_CONST,__const) non-external (was a private external) _kConstantDescriptionkCVPixelFormatType_444YpCbCr10VideoRange_16A_TriPlanar_720896
00007ff840fc64c8 (__DATA_CONST,__const) non-external (was a private external) _kConstantDescriptionkCVPixelFormatType_444YpCbCr10VideoRange_8A_TriPlanar
00007ff840fc64b0 (__DATA_CONST,__const) non-external (was a private external) _kConstantDescriptionkCVPixelFormatType_444YpCbCr10VideoRange_8A_TriPlanar_196608
00007ff840fc64a8 (__DATA_CONST,__const) non-external (was a private external) _kConstantDescriptionkCVPixelFormatType_444YpCbCr10VideoRange_8A_TriPlanar_524288
00007ff840fc64b8 (__DATA_CONST,__const) non-external (was a private external) _kConstantDescriptionkCVPixelFormatType_444YpCbCr10VideoRange_8A_TriPlanar_589824
00007ff840fc64a0 (__DATA_CONST,__const) non-external (was a private external) _kConstantDescriptionkCVPixelFormatType_444YpCbCr10VideoRange_8A_TriPlanar_65536
00007ff840fc64c0 (__DATA_CONST,__const) non-external (was a private external) _kConstantDescriptionkCVPixelFormatType_444YpCbCr10VideoRange_8A_TriPlanar_720896
00007ff840fc50b8 (__DATA_CONST,__const) non-external (was a private external) _kConstantDescriptionkCVPixelFormatType_444YpCbCr10_1
00007ff840fc5718 (__DATA_CONST,__const) non-external (was a private external) _kConstantDescriptionkCVPixelFormatType_444YpCbCr12BiPlanarFullRange
00007ff840fc5710 (__DATA_CONST,__const) non-external (was a private external) _kConstantDescriptionkCVPixelFormatType_444YpCbCr12BiPlanarFullRange_1
00007ff840fc56e8 (__DATA_CONST,__const) non-external (was a private external) _kConstantDescriptionkCVPixelFormatType_444YpCbCr12BiPlanarVideoRange
00007ff840fc56e0 (__DATA_CONST,__const) non-external (was a private external) _kConstantDescriptionkCVPixelFormatType_444YpCbCr12BiPlanarVideoRange_1
00007ff840fc5748 (__DATA_CONST,__const) non-external (was a private external) _kConstantDescriptionkCVPixelFormatType_444YpCbCr12BiPlanarWideGamut
00007ff840fc5740 (__DATA_CONST,__const) non-external (was a private external) _kConstantDescriptionkCVPixelFormatType_444YpCbCr12BiPlanarWideGamut_1
00007ff840fc5778 (__DATA_CONST,__const) non-external (was a private external) _kConstantDescriptionkCVPixelFormatType_444YpCbCr12PackedBiPlanarFullRange
00007ff840fc5760 (__DATA_CONST,__const) non-external (was a private external) _kConstantDescriptionkCVPixelFormatType_444YpCbCr12PackedBiPlanarVideoRange
00007ff840fc5790 (__DATA_CONST,__const) non-external (was a private external) _kConstantDescriptionkCVPixelFormatType_444YpCbCr12PackedBiPlanarWideGamut
00007ff840fc6378 (__DATA_CONST,__const) non-external (was a private external) _kConstantDescriptionkCVPixelFormatType_444YpCbCr12VideoRange_16A_TriPlanar
00007ff840fc6360 (__DATA_CONST,__const) non-external (was a private external) _kConstantDescriptionkCVPixelFormatType_444YpCbCr12VideoRange_16A_TriPlanar_196608
00007ff840fc6358 (__DATA_CONST,__const) non-external (was a private external) _kConstantDescriptionkCVPixelFormatType_444YpCbCr12VideoRange_16A_TriPlanar_524288
00007ff840fc6368 (__DATA_CONST,__const) non-external (was a private external) _kConstantDescriptionkCVPixelFormatType_444YpCbCr12VideoRange_16A_TriPlanar_589824
00007ff840fc6350 (__DATA_CONST,__const) non-external (was a private external) _kConstantDescriptionkCVPixelFormatType_444YpCbCr12VideoRange_16A_TriPlanar_65536
00007ff840fc6370 (__DATA_CONST,__const) non-external (was a private external) _kConstantDescriptionkCVPixelFormatType_444YpCbCr12VideoRange_16A_TriPlanar_720896
00007ff840fc65e8 (__DATA_CONST,__const) non-external (was a private external) _kConstantDescriptionkCVPixelFormatType_444YpCbCr16BiPlanarFullRange
00007ff840fc65d0 (__DATA_CONST,__const) non-external (was a private external) _kConstantDescriptionkCVPixelFormatType_444YpCbCr16BiPlanarFullRange_196608
00007ff840fc65c8 (__DATA_CONST,__const) non-external (was a private external) _kConstantDescriptionkCVPixelFormatType_444YpCbCr16BiPlanarFullRange_524288
00007ff840fc65d8 (__DATA_CONST,__const) non-external (was a private external) _kConstantDescriptionkCVPixelFormatType_444YpCbCr16BiPlanarFullRange_589824
00007ff840fc65c0 (__DATA_CONST,__const) non-external (was a private external) _kConstantDescriptionkCVPixelFormatType_444YpCbCr16BiPlanarFullRange_65536
00007ff840fc65e0 (__DATA_CONST,__const) non-external (was a private external) _kConstantDescriptionkCVPixelFormatType_444YpCbCr16BiPlanarFullRange_720896
00007ff840fc6558 (__DATA_CONST,__const) non-external (was a private external) _kConstantDescriptionkCVPixelFormatType_444YpCbCr16BiPlanarVideoRange
00007ff840fc6540 (__DATA_CONST,__const) non-external (was a private external) _kConstantDescriptionkCVPixelFormatType_444YpCbCr16BiPlanarVideoRange_196608
00007ff840fc6538 (__DATA_CONST,__const) non-external (was a private external) _kConstantDescriptionkCVPixelFormatType_444YpCbCr16BiPlanarVideoRange_524288
00007ff840fc6548 (__DATA_CONST,__const) non-external (was a private external) _kConstantDescriptionkCVPixelFormatType_444YpCbCr16BiPlanarVideoRange_589824
00007ff840fc6530 (__DATA_CONST,__const) non-external (was a private external) _kConstantDescriptionkCVPixelFormatType_444YpCbCr16BiPlanarVideoRange_65536
00007ff840fc6550 (__DATA_CONST,__const) non-external (was a private external) _kConstantDescriptionkCVPixelFormatType_444YpCbCr16BiPlanarVideoRange_720896
00007ff840fc63a8 (__DATA_CONST,__const) non-external (was a private external) _kConstantDescriptionkCVPixelFormatType_444YpCbCr16VideoRange_16A_TriPlanar
00007ff840fc6390 (__DATA_CONST,__const) non-external (was a private external) _kConstantDescriptionkCVPixelFormatType_444YpCbCr16VideoRange_16A_TriPlanar_196608
00007ff840fc6388 (__DATA_CONST,__const) non-external (was a private external) _kConstantDescriptionkCVPixelFormatType_444YpCbCr16VideoRange_16A_TriPlanar_524288
00007ff840fc6398 (__DATA_CONST,__const) non-external (was a private external) _kConstantDescriptionkCVPixelFormatType_444YpCbCr16VideoRange_16A_TriPlanar_589824
00007ff840fc6380 (__DATA_CONST,__const) non-external (was a private external) _kConstantDescriptionkCVPixelFormatType_444YpCbCr16VideoRange_16A_TriPlanar_65536
00007ff840fc63a0 (__DATA_CONST,__const) non-external (was a private external) _kConstantDescriptionkCVPixelFormatType_444YpCbCr16VideoRange_16A_TriPlanar_720896
00007ff840fc5098 (__DATA_CONST,__const) non-external (was a private external) _kConstantDescriptionkCVPixelFormatType_444YpCbCr8
00007ff840fc51d0 (__DATA_CONST,__const) non-external (was a private external) _kConstantDescriptionkCVPixelFormatType_444YpCbCr8BiPlanarFullRange
00007ff840fc51c0 (__DATA_CONST,__const) non-external (was a private external) _kConstantDescriptionkCVPixelFormatType_444YpCbCr8BiPlanarFullRange_524288
00007ff840fc51c8 (__DATA_CONST,__const) non-external (was a private external) _kConstantDescriptionkCVPixelFormatType_444YpCbCr8BiPlanarFullRange_589824
00007ff840fc51b8 (__DATA_CONST,__const) non-external (was a private external) _kConstantDescriptionkCVPixelFormatType_444YpCbCr8BiPlanarFullRange_65536
00007ff840fc51b0 (__DATA_CONST,__const) non-external (was a private external) _kConstantDescriptionkCVPixelFormatType_444YpCbCr8BiPlanarVideoRange
00007ff840fc51a0 (__DATA_CONST,__const) non-external (was a private external) _kConstantDescriptionkCVPixelFormatType_444YpCbCr8BiPlanarVideoRange_524288
00007ff840fc51a8 (__DATA_CONST,__const) non-external (was a private external) _kConstantDescriptionkCVPixelFormatType_444YpCbCr8BiPlanarVideoRange_589824
00007ff840fc5198 (__DATA_CONST,__const) non-external (was a private external) _kConstantDescriptionkCVPixelFormatType_444YpCbCr8BiPlanarVideoRange_65536
00007ff840fc6318 (__DATA_CONST,__const) non-external (was a private external) _kConstantDescriptionkCVPixelFormatType_444YpCbCr8PackedFullRange
00007ff840fc6310 (__DATA_CONST,__const) non-external (was a private external) _kConstantDescriptionkCVPixelFormatType_444YpCbCr8PackedFullRange_196608
00007ff840fc6308 (__DATA_CONST,__const) non-external (was a private external) _kConstantDescriptionkCVPixelFormatType_444YpCbCr8PackedFullRange_65536
00007ff840fc6300 (__DATA_CONST,__const) non-external (was a private external) _kConstantDescriptionkCVPixelFormatType_444YpCbCr8VideoRange_8A_TriPlanar
00007ff840fc62e8 (__DATA_CONST,__const) non-external (was a private external) _kConstantDescriptionkCVPixelFormatType_444YpCbCr8VideoRange_8A_TriPlanar_196608
00007ff840fc62e0 (__DATA_CONST,__const) non-external (was a private external) _kConstantDescriptionkCVPixelFormatType_444YpCbCr8VideoRange_8A_TriPlanar_524288
00007ff840fc62f0 (__DATA_CONST,__const) non-external (was a private external) _kConstantDescriptionkCVPixelFormatType_444YpCbCr8VideoRange_8A_TriPlanar_589824
00007ff840fc62d8 (__DATA_CONST,__const) non-external (was a private external) _kConstantDescriptionkCVPixelFormatType_444YpCbCr8VideoRange_8A_TriPlanar_65536
00007ff840fc62f8 (__DATA_CONST,__const) non-external (was a private external) _kConstantDescriptionkCVPixelFormatType_444YpCbCr8VideoRange_8A_TriPlanar_720896
00007ff840fc6668 (__DATA_CONST,__const) non-external (was a private external) _kConstantDescriptionkCVPixelFormatType_444YpCbCrFloat16BiPlanarFullRange
00007ff840fc6660 (__DATA_CONST,__const) non-external (was a private external) _kConstantDescriptionkCVPixelFormatType_444YpCbCrFloat16BiPlanarFullRange_196608
00007ff840fc6658 (__DATA_CONST,__const) non-external (was a private external) _kConstantDescriptionkCVPixelFormatType_444YpCbCrFloat16BiPlanarFullRange_65536
00007ff840fc5070 (__DATA_CONST,__const) non-external (was a private external) _kConstantDescriptionkCVPixelFormatType_48RGB
00007ff840fc66d0 (__DATA_CONST,__const) non-external (was a private external) _kConstantDescriptionkCVPixelFormatType_48RGBLE
00007ff840fc66c8 (__DATA_CONST,__const) non-external (was a private external) _kConstantDescriptionkCVPixelFormatType_48RGBLE_196608
00007ff840fc66c0 (__DATA_CONST,__const) non-external (was a private external) _kConstantDescriptionkCVPixelFormatType_48RGBLE_65536
00007ff840fc5068 (__DATA_CONST,__const) non-external (was a private external) _kConstantDescriptionkCVPixelFormatType_64ARGB
00007ff840fc66a0 (__DATA_CONST,__const) non-external (was a private external) _kConstantDescriptionkCVPixelFormatType_64HalfRegroupedSenselArray
00007ff840fc5310 (__DATA_CONST,__const) non-external (was a private external) _kConstantDescriptionkCVPixelFormatType_64RGBAHalf
00007ff840fc5298 (__DATA_CONST,__const) non-external (was a private external) _kConstantDescriptionkCVPixelFormatType_64RGBAHalf_1
00007ff840fc52d8 (__DATA_CONST,__const) non-external (was a private external) _kConstantDescriptionkCVPixelFormatType_64RGBAHalf_11
00007ff840fc52f0 (__DATA_CONST,__const) non-external (was a private external) _kConstantDescriptionkCVPixelFormatType_64RGBAHalf_15
00007ff840fc52a8 (__DATA_CONST,__const) non-external (was a private external) _kConstantDescriptionkCVPixelFormatType_64RGBAHalf_16
00007ff840fc52c0 (__DATA_CONST,__const) non-external (was a private external) _kConstantDescriptionkCVPixelFormatType_64RGBAHalf_17
00007ff840fc52e0 (__DATA_CONST,__const) non-external (was a private external) _kConstantDescriptionkCVPixelFormatType_64RGBAHalf_19
00007ff840fc52f8 (__DATA_CONST,__const) non-external (was a private external) _kConstantDescriptionkCVPixelFormatType_64RGBAHalf_23
00007ff840fc52c8 (__DATA_CONST,__const) non-external (was a private external) _kConstantDescriptionkCVPixelFormatType_64RGBAHalf_24
00007ff840fc52e8 (__DATA_CONST,__const) non-external (was a private external) _kConstantDescriptionkCVPixelFormatType_64RGBAHalf_25
00007ff840fc5300 (__DATA_CONST,__const) non-external (was a private external) _kConstantDescriptionkCVPixelFormatType_64RGBAHalf_27
00007ff840fc52b0 (__DATA_CONST,__const) non-external (was a private external) _kConstantDescriptionkCVPixelFormatType_64RGBAHalf_3
00007ff840fc5308 (__DATA_CONST,__const) non-external (was a private external) _kConstantDescriptionkCVPixelFormatType_64RGBAHalf_31
00007ff840fc52d0 (__DATA_CONST,__const) non-external (was a private external) _kConstantDescriptionkCVPixelFormatType_64RGBAHalf_7
