00007ff808f90120 (__TEXT,__const) non-external _A1_Table
00007ff808b2f4a0 (__TEXT,__text) non-external (was a private external) _vAlpha_Blend_Planar_UInt8_CV_sse4_1
00007ff80885a180 (__TEXT,__text) non-external (was a private external) _vAlpha_Blend_Planar_UInt8_CV_vec
00007ff808c9a610 (__TEXT,__text) non-external (was a private external) _vAlpha_Blend_Premultiplied_ARGB_8888_CV_avx
00007ff808e1b930 (__TEXT,__text) non-external (was a private external) _vAlpha_Blend_Premultiplied_ARGB_8888_CV_avx2
00007ff8089ca240 (__TEXT,__text) non-external (was a private external) _vAlpha_Blend_Premultiplied_ARGB_8888_CV_avx512
00007ff808b314c0 (__TEXT,__text) non-external (was a private external) _vAlpha_Blend_Premultiplied_ARGB_8888_CV_sse4_1
00007ff80885c1a0 (__TEXT,__text) non-external (was a private external) _vAlpha_Blend_Premultiplied_ARGB_8888_CV_vec
00007ff808c9af70 (__TEXT,__text) non-external (was a private external) _vAlpha_Blend_Premultiplied_ARGB_FFFF_CV_avx
00007ff808e1c150 (__TEXT,__text) non-external (was a private external) _vAlpha_Blend_Premultiplied_ARGB_FFFF_CV_avx2
00007ff8089cacd0 (__TEXT,__text) non-external (was a private external) _vAlpha_Blend_Premultiplied_ARGB_FFFF_CV_avx512
00007ff808b31f60 (__TEXT,__text) non-external (was a private external) _vAlpha_Blend_Premultiplied_ARGB_FFFF_CV_sse4_1
00007ff80885cc40 (__TEXT,__text) non-external (was a private external) _vAlpha_Blend_Premultiplied_ARGB_FFFF_CV_vec
00007ff808c9aab0 (__TEXT,__text) non-external (was a private external) _vAlpha_Blend_Premultiplied_BGRA_8888_CV_avx
00007ff808e1bd10 (__TEXT,__text) non-external (was a private external) _vAlpha_Blend_Premultiplied_BGRA_8888_CV_avx2
00007ff8089ca770 (__TEXT,__text) non-external (was a private external) _vAlpha_Blend_Premultiplied_BGRA_8888_CV_avx512
00007ff808b31a10 (__TEXT,__text) non-external (was a private external) _vAlpha_Blend_Premultiplied_BGRA_8888_CV_sse4_1
00007ff80885c6f0 (__TEXT,__text) non-external (was a private external) _vAlpha_Blend_Premultiplied_BGRA_8888_CV_vec
00007ff808c9b180 (__TEXT,__text) non-external (was a private external) _vAlpha_Blend_Premultiplied_BGRA_FFFF_CV_avx
00007ff808e1c3c0 (__TEXT,__text) non-external (was a private external) _vAlpha_Blend_Premultiplied_BGRA_FFFF_CV_avx2
00007ff8089cafe0 (__TEXT,__text) non-external (was a private external) _vAlpha_Blend_Premultiplied_BGRA_FFFF_CV_avx512
00007ff808b32160 (__TEXT,__text) non-external (was a private external) _vAlpha_Blend_Premultiplied_BGRA_FFFF_CV_sse4_1
00007ff80885ce40 (__TEXT,__text) non-external (was a private external) _vAlpha_Blend_Premultiplied_BGRA_FFFF_CV_vec
00007ff808c9a1b0 (__TEXT,__text) non-external (was a private external) _vAlpha_Blend_Premultiplied_Planar_Float_CV_avx
00007ff808e1b5b0 (__TEXT,__text) non-external (was a private external) _vAlpha_Blend_Premultiplied_Planar_Float_CV_avx2
00007ff8089c9df0 (__TEXT,__text) non-external (was a private external) _vAlpha_Blend_Premultiplied_Planar_Float_CV_avx512
00007ff808b30ff0 (__TEXT,__text) non-external (was a private external) _vAlpha_Blend_Premultiplied_Planar_Float_CV_sse4_1
00007ff80885bcd0 (__TEXT,__text) non-external (was a private external) _vAlpha_Blend_Premultiplied_Planar_Float_CV_vec
00007ff808c99b50 (__TEXT,__text) non-external (was a private external) _vAlpha_Blend_Premultiplied_Planar_UInt8_CV_avx
00007ff808e1b250 (__TEXT,__text) non-external (was a private external) _vAlpha_Blend_Premultiplied_Planar_UInt8_CV_avx2
00007ff8089c9990 (__TEXT,__text) non-external (was a private external) _vAlpha_Blend_Premultiplied_Planar_UInt8_CV_avx512
00007ff808b30970 (__TEXT,__text) non-external (was a private external) _vAlpha_Blend_Premultiplied_Planar_UInt8_CV_sse4_1
00007ff80885b650 (__TEXT,__text) non-external (was a private external) _vAlpha_Blend_Premultiplied_Planar_UInt8_CV_vec
00007ff808d43cc0 (__TEXT,__text) non-external (was a private external) _vBoxARGB8888_Int32Acc_avx
00007ff808ebccc0 (__TEXT,__text) non-external (was a private external) _vBoxARGB8888_Int32Acc_avx2
00007ff808a69f20 (__TEXT,__text) non-external (was a private external) _vBoxARGB8888_Int32Acc_avx512
00007ff808be02f0 (__TEXT,__text) non-external (was a private external) _vBoxARGB8888_Int32Acc_sse4_1
00007ff80890afd0 (__TEXT,__text) non-external (was a private external) _vBoxARGB8888_Int32Acc_vec
00007ff8085a4960 (__TEXT,__text) non-external (was a private external) _vBoxConvolve
00007ff8085aa300 (__TEXT,__text) non-external (was a private external) _vBoxConvolve_PlanarF
00007ff8085aa350 (__TEXT,__text) non-external (was a private external) _vBoxConvolve_PlanarF_3x3
00007ff8085ab890 (__TEXT,__text) non-external (was a private external) _vBoxConvolve_PlanarF_5x5
00007ff8085acfd0 (__TEXT,__text) non-external (was a private external) _vBoxConvolve_PlanarF_7x7
00007ff808d6b5d0 (__TEXT,__text) non-external (was a private external) _vBoxPlanar16F_avx
00007ff808ee10c0 (__TEXT,__text) non-external (was a private external) _vBoxPlanar16F_avx2
00007ff808a8ee20 (__TEXT,__text) non-external (was a private external) _vBoxPlanar16F_avx512
00007ff808c042c0 (__TEXT,__text) non-external (was a private external) _vBoxPlanar16F_sse4_1
00007ff80892efa0 (__TEXT,__text) non-external (was a private external) _vBoxPlanar16F_vec
00007ff808d41180 (__TEXT,__text) non-external (was a private external) _vBoxPlanar8_Int32Acc_avx
00007ff808eba300 (__TEXT,__text) non-external (was a private external) _vBoxPlanar8_Int32Acc_avx2
00007ff808a672e0 (__TEXT,__text) non-external (was a private external) _vBoxPlanar8_Int32Acc_avx512
00007ff808bdd7c0 (__TEXT,__text) non-external (was a private external) _vBoxPlanar8_Int32Acc_sse4_1
00007ff8089084a0 (__TEXT,__text) non-external (was a private external) _vBoxPlanar8_Int32Acc_vec
00007ff80856e0b0 (__TEXT,__text) non-external (was a private external) _vByteSwapBuffer_4
00007ff8084e17d0 (__TEXT,__text) non-external (was a private external) _vByteSwap_Planar16U
00007ff808ca59c0 (__TEXT,__text) non-external (was a private external) _vCGCompositeConstMask_ARGB16F_avx
00007ff808e25b30 (__TEXT,__text) non-external (was a private external) _vCGCompositeConstMask_ARGB16F_avx2
00007ff8084adee0 (__TEXT,__text) non-external (was a private external) _vCGCompositeConstMask_ARGB16F_avx512
00007ff808b3da80 (__TEXT,__text) non-external (was a private external) _vCGCompositeConstMask_ARGB16F_sse4_1
00007ff808868760 (__TEXT,__text) non-external (was a private external) _vCGCompositeConstMask_ARGB16F_vec
00007ff808ca4b90 (__TEXT,__text) non-external (was a private external) _vCGCompositeConstShape_ARGB16F_avx
00007ff808e24ee0 (__TEXT,__text) non-external (was a private external) _vCGCompositeConstShape_ARGB16F_avx2
00007ff8084adb30 (__TEXT,__text) non-external (was a private external) _vCGCompositeConstShape_ARGB16F_avx512
00007ff808b3cc20 (__TEXT,__text) non-external (was a private external) _vCGCompositeConstShape_ARGB16F_sse4_1
00007ff808867900 (__TEXT,__text) non-external (was a private external) _vCGCompositeConstShape_ARGB16F_vec
00007ff808ca6870 (__TEXT,__text) non-external (was a private external) _vCGCompositeImage_ARGB16F_avx
00007ff808e261d0 (__TEXT,__text) non-external (was a private external) _vCGCompositeImage_ARGB16F_avx2
00007ff8089d44b0 (__TEXT,__text) non-external (was a private external) _vCGCompositeImage_ARGB16F_avx512
00007ff808b3ea50 (__TEXT,__text) non-external (was a private external) _vCGCompositeImage_ARGB16F_sse4_1
00007ff808869730 (__TEXT,__text) non-external (was a private external) _vCGCompositeImage_ARGB16F_vec
00007ff808ca7b50 (__TEXT,__text) non-external (was a private external) _vCGCompositeMarkConstDeepMaskARGB_ARGB16F_avx
00007ff808e26b90 (__TEXT,__text) non-external (was a private external) _vCGCompositeMarkConstDeepMaskARGB_ARGB16F_avx2
00007ff8089d48c0 (__TEXT,__text) non-external (was a private external) _vCGCompositeMarkConstDeepMaskARGB_ARGB16F_avx512
00007ff808b3fd80 (__TEXT,__text) non-external (was a private external) _vCGCompositeMarkConstDeepMaskARGB_ARGB16F_sse4_1
00007ff80886aa60 (__TEXT,__text) non-external (was a private external) _vCGCompositeMarkConstDeepMaskARGB_ARGB16F_vec
00007ff808ca81e0 (__TEXT,__text) non-external (was a private external) _vCGCompositeMarkConstDeepMaskBGColorARGB_ARGB16F_avx
00007ff808e273e0 (__TEXT,__text) non-external (was a private external) _vCGCompositeMarkConstDeepMaskBGColorARGB_ARGB16F_avx2
00007ff8089d4dc0 (__TEXT,__text) non-external (was a private external) _vCGCompositeMarkConstDeepMaskBGColorARGB_ARGB16F_avx512
00007ff808b40470 (__TEXT,__text) non-external (was a private external) _vCGCompositeMarkConstDeepMaskBGColorARGB_ARGB16F_sse4_1
00007ff80886b150 (__TEXT,__text) non-external (was a private external) _vCGCompositeMarkConstDeepMaskBGColorARGB_ARGB16F_vec
00007ff808ca7ea0 (__TEXT,__text) non-external (was a private external) _vCGCompositeMarkConstDeepMaskXRGB_ARGB16F_avx
00007ff808e26ff0 (__TEXT,__text) non-external (was a private external) _vCGCompositeMarkConstDeepMaskXRGB_ARGB16F_avx2
00007ff8089d4b70 (__TEXT,__text) non-external (was a private external) _vCGCompositeMarkConstDeepMaskXRGB_ARGB16F_avx512
00007ff808b40110 (__TEXT,__text) non-external (was a private external) _vCGCompositeMarkConstDeepMaskXRGB_ARGB16F_sse4_1
00007ff80886adf0 (__TEXT,__text) non-external (was a private external) _vCGCompositeMarkConstDeepMaskXRGB_ARGB16F_vec
00007ff808ca7150 (__TEXT,__text) non-external (was a private external) _vCGCompositePixelMask_ARGB16F_avx
00007ff808e265a0 (__TEXT,__text) non-external (was a private external) _vCGCompositePixelMask_ARGB16F_avx2
00007ff8084b47a0 (__TEXT,__text) non-external (was a private external) _vCGCompositePixelMask_ARGB16F_avx512
00007ff808b3f390 (__TEXT,__text) non-external (was a private external) _vCGCompositePixelMask_ARGB16F_sse4_1
00007ff80886a070 (__TEXT,__text) non-external (was a private external) _vCGCompositePixelMask_ARGB16F_vec
00007ff808ca4d80 (__TEXT,__text) non-external (was a private external) _vCGCompositePixelShape_ARGB16F_avx
00007ff808e25030 (__TEXT,__text) non-external (was a private external) _vCGCompositePixelShape_ARGB16F_avx2
00007ff8084b0500 (__TEXT,__text) non-external (was a private external) _vCGCompositePixelShape_ARGB16F_avx512
00007ff808b3ce20 (__TEXT,__text) non-external (was a private external) _vCGCompositePixelShape_ARGB16F_sse4_1
00007ff808867b00 (__TEXT,__text) non-external (was a private external) _vCGCompositePixelShape_ARGB16F_vec
00007ff808ca4030 (__TEXT,__text) non-external (was a private external) _vClipToAlpha_ARGB8888_CV_avx
00007ff808e242d0 (__TEXT,__text) non-external (was a private external) _vClipToAlpha_ARGB8888_CV_avx2
00007ff8089d3930 (__TEXT,__text) non-external (was a private external) _vClipToAlpha_ARGB8888_CV_avx512
00007ff808b3c0f0 (__TEXT,__text) non-external (was a private external) _vClipToAlpha_ARGB8888_CV_sse4_1
00007ff808866dd0 (__TEXT,__text) non-external (was a private external) _vClipToAlpha_ARGB8888_CV_vec
00007ff808ca4890 (__TEXT,__text) non-external (was a private external) _vClipToAlpha_ARGBFFFF_CV_avx
00007ff808e24800 (__TEXT,__text) non-external (was a private external) _vClipToAlpha_ARGBFFFF_CV_avx2
00007ff8089d3f70 (__TEXT,__text) non-external (was a private external) _vClipToAlpha_ARGBFFFF_CV_avx512
00007ff808b3c980 (__TEXT,__text) non-external (was a private external) _vClipToAlpha_ARGBFFFF_CV_sse4_1
00007ff808867660 (__TEXT,__text) non-external (was a private external) _vClipToAlpha_ARGBFFFF_CV_vec
00007ff808ca3780 (__TEXT,__text) non-external (was a private external) _vClipToAlpha_Planar8_CV_avx
00007ff808e23d30 (__TEXT,__text) non-external (was a private external) _vClipToAlpha_Planar8_CV_avx2
00007ff8089d3280 (__TEXT,__text) non-external (was a private external) _vClipToAlpha_Planar8_CV_avx512
00007ff808b3b480 (__TEXT,__text) non-external (was a private external) _vClipToAlpha_Planar8_CV_sse4_1
00007ff808866160 (__TEXT,__text) non-external (was a private external) _vClipToAlpha_Planar8_CV_vec
00007ff808ca3c50 (__TEXT,__text) non-external (was a private external) _vClipToAlpha_PlanarF_CV_avx
00007ff808e24020 (__TEXT,__text) non-external (was a private external) _vClipToAlpha_PlanarF_CV_avx2
00007ff8089d35f0 (__TEXT,__text) non-external (was a private external) _vClipToAlpha_PlanarF_CV_avx512
00007ff808b3bd10 (__TEXT,__text) non-external (was a private external) _vClipToAlpha_PlanarF_CV_sse4_1
00007ff8088669f0 (__TEXT,__text) non-external (was a private external) _vClipToAlpha_PlanarF_CV_vec
00007ff808ca4430 (__TEXT,__text) non-external (was a private external) _vClipToAlpha_RGBA8888_CV_avx
00007ff808e24560 (__TEXT,__text) non-external (was a private external) _vClipToAlpha_RGBA8888_CV_avx2
00007ff8089d3c50 (__TEXT,__text) non-external (was a private external) _vClipToAlpha_RGBA8888_CV_avx512
00007ff808b3c500 (__TEXT,__text) non-external (was a private external) _vClipToAlpha_RGBA8888_CV_sse4_1
00007ff8088671e0 (__TEXT,__text) non-external (was a private external) _vClipToAlpha_RGBA8888_CV_vec
00007ff808ca4a10 (__TEXT,__text) non-external (was a private external) _vClipToAlpha_RGBAFFFF_CV_avx
00007ff808e24b70 (__TEXT,__text) non-external (was a private external) _vClipToAlpha_RGBAFFFF_CV_avx2
00007ff8089d4210 (__TEXT,__text) non-external (was a private external) _vClipToAlpha_RGBAFFFF_CV_avx512
00007ff808b3cad0 (__TEXT,__text) non-external (was a private external) _vClipToAlpha_RGBAFFFF_CV_sse4_1
00007ff8088677b0 (__TEXT,__text) non-external (was a private external) _vClipToAlpha_RGBAFFFF_CV_vec
00007ff808cbbeb0 (__TEXT,__text) non-external (was a private external) _vClip_PlanarF_avx
00007ff808e37ae0 (__TEXT,__text) non-external (was a private external) _vClip_PlanarF_avx2
00007ff8089e3a70 (__TEXT,__text) non-external (was a private external) _vClip_PlanarF_avx512
00007ff808b54ec0 (__TEXT,__text) non-external (was a private external) _vClip_PlanarF_sse4_1
00007ff80887fba0 (__TEXT,__text) non-external (was a private external) _vClip_PlanarF_vec
00007ff808ca2140 (__TEXT,__text) non-external (was a private external) _vConst_Alpha_Blend_Premultiplied_ARGB_8888_CV_new_avx
00007ff808e22940 (__TEXT,__text) non-external (was a private external) _vConst_Alpha_Blend_Premultiplied_ARGB_8888_CV_new_avx2
00007ff8089d1860 (__TEXT,__text) non-external (was a private external) _vConst_Alpha_Blend_Premultiplied_ARGB_8888_CV_new_avx512
00007ff808b39da0 (__TEXT,__text) non-external (was a private external) _vConst_Alpha_Blend_Premultiplied_ARGB_8888_CV_new_sse4_1
00007ff808864a80 (__TEXT,__text) non-external (was a private external) _vConst_Alpha_Blend_Premultiplied_ARGB_8888_CV_new_vec
00007ff808ca2460 (__TEXT,__text) non-external (was a private external) _vConst_Alpha_Blend_Premultiplied_ARGB_FFFF_CV_avx
00007ff808e22e00 (__TEXT,__text) non-external (was a private external) _vConst_Alpha_Blend_Premultiplied_ARGB_FFFF_CV_avx2
00007ff8089d1e80 (__TEXT,__text) non-external (was a private external) _vConst_Alpha_Blend_Premultiplied_ARGB_FFFF_CV_avx512
00007ff808b3a100 (__TEXT,__text) non-external (was a private external) _vConst_Alpha_Blend_Premultiplied_ARGB_FFFF_CV_sse4_1
00007ff808864de0 (__TEXT,__text) non-external (was a private external) _vConst_Alpha_Blend_Premultiplied_ARGB_FFFF_CV_vec
00007ff808ca1c10 (__TEXT,__text) non-external (was a private external) _vConst_Alpha_Blend_Premultiplied_Planar_Float_CV_avx
00007ff808e22580 (__TEXT,__text) non-external (was a private external) _vConst_Alpha_Blend_Premultiplied_Planar_Float_CV_avx2
00007ff8089d13a0 (__TEXT,__text) non-external (was a private external) _vConst_Alpha_Blend_Premultiplied_Planar_Float_CV_avx512
00007ff808b39850 (__TEXT,__text) non-external (was a private external) _vConst_Alpha_Blend_Premultiplied_Planar_Float_CV_sse4_1
00007ff808864530 (__TEXT,__text) non-external (was a private external) _vConst_Alpha_Blend_Premultiplied_Planar_Float_CV_vec
00007ff808ca15c0 (__TEXT,__text) non-external (was a private external) _vConst_Alpha_Blend_Premultiplied_Planar_UInt8_CV_new_avx
00007ff808e22070 (__TEXT,__text) non-external (was a private external) _vConst_Alpha_Blend_Premultiplied_Planar_UInt8_CV_new_avx2
00007ff8089d0c40 (__TEXT,__text) non-external (was a private external) _vConst_Alpha_Blend_Premultiplied_Planar_UInt8_CV_new_avx512
00007ff808b39180 (__TEXT,__text) non-external (was a private external) _vConst_Alpha_Blend_Premultiplied_Planar_UInt8_CV_new_sse4_1
00007ff808863e60 (__TEXT,__text) non-external (was a private external) _vConst_Alpha_Blend_Premultiplied_Planar_UInt8_CV_new_vec
00007ff8086753e0 (__TEXT,__text) non-external (was a private external) _vConvPlanar8
00007ff8085a66f0 (__TEXT,__text) non-external (was a private external) _vConvertAndStore
00007ff808c6c240 (__TEXT,__text) non-external (was a private external) _vConvert_12UTo16U_avx
00007ff808deef40 (__TEXT,__text) non-external (was a private external) _vConvert_12UTo16U_avx2
