                 (undefined) external _AFDeviceSupportsSystemAssistantExperience (from AssistantServices)
                 (undefined) external _AFIsInternalInstall (from AssistantServices)
                 (undefined) external _CFPreferencesGetAppBooleanValue (from CoreFoundation)
                 (undefined) external _DEHasFeature (from DialogEngine)
                 (undefined) external _DEVersion (from DialogEngine)
                 (undefined) external _INIntentSlotValueTransformToContactHandle (from Intents)
                 (undefined) external _NSLocaleMeasurementSystem (from CoreFoundation)
                 (undefined) external _NSLocalizedDescriptionKey (from Foundation)
                 (undefined) external _NSLocalizedFailureReasonErrorKey (from Foundation)
                 (undefined) external _NSURLIsRegularFileKey (from CoreFoundation)
                 (undefined) external _OBJC_CLASS_$_AFPreferences (from AssistantServices)
                 (undefined) external _OBJC_CLASS_$_CAT (from DialogEngine)
                 (undefined) external _OBJC_CLASS_$_CATPattern (from DialogEngine)
                 (undefined) external _OBJC_CLASS_$_DEEvaluator (from DialogEngine)
                 (undefined) external _OBJC_CLASS_$_DEExecutor (from DialogEngine)
                 (undefined) external _OBJC_CLASS_$_DEMorphun (from DialogEngine)
                 (undefined) external _OBJC_CLASS_$_DEValidationEntry (from DialogEngine)
                 (undefined) external _OBJC_CLASS_$_DEValidator (from DialogEngine)
                 (undefined) external _OBJC_CLASS_$_DialogElement (from DialogEngine)
                 (undefined) external _OBJC_CLASS_$_DialogExecutionResult (from DialogEngine)
                 (undefined) external _OBJC_CLASS_$_NSBundle (from Foundation)
                 (undefined) external _OBJC_CLASS_$_NSError (from Foundation)
                 (undefined) external _OBJC_CLASS_$_NSFileManager (from Foundation)
                 (undefined) external _OBJC_CLASS_$_NSJSONSerialization (from Foundation)
                 (undefined) external _OBJC_CLASS_$_NSLocale (from CoreFoundation)
                 (undefined) external _OBJC_CLASS_$_NSNumber (from Foundation)
                 (undefined) external _OBJC_CLASS_$_NSObject (from libobjc)
                 (undefined) external _OBJC_CLASS_$_NSRegularExpression (from Foundation)
                 (undefined) external _OBJC_CLASS_$_NSString (from Foundation)
                 (undefined) external _OBJC_CLASS_$_NSUserDefaults (from CoreFoundation)
                 (undefined) external _OBJC_CLASS_$_OS_os_log (from libSystem)
                 (undefined) external _OBJC_CLASS_$_PatternExecutionDialog (from DialogEngine)
                 (undefined) external _OBJC_CLASS_$_PatternExecutionResult (from DialogEngine)
0000000278a50f48 (__AUTH,__objc_data) external _OBJC_CLASS_$__TtC16SiriDialogEngine10CATGlobals
000000024924ecc8 (__TEXT,__swift5_typeref) non-external (was a private external) _associated conformance 16SiriDialogEngine0B8CalendarC10CodingKeysOs0E3KeyAAs23CustomStringConvertible
000000024924ecc0 (__TEXT,__swift5_typeref) non-external (was a private external) _associated conformance 16SiriDialogEngine0B8CalendarC10CodingKeysOs0E3KeyAAs28CustomDebugStringConvertible
000000024924eeec (__TEXT,__swift5_typeref) non-external (was a private external) _associated conformance 16SiriDialogEngine0B8DateTimeC10CodingKeysOSHAASQ
000000024924eefc (__TEXT,__swift5_typeref) non-external (was a private external) _associated conformance 16SiriDialogEngine0B8DateTimeC10CodingKeysOs0F3KeyAAs23CustomStringConvertible
000000024924eef4 (__TEXT,__swift5_typeref) non-external (was a private external) _associated conformance 16SiriDialogEngine0B8DateTimeC10CodingKeysOs0F3KeyAAs28CustomDebugStringConvertible
000000024924ef3a (__TEXT,__swift5_typeref) non-external (was a private external) _associated conformance 16SiriDialogEngine0B8DurationC10CodingKeysOSHAASQ
000000024924ef4a (__TEXT,__swift5_typeref) non-external (was a private external) _associated conformance 16SiriDialogEngine0B8DurationC10CodingKeysOs0E3KeyAAs23CustomStringConvertible
000000024924ef42 (__TEXT,__swift5_typeref) non-external (was a private external) _associated conformance 16SiriDialogEngine0B8DurationC10CodingKeysOs0E3KeyAAs28CustomDebugStringConvertible
000000024924e80a (__TEXT,__swift5_typeref) non-external (was a private external) _associated conformance 16SiriDialogEngine0B8LocationC10CodingKeysOSHAASQ
000000024924e81a (__TEXT,__swift5_typeref) non-external (was a private external) _associated conformance 16SiriDialogEngine0B8LocationC10CodingKeysOs0E3KeyAAs23CustomStringConvertible
000000024924e812 (__TEXT,__swift5_typeref) non-external (was a private external) _associated conformance 16SiriDialogEngine0B8LocationC10CodingKeysOs0E3KeyAAs28CustomDebugStringConvertible
000000024924f212 (__TEXT,__swift5_typeref) non-external (was a private external) _associated conformance 16SiriDialogEngine0B8TimeZoneC10CodingKeysOSHAASQ
000000024924f222 (__TEXT,__swift5_typeref) non-external (was a private external) _associated conformance 16SiriDialogEngine0B8TimeZoneC10CodingKeysOs0F3KeyAAs23CustomStringConvertible
000000024924f21a (__TEXT,__swift5_typeref) non-external (was a private external) _associated conformance 16SiriDialogEngine0B8TimeZoneC10CodingKeysOs0F3KeyAAs28CustomDebugStringConvertible
000000024924f010 (__TEXT,__swift5_typeref) non-external (was a private external) _associated conformance 16SiriDialogEngine10CATGlobalsC10CodingKeysOSHAASQ
000000024924f020 (__TEXT,__swift5_typeref) non-external (was a private external) _associated conformance 16SiriDialogEngine10CATGlobalsC10CodingKeysOs0E3KeyAAs23CustomStringConvertible
000000024924f018 (__TEXT,__swift5_typeref) non-external (was a private external) _associated conformance 16SiriDialogEngine10CATGlobalsC10CodingKeysOs0E3KeyAAs28CustomDebugStringConvertible
000000024924ea72 (__TEXT,__swift5_typeref) non-external (was a private external) _associated conformance 16SiriDialogEngine10SirikitAppC10CodingKeysOSHAASQ
000000024924ea82 (__TEXT,__swift5_typeref) non-external (was a private external) _associated conformance 16SiriDialogEngine10SirikitAppC10CodingKeysOs0F3KeyAAs23CustomStringConvertible
000000024924ea7a (__TEXT,__swift5_typeref) non-external (was a private external) _associated conformance 16SiriDialogEngine10SirikitAppC10CodingKeysOs0F3KeyAAs28CustomDebugStringConvertible
000000024924f0da (__TEXT,__swift5_typeref) non-external (was a private external) _associated conformance 16SiriDialogEngine10TypedValueV10CodingKeys33_F828D3BAA2601F17501F3F08FAFEA7FBLLOSHAASQ
000000024924f0ea (__TEXT,__swift5_typeref) non-external (was a private external) _associated conformance 16SiriDialogEngine10TypedValueV10CodingKeys33_F828D3BAA2601F17501F3F08FAFEA7FBLLOs0F3KeyAAs23CustomStringConvertible
000000024924f0e2 (__TEXT,__swift5_typeref) non-external (was a private external) _associated conformance 16SiriDialogEngine10TypedValueV10CodingKeys33_F828D3BAA2601F17501F3F08FAFEA7FBLLOs0F3KeyAAs28CustomDebugStringConvertible
000000024924f60c (__TEXT,__swift5_typeref) non-external (was a private external) _associated conformance 16SiriDialogEngine11PhonemeDataV10CodingKeys33_0D00A58DF7A0698F54CA8BF9557E0ED3LLOSHAASQ
000000024924f664 (__TEXT,__swift5_typeref) non-external (was a private external) _associated conformance 16SiriDialogEngine11PhonemeDataV10CodingKeys33_0D00A58DF7A0698F54CA8BF9557E0ED3LLOs0F3KeyAAs23CustomStringConvertible
000000024924f65c (__TEXT,__swift5_typeref) non-external (was a private external) _associated conformance 16SiriDialogEngine11PhonemeDataV10CodingKeys33_0D00A58DF7A0698F54CA8BF9557E0ED3LLOs0F3KeyAAs28CustomDebugStringConvertible
000000024924f624 (__TEXT,__swift5_typeref) non-external (was a private external) _associated conformance 16SiriDialogEngine16TokenPhonemeDataV10CodingKeys33_0D00A58DF7A0698F54CA8BF9557E0ED3LLOSHAASQ
000000024924f634 (__TEXT,__swift5_typeref) non-external (was a private external) _associated conformance 16SiriDialogEngine16TokenPhonemeDataV10CodingKeys33_0D00A58DF7A0698F54CA8BF9557E0ED3LLOs0G3KeyAAs23CustomStringConvertible
000000024924f62c (__TEXT,__swift5_typeref) non-external (was a private external) _associated conformance 16SiriDialogEngine16TokenPhonemeDataV10CodingKeys33_0D00A58DF7A0698F54CA8BF9557E0ED3LLOs0G3KeyAAs28CustomDebugStringConvertible
000000024924f24c (__TEXT,__swift5_typeref) non-external (was a private external) _associated conformance 16SiriDialogEngine18CATValidatorStatusOSHAASQ
000000024924ee18 (__TEXT,__swift5_typeref) non-external (was a private external) _associated conformance 16SiriDialogEngine18FormattedParameterV10CodingKeys33_E36E0221CDA5384B4CBD4B62A433D8FCLLOSHAASQ
000000024924ee40 (__TEXT,__swift5_typeref) non-external (was a private external) _associated conformance 16SiriDialogEngine18FormattedParameterV10CodingKeys33_E36E0221CDA5384B4CBD4B62A433D8FCLLOs0F3KeyAAs23CustomStringConvertible
000000024924ee38 (__TEXT,__swift5_typeref) non-external (was a private external) _associated conformance 16SiriDialogEngine18FormattedParameterV10CodingKeys33_E36E0221CDA5384B4CBD4B62A433D8FCLLOs0F3KeyAAs28CustomDebugStringConvertible
000000024924e8ae (__TEXT,__swift5_typeref) non-external (was a private external) _associated conformance 16SiriDialogEngine18SirikitDeviceStateC10CodingKeysOSHAASQ
000000024924e8be (__TEXT,__swift5_typeref) non-external (was a private external) _associated conformance 16SiriDialogEngine18SirikitDeviceStateC10CodingKeysOs0G3KeyAAs23CustomStringConvertible
000000024924e8b6 (__TEXT,__swift5_typeref) non-external (was a private external) _associated conformance 16SiriDialogEngine18SirikitDeviceStateC10CodingKeysOs0G3KeyAAs28CustomDebugStringConvertible
000000024924f61c (__TEXT,__swift5_typeref) non-external (was a private external) _associated conformance 16SiriDialogEngine20TokenPhonemeDataListV10CodingKeys33_0D00A58DF7A0698F54CA8BF9557E0ED3LLOSHAASQ
000000024924f644 (__TEXT,__swift5_typeref) non-external (was a private external) _associated conformance 16SiriDialogEngine20TokenPhonemeDataListV10CodingKeys33_0D00A58DF7A0698F54CA8BF9557E0ED3LLOs0H3KeyAAs23CustomStringConvertible
000000024924f63c (__TEXT,__swift5_typeref) non-external (was a private external) _associated conformance 16SiriDialogEngine20TokenPhonemeDataListV10CodingKeys33_0D00A58DF7A0698F54CA8BF9557E0ED3LLOs0H3KeyAAs28CustomDebugStringConvertible
000000024924f614 (__TEXT,__swift5_typeref) non-external (was a private external) _associated conformance 16SiriDialogEngine22PhonemeDataLocaleEntryV10CodingKeysOSHAASQ
000000024924f654 (__TEXT,__swift5_typeref) non-external (was a private external) _associated conformance 16SiriDialogEngine22PhonemeDataLocaleEntryV10CodingKeysOs0H3KeyAAs23CustomStringConvertible
000000024924f64c (__TEXT,__swift5_typeref) non-external (was a private external) _associated conformance 16SiriDialogEngine22PhonemeDataLocaleEntryV10CodingKeysOs0H3KeyAAs28CustomDebugStringConvertible
000000024924ebe6 (__TEXT,__swift5_typeref) non-external (was a private external) _associated conformance 16SiriDialogEngine23SirikitLocalizedAppNameC10CodingKeysOSHAASQ
000000024924ebf6 (__TEXT,__swift5_typeref) non-external (was a private external) _associated conformance 16SiriDialogEngine23SirikitLocalizedAppNameC10CodingKeysOs0H3KeyAAs23CustomStringConvertible
000000024924ebee (__TEXT,__swift5_typeref) non-external (was a private external) _associated conformance 16SiriDialogEngine23SirikitLocalizedAppNameC10CodingKeysOs0H3KeyAAs28CustomDebugStringConvertible
000000024924eabe (__TEXT,__swift5_typeref) non-external (was a private external) _associated conformance 16SiriDialogEngine25SirikitDeviceRestrictionsC10CodingKeysOSHAASQ
000000024924eace (__TEXT,__swift5_typeref) non-external (was a private external) _associated conformance 16SiriDialogEngine25SirikitDeviceRestrictionsC10CodingKeysOs0G3KeyAAs23CustomStringConvertible
000000024924eac6 (__TEXT,__swift5_typeref) non-external (was a private external) _associated conformance 16SiriDialogEngine25SirikitDeviceRestrictionsC10CodingKeysOs0G3KeyAAs28CustomDebugStringConvertible
000000024924f504 (__TEXT,__swift5_typeref) non-external (was a private external) _associated conformance 16SiriDialogEngine26ResponseManifestCodingKeysOSHAASQ
000000024924f514 (__TEXT,__swift5_typeref) non-external (was a private external) _associated conformance 16SiriDialogEngine26ResponseManifestCodingKeysOs0F3KeyAAs23CustomStringConvertible
000000024924f50c (__TEXT,__swift5_typeref) non-external (was a private external) _associated conformance 16SiriDialogEngine26ResponseManifestCodingKeysOs0F3KeyAAs28CustomDebugStringConvertible
000000024924f4fc (__TEXT,__swift5_typeref) non-external (was a private external) _associated conformance 16SiriDialogEngine29StructuredParameterCodingKeysOSHAASQ
000000024924f524 (__TEXT,__swift5_typeref) non-external (was a private external) _associated conformance 16SiriDialogEngine29StructuredParameterCodingKeysOs0F3KeyAAs23CustomStringConvertible
000000024924f51c (__TEXT,__swift5_typeref) non-external (was a private external) _associated conformance 16SiriDialogEngine29StructuredParameterCodingKeysOs0F3KeyAAs28CustomDebugStringConvertible
000000024924f094 (__TEXT,__swift5_typeref) non-external (was a private external) _associated conformance 16SiriDialogEngine3NowV10CodingKeys33_F828D3BAA2601F17501F3F08FAFEA7FBLLOSHAASQ
000000024924f0a4 (__TEXT,__swift5_typeref) non-external (was a private external) _associated conformance 16SiriDialogEngine3NowV10CodingKeys33_F828D3BAA2601F17501F3F08FAFEA7FBLLOs0E3KeyAAs23CustomStringConvertible
000000024924f09c (__TEXT,__swift5_typeref) non-external (was a private external) _associated conformance 16SiriDialogEngine3NowV10CodingKeys33_F828D3BAA2601F17501F3F08FAFEA7FBLLOs0E3KeyAAs28CustomDebugStringConvertible
000000024924f310 (__TEXT,__swift5_typeref) non-external (was a private external) _associated conformance 16SiriDialogEngine9CATOptionVs10SetAlgebraAASQ
000000024924f318 (__TEXT,__swift5_typeref) non-external (was a private external) _associated conformance 16SiriDialogEngine9CATOptionVs10SetAlgebraAAs25ExpressibleByArrayLiteral
000000024924f2f0 (__TEXT,__swift5_typeref) non-external (was a private external) _associated conformance 16SiriDialogEngine9CATOptionVs9OptionSetAASY
000000024924f2f8 (__TEXT,__swift5_typeref) non-external (was a private external) _associated conformance 16SiriDialogEngine9CATOptionVs9OptionSetAAs0F7Algebra
000000024924e6ba (__TEXT,__swift5_typeref) non-external (was a private external) _associated conformance So16NSURLResourceKeyaSHSCSQ
000000024924e6aa (__TEXT,__swift5_typeref) non-external (was a private external) _associated conformance So16NSURLResourceKeyas20_SwiftNewtypeWrapperSCSY
000000024924e6b2 (__TEXT,__swift5_typeref) non-external (was a private external) _associated conformance So16NSURLResourceKeyas20_SwiftNewtypeWrapperSCs35_HasCustomAnyHashableRepresentation
00000002491ef420 (__TEXT,__text) non-external _block_copy_helper
00000002491f74b8 (__TEXT,__text) non-external _block_copy_helper
00000002491f8dfc (__TEXT,__text) non-external _block_copy_helper
000000024923e150 (__TEXT,__text) non-external _block_copy_helper
000000024923e408 (__TEXT,__text) non-external _block_copy_helper.30
000000024923e40c (__TEXT,__text) non-external _block_copy_helper.36
00000002491f0368 (__TEXT,__text) non-external _block_copy_helper.9
00000002491f7d40 (__TEXT,__text) non-external _block_copy_helper.9
000000027b50a648 (__AUTH_CONST,__const) non-external _block_descriptor
000000027b50a970 (__AUTH_CONST,__const) non-external _block_descriptor
000000027b50aa38 (__AUTH_CONST,__const) non-external _block_descriptor
000000027b50c8f0 (__AUTH_CONST,__const) non-external _block_descriptor
000000027b50a6c0 (__AUTH_CONST,__const) non-external _block_descriptor.11
000000027b50a9e8 (__AUTH_CONST,__const) non-external _block_descriptor.11
000000027b50c940 (__AUTH_CONST,__const) non-external _block_descriptor.32
000000027b50c990 (__AUTH_CONST,__const) non-external _block_descriptor.38
00000002491ef430 (__TEXT,__text) non-external _block_destroy_helper
00000002491f74c8 (__TEXT,__text) non-external _block_destroy_helper
00000002491f8e0c (__TEXT,__text) non-external _block_destroy_helper
000000024923e160 (__TEXT,__text) non-external _block_destroy_helper
00000002491f036c (__TEXT,__text) non-external _block_destroy_helper.10
00000002491f7d44 (__TEXT,__text) non-external _block_destroy_helper.10
000000024923e414 (__TEXT,__text) non-external _block_destroy_helper.31
000000024923e418 (__TEXT,__text) non-external _block_destroy_helper.37
                 (undefined) external _bzero (from libSystem)
                 (undefined) external _class_getSuperclass (from libobjc)
00000002491d55dc (__TEXT,__text) non-external (was a private external) _dynamic_cast_existential_0_class_conditional
00000002491d5598 (__TEXT,__text) non-external (was a private external) _dynamic_cast_existential_1_conditional
                 (undefined) external _kCFPreferencesAnyApplication (from CoreFoundation)
                 (undefined) external _malloc_size (from libSystem)
                 (undefined) external _memcpy (from libSystem)
                 (undefined) external _memmove (from libSystem)
                 (undefined) external _objc_allocWithZone (from libobjc)
                 (undefined) external _objc_autoreleaseReturnValue (from libobjc)
                 (undefined) external _objc_msgSend (from libobjc)
0000000249259fe0 (__TEXT,__objc_stubs) non-external (was a private external) _objc_msgSend$stringWithFormat:
                 (undefined) external _objc_msgSendSuper2 (from libobjc)
                 (undefined) external _objc_opt_self (from libobjc)
                 (undefined) external _objc_release (from libobjc)
                 (undefined) external _objc_retain (from libobjc)
                 (undefined) external _objc_retainAutoreleasedReturnValue (from libobjc)
000000024923e16c (__TEXT,__text) non-external _objectdestroyTm
                 (undefined) external _os_log_type_enabled (from libSystem)
                 (undefined) external _swift_allocError (from libswiftCore)
                 (undefined) external _swift_allocObject (from libswiftCore)
                 (undefined) external _swift_allocateGenericClassMetadata (from libswiftCore)
                 (undefined) external _swift_arrayDestroy (from libswiftCore)
                 (undefined) external _swift_arrayInitWithCopy (from libswiftCore)
                 (undefined) external _swift_arrayInitWithTakeBackToFront (from libswiftCore)
                 (undefined) external _swift_arrayInitWithTakeFrontToBack (from libswiftCore)
                 (undefined) external _swift_beginAccess (from libswiftCore)
                 (undefined) external _swift_bridgeObjectRelease (from libswiftCore)
                 (undefined) external _swift_bridgeObjectRelease_n (from libswiftCore)
                 (undefined) external _swift_bridgeObjectRetain (from libswiftCore)
                 (undefined) external _swift_bridgeObjectRetain_n (from libswiftCore)
                 (undefined) external _swift_conformsToProtocol2 (from libswiftCore)
                 (undefined) external _swift_deallocClassInstance (from libswiftCore)
                 (undefined) external _swift_deallocObject (from libswiftCore)
                 (undefined) external _swift_deallocPartialClassInstance (from libswiftCore)
                 (undefined) external _swift_deletedAsyncMethodErrorTu (from libswift_Concurrency)
                 (undefined) external _swift_deletedMethodError (from libswiftCore)
                 (undefined) external _swift_dynamicCast (from libswiftCore)
                 (undefined) external _swift_dynamicCastObjCClass (from libswiftCore)
                 (undefined) external _swift_endAccess (from libswiftCore)
                 (undefined) external _swift_errorRelease (from libswiftCore)
                 (undefined) external _swift_errorRetain (from libswiftCore)
                 (undefined) external _swift_getAtKeyPath (from libswiftCore)
                 (undefined) external _swift_getDynamicType (from libswiftCore)
                 (undefined) external _swift_getEnumCaseMultiPayload (from libswiftCore)
                 (undefined) external _swift_getForeignTypeMetadata (from libswiftCore)
                 (undefined) external _swift_getGenericMetadata (from libswiftCore)
                 (undefined) external _swift_getKeyPath (from libswiftCore)
                 (undefined) external _swift_getObjCClassFromMetadata (from libswiftCore)
                 (undefined) external _swift_getObjCClassMetadata (from libswiftCore)
                 (undefined) external _swift_getObjectType (from libswiftCore)
                 (undefined) external _swift_getSingletonMetadata (from libswiftCore)
                 (undefined) external _swift_getTypeByMangledNameInContext2 (from libswiftCore)
                 (undefined) external _swift_getTypeByMangledNameInContextInMetadataState2 (from libswiftCore)
                 (undefined) external _swift_getWitnessTable (from libswiftCore)
                 (undefined) external _swift_initClassMetadata2 (from libswiftCore)
                 (undefined) external _swift_initStackObject (from libswiftCore)
                 (undefined) external _swift_isClassType (from libswiftCore)
                 (undefined) external _swift_isUniquelyReferenced_nonNull_native (from libswiftCore)
                 (undefined) external _swift_isaMask (from libswiftCore)
