000000018f931c14 (__TEXT,__gcc_except_tab) non-external GCC_except_table15
000000018f9317ac (__TEXT,__gcc_except_tab) non-external GCC_except_table16
000000018f9317cc (__TEXT,__gcc_except_tab) non-external GCC_except_table17
000000018f9317e0 (__TEXT,__gcc_except_tab) non-external GCC_except_table18
000000018f931c24 (__TEXT,__gcc_except_tab) non-external GCC_except_table18
000000018f93181c (__TEXT,__gcc_except_tab) non-external GCC_except_table19
000000018f931858 (__TEXT,__gcc_except_tab) non-external GCC_except_table30
000000018f9318c8 (__TEXT,__gcc_except_tab) non-external GCC_except_table38
000000018f9318e8 (__TEXT,__gcc_except_tab) non-external GCC_except_table39
000000018f93191c (__TEXT,__gcc_except_tab) non-external GCC_except_table41
000000018f931950 (__TEXT,__gcc_except_tab) non-external GCC_except_table42
000000018f931970 (__TEXT,__gcc_except_tab) non-external GCC_except_table44
000000018f931990 (__TEXT,__gcc_except_tab) non-external GCC_except_table48
000000018f9319b0 (__TEXT,__gcc_except_tab) non-external GCC_except_table49
000000018f93178c (__TEXT,__gcc_except_tab) non-external GCC_except_table6
000000018f93179c (__TEXT,__gcc_except_tab) non-external GCC_except_table6
000000018f9319d0 (__TEXT,__gcc_except_tab) non-external GCC_except_table63
000000018f931a74 (__TEXT,__gcc_except_tab) non-external GCC_except_table66
000000018f931abc (__TEXT,__gcc_except_tab) non-external GCC_except_table69
000000018f931b00 (__TEXT,__gcc_except_tab) non-external GCC_except_table72
000000018f931b2c (__TEXT,__gcc_except_tab) non-external GCC_except_table73
000000018f931bec (__TEXT,__gcc_except_tab) non-external GCC_except_table8
000000018f931b8c (__TEXT,__gcc_except_tab) non-external GCC_except_table83
000000018f931bac (__TEXT,__gcc_except_tab) non-external GCC_except_table84
000000018f931bcc (__TEXT,__gcc_except_tab) non-external GCC_except_table86
000000018f931bdc (__TEXT,__gcc_except_tab) non-external GCC_except_table87
000000018f931bf8 (__TEXT,__gcc_except_tab) non-external GCC_except_table9
000000018f916eac (__TEXT,__text) non-external (was a private external) _ACInterfaceCreate
00000001eaccdff8 (__DATA,__bss) non-external _ACInterfaceCreate.ACInterfaceCreate_proc
000000018f916f60 (__TEXT,__text) non-external (was a private external) _ACInterfaceDeviceNameCopy
00000001eacce000 (__DATA,__bss) non-external _ACInterfaceDeviceNameCopy.ACInterfaceDeviceNameCopy_proc
000000018f917014 (__TEXT,__text) non-external (was a private external) _ACInterfaceSetPower
00000001eacce008 (__DATA,__bss) non-external _ACInterfaceSetPower.ACInterfaceSetPower_proc
000000018f9170c0 (__TEXT,__text) non-external (was a private external) _ACNetworkDisassociate
00000001eacce010 (__DATA,__bss) non-external _ACNetworkDisassociate.ACNetworkDisassociate_proc
000000018f91ca58 (__TEXT,__text) non-external _AcquireLockForScheduleWriting
000000018f92072c (__TEXT,__text) external _AlertSoundPlay
000000018f920734 (__TEXT,__text) external _AlertSoundPlayCustomSound
00000001eaccdf38 (__DATA,__bss) non-external _Apple80211Library
000000018f906084 (__TEXT,__text) non-external (was a private external) _AppleIDGetLogHandle
000000018f92aaf0 (__TEXT,__text) non-external _AppleIDGetLogHandle.cold.1
00000001ed4e7c90 (__DATA_DIRTY,__bss) non-external _dsCloseAttributeList.dsCloseAttributeList_proc
000000018f918584 (__TEXT,__text) non-external (was a private external) _dsCloseAttributeValueList
00000001ed4e7c88 (__DATA_DIRTY,__bss) non-external _dsCloseAttributeValueList.dsCloseAttributeValueList_proc
000000018f917518 (__TEXT,__text) non-external (was a private external) _dsCloseDirNode
00000001ed4e7c80 (__DATA_DIRTY,__bss) non-external _dsCloseDirNode.dsCloseDirNode_proc
000000018f917218 (__TEXT,__text) non-external (was a private external) _dsCloseDirService
00000001ed4e7ce0 (__DATA_DIRTY,__bss) non-external _dsCloseDirService.dsCloseDirService_proc
000000018f917cec (__TEXT,__text) non-external (was a private external) _dsCloseRecord
00000001eacce048 (__DATA,__bss) non-external _dsCloseRecord.dsCloseRecord_proc
000000018f9176a8 (__TEXT,__text) non-external (was a private external) _dsCreateRecordAndOpen
00000001eacce018 (__DATA,__bss) non-external _dsCreateRecordAndOpen.dsCreateRecordAndOpen_proc
000000018f918788 (__TEXT,__text) non-external (was a private external) _dsDataBufferAllocate
00000001ed4e7cd8 (__DATA_DIRTY,__bss) non-external _dsDataBufferAllocate.dsDataBufferAllocate_proc
000000018f918834 (__TEXT,__text) non-external (was a private external) _dsDataBufferDeAllocate
00000001ed4e7cd0 (__DATA_DIRTY,__bss) non-external _dsDataBufferDeAllocate.dsDataBufferDeAllocate_proc
000000018f918a60 (__TEXT,__text) non-external (was a private external) _dsDataListAllocate
00000001ed4e7cc8 (__DATA_DIRTY,__bss) non-external _dsDataListAllocate.dsDataListAllocate_proc
000000018f918ebc (__TEXT,__text) non-external (was a private external) _dsDataListDeallocate
00000001ed4e7cc0 (__DATA_DIRTY,__bss) non-external _dsDataListDeallocate.dsDataListDeallocate_proc
000000018f918bf4 (__TEXT,__text) non-external (was a private external) _dsDataListGetNodeCount
00000001eaccdec8 (__DATA,__bss) non-external _dsDataListGetNodeCount.dsDataListGetNodeCount_proc
000000018f918b30 (__TEXT,__text) non-external (was a private external) _dsDataListInsertAfter
00000001eaccdec0 (__DATA,__bss) non-external _dsDataListInsertAfter.dsDataListInsertAfter_proc
000000018f918ca0 (__TEXT,__text) non-external (was a private external) _dsDataNodeAllocateBlock
00000001eacce090 (__DATA,__bss) non-external _dsDataNodeAllocateBlock.dsDataNodeAllocateBlock_proc
000000018f918d64 (__TEXT,__text) non-external (was a private external) _dsDataNodeAllocateString
00000001ed4e7c00 (__DATA_DIRTY,__bss) non-external _dsDataNodeAllocateString.dsDataNodeAllocateString_proc
000000018f918e10 (__TEXT,__text) non-external (was a private external) _dsDataNodeDeAllocate
00000001ed4e7bf8 (__DATA_DIRTY,__bss) non-external _dsDataNodeDeAllocate.dsDataNodeDeAllocate_proc
000000018f9186d4 (__TEXT,__text) non-external (was a private external) _dsDeallocAttributeEntry
00000001ed4e7c78 (__DATA_DIRTY,__bss) non-external _dsDeallocAttributeEntry.dsDeallocAttributeEntry_proc
000000018f918628 (__TEXT,__text) non-external (was a private external) _dsDeallocAttributeValueEntry
00000001ed4e7c70 (__DATA_DIRTY,__bss) non-external _dsDeallocAttributeValueEntry.dsDeallocAttributeValueEntry_proc
000000018f917e34 (__TEXT,__text) non-external (was a private external) _dsDeallocRecordEntry
00000001ed4e7c68 (__DATA_DIRTY,__bss) non-external _dsDeallocRecordEntry.dsDeallocRecordEntry_proc
000000018f917d90 (__TEXT,__text) non-external (was a private external) _dsDeleteRecord
00000001eacce050 (__DATA,__bss) non-external _dsDeleteRecord.dsDeleteRecord_proc
000000018f919044 (__TEXT,__text) non-external (was a private external) _dsDoAttributeValueSearch
00000001eacce0a0 (__DATA,__bss) non-external _dsDoAttributeValueSearch.dsDoAttributeValueSearch_proc
000000018f918f68 (__TEXT,__text) non-external (was a private external) _dsDoDirNodeAuth
00000001eacce098 (__DATA,__bss) non-external _dsDoDirNodeAuth.dsDoDirNodeAuth_proc
000000018f919138 (__TEXT,__text) non-external (was a private external) _dsDoMultipleAttributeValueSearchWithData
00000001eaccdeb8 (__DATA,__bss) non-external _dsDoMultipleAttributeValueSearchWithData.dsDoMultipleAttributeValueSearchWithData_proc
000000018f9172bc (__TEXT,__text) non-external (was a private external) _dsFindDirNodes
00000001ed4e7cb8 (__DATA_DIRTY,__bss) non-external _dsFindDirNodes.dsFindDirNodes_proc
000000018f917c48 (__TEXT,__text) non-external (was a private external) _dsFlushRecord
00000001eacce040 (__DATA,__bss) non-external _dsFlushRecord.dsFlushRecord_proc
000000018f917f8c (__TEXT,__text) non-external (was a private external) _dsGetAttributeEntry
00000001ed4e7c60 (__DATA_DIRTY,__bss) non-external _dsGetAttributeEntry.dsGetAttributeEntry_proc
000000018f9184b0 (__TEXT,__text) non-external (was a private external) _dsGetAttributeValue
00000001ed4e7c58 (__DATA_DIRTY,__bss) non-external _dsGetAttributeValue.dsGetAttributeValue_proc
000000018f9175bc (__TEXT,__text) non-external (was a private external) _dsGetDirNodeInfo
00000001ed4e7c50 (__DATA_DIRTY,__bss) non-external _dsGetDirNodeInfo.dsGetDirNodeInfo_proc
000000018f917398 (__TEXT,__text) non-external (was a private external) _dsGetDirNodeName
00000001ed4e7cb0 (__DATA_DIRTY,__bss) non-external _dsGetDirNodeName.dsGetDirNodeName_proc
000000018f917a04 (__TEXT,__text) non-external (was a private external) _dsGetRecordAttributeInfo
00000001eacce028 (__DATA,__bss) non-external _dsGetRecordAttributeInfo.dsGetRecordAttributeInfo_proc
000000018f917ac0 (__TEXT,__text) non-external (was a private external) _dsGetRecordAttributeValueByIndex
00000001eacce030 (__DATA,__bss) non-external _dsGetRecordAttributeValueByIndex.dsGetRecordAttributeValueByIndex_proc
000000018f917b84 (__TEXT,__text) non-external (was a private external) _dsGetRecordAttributeValueByValue
00000001eacce038 (__DATA,__bss) non-external _dsGetRecordAttributeValueByValue.dsGetRecordAttributeValueByValue_proc
000000018f917930 (__TEXT,__text) non-external (was a private external) _dsGetRecordEntry
00000001ed4e7c48 (__DATA_DIRTY,__bss) non-external _dsGetRecordEntry.dsGetRecordEntry_proc
000000018f917830 (__TEXT,__text) non-external (was a private external) _dsGetRecordList
00000001ed4e7c40 (__DATA_DIRTY,__bss) non-external _dsGetRecordList.dsGetRecordList_proc
000000018f91745c (__TEXT,__text) non-external (was a private external) _dsOpenDirNode
00000001ed4e7ca8 (__DATA_DIRTY,__bss) non-external _dsOpenDirNode.dsOpenDirNode_proc
000000018f91716c (__TEXT,__text) non-external (was a private external) _dsOpenDirService
00000001ed4e7ca0 (__DATA_DIRTY,__bss) non-external _dsOpenDirService.dsOpenDirService_proc
000000018f91776c (__TEXT,__text) non-external (was a private external) _dsOpenRecord
00000001eacce020 (__DATA,__bss) non-external _dsOpenRecord.dsOpenRecord_proc
000000018f917ee0 (__TEXT,__text) non-external (was a private external) _dsReleaseContinueData
00000001eacce058 (__DATA,__bss) non-external _dsReleaseContinueData.dsReleaseContinueData_proc
000000018f9181e8 (__TEXT,__text) non-external (was a private external) _dsRemoveAttribute
00000001eacce070 (__DATA,__bss) non-external _dsRemoveAttribute.dsRemoveAttribute_proc
000000018f918294 (__TEXT,__text) non-external (was a private external) _dsRemoveAttributeValue
00000001eacce078 (__DATA,__bss) non-external _dsRemoveAttributeValue.dsRemoveAttributeValue_proc
000000018f918350 (__TEXT,__text) non-external (was a private external) _dsSetAttributeValues
00000001eacce080 (__DATA,__bss) non-external _dsSetAttributeValues.dsSetAttributeValues_proc
000000018f92b078 (__TEXT,__text) non-external (was a private external) _findRecordsWithAttrValues
000000018f92af38 (__TEXT,__text) non-external (was a private external) _findRecordsWithNames
                 (undefined) external _fprintf (from libSystem)
                 (undefined) external _free (from libSystem)
                 (undefined) external _fwrite (from libSystem)
00000001ed4e7b90 (__DATA_DIRTY,__data) non-external (was a private external) _gCSIdentityInitLock
00000001eacce108 (__DATA,__bss) non-external _gInitializedConstantStrings
00000001eaccdd40 (__DATA,__data) non-external _gLockFile
00000001eacce140 (__DATA,__bss) non-external _gRunningInLoginwindow
00000001eacce9e0 (__DATA,__common) non-external (was a private external) _gWSDebug
00000001eacce9e4 (__DATA,__common) non-external (was a private external) _gWSDebugVerbose
00000001ed4e7bf0 (__DATA_DIRTY,__bss) non-external _getCWFInterfaceClass.softClass
000000018f91be6c (__TEXT,__text) non-external _getIOMasterPort
00000001eaccdeb4 (__DATA,__bss) non-external _getIOMasterPort.master_device_port
                 (undefined) external _getenv (from libSystem)
                 (undefined) external _geteuid (from libSystem)
                 (undefined) external _gettimeofday (from libSystem)
00000001eacce110 (__DATA,__bss) non-external _kActionDictKey
00000001eacce118 (__DATA,__bss) non-external _kActionTypeKey
00000001e713a2f0 (__DATA_CONST,__const) external _kAppleIDAccountAddedOrRemovedNotificationKey
00000001e713a2f8 (__DATA_CONST,__const) external _kAppleIDAccountConfigurationChangeNotificationKey
00000001e713a328 (__DATA_CONST,__const) external _kAppleIDAuthenticationStatusTerminateServerKey
00000001e713a300 (__DATA_CONST,__const) external _kAppleIDDoNotSaveSessionInformation
00000001e713a290 (__DATA_CONST,__const) external _kAppleIDEncodedDSIDCertificateType
00000001e713a298 (__DATA_CONST,__const) external _kAppleIDValidatedItemsRecordDataCertificateType
00000001e713a310 (__DATA_CONST,__const) external _kAppleIDValidationRecordOptionDoNotCheckValidAsOfDateKey
00000001e713a308 (__DATA_CONST,__const) external _kAppleIDValidationRecordOptionDoNotCheckVersionKey
00000001e713a320 (__DATA_CONST,__const) external _kAppleIDValidationRecordOptionDoNotEvaluateTrustRefKey
00000001e713a318 (__DATA_CONST,__const) external _kAppleIDValidationRecordOptionOverrideSuggestedDurationValueKey
00000001eacce138 (__DATA,__bss) non-external _kArgumentsKey
                 (undefined) external _kCFAbsoluteTimeIntervalSince1970 (from CoreFoundation)
                 (undefined) external _kCFAllocatorDefault (from CoreFoundation)
                 (undefined) external _kCFAllocatorNull (from CoreFoundation)
                 (undefined) external _kCFBooleanFalse (from CoreFoundation)
                 (undefined) external _kCFBooleanTrue (from CoreFoundation)
                 (undefined) external _kCFBundleVersionKey (from CoreFoundation)
                 (undefined) external _kCFCopyStringDictionaryKeyCallBacks (from CoreFoundation)
                 (undefined) external _kCFCopyStringSetCallBacks (from CoreFoundation)
                 (undefined) external _kCFErrorDescriptionKey (from CoreFoundation)
                 (undefined) external _kCFErrorDomainOSStatus (from CoreFoundation)
                 (undefined) external _kCFErrorLocalizedDescriptionKey (from CoreFoundation)
                 (undefined) external _kCFErrorLocalizedFailureReasonKey (from CoreFoundation)
                 (undefined) external _kCFErrorLocalizedRecoverySuggestionKey (from CoreFoundation)
                 (undefined) external _kCFErrorUnderlyingErrorKey (from CoreFoundation)
                 (undefined) external _kCFHTTPVersion1_1 (from CFNetwork)
                 (undefined) external _kCFNull (from CoreFoundation)
                 (undefined) external _kCFPreferencesCurrentHost (from CoreFoundation)
                 (undefined) external _kCFPreferencesCurrentUser (from CoreFoundation)
                 (undefined) external _kCFRunLoopDefaultMode (from CoreFoundation)
                 (undefined) external _kCFStreamPropertyDataWritten (from CoreFoundation)
                 (undefined) external _kCFStreamPropertyHTTPProxy (from CFNetwork)
                 (undefined) external _kCFStreamPropertyHTTPProxyHost (from CFNetwork)
                 (undefined) external _kCFStreamPropertyHTTPProxyPort (from CFNetwork)
                 (undefined) external _kCFStreamPropertyHTTPResponseHeader (from CFNetwork)
                 (undefined) external _kCFStreamPropertyHTTPSProxyHost (from CFNetwork)
                 (undefined) external _kCFStreamPropertyHTTPSProxyPort (from CFNetwork)
                 (undefined) external _kCFStreamPropertyHTTPShouldAutoredirect (from CFNetwork)
                 (undefined) external _kCFTypeArrayCallBacks (from CoreFoundation)
                 (undefined) external _kCFTypeDictionaryKeyCallBacks (from CoreFoundation)
                 (undefined) external _kCFTypeDictionaryValueCallBacks (from CoreFoundation)
                 (undefined) external _kCFTypeSetCallBacks (from CoreFoundation)
                 (undefined) external _kCFXMLTreeErrorDescription (from CoreFoundation)
                 (undefined) external _kCFXMLTreeErrorLineNumber (from CoreFoundation)
                 (undefined) external _kCFXMLTreeErrorLocation (from CoreFoundation)
                 (undefined) external _kCFXMLTreeErrorStatusCode (from CoreFoundation)
00000001e713a518 (__DATA_CONST,__const) external _kCSIdentityErrorDomain
00000001e713a510 (__DATA_CONST,__const) external _kCSIdentityGeneratePosixName
00000001eacce130 (__DATA,__bss) non-external _kCommandKey
00000001eacce0f8 (__DATA,__bss) non-external _kDateKey
                 (undefined) external _kFSIsMobileTimeMachine (from CarbonCore)
                 (undefined) external _kFSIsNetworkOpticalVolume (from CarbonCore)
000000018f92cc28 (__TEXT,__const) external _kISIconResType
00000001eacce141 (__DATA,__bss) non-external _kLockDirectoryPath
                 (undefined) external _kODAuthenticationTypeWithAuthorizationRef (from CFOpenDirectory)
                 (undefined) external _kODRecordTypeUsers (from CFOpenDirectory)
                 (undefined) external _kODSessionDefault (from CFOpenDirectory)
00000001eacce120 (__DATA,__bss) non-external _kOpenItemAtPathKey
00000001eacce128 (__DATA,__bss) non-external _kOpenURLKey
00000001eacce100 (__DATA,__bss) non-external _kRepeatIntervalKey
00000001eacce0e8 (__DATA,__bss) non-external _kScheduledActionsKey
00000001eacce0e0 (__DATA,__bss) non-external _kSchedulerDomain
00000001eacce541 (__DATA,__bss) non-external _kSchedulerLockPath
                 (undefined) external _kSecOIDCommonName (from Security)
                 (undefined) external _kSecOIDOrganizationName (from Security)
                 (undefined) external _kSecOIDOrganizationalUnitName (from Security)
                 (undefined) external _kSecOIDX509V1IssuerName (from Security)
                 (undefined) external _kSecOIDX509V1SubjectName (from Security)
                 (undefined) external _kSecOIDX509V1ValidityNotAfter (from Security)
                 (undefined) external _kSecOIDX509V1ValidityNotBefore (from Security)
00000001eacce0f0 (__DATA,__bss) non-external _kTimerDictKey
00000001eaccddd8 (__DATA,__data) external _kWSAuthInfo
00000001eaccddf0 (__DATA,__data) external _kWSAuthInfo_authScheme
00000001eaccddf8 (__DATA,__data) external _kWSAuthInfo_forProxy
00000001eaccdde8 (__DATA,__data) external _kWSAuthInfo_password
00000001eaccdde0 (__DATA,__data) external _kWSAuthInfo_user
00000001eaccde18 (__DATA,__data) external _kWSDebugIncomingBody
00000001eaccde10 (__DATA,__data) external _kWSDebugIncomingHeaders
00000001eaccde08 (__DATA,__data) external _kWSDebugOutgoingBody
00000001eaccde00 (__DATA,__data) external _kWSDebugOutgoingHeaders
00000001eaccdd80 (__DATA,__data) external _kWSFaultCode
00000001eaccdd88 (__DATA,__data) external _kWSFaultExtra
00000001eaccdd78 (__DATA,__data) external _kWSFaultString
00000001eaccddd0 (__DATA,__data) external _kWSHTTPExtraHeaders
00000001eaccddc0 (__DATA,__data) external _kWSHTTPFollowsRedirects
00000001eaccdd48 (__DATA,__data) external _kWSHTTPMessage
00000001eaccddc8 (__DATA,__data) external _kWSHTTPProxy
00000001eaccdd50 (__DATA,__data) external _kWSHTTPResponseMessage
00000001eaccddb8 (__DATA,__data) external _kWSHTTPVersion
00000001eaccdd70 (__DATA,__data) external _kWSMethodInvocationResult
00000001eaccde60 (__DATA,__data) external _kWSMethodInvocationResultParameterName
00000001eaccdea8 (__DATA,__data) external _kWSMethodInvocationTimeoutValue
00000001eaccdd90 (__DATA,__data) external _kWSNetworkStreamFaultString
00000001eaccddb0 (__DATA,__data) external _kWSPostingMethod
00000001eaccde50 (__DATA,__data) external _kWSRecordNamespaceURI
00000001eaccde48 (__DATA,__data) external _kWSRecordParameterOrder
00000001eaccde58 (__DATA,__data) external _kWSRecordType
00000001eaccdd60 (__DATA,__data) external _kWSSOAP1999Protocol
00000001eaccdd68 (__DATA,__data) external _kWSSOAP2001Protocol
00000001eaccde30 (__DATA,__data) external _kWSSOAPBodyEncodingStyle
00000001eaccde20 (__DATA,__data) external _kWSSOAPMessageHeaders
00000001eaccde28 (__DATA,__data) external _kWSSOAPMethodNamespaceURI
00000001eaccde38 (__DATA,__data) external _kWSSOAPStyleDoc
00000001eaccde40 (__DATA,__data) external _kWSSOAPStyleRPC
00000001eaccdda0 (__DATA,__data) external _kWSStreamErrorDomain
00000001eaccdda8 (__DATA,__data) external _kWSStreamErrorError
00000001eaccdd98 (__DATA,__data) external _kWSStreamErrorMessage
00000001eaccdd58 (__DATA,__data) external _kWSXMLRPCProtocol
000000018f928e64 (__TEXT,__text) external _kcfindapplesharepassword
000000018f92941c (__TEXT,__text) external _kcfindgenericpassword
000000018f9292f8 (__TEXT,__text) external _kcfindinternetpassword
000000018f929164 (__TEXT,__text) external _kcfindinternetpasswordwithpath
000000018f927930 (__TEXT,__text) external _kcgetkeychainname
                 (undefined) external _lstat (from libSystem)
                 (undefined) external _mach_msg (from libSystem)
                 (undefined) external _mach_task_self_ (from libSystem)
                 (undefined) external _malloc_type_malloc (from libSystem)
                 (undefined) external _malloc_type_realloc (from libSystem)
                 (undefined) external _mbr_check_membership_refresh (from libSystem)
                 (undefined) external _memcpy (from libSystem)
                 (undefined) external _memmove (from libSystem)
                 (undefined) external _mkdir (from libSystem)
                 (undefined) external _objc_alloc (from libobjc)
                 (undefined) external _objc_getClass (from libobjc)
                 (undefined) external _objc_msgSend (from libobjc)
000000018f932180 (__TEXT,__objc_stubs) non-external (was a private external) _objc_msgSend$activate
000000018f9321a0 (__TEXT,__objc_stubs) non-external (was a private external) _objc_msgSend$capabilities
000000018f9321c0 (__TEXT,__objc_stubs) non-external (was a private external) _objc_msgSend$containsObject:
000000018f9321e0 (__TEXT,__objc_stubs) non-external (was a private external) _objc_msgSend$currentHandler
000000018f932200 (__TEXT,__objc_stubs) non-external (was a private external) _objc_msgSend$handleFailureInFunction:file:lineNumber:description:
000000018f932220 (__TEXT,__objc_stubs) non-external (was a private external) _objc_msgSend$initWithServiceType:
000000018f932240 (__TEXT,__objc_stubs) non-external (was a private external) _objc_msgSend$invalidate
000000018f932260 (__TEXT,__objc_stubs) non-external (was a private external) _objc_msgSend$opMode
000000018f932280 (__TEXT,__objc_stubs) non-external (was a private external) _objc_msgSend$stringWithUTF8String:
000000018f9322a0 (__TEXT,__objc_stubs) non-external (was a private external) _objc_msgSend$virtualInterfaceRole
                 (undefined) external _objc_release (from libobjc)
                 (undefined) external _open (from libSystem)
000000018f92ad80 (__TEXT,__text) non-external (was a private external) _openNodeWithPath
000000018f92ac38 (__TEXT,__text) non-external (was a private external) _openRegisteredNode
                 (undefined) external _os_log_create (from libSystem)
                 (undefined) external _os_log_type_enabled (from libSystem)
                 (undefined) external _pthread_create (from libSystem)
                 (undefined) external _pthread_detach (from libSystem)
                 (undefined) external _pthread_once (from libSystem)
000000018f916f58 (__TEXT,__text) non-external _returns_ACInterfaceRef
000000018f91700c (__TEXT,__text) non-external _returns_Boolean
000000018f917004 (__TEXT,__text) non-external _returns_CFStringRef
000000018f917210 (__TEXT,__text) non-external _returns_error
000000018f917164 (__TEXT,__text) non-external _returns_int
000000018f918780 (__TEXT,__text) non-external _returns_null_pointer
000000018f918c98 (__TEXT,__text) non-external _returns_zero
000000018f919314 (__TEXT,__text) non-external _returns_zero
000000018f908df8 (__TEXT,__text) non-external _saveDomainAndSharedSecret
000000018f90c72c (__TEXT,__text) non-external (was a private external) _singleAttributeValueMissing
                 (undefined) external _sleep (from libSystem)
000000018f91bec0 (__TEXT,__text) non-external _sleep_listener_callback
00000001eacce0c8 (__DATA,__bss) non-external _sleep_queue
00000001eaccdce0 (__DATA,__data) non-external _sleep_queue_mutex
00000001eacce0d0 (__DATA,__bss) non-external _sleep_system_connection
                 (undefined) external _snprintf (from libSystem)
                 (undefined) external _stat (from libSystem)
                 (undefined) external _strcat (from libSystem)
                 (undefined) external _strcmp (from libSystem)
                 (undefined) external _strcpy (from libSystem)
                 (undefined) external _strerror (from libSystem)
                 (undefined) external _strlcpy (from libSystem)
                 (undefined) external _strlen (from libSystem)
                 (undefined) external _strncasecmp (from libSystem)
                 (undefined) external _strncpy (from libSystem)
                 (undefined) external _strtol (from libSystem)
                 (undefined) external _strtoll (from libSystem)
                 (undefined) external _sysctlbyname (from libSystem)
                 (undefined) external _syslog$DARWIN_EXTSN (from libSystem)
                 (undefined) external _task_get_special_port (from libSystem)
                 (undefined) external _unlink (from libSystem)
000000018f922bc4 (__TEXT,__text) external _wsCFDateToISO8601String
000000018f922c64 (__TEXT,__text) external _wsCreateDateFromISO8601
