00007ff808c73324 (__TEXT,__gcc_except_tab) non-external GCC_except_table0
00007ff808c732e4 (__TEXT,__gcc_except_tab) non-external GCC_except_table10
00007ff808c73310 (__TEXT,__gcc_except_tab) non-external GCC_except_table19
00007ff808c732fc (__TEXT,__gcc_except_tab) non-external GCC_except_table20
00007ff808c732d0 (__TEXT,__gcc_except_tab) non-external GCC_except_table25
00007ff808c379c8 (__TEXT,__text) non-external (was a private external) __ZN8CVBuffer20removeAllAttachmentsEv
00007ff808c373ba (__TEXT,__text) non-external (was a private external) __ZN8CVBuffer21setDefaultAttachmentsEPK14__CFDictionary
00007ff808c32290 (__TEXT,__text) non-external (was a private external) __ZN8CVBuffer4initEv
00007ff808c378ac (__TEXT,__text) non-external (was a private external) __ZN8CVBuffer8finalizeEv
00007ff808c53980 (__TEXT,__text) non-external (was a private external) __ZN8CVBufferC1EPKv
00007ff808c320e2 (__TEXT,__text) non-external (was a private external) __ZN8CVBufferC2EPKv
00007ff808c53aa0 (__TEXT,__text) non-external (was a private external) __ZN8CVBufferD0Ev
00007ff808c53a9a (__TEXT,__text) non-external (was a private external) __ZN8CVBufferD1Ev
00007ff808c61524 (__TEXT,__text) non-external (was a private external) __ZN8CVHWTime16processTimeStampEjy
00007ff808c614b4 (__TEXT,__text) non-external (was a private external) __ZN8CVHWTime21processFirstTimeStampEjy
00007ff808c2086a (__TEXT,__text) non-external (was a private external) __ZN8CVHWTime5resetEv
00007ff808c213be (__TEXT,__text) non-external (was a private external) __ZN8CVHWTime6updateEdPbS0_
00007ff808c20846 (__TEXT,__text) non-external (was a private external) __ZN8CVHWTimeC1EP13CVDisplayLink
00007ff808c61490 (__TEXT,__text) non-external (was a private external) __ZN8CVHWTimeC2EP13CVDisplayLink
00007ff808c53fa6 (__TEXT,__text) non-external (was a private external) __ZN8CVObject20copyDebugDescriptionEv
00007ff808c20356 (__TEXT,__text) non-external (was a private external) __ZN8CVObject5allocEmPK13__CFAllocatormm
00007ff808c32364 (__TEXT,__text) non-external (was a private external) __ZN8CVObject6retainEv
00007ff808c37894 (__TEXT,__text) non-external (was a private external) __ZN8CVObject7releaseEv
00007ff808c22326 (__TEXT,__text) non-external (was a private external) __ZN8CVObject7typeRefEv
00007ff808c37904 (__TEXT,__text) non-external (was a private external) __ZN8CVObject8finalizeEv
00007ff808c53f92 (__TEXT,__text) non-external (was a private external) __ZN8CVObjectC1EPKv
00007ff808c203ce (__TEXT,__text) non-external (was a private external) __ZN8CVObjectC2EPKv
00007ff808c54280 (__TEXT,__text) non-external (was a private external) __ZN8CVObjectD0Ev
00007ff808c5427a (__TEXT,__text) non-external (was a private external) __ZN8CVObjectD1Ev
00007ff808c53f5a (__TEXT,__text) non-external (was a private external) __ZN8CVObjectdlEPv
00007ff808c53f50 (__TEXT,__text) non-external (was a private external) __ZN8CVObjectnwEmPv
00007ff808c21d16 (__TEXT,__text) non-external (was a private external) __ZNK7CVXTime13translateTimeEPK11CVTimeStampPS0_
00007ff808c2178e (__TEXT,__text) non-external (was a private external) __ZNK7CVXTime14getCurrentTimeEP11CVTimeStamp
00007ff808c5b67c (__TEXT,__text) non-external (was a private external) __ZNK7CVXTime16getActualVBLRateEv
00007ff8423aa750 (__DATA,__const) non-external (was a private external) __ZTI11CVBunchPair
00007ff8423ab3a0 (__DATA,__const) non-external (was a private external) __ZTI12CVBufferPool
00007ff8423a8b28 (__DATA,__const) non-external (was a private external) __ZTI12CVDataBuffer
00007ff8423a91b0 (__DATA,__const) non-external (was a private external) __ZTI13CVDisplayLink
00007ff8423ab2a8 (__DATA,__const) non-external (was a private external) __ZTI13CVImageBuffer
00007ff8423aacf0 (__DATA,__const) non-external (was a private external) __ZTI13CVPixelBuffer
00007ff8423a8ed0 (__DATA,__const) non-external (was a private external) __ZTI14CVImageBacking
00007ff8423aa478 (__DATA,__const) non-external (was a private external) __ZTI14CVMetalTexture
00007ff8423a8d98 (__DATA,__const) non-external (was a private external) __ZTI14CVOpenGLBuffer
00007ff8423a9a70 (__DATA,__const) non-external (was a private external) __ZTI15CVBufferBacking
00007ff8423a9e10 (__DATA,__const) non-external (was a private external) __ZTI15CVCGDisplayLink
00007ff8423ab318 (__DATA,__const) non-external (was a private external) __ZTI15CVOpenGLContext
00007ff8423a9010 (__DATA,__const) non-external (was a private external) __ZTI15CVOpenGLTexture
00007ff8423a8960 (__DATA,__const) non-external (was a private external) __ZTI16CVDataBufferPool
00007ff8423aafd0 (__DATA,__const) non-external (was a private external) __ZTI16CVTextureBacking
00007ff8423a8c68 (__DATA,__const) non-external (was a private external) __ZTI17CVPixelBufferPool
00007ff8423aae28 (__DATA,__const) non-external (was a private external) __ZTI18CVLockingBunchPair
00007ff8423aa340 (__DATA,__const) non-external (was a private external) __ZTI18CVOpenGLBufferPool
00007ff8423a8a50 (__DATA,__const) non-external (was a private external) __ZTI19CVDataBufferBacking
00007ff8423ab690 (__DATA,__const) non-external (was a private external) __ZTI19CVLocklessBunchPair
00007ff8423aa998 (__DATA,__const) non-external (was a private external) __ZTI19CVMetalTextureCache
00007ff8423aa0f0 (__DATA,__const) non-external (was a private external) __ZTI20CVOpenGLTextureCache
00007ff8423a9ce0 (__DATA,__const) non-external (was a private external) __ZTI20CVPixelBufferBacking
00007ff8423aa298 (__DATA,__const) non-external (was a private external) __ZTI21CVMetalTextureBacking
00007ff8423aa5e0 (__DATA,__const) non-external (was a private external) __ZTI21CVOpenGLBufferBacking
00007ff8423ab180 (__DATA,__const) non-external (was a private external) __ZTI27CVPixelBufferTextureBacking
00007ff8423aa040 (__DATA,__const) non-external (was a private external) __ZTI28CVOpenGLBufferTextureBacking
00007ff8423ab558 (__DATA,__const) non-external (was a private external) __ZTI32CVPixelBufferMetalTextureBacking
00007ff8423aa820 (__DATA,__const) non-external (was a private external) __ZTI8CVBuffer
00007ff8423aa8f8 (__DATA,__const) non-external (was a private external) __ZTI8CVObject
00007ff808c728b0 (__TEXT,__const) non-external (was a private external) __ZTS11CVBunchPair
00007ff808c7327a (__TEXT,__const) non-external (was a private external) __ZTS12CVBufferPool
00007ff808c71b61 (__TEXT,__const) non-external (was a private external) __ZTS12CVDataBuffer
00007ff808c71fcc (__TEXT,__const) non-external (was a private external) __ZTS13CVDisplayLink
00007ff808c7324e (__TEXT,__const) non-external (was a private external) __ZTS13CVImageBuffer
00007ff808c72f90 (__TEXT,__const) non-external (was a private external) __ZTS13CVPixelBuffer
00007ff808c71b95 (__TEXT,__const) non-external (was a private external) __ZTS14CVImageBacking
00007ff808c72114 (__TEXT,__const) non-external (was a private external) __ZTS14CVMetalTexture
00007ff808c71b84 (__TEXT,__const) non-external (was a private external) __ZTS14CVOpenGLBuffer
00007ff808c72000 (__TEXT,__const) non-external (was a private external) __ZTS15CVBufferBacking
00007ff808c72080 (__TEXT,__const) non-external (was a private external) __ZTS15CVCGDisplayLink
00007ff808c73268 (__TEXT,__const) non-external (was a private external) __ZTS15CVOpenGLContext
00007ff808c71c54 (__TEXT,__const) non-external (was a private external) __ZTS15CVOpenGLTexture
00007ff808c71b38 (__TEXT,__const) non-external (was a private external) __ZTS16CVDataBufferPool
00007ff808c731f8 (__TEXT,__const) non-external (was a private external) __ZTS16CVTextureBacking
00007ff808c71b70 (__TEXT,__const) non-external (was a private external) __ZTS17CVPixelBufferPool
00007ff808c731b0 (__TEXT,__const) non-external (was a private external) __ZTS18CVLockingBunchPair
00007ff808c720ff (__TEXT,__const) non-external (was a private external) __ZTS18CVOpenGLBufferPool
00007ff808c71b4b (__TEXT,__const) non-external (was a private external) __ZTS19CVDataBufferBacking
00007ff808c732b7 (__TEXT,__const) non-external (was a private external) __ZTS19CVLocklessBunchPair
00007ff808c72bea (__TEXT,__const) non-external (was a private external) __ZTS19CVMetalTextureCache
00007ff808c720d0 (__TEXT,__const) non-external (was a private external) __ZTS20CVOpenGLTextureCache
00007ff808c72058 (__TEXT,__const) non-external (was a private external) __ZTS20CVPixelBufferBacking
00007ff808c720e7 (__TEXT,__const) non-external (was a private external) __ZTS21CVMetalTextureBacking
00007ff808c72125 (__TEXT,__const) non-external (was a private external) __ZTS21CVOpenGLBufferBacking
00007ff808c73230 (__TEXT,__const) non-external (was a private external) __ZTS27CVPixelBufferTextureBacking
00007ff808c72092 (__TEXT,__const) non-external (was a private external) __ZTS28CVOpenGLBufferTextureBacking
00007ff808c73294 (__TEXT,__const) non-external (was a private external) __ZTS32CVPixelBufferMetalTextureBacking
00007ff808c728be (__TEXT,__const) non-external (was a private external) __ZTS8CVBuffer
00007ff808c72be0 (__TEXT,__const) non-external (was a private external) __ZTS8CVObject
00007ff8423aa638 (__DATA,__const) non-external (was a private external) __ZTV11CVBunchPair
00007ff8423ab330 (__DATA,__const) non-external (was a private external) __ZTV12CVBufferPool
00007ff8423a8a68 (__DATA,__const) non-external (was a private external) __ZTV12CVDataBuffer
00007ff8423a90b0 (__DATA,__const) non-external (was a private external) __ZTV13CVDisplayLink
00007ff8423ab198 (__DATA,__const) non-external (was a private external) __ZTV13CVImageBuffer
00007ff8423aa9b0 (__DATA,__const) non-external (was a private external) __ZTV13CVPixelBuffer
00007ff8423a8db0 (__DATA,__const) non-external (was a private external) __ZTV14CVImageBacking
00007ff8423aa358 (__DATA,__const) non-external (was a private external) __ZTV14CVMetalTexture
00007ff8423a8c80 (__DATA,__const) non-external (was a private external) __ZTV14CVOpenGLBuffer
00007ff8423a99b8 (__DATA,__const) non-external (was a private external) __ZTV15CVBufferBacking
00007ff8423a9cf8 (__DATA,__const) non-external (was a private external) __ZTV15CVCGDisplayLink
00007ff8423ab2c0 (__DATA,__const) non-external (was a private external) __ZTV15CVOpenGLContext
00007ff8423a8ee8 (__DATA,__const) non-external (was a private external) __ZTV15CVOpenGLTexture
00007ff8423a8880 (__DATA,__const) non-external (was a private external) __ZTV16CVDataBufferPool
00007ff8423aae40 (__DATA,__const) non-external (was a private external) __ZTV16CVTextureBacking
00007ff8423a8b40 (__DATA,__const) non-external (was a private external) __ZTV17CVPixelBufferPool
00007ff8423aad08 (__DATA,__const) non-external (was a private external) __ZTV18CVLockingBunchPair
00007ff8423aa2b0 (__DATA,__const) non-external (was a private external) __ZTV18CVOpenGLBufferPool
00007ff8423a8978 (__DATA,__const) non-external (was a private external) __ZTV19CVDataBufferBacking
00007ff8423ab570 (__DATA,__const) non-external (was a private external) __ZTV19CVLocklessBunchPair
00007ff8423aa908 (__DATA,__const) non-external (was a private external) __ZTV19CVMetalTextureCache
00007ff8423aa058 (__DATA,__const) non-external (was a private external) __ZTV20CVOpenGLTextureCache
00007ff8423a9ad8 (__DATA,__const) non-external (was a private external) __ZTV20CVPixelBufferBacking
00007ff8423aa108 (__DATA,__const) non-external (was a private external) __ZTV21CVMetalTextureBacking
00007ff8423aa490 (__DATA,__const) non-external (was a private external) __ZTV21CVOpenGLBufferBacking
00007ff8423aafe8 (__DATA,__const) non-external (was a private external) __ZTV27CVPixelBufferTextureBacking
00007ff8423a9ea8 (__DATA,__const) non-external (was a private external) __ZTV28CVOpenGLBufferTextureBacking
00007ff8423ab3c0 (__DATA,__const) non-external (was a private external) __ZTV32CVPixelBufferMetalTextureBacking
00007ff8423aa768 (__DATA,__const) non-external (was a private external) __ZTV8CVBuffer
00007ff8423aa8b0 (__DATA,__const) non-external (was a private external) __ZTV8CVObject
                 (undefined) external __ZTVN10__cxxabiv117__class_type_infoE (from libc++)
                 (undefined) external __ZTVN10__cxxabiv120__si_class_type_infoE (from libc++)
00007ff8423ae70c (__DATA,__data) non-external __ZZ12CVTracePoolsiE11sTraceLevel
00007ff8423af0b9 (__DATA,__bss) non-external __ZZ12CVTracePoolsiE11sTracePools
00007ff8423af0b8 (__DATA,__bss) non-external __ZZ12CVTracePoolsiE9sDidCheck
00007ff8423af1e8 (__DATA,__bss) non-external __ZZ17CVObjectGetTypeIDE4once
00007ff8423af228 (__DATA,__bss) non-external __ZZ19CVPixelBufferCreateE11ktrace_seed
00007ff8423af008 (__DATA,__bss) non-external __ZZ21CVDataBufferGetTypeIDE4once
00007ff8423ae400 (__DATA,__data) non-external __ZZ22CVDisplayLinkGetTypeIDE4once
00007ff8423ae418 (__DATA,__data) non-external __ZZ22CVPixelBufferGetTypeIDE4once
00007ff8423af168 (__DATA,__bss) non-external __ZZ23CVMetalTextureGetTypeIDE4once
00007ff8423af088 (__DATA,__bss) non-external __ZZ23CVOpenGLBufferGetTypeIDE4once
00007ff8423af098 (__DATA,__bss) non-external __ZZ24CVOpenGLTextureGetTypeIDE4once
00007ff808c71eb0 (__TEXT,__const) non-external __ZZ24ConvertFromEncodingRangeE10mapVideo10
00007ff808c71e20 (__TEXT,__const) non-external __ZZ24ConvertFromEncodingRangeE8mapFull8
00007ff808c71e80 (__TEXT,__const) non-external __ZZ24ConvertFromEncodingRangeE9mapFull10
00007ff808c71e50 (__TEXT,__const) non-external __ZZ24ConvertFromEncodingRangeE9mapVideo8
00007ff808c71ee0 (__TEXT,__const) non-external __ZZ24ConvertFromEncodingRangeE9mapWide10
00007ff8423aeff8 (__DATA,__bss) non-external __ZZ25CVDataBufferPoolGetTypeIDE4once
00007ff808c71f30 (__TEXT,__const) non-external __ZZ25CalculateRGBToYCbCrMatrixE13chromaFactors
00007ff8423af050 (__DATA,__bss) non-external __ZZ26CVPixelBufferPoolGetTypeIDE4once
00007ff8423af240 (__DATA,__bss) non-external __ZZ27CVLockingBunchPairGetTypeIDvE4once
00007ff8423af158 (__DATA,__bss) non-external __ZZ27CVOpenGLBufferPoolGetTypeIDE4once
00007ff8423af270 (__DATA,__bss) non-external __ZZ28CVLocklessBunchPairGetTypeIDvE4once
00007ff8423af200 (__DATA,__bss) non-external __ZZ28CVMetalTextureCacheGetTypeIDE4once
00007ff8423af148 (__DATA,__bss) non-external __ZZ29CVOpenGLTextureCacheGetTypeIDE4once
00007ff8423af0c0 (__DATA,__bss) non-external __ZZ29CVPixelBufferBackingGetTypeIDvE4once
00007ff8423af1b9 (__DATA,__bss) non-external __ZZ44CVImageBufferCreateColorSpaceFromAttachmentsE18sForceColorSyncOff
00007ff8423aed6b (__DATA,__data) non-external __ZZ44CVImageBufferCreateColorSpaceFromAttachmentsE21sUseCGConstColorSpace
00007ff8423af1b8 (__DATA,__bss) non-external __ZZ44CVImageBufferCreateColorSpaceFromAttachmentsE9sDidCheck
00007ff8423af250 (__DATA,__bss) non-external __ZZ52CVOpenGLTextureCache_IOSurfaceNotInNativePixelFormatE11didComplain
00007ff8423af264 (__DATA,__bss) non-external __ZZL13tracePBuffersvE12sEnableTrace
00007ff8423af263 (__DATA,__bss) non-external __ZZL13tracePBuffersvE9sDidCheck
00007ff8423aef80 (__DATA,__data) non-external __ZZL16CVYUVUploadDebugvE3ret
00007ff8423af192 (__DATA,__bss) non-external __ZZL18disableCompressionvE6result
00007ff8423af193 (__DATA,__bss) non-external __ZZL18disableCompressionvE8didCheck
00007ff8423af262 (__DATA,__bss) non-external __ZZL18pbufferModeDestroyvE11sEnableMode
00007ff8423af261 (__DATA,__bss) non-external __ZZL18pbufferModeDestroyvE9sDidCheck
00007ff8423af259 (__DATA,__bss) non-external __ZZL19offscreenRenderModevE11sEnableMode
00007ff8423af258 (__DATA,__bss) non-external __ZZL19offscreenRenderModevE9sDidCheck
00007ff8423af25b (__DATA,__bss) non-external __ZZL19pbufferModePreservevE11sEnableMode
00007ff8423af25a (__DATA,__bss) non-external __ZZL19pbufferModePreservevE9sDidCheck
00007ff8423af120 (__DATA,__bss) non-external __ZZL21load_SkyLight_symbolsvE21skyLightSymbolsLoaded
00007ff8423af118 (__DATA,__bss) non-external __ZZL21load_SkyLight_symbolsvE4once
00007ff8423af1a0 (__DATA,__bss) non-external __ZZL22areAGXFormatsSupportedvE6result
00007ff8423af1a1 (__DATA,__bss) non-external __ZZL22areAGXFormatsSupportedvE8didCheck
00007ff8423af190 (__DATA,__bss) non-external __ZZL23areHTPCFormatsSupportedvE6result
00007ff8423af191 (__DATA,__bss) non-external __ZZL23areHTPCFormatsSupportedvE8didCheck
00007ff8423af179 (__DATA,__bss) non-external __ZZL23reportResolutionFailurePK9__CFArrayPKcE21sVerboseCompatibility
00007ff8423af178 (__DATA,__bss) non-external __ZZL23reportResolutionFailurePK9__CFArrayPKcE9sDidCheck
00007ff8423af1a6 (__DATA,__bss) non-external __ZZL25arePackedFormatsSupportedvE6result
00007ff8423af1a7 (__DATA,__bss) non-external __ZZL25arePackedFormatsSupportedvE8didCheck
00007ff808c7217a (__TEXT,__const) non-external __ZZL26_pixelFormatDictionaryInitvE11kBlack_2vuf
00007ff808c72176 (__TEXT,__const) non-external __ZZL26_pixelFormatDictionaryInitvE11kBlack_2vuy
00007ff808c721f5 (__TEXT,__const) non-external __ZZL26_pixelFormatDictionaryInitvE11kBlack_l10r
00007ff808c72187 (__TEXT,__const) non-external __ZZL26_pixelFormatDictionaryInitvE11kBlack_r408
00007ff808c721d0 (__TEXT,__const) non-external __ZZL26_pixelFormatDictionaryInitvE11kBlack_r4fl
00007ff808c721b0 (__TEXT,__const) non-external __ZZL26_pixelFormatDictionaryInitvE11kBlack_v210
00007ff808c7219e (__TEXT,__const) non-external __ZZL26_pixelFormatDictionaryInitvE11kBlack_v216
00007ff808c7219b (__TEXT,__const) non-external __ZZL26_pixelFormatDictionaryInitvE11kBlack_v308
00007ff808c7218b (__TEXT,__const) non-external __ZZL26_pixelFormatDictionaryInitvE11kBlack_v408
00007ff808c721c0 (__TEXT,__const) non-external __ZZL26_pixelFormatDictionaryInitvE11kBlack_v410
00007ff808c72250 (__TEXT,__const) non-external __ZZL26_pixelFormatDictionaryInitvE11kBlack_w30r
00007ff808c721f9 (__TEXT,__const) non-external __ZZL26_pixelFormatDictionaryInitvE11kBlack_w40a
00007ff808c72260 (__TEXT,__const) non-external __ZZL26_pixelFormatDictionaryInitvE11kBlack_x22p
00007ff808c72254 (__TEXT,__const) non-external __ZZL26_pixelFormatDictionaryInitvE11kBlack_x44p
