0000000180110460 (__TEXT,__text) non-external K256
00000001800d98fc (__TEXT,__text) non-external ___Block_byref_object_copy_.131
00000001800be5f4 (__TEXT,__text) non-external ___Block_byref_object_copy_.167
00000001800ace54 (__TEXT,__text) non-external ___Block_byref_object_copy_.19
00000001800ace6c (__TEXT,__text) non-external ___Block_byref_object_copy_.21
00000001800acecc (__TEXT,__text) non-external ___Block_byref_object_copy_.23
00000001800ad134 (__TEXT,__text) non-external ___Block_byref_object_copy_.25
00000001800c0c1c (__TEXT,__text) non-external ___Block_byref_object_copy_.25
00000001800ad194 (__TEXT,__text) non-external ___Block_byref_object_copy_.27
00000001800c0c7c (__TEXT,__text) non-external ___Block_byref_object_copy_.27
00000001800a5a00 (__TEXT,__text) non-external ___Block_byref_object_copy_.28
00000001800a5c78 (__TEXT,__text) non-external ___Block_byref_object_copy_.34
0000000180101b78 (__TEXT,__text) non-external ___Block_byref_object_copy_.369
0000000180102584 (__TEXT,__text) non-external ___Block_byref_object_copy_.374
00000001800adc8c (__TEXT,__text) non-external ___Block_byref_object_copy_.56
00000001800e3db8 (__TEXT,__text) non-external ___Block_byref_object_copy_.56
00000001800c1c58 (__TEXT,__text) non-external ___Block_byref_object_copy_.61
00000001800aeab4 (__TEXT,__text) non-external ___Block_byref_object_copy_.64
00000001800c1e14 (__TEXT,__text) non-external ___Block_byref_object_copy_.67
00000001800aeec4 (__TEXT,__text) non-external ___Block_byref_object_copy_.68
00000001800c65a0 (__TEXT,__text) non-external ___Block_byref_object_copy_.72
00000001800e2044 (__TEXT,__text) non-external ___Block_byref_object_copy_.8
00000001800c71d8 (__TEXT,__text) non-external ___Block_byref_object_copy_.89
00000001800b16c4 (__TEXT,__text) non-external ___Block_byref_object_copy_.91
00000001800c7234 (__TEXT,__text) non-external ___Block_byref_object_copy_.91
00000001800a3f98 (__TEXT,__text) non-external ___Block_byref_object_dispose_
00000001800a8aac (__TEXT,__text) non-external ___Block_byref_object_dispose_
00000001800aae84 (__TEXT,__text) non-external ___Block_byref_object_dispose_
00000001800ac418 (__TEXT,__text) non-external ___Block_byref_object_dispose_
00000001800b5860 (__TEXT,__text) non-external ___Block_byref_object_dispose_
00000001800ba574 (__TEXT,__text) non-external ___Block_byref_object_dispose_
00000001800bfac4 (__TEXT,__text) non-external ___Block_byref_object_dispose_
00000001800c5c38 (__TEXT,__text) non-external ___Block_byref_object_dispose_
00000001800c8fc8 (__TEXT,__text) non-external ___Block_byref_object_dispose_
00000001800d9074 (__TEXT,__text) non-external ___Block_byref_object_dispose_
00000001800e0584 (__TEXT,__text) non-external ___Block_byref_object_dispose_
00000001800e5e98 (__TEXT,__text) non-external ___Block_byref_object_dispose_
00000001800eeab8 (__TEXT,__text) non-external ___Block_byref_object_dispose_
00000001800f0740 (__TEXT,__text) non-external ___Block_byref_object_dispose_
00000001800f9b78 (__TEXT,__text) non-external ___Block_byref_object_dispose_
00000001800ffc94 (__TEXT,__text) non-external ___Block_byref_object_dispose_
00000001800bc834 (__TEXT,__text) non-external ___Block_byref_object_dispose_.109
00000001800a5158 (__TEXT,__text) non-external ___Block_byref_object_dispose_.11
00000001800d9910 (__TEXT,__text) non-external ___Block_byref_object_dispose_.132
00000001800be600 (__TEXT,__text) non-external ___Block_byref_object_dispose_.168
00000001800ace68 (__TEXT,__text) non-external ___Block_byref_object_dispose_.20
00000001800acea4 (__TEXT,__text) non-external ___Block_byref_object_dispose_.22
00000001800aced8 (__TEXT,__text) non-external ___Block_byref_object_dispose_.24
00000001800ad16c (__TEXT,__text) non-external ___Block_byref_object_dispose_.26
00000001800c0c54 (__TEXT,__text) non-external ___Block_byref_object_dispose_.26
00000001800ad1cc (__TEXT,__text) non-external ___Block_byref_object_dispose_.28
00000001800c0cb4 (__TEXT,__text) non-external ___Block_byref_object_dispose_.28
00000001800a5a38 (__TEXT,__text) non-external ___Block_byref_object_dispose_.29
00000001800a5c8c (__TEXT,__text) non-external ___Block_byref_object_dispose_.35
0000000180101b84 (__TEXT,__text) non-external ___Block_byref_object_dispose_.370
0000000180102598 (__TEXT,__text) non-external ___Block_byref_object_dispose_.375
00000001800adcc4 (__TEXT,__text) non-external ___Block_byref_object_dispose_.57
00000001800e3dcc (__TEXT,__text) non-external ___Block_byref_object_dispose_.57
00000001800c1c7c (__TEXT,__text) non-external ___Block_byref_object_dispose_.62
00000001800aeaec (__TEXT,__text) non-external ___Block_byref_object_dispose_.65
00000001800c1e28 (__TEXT,__text) non-external ___Block_byref_object_dispose_.68
00000001800aeed8 (__TEXT,__text) non-external ___Block_byref_object_dispose_.69
00000001800c6608 (__TEXT,__text) non-external ___Block_byref_object_dispose_.73
00000001800e2058 (__TEXT,__text) non-external ___Block_byref_object_dispose_.9
00000001800c71ec (__TEXT,__text) non-external ___Block_byref_object_dispose_.90
00000001800b16d8 (__TEXT,__text) non-external ___Block_byref_object_dispose_.92
00000001800c726c (__TEXT,__text) non-external ___Block_byref_object_dispose_.92
00000001800f0a8c (__TEXT,__text) non-external ____ZN12objc_visitor7Visitor12forEachClassEU13block_pointerFvRKNS_5ClassERbE_block_invoke
00000001800f0b10 (__TEXT,__text) non-external ____ZN12objc_visitor7Visitor24forEachClassAndMetaClassEU13block_pointerFvRKNS_5ClassERbE_block_invoke
00000001800f4630 (__TEXT,__text) non-external ____ZN5dyld39MachOFile15compatibleSliceER11DiagnosticsPKvmPKcNS_8PlatformEbRKNS_11GradedArchsE_block_invoke
00000001800f733c (__TEXT,__text) non-external ____ZN5dyld3L12getArchNamesERKNS_11GradedArchsEbPc_block_invoke
00000001800d40c0 (__TEXT,__text) non-external ____ZN5dyld3L20mapSplitCachePrivateERKNS_18SharedCacheOptionsEPNS_19SharedCacheLoadInfoE_block_invoke
00000001800d40f4 (__TEXT,__text) non-external ____ZN5dyld3L20mapSplitCachePrivateERKNS_18SharedCacheOptionsEPNS_19SharedCacheLoadInfoE_block_invoke_2
00000001800d4758 (__TEXT,__text) non-external ____ZN5dyld3L26verboseSharedCacheMappingsEPK15DyldSharedCache_block_invoke
00000001800e074c (__TEXT,__text) non-external ____ZN5dyld412ObjCClassOpt5writeERKN4objc11PerfectHashERKN5dyld35ArrayINS5_3MapIPKcNS_6Loader10BindTargetENS5_11HashCStringENS5_12EqualCStringEE5NodeTEEERKNS5_8MultiMapIS9_SB_NS5_16HashCStringMultiENS5_17EqualCStringMultiEEEjj_block_invoke
0000000180117974 (__TEXT,__text) non-external ____ZN5dyld412ObjCClassOpt5writeERKN4objc11PerfectHashERKN5dyld35ArrayINS5_3MapIPKcNS_6Loader10BindTargetENS5_11HashCStringENS5_12EqualCStringEE5NodeTEEERKNS5_8MultiMapIS9_SB_NS5_16HashCStringMultiENS5_17EqualCStringMultiEEEjj_block_invoke.cold.1
00000001801179a0 (__TEXT,__text) non-external ____ZN5dyld412ObjCClassOpt5writeERKN4objc11PerfectHashERKN5dyld35ArrayINS5_3MapIPKcNS_6Loader10BindTargetENS5_11HashCStringENS5_12EqualCStringEE5NodeTEEERKNS5_8MultiMapIS9_SB_NS5_16HashCStringMultiENS5_17EqualCStringMultiEEEjj_block_invoke.cold.2
00000001801179c8 (__TEXT,__text) non-external ____ZN5dyld412ObjCClassOpt5writeERKN4objc11PerfectHashERKN5dyld35ArrayINS5_3MapIPKcNS_6Loader10BindTargetENS5_11HashCStringENS5_12EqualCStringEE5NodeTEEERKNS5_8MultiMapIS9_SB_NS5_16HashCStringMultiENS5_17EqualCStringMultiEEEjj_block_invoke.cold.3
00000001801179f0 (__TEXT,__text) non-external ____ZN5dyld412ObjCClassOpt5writeERKN4objc11PerfectHashERKN5dyld35ArrayINS5_3MapIPKcNS_6Loader10BindTargetENS5_11HashCStringENS5_12EqualCStringEE5NodeTEEERKNS5_8MultiMapIS9_SB_NS5_16HashCStringMultiENS5_17EqualCStringMultiEEEjj_block_invoke.cold.4
0000000180117a1c (__TEXT,__text) non-external ____ZN5dyld412ObjCClassOpt5writeERKN4objc11PerfectHashERKN5dyld35ArrayINS5_3MapIPKcNS_6Loader10BindTargetENS5_11HashCStringENS5_12EqualCStringEE5NodeTEEERKNS5_8MultiMapIS9_SB_NS5_16HashCStringMultiENS5_17EqualCStringMultiEEEjj_block_invoke.cold.5
00000001800e205c (__TEXT,__text) non-external ____ZN5dyld412PrebuiltObjC32forEachSelectorReferenceToUniqueERNS_12RuntimeStateEPKNS_6LoaderEyRKNS_14ObjCBinaryInfoEU13block_pointerFvyyPKcE_block_invoke
00000001800e20ac (__TEXT,__text) non-external ____ZN5dyld412PrebuiltObjC32forEachSelectorReferenceToUniqueERNS_12RuntimeStateEPKNS_6LoaderEyRKNS_14ObjCBinaryInfoEU13block_pointerFvyyPKcE_block_invoke.13
00000001800e2174 (__TEXT,__text) non-external ____ZN5dyld412PrebuiltObjC32forEachSelectorReferenceToUniqueERNS_12RuntimeStateEPKNS_6LoaderEyRKNS_14ObjCBinaryInfoEU13block_pointerFvyyPKcE_block_invoke.16
00000001800e2210 (__TEXT,__text) non-external ____ZN5dyld412PrebuiltObjC32forEachSelectorReferenceToUniqueERNS_12RuntimeStateEPKNS_6LoaderEyRKNS_14ObjCBinaryInfoEU13block_pointerFvyyPKcE_block_invoke.20
00000001800e2268 (__TEXT,__text) non-external ____ZN5dyld412PrebuiltObjC32forEachSelectorReferenceToUniqueERNS_12RuntimeStateEPKNS_6LoaderEyRKNS_14ObjCBinaryInfoEU13block_pointerFvyyPKcE_block_invoke.25
00000001800e22ec (__TEXT,__text) non-external ____ZN5dyld412PrebuiltObjC32forEachSelectorReferenceToUniqueERNS_12RuntimeStateEPKNS_6LoaderEyRKNS_14ObjCBinaryInfoEU13block_pointerFvyyPKcE_block_invoke.29
00000001800e3458 (__TEXT,__text) non-external ____ZN5dyld412PrebuiltObjC4makeER11DiagnosticsRNS_12RuntimeStateE_block_invoke
00000001800b052c (__TEXT,__text) non-external ____ZN5dyld412RuntimeState10notifyLoadERKNSt3__14spanIPKNS_6LoaderELm18446744073709551615EEE_block_invoke
00000001800b00e8 (__TEXT,__text) non-external ____ZN5dyld412RuntimeState12notifyDtraceERKNSt3__14spanIPKNS_6LoaderELm18446744073709551615EEE_block_invoke
00000001800b08c8 (__TEXT,__text) non-external ____ZN5dyld412RuntimeState12notifyUnloadERKNSt3__14spanIPKNS_6LoaderELm18446744073709551615EEE_block_invoke
00000001800ab88c (__TEXT,__text) non-external ____ZN5dyld412RuntimeState13setMainLoaderEPKNS_6LoaderE_block_invoke
00000001800ac440 (__TEXT,__text) non-external ____ZN5dyld412RuntimeState15PermanentRanges4makeERS0_RKN5dyld35ArrayIPKNS_6LoaderEEE_block_invoke
00000001800b1ca0 (__TEXT,__text) non-external ____ZN5dyld412RuntimeState16_finalizeListTLVEPv_block_invoke
00000001800b1d98 (__TEXT,__text) non-external ____ZN5dyld412RuntimeState16_finalizeListTLVEPv_block_invoke_2
00000001800b19d8 (__TEXT,__text) non-external ____ZN5dyld412RuntimeState16_instantiateTLVsEm_block_invoke
00000001800b0dbc (__TEXT,__text) non-external ____ZN5dyld412RuntimeState16setObjCNotifiersEPFvjPKPKcPKPK11mach_headerEPFvS2_S7_ESD_PFvS7_PvS7_PKvEPFvjPK29_dyld_objc_notify_mapped_infoE_block_invoke
0000000180114e4c (__TEXT,__text) non-external ____ZN5dyld412RuntimeState16setObjCNotifiersEPFvjPKPKcPKPK11mach_headerEPFvS2_S7_ESD_PFvS7_PvS7_PKvEPFvjPK29_dyld_objc_notify_mapped_infoE_block_invoke.cold.1
0000000180114e74 (__TEXT,__text) non-external ____ZN5dyld412RuntimeState16setObjCNotifiersEPFvjPKPKcPKPK11mach_headerEPFvS2_S7_ESD_PFvS7_PvS7_PKvEPFvjPK29_dyld_objc_notify_mapped_infoE_block_invoke.cold.2
0000000180114e9c (__TEXT,__text) non-external ____ZN5dyld412RuntimeState16setObjCNotifiersEPFvjPKPKcPKPK11mach_headerEPFvS2_S7_ESD_PFvS7_PvS7_PKvEPFvjPK29_dyld_objc_notify_mapped_infoE_block_invoke.cold.3
0000000180114ec4 (__TEXT,__text) non-external ____ZN5dyld412RuntimeState16setObjCNotifiersEPFvjPKPKcPKPK11mach_headerEPFvS2_S7_ESD_PFvS7_PvS7_PKvEPFvjPK29_dyld_objc_notify_mapped_infoE_block_invoke.cold.4
0000000180114eec (__TEXT,__text) non-external ____ZN5dyld412RuntimeState16setObjCNotifiersEPFvjPKPKcPKPK11mach_headerEPFvS2_S7_ESD_PFvS7_PvS7_PKvEPFvjPK29_dyld_objc_notify_mapped_infoE_block_invoke.cold.5
0000000180114f14 (__TEXT,__text) non-external ____ZN5dyld412RuntimeState16setObjCNotifiersEPFvjPKPKcPKPK11mach_headerEPFvS2_S7_ESD_PFvS7_PvS7_PKvEPFvjPK29_dyld_objc_notify_mapped_infoE_block_invoke.cold.6
00000001800aeedc (__TEXT,__text) non-external ____ZN5dyld412RuntimeState19garbageCollectInnerEv_block_invoke
00000001800adcec (__TEXT,__text) non-external ____ZN5dyld412RuntimeState22buildInterposingTablesEv_block_invoke
00000001800adee0 (__TEXT,__text) non-external ____ZN5dyld412RuntimeState22buildInterposingTablesEv_block_invoke.60
00000001800acee0 (__TEXT,__text) non-external ____ZN5dyld412RuntimeState23appendInterposingTuplesEPKNS_6LoaderEPKhj_block_invoke
00000001800ad1f4 (__TEXT,__text) non-external ____ZN5dyld412RuntimeState23appendInterposingTuplesEPKNS_6LoaderEPKhj_block_invoke.29
0000000180114b00 (__TEXT,__text) non-external ____ZN5dyld412RuntimeState23appendInterposingTuplesEPKNS_6LoaderEPKhj_block_invoke.29.cold.1
00000001800ad5bc (__TEXT,__text) non-external ____ZN5dyld412RuntimeState23appendInterposingTuplesEPKNS_6LoaderEPKhj_block_invoke.33
0000000180114b7c (__TEXT,__text) non-external ____ZN5dyld412RuntimeState23appendInterposingTuplesEPKNS_6LoaderEPKhj_block_invoke.33.cold.1
0000000180114ba4 (__TEXT,__text) non-external ____ZN5dyld412RuntimeState23appendInterposingTuplesEPKNS_6LoaderEPKhj_block_invoke.33.cold.2
0000000180114bcc (__TEXT,__text) non-external ____ZN5dyld412RuntimeState23appendInterposingTuplesEPKNS_6LoaderEPKhj_block_invoke.33.cold.3
0000000180114bf4 (__TEXT,__text) non-external ____ZN5dyld412RuntimeState23appendInterposingTuplesEPKNS_6LoaderEPKhj_block_invoke.33.cold.4
0000000180114c1c (__TEXT,__text) non-external ____ZN5dyld412RuntimeState23appendInterposingTuplesEPKNS_6LoaderEPKhj_block_invoke.33.cold.5
0000000180114c44 (__TEXT,__text) non-external ____ZN5dyld412RuntimeState23appendInterposingTuplesEPKNS_6LoaderEPKhj_block_invoke.33.cold.6
00000001800ad804 (__TEXT,__text) non-external ____ZN5dyld412RuntimeState23appendInterposingTuplesEPKNS_6LoaderEPKhj_block_invoke.40
0000000180114c6c (__TEXT,__text) non-external ____ZN5dyld412RuntimeState23appendInterposingTuplesEPKNS_6LoaderEPKhj_block_invoke.40.cold.1
0000000180114c94 (__TEXT,__text) non-external ____ZN5dyld412RuntimeState23appendInterposingTuplesEPKNS_6LoaderEPKhj_block_invoke.40.cold.2
00000001800ad8a0 (__TEXT,__text) non-external ____ZN5dyld412RuntimeState23appendInterposingTuplesEPKNS_6LoaderEPKhj_block_invoke.45
0000000180114cbc (__TEXT,__text) non-external ____ZN5dyld412RuntimeState23appendInterposingTuplesEPKNS_6LoaderEPKhj_block_invoke.45.cold.1
0000000180114ce4 (__TEXT,__text) non-external ____ZN5dyld412RuntimeState23appendInterposingTuplesEPKNS_6LoaderEPKhj_block_invoke.45.cold.2
00000001800ad9d0 (__TEXT,__text) non-external ____ZN5dyld412RuntimeState23appendInterposingTuplesEPKNS_6LoaderEPKhj_block_invoke.50
00000001800b16dc (__TEXT,__text) non-external ____ZN5dyld412RuntimeState9setUpTLVsEPKN5dyld313MachOAnalyzerE_block_invoke
00000001800b1824 (__TEXT,__text) non-external ____ZN5dyld412RuntimeState9setUpTLVsEPKN5dyld313MachOAnalyzerE_block_invoke.98
00000001800b568c (__TEXT,__text) non-external ____ZN5dyld413PrebuiltSwift24findProtocolConformancesER11DiagnosticsRNS_12PrebuiltObjCERNS_12RuntimeStateE_block_invoke
00000001800b6990 (__TEXT,__text) non-external ____ZN5dyld413PrebuiltSwift24findProtocolConformancesER11DiagnosticsRNS_12PrebuiltObjCERNS_12RuntimeStateE_block_invoke.14
00000001800b5864 (__TEXT,__text) non-external ____ZN5dyld413PrebuiltSwift24findProtocolConformancesER11DiagnosticsRNS_12PrebuiltObjCERNS_12RuntimeStateE_block_invoke.6
00000001800b56f8 (__TEXT,__text) non-external ____ZN5dyld413PrebuiltSwift24findProtocolConformancesER11DiagnosticsRNS_12PrebuiltObjCERNS_12RuntimeStateE_block_invoke_2
00000001800b6620 (__TEXT,__text) non-external ____ZN5dyld413PrebuiltSwift24findProtocolConformancesER11DiagnosticsRNS_12PrebuiltObjCERNS_12RuntimeStateE_block_invoke_2.11
00000001800a98ac (__TEXT,__text) non-external ____ZN5dyld413ProcessConfig13PathOverrides21processVersionedPathsERKNS0_7ProcessERNS_15SyscallDelegateERKNS0_9DyldCacheEN5dyld38PlatformERKNSA_11GradedArchsERN3lsl9AllocatorE_block_invoke
00000001800a993c (__TEXT,__text) non-external ____ZN5dyld413ProcessConfig13PathOverrides21processVersionedPathsERKNS0_7ProcessERNS_15SyscallDelegateERKNS0_9DyldCacheEN5dyld38PlatformERKNSA_11GradedArchsERN3lsl9AllocatorE_block_invoke_2
00000001800a9958 (__TEXT,__text) non-external ____ZN5dyld413ProcessConfig13PathOverrides21processVersionedPathsERKNS0_7ProcessERNS_15SyscallDelegateERKNS0_9DyldCacheEN5dyld38PlatformERKNSA_11GradedArchsERN3lsl9AllocatorE_block_invoke_3
00000001800a99e8 (__TEXT,__text) non-external ____ZN5dyld413ProcessConfig13PathOverrides21processVersionedPathsERKNS0_7ProcessERNS_15SyscallDelegateERKNS0_9DyldCacheEN5dyld38PlatformERKNSA_11GradedArchsERN3lsl9AllocatorE_block_invoke_4
00000001800a9d20 (__TEXT,__text) non-external ____ZN5dyld413ProcessConfig13PathOverrides9addEnvVarERKNS0_7ProcessERKNS0_8SecurityERN3lsl9AllocatorEPKcbPc_block_invoke
00000001800a9358 (__TEXT,__text) non-external ____ZN5dyld413ProcessConfig13PathOverridesC2ERKNS0_7ProcessERKNS0_8SecurityERKNS0_7LoggingERKNS0_9DyldCacheERNS_15SyscallDelegateERN3lsl9AllocatorE_block_invoke
00000001800a7760 (__TEXT,__text) non-external ____ZN5dyld413ProcessConfig7Process15getMainPlatformEv_block_invoke
00000001800a8b38 (__TEXT,__text) non-external ____ZN5dyld413ProcessConfig9DyldCache17setupDyldCommPageERNS0_7ProcessERKNS0_8SecurityERNS_15SyscallDelegateE_block_invoke
00000001800a8b0c (__TEXT,__text) non-external ____ZN5dyld413ProcessConfig9DyldCache20setPlatformOSVersionERKNS0_7ProcessE_block_invoke
00000001800c5b1c (__TEXT,__text) non-external ____ZN5dyld414PrebuiltLoader9serializeER11DiagnosticsRNS_12RuntimeStateERKNS_16JustInTimeLoaderENS_6Loader9LoaderRefEU13block_pointerFvjjRKNS8_14ResolvedSymbolEERKNS_12PrebuiltObjCERKNS_13PrebuiltSwiftERNS_13BumpAllocatorE_block_invoke
00000001800c5c60 (__TEXT,__text) non-external ____ZN5dyld414PrebuiltLoader9serializeER11DiagnosticsRNS_12RuntimeStateERKNS_16JustInTimeLoaderENS_6Loader9LoaderRefEU13block_pointerFvjjRKNS8_14ResolvedSymbolEERKNS_12PrebuiltObjCERKNS_13PrebuiltSwiftERNS_13BumpAllocatorE_block_invoke.56
0000000180116568 (__TEXT,__text) non-external ____ZN5dyld414PrebuiltLoader9serializeER11DiagnosticsRNS_12RuntimeStateERKNS_16JustInTimeLoaderENS_6Loader9LoaderRefEU13block_pointerFvjjRKNS8_14ResolvedSymbolEERKNS_12PrebuiltObjCERKNS_13PrebuiltSwiftERNS_13BumpAllocatorE_block_invoke.56.cold.1
0000000180116514 (__TEXT,__text) non-external ____ZN5dyld414PrebuiltLoader9serializeER11DiagnosticsRNS_12RuntimeStateERKNS_16JustInTimeLoaderENS_6Loader9LoaderRefEU13block_pointerFvjjRKNS8_14ResolvedSymbolEERKNS_12PrebuiltObjCERKNS_13PrebuiltSwiftERNS_13BumpAllocatorE_block_invoke.cold.1
000000018011653c (__TEXT,__text) non-external ____ZN5dyld414PrebuiltLoader9serializeER11DiagnosticsRNS_12RuntimeStateERKNS_16JustInTimeLoaderENS_6Loader9LoaderRefEU13block_pointerFvjjRKNS8_14ResolvedSymbolEERKNS_12PrebuiltObjCERKNS_13PrebuiltSwiftERNS_13BumpAllocatorE_block_invoke.cold.2
