00007ff80807f344 (__TEXT,__gcc_except_tab) non-external GCC_except_table0
00007ff80807f304 (__TEXT,__gcc_except_tab) non-external GCC_except_table10
00007ff80807f330 (__TEXT,__gcc_except_tab) non-external GCC_except_table19
00007ff80807f31c (__TEXT,__gcc_except_tab) non-external GCC_except_table20
00007ff80807f2f0 (__TEXT,__gcc_except_tab) non-external GCC_except_table24
00007ff841fc2a80 (__DATA,__const) non-external (was a private external) __ZTV15CVOpenGLContext
00007ff841fc0788 (__DATA,__const) non-external (was a private external) __ZTV15CVOpenGLTexture
00007ff841fc0130 (__DATA,__const) non-external (was a private external) __ZTV16CVDataBufferPool
00007ff841fc2600 (__DATA,__const) non-external (was a private external) __ZTV16CVTextureBacking
00007ff841fc03e8 (__DATA,__const) non-external (was a private external) __ZTV17CVPixelBufferPool
00007ff841fc24a8 (__DATA,__const) non-external (was a private external) __ZTV18CVLockingBunchPair
00007ff841fc1aa0 (__DATA,__const) non-external (was a private external) __ZTV18CVOpenGLBufferPool
00007ff841fc0220 (__DATA,__const) non-external (was a private external) __ZTV19CVDataBufferBacking
00007ff841fc2d30 (__DATA,__const) non-external (was a private external) __ZTV19CVLocklessBunchPair
00007ff841fc20d8 (__DATA,__const) non-external (was a private external) __ZTV19CVMetalTextureCache
00007ff841fc1848 (__DATA,__const) non-external (was a private external) __ZTV20CVOpenGLTextureCache
00007ff841fc12c8 (__DATA,__const) non-external (was a private external) __ZTV20CVPixelBufferBacking
00007ff841fc18f8 (__DATA,__const) non-external (was a private external) __ZTV21CVMetalTextureBacking
00007ff841fc1c80 (__DATA,__const) non-external (was a private external) __ZTV21CVOpenGLBufferBacking
00007ff841fc27a8 (__DATA,__const) non-external (was a private external) __ZTV27CVPixelBufferTextureBacking
00007ff841fc1698 (__DATA,__const) non-external (was a private external) __ZTV28CVOpenGLBufferTextureBacking
00007ff841fc2b80 (__DATA,__const) non-external (was a private external) __ZTV32CVPixelBufferMetalTextureBacking
00007ff841fc1f38 (__DATA,__const) non-external (was a private external) __ZTV8CVBuffer
00007ff841fc2080 (__DATA,__const) non-external (was a private external) __ZTV8CVObject
                 (undefined) external __ZTVN10__cxxabiv117__class_type_infoE (from libc++)
                 (undefined) external __ZTVN10__cxxabiv120__si_class_type_infoE (from libc++)
00007ff841fc5d6c (__DATA,__data) non-external __ZZ12CVTracePoolsiE11sTraceLevel
00007ff841fc6719 (__DATA,__bss) non-external __ZZ12CVTracePoolsiE11sTracePools
00007ff841fc6718 (__DATA,__bss) non-external __ZZ12CVTracePoolsiE9sDidCheck
00007ff841fc6838 (__DATA,__bss) non-external __ZZ17CVObjectGetTypeIDE4once
00007ff841fc6878 (__DATA,__bss) non-external __ZZ19CVPixelBufferCreateE11ktrace_seed
00007ff841fc6668 (__DATA,__bss) non-external __ZZ21CVDataBufferGetTypeIDE4once
00007ff841fc5a60 (__DATA,__data) non-external __ZZ22CVDisplayLinkGetTypeIDE4once
00007ff841fc5a78 (__DATA,__data) non-external __ZZ22CVPixelBufferGetTypeIDE4once
00007ff841fc67c8 (__DATA,__bss) non-external __ZZ23CVMetalTextureGetTypeIDE4once
00007ff841fc66e8 (__DATA,__bss) non-external __ZZ23CVOpenGLBufferGetTypeIDE4once
00007ff841fc66f8 (__DATA,__bss) non-external __ZZ24CVOpenGLTextureGetTypeIDE4once
00007ff80807dfc0 (__TEXT,__const) non-external __ZZ24ConvertFromEncodingRangeE10mapVideo10
00007ff80807df30 (__TEXT,__const) non-external __ZZ24ConvertFromEncodingRangeE8mapFull8
00007ff80807df90 (__TEXT,__const) non-external __ZZ24ConvertFromEncodingRangeE9mapFull10
00007ff80807df60 (__TEXT,__const) non-external __ZZ24ConvertFromEncodingRangeE9mapVideo8
00007ff80807dff0 (__TEXT,__const) non-external __ZZ24ConvertFromEncodingRangeE9mapWide10
00007ff841fc6658 (__DATA,__bss) non-external __ZZ25CVDataBufferPoolGetTypeIDE4once
00007ff80807e040 (__TEXT,__const) non-external __ZZ25CalculateRGBToYCbCrMatrixE13chromaFactors
00007ff841fc66b0 (__DATA,__bss) non-external __ZZ26CVPixelBufferPoolGetTypeIDE4once
00007ff841fc6890 (__DATA,__bss) non-external __ZZ27CVLockingBunchPairGetTypeIDvE4once
00007ff841fc67b8 (__DATA,__bss) non-external __ZZ27CVOpenGLBufferPoolGetTypeIDE4once
00007ff841fc68c0 (__DATA,__bss) non-external __ZZ28CVLocklessBunchPairGetTypeIDvE4once
00007ff841fc6850 (__DATA,__bss) non-external __ZZ28CVMetalTextureCacheGetTypeIDE4once
00007ff841fc67a8 (__DATA,__bss) non-external __ZZ29CVOpenGLTextureCacheGetTypeIDE4once
00007ff841fc6720 (__DATA,__bss) non-external __ZZ29CVPixelBufferBackingGetTypeIDvE4once
00007ff841fc6809 (__DATA,__bss) non-external __ZZ44CVImageBufferCreateColorSpaceFromAttachmentsE18sForceColorSyncOff
00007ff841fc63cb (__DATA,__data) non-external __ZZ44CVImageBufferCreateColorSpaceFromAttachmentsE21sUseCGConstColorSpace
00007ff841fc6808 (__DATA,__bss) non-external __ZZ44CVImageBufferCreateColorSpaceFromAttachmentsE9sDidCheck
00007ff841fc68a0 (__DATA,__bss) non-external __ZZ52CVOpenGLTextureCache_IOSurfaceNotInNativePixelFormatE11didComplain
00007ff841fc68b4 (__DATA,__bss) non-external __ZZL13tracePBuffersvE12sEnableTrace
00007ff841fc68b3 (__DATA,__bss) non-external __ZZL13tracePBuffersvE9sDidCheck
00007ff841fc65e0 (__DATA,__data) non-external __ZZL16CVYUVUploadDebugvE3ret
00007ff841fc67fa (__DATA,__bss) non-external __ZZL18disableCompressionvE6result
00007ff841fc67fb (__DATA,__bss) non-external __ZZL18disableCompressionvE8didCheck
00007ff841fc68b2 (__DATA,__bss) non-external __ZZL18pbufferModeDestroyvE11sEnableMode
00007ff841fc68b1 (__DATA,__bss) non-external __ZZL18pbufferModeDestroyvE9sDidCheck
00007ff841fc68a9 (__DATA,__bss) non-external __ZZL19offscreenRenderModevE11sEnableMode
00007ff841fc68a8 (__DATA,__bss) non-external __ZZL19offscreenRenderModevE9sDidCheck
00007ff841fc68ab (__DATA,__bss) non-external __ZZL19pbufferModePreservevE11sEnableMode
00007ff841fc68aa (__DATA,__bss) non-external __ZZL19pbufferModePreservevE9sDidCheck
00007ff841fc6780 (__DATA,__bss) non-external __ZZL21load_SkyLight_symbolsvE21skyLightSymbolsLoaded
00007ff841fc6778 (__DATA,__bss) non-external __ZZL21load_SkyLight_symbolsvE4once
00007ff841fc67fd (__DATA,__bss) non-external __ZZL22areAGXFormatsSupportedvE6result
00007ff841fc67fe (__DATA,__bss) non-external __ZZL22areAGXFormatsSupportedvE8didCheck
00007ff841fc67f8 (__DATA,__bss) non-external __ZZL23areHTPCFormatsSupportedvE6result
00007ff841fc67f9 (__DATA,__bss) non-external __ZZL23areHTPCFormatsSupportedvE8didCheck
00007ff841fc67d9 (__DATA,__bss) non-external __ZZL23reportResolutionFailurePK9__CFArrayPKcE21sVerboseCompatibility
00007ff841fc67d8 (__DATA,__bss) non-external __ZZL23reportResolutionFailurePK9__CFArrayPKcE9sDidCheck
00007ff80807e26a (__TEXT,__const) non-external __ZZL26_pixelFormatDictionaryInitvE11kBlack_2vuf
00007ff80807e266 (__TEXT,__const) non-external __ZZL26_pixelFormatDictionaryInitvE11kBlack_2vuy
00007ff80807e2e5 (__TEXT,__const) non-external __ZZL26_pixelFormatDictionaryInitvE11kBlack_l10r
00007ff80807e277 (__TEXT,__const) non-external __ZZL26_pixelFormatDictionaryInitvE11kBlack_r408
00007ff80807e2c0 (__TEXT,__const) non-external __ZZL26_pixelFormatDictionaryInitvE11kBlack_r4fl
00007ff80807e2a0 (__TEXT,__const) non-external __ZZL26_pixelFormatDictionaryInitvE11kBlack_v210
00007ff80807e28e (__TEXT,__const) non-external __ZZL26_pixelFormatDictionaryInitvE11kBlack_v216
00007ff80807e28b (__TEXT,__const) non-external __ZZL26_pixelFormatDictionaryInitvE11kBlack_v308
00007ff80807e27b (__TEXT,__const) non-external __ZZL26_pixelFormatDictionaryInitvE11kBlack_v408
00007ff80807e2b0 (__TEXT,__const) non-external __ZZL26_pixelFormatDictionaryInitvE11kBlack_v410
00007ff80807e340 (__TEXT,__const) non-external __ZZL26_pixelFormatDictionaryInitvE11kBlack_w30r
00007ff80807e2e9 (__TEXT,__const) non-external __ZZL26_pixelFormatDictionaryInitvE11kBlack_w40a
00007ff80807e350 (__TEXT,__const) non-external __ZZL26_pixelFormatDictionaryInitvE11kBlack_x22p
00007ff80807e344 (__TEXT,__const) non-external __ZZL26_pixelFormatDictionaryInitvE11kBlack_x44p
00007ff80807e358 (__TEXT,__const) non-external __ZZL26_pixelFormatDictionaryInitvE11kBlack_xf2p
00007ff80807e34c (__TEXT,__const) non-external __ZZL26_pixelFormatDictionaryInitvE11kBlack_xf4p
00007ff80807e348 (__TEXT,__const) non-external __ZZL26_pixelFormatDictionaryInitvE11kBlack_xw4p
00007ff80807e27f (__TEXT,__const) non-external __ZZL26_pixelFormatDictionaryInitvE11kBlack_y408
00007ff80807e283 (__TEXT,__const) non-external __ZZL26_pixelFormatDictionaryInitvE11kBlack_y416
00007ff80807e272 (__TEXT,__const) non-external __ZZL26_pixelFormatDictionaryInitvE11kBlack_yuvf
00007ff80807e26e (__TEXT,__const) non-external __ZZL26_pixelFormatDictionaryInitvE11kBlack_yuvs
00007ff80807e230 (__TEXT,__const) non-external __ZZL26_pixelFormatDictionaryInitvE13kBlack_32ARGB
00007ff80807e234 (__TEXT,__const) non-external __ZZL26_pixelFormatDictionaryInitvE13kBlack_32BGRA
00007ff80807e238 (__TEXT,__const) non-external __ZZL26_pixelFormatDictionaryInitvE13kBlack_64ARGB
00007ff80807e240 (__TEXT,__const) non-external __ZZL26_pixelFormatDictionaryInitvE13kBlack_64RGBA
00007ff80807e2d2 (__TEXT,__const) non-external __ZZL26_pixelFormatDictionaryInitvE13kBlack_f420_y
00007ff80807e2d0 (__TEXT,__const) non-external __ZZL26_pixelFormatDictionaryInitvE13kBlack_y420_y
00007ff80807e264 (__TEXT,__const) non-external __ZZL26_pixelFormatDictionaryInitvE14kBlack_16BE555
00007ff80807e3ee (__TEXT,__const) non-external __ZZL26_pixelFormatDictionaryInitvE15kBlack_Special1
00007ff80807e3f6 (__TEXT,__const) non-external __ZZL26_pixelFormatDictionaryInitvE15kBlack_Special2
00007ff80807e3fe (__TEXT,__const) non-external __ZZL26_pixelFormatDictionaryInitvE15kBlack_Special3
00007ff80807e590 (__TEXT,__const) non-external __ZZL26_pixelFormatDictionaryInitvE16addressFormatAGX
00007ff80807e897 (__TEXT,__const) non-external __ZZL26_pixelFormatDictionaryInitvE16kBlackCount_8bit
00007ff80807e5a0 (__TEXT,__const) non-external __ZZL26_pixelFormatDictionaryInitvE16planeInterchange
00007ff80807e89c (__TEXT,__const) non-external __ZZL26_pixelFormatDictionaryInitvE17kBlackCount_10bit
00007ff80807e89e (__TEXT,__const) non-external __ZZL26_pixelFormatDictionaryInitvE17kBlackCount_12bit
00007ff80807e891 (__TEXT,__const) non-external __ZZL26_pixelFormatDictionaryInitvE17kBlackCount_16bit
00007ff80807e248 (__TEXT,__const) non-external __ZZL26_pixelFormatDictionaryInitvE17kBlack_64RGBAHalf
00007ff80807e862 (__TEXT,__const) non-external __ZZL26_pixelFormatDictionaryInitvE17kBlack_8BitChroma
00007ff80807e2e2 (__TEXT,__const) non-external __ZZL26_pixelFormatDictionaryInitvE17kBlack_AlphaPlane
00007ff80807e873 (__TEXT,__const) non-external __ZZL26_pixelFormatDictionaryInitvE18kBlack_10BitChroma
00007ff80807e87e (__TEXT,__const) non-external __ZZL26_pixelFormatDictionaryInitvE18kBlack_12BitChroma
00007ff80807e260 (__TEXT,__const) non-external __ZZL26_pixelFormatDictionaryInitvE18kBlack_32AlphaGray
00007ff80807e2d3 (__TEXT,__const) non-external __ZZL26_pixelFormatDictionaryInitvE18kBlack_f420_cborcr
00007ff80807e2d1 (__TEXT,__const) non-external __ZZL26_pixelFormatDictionaryInitvE18kBlack_y420_cborcr
00007ff80807e250 (__TEXT,__const) non-external __ZZL26_pixelFormatDictionaryInitvE19kBlack_128RGBAFloat
00007ff80807e861 (__TEXT,__const) non-external __ZZL26_pixelFormatDictionaryInitvE19kBlack_8BitLumaFull
00007ff80807e2e3 (__TEXT,__const) non-external __ZZL26_pixelFormatDictionaryInitvE19kBlack_Alpha16Plane
00007ff80807e7d0 (__TEXT,__const) non-external __ZZL26_pixelFormatDictionaryInitvE19planeSubSampling420
00007ff80807e7c0 (__TEXT,__const) non-external __ZZL26_pixelFormatDictionaryInitvE19planeSubSampling422
00007ff80807e7b0 (__TEXT,__const) non-external __ZZL26_pixelFormatDictionaryInitvE19planeSubSampling444
00007ff80807e869 (__TEXT,__const) non-external __ZZL26_pixelFormatDictionaryInitvE20kBlack_10BitLumaFull
00007ff80807e86e (__TEXT,__const) non-external __ZZL26_pixelFormatDictionaryInitvE20kBlack_10BitLumaWide
00007ff80807e87b (__TEXT,__const) non-external __ZZL26_pixelFormatDictionaryInitvE20kBlack_12BitLumaFull
00007ff80807e3e8 (__TEXT,__const) non-external __ZZL26_pixelFormatDictionaryInitvE20kBlack_16_videorange
00007ff80807e860 (__TEXT,__const) non-external __ZZL26_pixelFormatDictionaryInitvE20kBlack_8BitLumaVideo
00007ff80807e2dc (__TEXT,__const) non-external __ZZL26_pixelFormatDictionaryInitvE20kBlack_widegamut16_y
00007ff80807e6b0 (__TEXT,__const) non-external __ZZL26_pixelFormatDictionaryInitvE20planeBitsPerElement4
00007ff80807e6a8 (__TEXT,__const) non-external __ZZL26_pixelFormatDictionaryInitvE20planeBitsPerElement5
00007ff80807e6a0 (__TEXT,__const) non-external __ZZL26_pixelFormatDictionaryInitvE20planeBitsPerElement6
00007ff80807e4c8 (__TEXT,__const) non-external __ZZL26_pixelFormatDictionaryInitvE20planeBitsPerElement8
00007ff80807e881 (__TEXT,__const) non-external __ZZL26_pixelFormatDictionaryInitvE21kBlackCount_64BitRGBA
00007ff80807e864 (__TEXT,__const) non-external __ZZL26_pixelFormatDictionaryInitvE21kBlack_10BitLumaVideo
00007ff80807e2d4 (__TEXT,__const) non-external __ZZL26_pixelFormatDictionaryInitvE21kBlack_10MSBof16_CbCr
00007ff80807e878 (__TEXT,__const) non-external __ZZL26_pixelFormatDictionaryInitvE21kBlack_12BitLumaVideo
00007ff80807e2d8 (__TEXT,__const) non-external __ZZL26_pixelFormatDictionaryInitvE21kBlack_12MSBof16_CbCr
00007ff80807e4e0 (__TEXT,__const) non-external __ZZL26_pixelFormatDictionaryInitvE21planeBitsPerElement10
00007ff80807e4d8 (__TEXT,__const) non-external __ZZL26_pixelFormatDictionaryInitvE21planeBitsPerElement12
00007ff80807e4d0 (__TEXT,__const) non-external __ZZL26_pixelFormatDictionaryInitvE21planeBitsPerElement16
00007ff80807e6d8 (__TEXT,__const) non-external __ZZL26_pixelFormatDictionaryInitvE21planeBitsPerElement20
00007ff80807e6d0 (__TEXT,__const) non-external __ZZL26_pixelFormatDictionaryInitvE21planeBitsPerElement24
00007ff80807e6e0 (__TEXT,__const) non-external __ZZL26_pixelFormatDictionaryInitvE21planeBitsPerElement32
00007ff80807e4e8 (__TEXT,__const) non-external __ZZL26_pixelFormatDictionaryInitvE21planeBitsPerElement40
00007ff80807e4f0 (__TEXT,__const) non-external __ZZL26_pixelFormatDictionaryInitvE21planeBitsPerElement48
00007ff80807e6e8 (__TEXT,__const) non-external __ZZL26_pixelFormatDictionaryInitvE21planeBitsPerElement64
00007ff80807e899 (__TEXT,__const) non-external __ZZL26_pixelFormatDictionaryInitvE22kBlackCount_8bitPacked
00007ff80807e7a0 (__TEXT,__const) non-external __ZZL26_pixelFormatDictionaryInitvE22planeBitsPerElement160
00007ff80807e4f8 (__TEXT,__const) non-external __ZZL26_pixelFormatDictionaryInitvE22planeBitsPerElement224
00007ff80807e530 (__TEXT,__const) non-external __ZZL26_pixelFormatDictionaryInitvE22planeBitsPerElement328
00007ff80807e690 (__TEXT,__const) non-external __ZZL26_pixelFormatDictionaryInitvE22planeBitsPerElement4_8
00007ff80807e500 (__TEXT,__const) non-external __ZZL26_pixelFormatDictionaryInitvE22planeBitsPerElement816
00007ff841fc62e0 (__DATA,__data) non-external __ZZL26_pixelFormatDictionaryInitvE23kBlackCombined_8BitFull
00007ff80807e2de (__TEXT,__const) non-external __ZZL26_pixelFormatDictionaryInitvE23kBlack_video10MSBof16_y
00007ff80807e2e0 (__TEXT,__const) non-external __ZZL26_pixelFormatDictionaryInitvE23kBlack_video12MSBof16_y
00007ff80807e510 (__TEXT,__const) non-external __ZZL26_pixelFormatDictionaryInitvE23planeBitsPerElement1020
00007ff80807e520 (__TEXT,__const) non-external __ZZL26_pixelFormatDictionaryInitvE23planeBitsPerElement1224
00007ff80807e750 (__TEXT,__const) non-external __ZZL26_pixelFormatDictionaryInitvE23planeBitsPerElement1632
00007ff80807e6c0 (__TEXT,__const) non-external __ZZL26_pixelFormatDictionaryInitvE23planeBitsPerElement5_12
00007ff80807e680 (__TEXT,__const) non-external __ZZL26_pixelFormatDictionaryInitvE23planeBitsPerElement6_12
00007ff80807e6f0 (__TEXT,__const) non-external __ZZL26_pixelFormatDictionaryInitvE23planeBitsPerElement8168
00007ff80807e5e0 (__TEXT,__const) non-external __ZZL26_pixelFormatDictionaryInitvE23planeInterchangeLossy50
00007ff80807e620 (__TEXT,__const) non-external __ZZL26_pixelFormatDictionaryInitvE23planeInterchangeLossy62
00007ff80807e660 (__TEXT,__const) non-external __ZZL26_pixelFormatDictionaryInitvE23planeInterchangeLossy75
00007ff80807e410 (__TEXT,__const) non-external __ZZL26_pixelFormatDictionaryInitvE23planeTileDimensionsHTPC
00007ff80807e5b8 (__TEXT,__const) non-external __ZZL26_pixelFormatDictionaryInitvE24addressFormatInterchange
00007ff841fc6330 (__DATA,__data) non-external __ZZL26_pixelFormatDictionaryInitvE24kBlackCombined_10BitFull
00007ff841fc6340 (__DATA,__data) non-external __ZZL26_pixelFormatDictionaryInitvE24kBlackCombined_10BitWide
00007ff841fc63b0 (__DATA,__data) non-external __ZZL26_pixelFormatDictionaryInitvE24kBlackCombined_12BitFull
00007ff841fc62b8 (__DATA,__data) non-external __ZZL26_pixelFormatDictionaryInitvE24kBlackCombined_64BitRGBA
00007ff841fc62d0 (__DATA,__data) non-external __ZZL26_pixelFormatDictionaryInitvE24kBlackCombined_8BitVideo
00007ff80807e360 (__TEXT,__const) non-external __ZZL26_pixelFormatDictionaryInitvE24kBlack_101010_videorange
00007ff80807e540 (__TEXT,__const) non-external __ZZL26_pixelFormatDictionaryInitvE24planeCompressionLumaOnly
00007ff80807e558 (__TEXT,__const) non-external __ZZL26_pixelFormatDictionaryInitvE25addressFormatAVEReference
