
/Volumes/macOS Mojave/System/Library/Frameworks/QuickLook.framework/Versions/A/QuickLook (for architecture x86_64):
0001b9f5 (__TEXT,__text) external _QLPreviewCopyPreviewContentType
0001bac9 (__TEXT,__text) external _QLPreviewCopyProperties
0001ba2c (__TEXT,__text) external _QLPreviewCopyURLRepresentation
0000398b (__TEXT,__text) external _QLPreviewCreate
0001b851 (__TEXT,__text) external _QLPreviewCreateFromSearchItem
0001c948 (__TEXT,__text) external _QLPreviewCreateUniqueAttachmentURL
0000e13f (__TEXT,__text) external _QLPreviewDiscardAllPendingActions
00038f0e (__TEXT,__text) external _QLPreviewDocumentComputePreview
000394d8 (__TEXT,__text) external _QLPreviewDocumentCopyContentType
0003984e (__TEXT,__text) external _QLPreviewDocumentCopyData
0003946f (__TEXT,__text) external _QLPreviewDocumentCopyPageAsImage
000394b5 (__TEXT,__text) external _QLPreviewDocumentCopyPageText
000395f9 (__TEXT,__text) external _QLPreviewDocumentCopyProperties
000394f1 (__TEXT,__text) external _QLPreviewDocumentCopySuggestedFilename
00039835 (__TEXT,__text) external _QLPreviewDocumentCopyURL
00038e7a (__TEXT,__text) external _QLPreviewDocumentCreateWithURL
00039429 (__TEXT,__text) external _QLPreviewDocumentDrawPage
000393e6 (__TEXT,__text) external _QLPreviewDocumentGetPageCount
00039406 (__TEXT,__text) external _QLPreviewDocumentGetPageSize
00038e51 (__TEXT,__text) external _QLPreviewDocumentGetTypeID
0005e404 (__DATA,__bss) non-external _QLPreviewDocumentGetTypeID.typeID
000393c3 (__TEXT,__text) external _QLPreviewDocumentIsPaginated
00039867 (__TEXT,__text) external _QLPreviewDocumentSetServer
0001d2b1 (__TEXT,__text) external _QLPreviewFreePreviewData
00003bfc (__TEXT,__text) external _QLPreviewGetDisplayBundleID
0001c8c9 (__TEXT,__text) external _QLPreviewGetInlinePreviewSupportedContentTypes
0005e08c (__DATA,__bss) non-external _QLPreviewGetInlinePreviewSupportedContentTypes.result
0000d34b (__TEXT,__text) external _QLPreviewGetLastError
0000910b (__TEXT,__text) external _QLPreviewGetLoadingPlaceholder
0001bb2b (__TEXT,__text) external _QLPreviewGetPreviewSizeHint
0001b993 (__TEXT,__text) external _QLPreviewGetRepresentedObject
0001b716 (__TEXT,__text) external _QLPreviewGetTypeID
0005cbb8 (__DATA,__data) non-external _QLPreviewGetTypeID.typeID
0001b8f7 (__TEXT,__text) external _QLPreviewIsCancelled
0001c883 (__TEXT,__text) external _QLPreviewIsGenericFolder
00009067 (__TEXT,__text) external _QLPreviewIsPreferringDarkLoading
0001c6d1 (__TEXT,__text) external _QLPreviewIsProgressive
0001c696 (__TEXT,__text) external _QLPreviewIsRawImage
0001c8a7 (__TEXT,__text) external _QLPreviewIsWithinContentTypeLimit
0001bf5e (__TEXT,__text) external _QLPreviewProcessProgressiveRendering
0002473b (__TEXT,__text) non-external (was a private external) _QLPreviewReplyPortNotify_server
00024680 (__TEXT,__text) non-external (was a private external) _QLPreviewReplyPortNotify_server_routine
0000d5a2 (__TEXT,__text) non-external (was a private external) _QLPreviewReply_server
00023a12 (__TEXT,__text) non-external (was a private external) _QLPreviewReply_server_routine
0000d51a (__TEXT,__text) non-external _QLPreviewReply_server_with_notification
0002215b (__TEXT,__text) external _QLPreviewRequestAppendDataToAttachment
0001ef6f (__TEXT,__text) external _QLPreviewRequestCopyContentUTI
0001ef4e (__TEXT,__text) external _QLPreviewRequestCopyOptions
0001ef2d (__TEXT,__text) external _QLPreviewRequestCopyURL
00021c5c (__TEXT,__text) external _QLPreviewRequestCreateAttachmentURL
00020522 (__TEXT,__text) external _QLPreviewRequestCreateContext
00020d2f (__TEXT,__text) external _QLPreviewRequestCreatePDFContext
00020f43 (__TEXT,__text) external _QLPreviewRequestFlushContext
000227c2 (__TEXT,__text) external _QLPreviewRequestGetDocumentObject
0001ef90 (__TEXT,__text) external _QLPreviewRequestGetGeneratorBundle
0002315b (__TEXT,__text) external _QLPreviewRequestGetTypeID
0005e098 (__DATA,__bss) non-external _QLPreviewRequestGetTypeID.typeID
00020519 (__TEXT,__text) external _QLPreviewRequestIsCancelled
000211c2 (__TEXT,__text) external _QLPreviewRequestSetData
000216f1 (__TEXT,__text) external _QLPreviewRequestSetDataRepresentation
000227a3 (__TEXT,__text) external _QLPreviewRequestSetDocumentObject
0002148c (__TEXT,__text) external _QLPreviewRequestSetPreviewType
0001fd1c (__TEXT,__text) external _QLPreviewRequestSetURLRepresentation
0002161c (__TEXT,__text) external _QLPreviewRequestSetWebContent
0005e094 (__DATA,__bss) non-external _QLPreviewRequestSetWebContent.pScreamAndShout
000219ca (__TEXT,__text) external _QLPreviewRequestStartDataRepresentation
0001d31e (__TEXT,__text) external _QLPreviewSetApplicationBundleIdentifier
00003bc2 (__TEXT,__text) external _QLPreviewSetContentTypeLimits
0000d356 (__TEXT,__text) external _QLPreviewSetDisplayBundleID
0001d364 (__TEXT,__text) external _QLPreviewSetExtensionPath
0001ba5a (__TEXT,__text) external _QLPreviewSetForceContentTypeUTI
0001d2e5 (__TEXT,__text) external _QLPreviewSetPreviewURL
0001baf4 (__TEXT,__text) external _QLPreviewSetProperties
0001b903 (__TEXT,__text) external _QLPreviewSetRepresentedObject
0001d3b3 (__TEXT,__text) external _QLPreviewSetSearchableItemUniqueIdentifier
0001ba96 (__TEXT,__text) external _QLPreviewSetServer
0001b884 (__TEXT,__text) external _QLPreviewSupportsContentUTI
0001b8be (__TEXT,__text) external _QLPreviewSupportsFileAtURL
00007720 (__TEXT,__text) external _QLPreviewTypeConfigureGenerator
00023f56 (__TEXT,__text) external _QLPreviewTypeDisplayBundleWantsToBeResized
00023fb1 (__TEXT,__text) external _QLPreviewTypeGetDisplayBundleCount
0000dda1 (__TEXT,__text) external _QLPreviewTypeGetDisplayBundleIDForUTI
00023ff5 (__TEXT,__text) external _QLPreviewTypeGetDisplayBundleIDsAndNames
00023fa0 (__TEXT,__text) external _QLPreviewTypeGetRawImageContentType
00023f8f (__TEXT,__text) external _QLPreviewTypeGetRawImageDisplayBundleID
00003ee4 (__TEXT,__text) external _QLPreviewTypeGetStaticDisplayBundleIDForUTI
0005ca70 (__DATA,__data) non-external _QLPreviewTypeGetStaticDisplayBundleIDForUTI.lock
00024046 (__TEXT,__text) external _QLPreviewTypeIsDisplayBundleIDSafe
00007a6e (__TEXT,__text) external _QLPreviewTypeProcessThirdPartyGeneratorType
0001d059 (__TEXT,__text) external _QLPreviewUpdateWithDictionaryRepresentation
00031243 (__TEXT,__text) external _QLPushCustomRoundedRect
00031130 (__TEXT,__text) external _QLPushRoundedRect
00045acd (__TEXT,__text) external _QLRequestCheckAccess
00045a86 (__TEXT,__text) external _QLRequestCopyContentUTI
00045a5d (__TEXT,__text) external _QLRequestCopyURL
00014070 (__TEXT,__text) external _QLRequestDispatchBlock
00045a3e (__TEXT,__text) external _QLRequestFillUUID
00045e1c (__TEXT,__text) external _QLRequestGetGeneratorBundle
00045c30 (__TEXT,__text) external _QLRequestIsCancelled
00045aa7 (__TEXT,__text) external _QLRequestIsThumbnailRequest
00045c3f (__TEXT,__text) external _QLRequestMarkAsCancelled
00045cd9 (__TEXT,__text) external _QLRequestReplyWithDiscardError
00037314 (__TEXT,__text) external _QLRequestSessionCopyAndNotifyPortDeathWithPort
00036b0d (__TEXT,__text) non-external (was a private external) _QLRequestSessionCreate
0003761b (__TEXT,__text) external _QLRequestSessionDisableInstantOff
00037454 (__TEXT,__text) external _QLRequestSessionDiscardAllSessions
00037689 (__TEXT,__text) external _QLRequestSessionEnableInstantOff
000372a6 (__TEXT,__text) non-external (was a private external) _QLRequestSessionGetFromReplyPort
0003729b (__TEXT,__text) external _QLRequestSessionGetReplyPort
00037290 (__TEXT,__text) external _QLRequestSessionGetRequest
000373f7 (__TEXT,__text) external _QLRequestSessionGetSessionCount
00036ae4 (__TEXT,__text) external _QLRequestSessionGetTypeID
0005e3d4 (__DATA,__bss) non-external _QLRequestSessionGetTypeID.typeID
0003705f (__TEXT,__text) non-external (was a private external) _QLRequestSessionInvalidate
00037750 (__TEXT,__text) external _QLRequestSessionIsInstantOffEnabled
000373eb (__TEXT,__text) non-external (was a private external) _QLRequestSessionIsValid
000371fa (__TEXT,__text) external _QLRequestSessionPerformAsync
0003781d (__TEXT,__text) external _QLRequestSessionPerformSync
0003751e (__TEXT,__text) non-external (was a private external) _QLRequestSessionSetDocumentObject
00037306 (__TEXT,__text) non-external (was a private external) _QLRequestSessionSetKeepAlive
0003719e (__TEXT,__text) external _QLRequestSessionSetupCrashReportMessageForRequest
0003786b (__TEXT,__text) external _QLRequestSessionSetupSessions
00045ccb (__TEXT,__text) external _QLRequestSetDiscardError
00036cfc (__TEXT,__text) external _QLRequestSetupSession
00036ebd (__TEXT,__text) external _QLRequestUnsetupSession
0003b9b5 (__TEXT,__text) external _QLSandboxReleaseHandle
0003b93a (__TEXT,__text) external _QLSandboxTokenConsume
00008b31 (__TEXT,__text) external _QLSandboxTokenCreateFileRead
0003b922 (__TEXT,__text) external _QLSandboxTokenCreateFileReadWrite
00003575 (__TEXT,__text) external _QLScaleRect
00043cf7 (__TEXT,__text) external _QLSeamlessClosingRequestCreate
00044352 (__TEXT,__text) external _QLSeamlessClosingRequestDiscard
00003854 (__TEXT,__text) external _QLSeamlessClosingRequestDiscardRequestsWithAssociatedObject
00044b4d (__TEXT,__text) external _QLSeamlessClosingRequestGetAssociatedObject
00044b58 (__TEXT,__text) external _QLSeamlessClosingRequestGetTypeID
0005e488 (__DATA,__bss) non-external _QLSeamlessClosingRequestGetTypeID.typeID
00044016 (__TEXT,__text) external _QLSeamlessClosingRequestRegister
00044a89 (__TEXT,__text) external _QLSeamlessClosingRequestSetAssociatedObject
00043d95 (__TEXT,__text) external _QLSeamlessClosingRequestSetDispatchQueue
00043e51 (__TEXT,__text) external _QLSeamlessClosingRequestSetHandler
00042e22 (__TEXT,__text) non-external (was a private external) _QLSeamlessOpeningCallbacks_server
00041602 (__TEXT,__text) non-external _QLSeamlessOpeningCallbacks_server_demux
00042ca2 (__TEXT,__text) non-external (was a private external) _QLSeamlessOpeningCallbacks_server_routine
00059018 (__DATA,__const) external _QLSeamlessOpeningDisplayStateIsFullScreenKey
0005900c (__DATA,__const) external _QLSeamlessOpeningDisplayStatePageKey
00059020 (__DATA,__const) external _QLSeamlessOpeningDisplayStatePasswordKey
0005901c (__DATA,__const) external _QLSeamlessOpeningDisplayStateScreenFrameKey
00059014 (__DATA,__const) external _QLSeamlessOpeningDisplayStateScrollKey
00059010 (__DATA,__const) external _QLSeamlessOpeningDisplayStateTimeKey
00041634 (__TEXT,__text) external _QLSeamlessOpeningRequestBindToPID
00040aac (__TEXT,__text) external _QLSeamlessOpeningRequestCreate
000417c7 (__TEXT,__text) external _QLSeamlessOpeningRequestDiscard
000418fd (__TEXT,__text) external _QLSeamlessOpeningRequestGetClosingRequest
000419ec (__TEXT,__text) external _QLSeamlessOpeningRequestGetTypeID
0005e468 (__DATA,__bss) non-external _QLSeamlessOpeningRequestGetTypeID.typeID
00040e84 (__TEXT,__text) external _QLSeamlessOpeningRequestOpenItem
00040dc0 (__TEXT,__text) external _QLSeamlessOpeningRequestSetCompletionHandler
00040d04 (__TEXT,__text) external _QLSeamlessOpeningRequestSetDispatchQueue
000091a9 (__TEXT,__text) external _QLServerCheckIn
00008884 (__TEXT,__text) external _QLServerCheckOut
0004534b (__TEXT,__text) external _QLServerCheckUsage
0005e48c (__DATA,__bss) non-external _QLServerCheckUsage.checkNumber
00008b49 (__TEXT,__text) external _QLServerCopyPortToServer
000366e8 (__TEXT,__text) external _QLServerCopyServerWithName
000367be (__TEXT,__text) external _QLServerCreate
0003682d (__TEXT,__text) external _QLServerCreateHelperServer
00036834 (__TEXT,__text) external _QLServerCreateHelperServerWithOptions
000367c7 (__TEXT,__text) external _QLServerCreateServerToMachPort
0000892b (__TEXT,__text) external _QLServerCreateWithName
000452d6 (__TEXT,__text) external _QLServerGetMemoryUsage
000452fd (__TEXT,__text) external _QLServerGetNumberOfAvailableFDs
000088b9 (__TEXT,__text) external _QLServerGetQuickLookClient
00045284 (__TEXT,__text) external _QLServerGetTimeoutForRequest
00036795 (__TEXT,__text) external _QLServerGetTypeID
0005cbe8 (__DATA,__data) non-external _QLServerGetTypeID.typeID
00036932 (__TEXT,__text) external _QLServerResetCachedPort
0003683b (__TEXT,__text) external _QLServerSetDefaultServer
00036964 (__TEXT,__text) external _QLServerShutDownServer
0000c595 (__TEXT,__text) external _QLThumbnailCancel
000344cc (__TEXT,__text) external _QLThumbnailComputeAsync
0000f8b3 (__TEXT,__text) external _QLThumbnailCopyCacheIDForURL
0000ebc2 (__TEXT,__text) external _QLThumbnailCopyClientProperties
0000f798 (__TEXT,__text) external _QLThumbnailCopyDocumentURL
0000be14 (__TEXT,__text) external _QLThumbnailCopyImage
0000eeea (__TEXT,__text) external _QLThumbnailCopyImageMask
0000f7c7 (__TEXT,__text) external _QLThumbnailCopyOptions
0000f7e8 (__TEXT,__text) external _QLThumbnailCopyProperties
0000f6bb (__TEXT,__text) external _QLThumbnailCopySpecialGenericImage
0000986a (__TEXT,__text) external _QLThumbnailCreate
00024c21 (__TEXT,__text) external _QLThumbnailCreateSpecialGenericIcon
0005e09c (__DATA,__bss) non-external _QLThumbnailCreateSpecialGenericIcon.cachedIcons
00048cb0 (__TEXT,__const) non-external _QLThumbnailCreateSpecialGenericIcon.cachedSizes
0005ca9c (__DATA,__data) non-external _QLThumbnailCreateSpecialGenericIcon.lock
0005cbd8 (__DATA,__data) non-external _QLThumbnailCreateSpecialGenericIcon.specialCases
00010a0e (__TEXT,__text) external _QLThumbnailDeleteCacheForVolume
000344e7 (__TEXT,__text) external _QLThumbnailDispatchAsync
0005e3c0 (__DATA,__bss) non-external _QLThumbnailDispatchAsync.once
0000eb95 (__TEXT,__text) external _QLThumbnailGetContentRect
0000f7b9 (__TEXT,__text) external _QLThumbnailGetMaximumSize
0000c128 (__TEXT,__text) external _QLThumbnailGetRepresentedObject
0000f88a (__TEXT,__text) external _QLThumbnailGetTypeID
0005cb4c (__DATA,__data) non-external _QLThumbnailGetTypeID.typeID
0000ee09 (__TEXT,__text) external _QLThumbnailImageCreate
00042ea9 (__TEXT,__text) external _QLThumbnailInvalidateCacheForURL
00042f36 (__TEXT,__text) external _QLThumbnailInvalidateCacheForURLs
0000be08 (__TEXT,__text) external _QLThumbnailIsCancelled
0000f774 (__TEXT,__text) external _QLThumbnailIsGenericFolder
0000bed0 (__TEXT,__text) external _QLThumbnailIsLowQuality
         (undefined) weak external _QLThumbnailMetadataContentRectKey (from QuickLookThumbnailing)
         (undefined) weak external _QLThumbnailMetadataFileVersionKey (from QuickLookThumbnailing)
         (undefined) weak external _QLThumbnailMetadataFlavorKey (from QuickLookThumbnailing)
         (undefined) weak external _QLThumbnailMetadataQLPropertiesKey (from QuickLookThumbnailing)
0000f49b (__TEXT,__text) external _QLThumbnailNotifyWhenAdditionIsAvailable
00009aa2 (__TEXT,__text) external _QLThumbnailQueueAddThumbnail
00034212 (__TEXT,__text) external _QLThumbnailQueueAddThumbnailsFromArray
0003431c (__TEXT,__text) external _QLThumbnailQueueCancelAll
0000c1e7 (__TEXT,__text) external _QLThumbnailQueueCancelThumbnails
