00007ffa437f86f0 (__DATA,__data) non-external _.compoundliteral
00007ffa19295048 (__TEXT,__text) non-external (was a private external) _glpMangleSideEffectsWithNewResult
00007ffa1925cee7 (__TEXT,__text) non-external _glpMatchInputSize
00007ffa192755e0 (__TEXT,__text) non-external (was a private external) _glpMergeInterfaceBlocks
00007ffa1923e5bf (__TEXT,__text) non-external (was a private external) _glpMergeRemapValue
00007ffa192753d5 (__TEXT,__text) non-external (was a private external) _glpMergeUniforms
00007ffa19267510 (__TEXT,__text) non-external _glpMetalGetArgTypeNameFromASTType
00007ffa1929dd79 (__TEXT,__text) non-external (was a private external) _glpMethodCallNodeGetName
00007ffa1929dd87 (__TEXT,__text) non-external (was a private external) _glpMethodCallNodeGetReceiver
00007ffa1929dd98 (__TEXT,__text) non-external (was a private external) _glpMethodCallNodeSetReceiver
00007ffa192bc28d (__TEXT,__text) non-external _glpMutableValueFromVec
00007ffa1927e43c (__TEXT,__text) non-external (was a private external) _glpNameTableGet
00007ffa1927f078 (__TEXT,__text) non-external (was a private external) _glpNameTableGetCurrentFunction
00007ffa1927e3f1 (__TEXT,__text) non-external (was a private external) _glpNameTableGetGLSLVersion
00007ffa1927e397 (__TEXT,__text) non-external (was a private external) _glpNameTableGetLanguage
00007ffa1927f085 (__TEXT,__text) non-external (was a private external) _glpNameTableGetPrecision
00007ffa1927e427 (__TEXT,__text) non-external (was a private external) _glpNameTableIsExtensionEnabled
00007ffa1927f00f (__TEXT,__text) non-external (was a private external) _glpNameTablePop
00007ffa1927ef10 (__TEXT,__text) non-external (was a private external) _glpNameTablePush
00007ffa1927efb7 (__TEXT,__text) non-external (was a private external) _glpNameTablePushForFunction
00007ffa1927edfa (__TEXT,__text) non-external (was a private external) _glpNameTablePut
00007ffa1927e3a3 (__TEXT,__text) non-external (was a private external) _glpNameTablePutPrecision
00007ffa1927e3fd (__TEXT,__text) non-external (was a private external) _glpNameTableSetGLSLExtensionBehavior
00007ffa1927e17b (__TEXT,__text) non-external (was a private external) _glpNameTableSetGLSLVersion
00007ffa1927efff (__TEXT,__text) non-external (was a private external) _glpNameTableSetStatementIndex
00007ffa1927f067 (__TEXT,__text) non-external (was a private external) _glpNameTableSetTopLevelBlock
00007ffa1929e579 (__TEXT,__text) non-external (was a private external) _glpNotEqualNodeGetIsFromSource
00007ffa192a0a49 (__TEXT,__text) non-external (was a private external) _glpOffsetNodeGetBankIndex
00007ffa192a0a37 (__TEXT,__text) non-external (was a private external) _glpOffsetNodeGetCompStride
00007ffa192a09ff (__TEXT,__text) non-external (was a private external) _glpOffsetNodeGetExtra
00007ffa192a0a63 (__TEXT,__text) non-external (was a private external) _glpOffsetNodeGetOffsetExpr
00007ffa192a0a25 (__TEXT,__text) non-external (was a private external) _glpOffsetNodeGetPreSwizzlePrimitiveType
00007ffa192a0a13 (__TEXT,__text) non-external (was a private external) _glpOffsetNodeGetSwizzle
00007ffa192a0a7f (__TEXT,__text) non-external (was a private external) _glpOffsetNodeGetVectorElementExpr
00007ffa192a0a56 (__TEXT,__text) non-external (was a private external) _glpOffsetNodeSetBankIndex
00007ffa192a0a40 (__TEXT,__text) non-external (was a private external) _glpOffsetNodeSetCompStride
00007ffa192a0a09 (__TEXT,__text) non-external (was a private external) _glpOffsetNodeSetExtra
00007ffa192a0a71 (__TEXT,__text) non-external (was a private external) _glpOffsetNodeSetOffsetExpr
00007ffa192a0a2e (__TEXT,__text) non-external (was a private external) _glpOffsetNodeSetPreSwizzlePrimitiveType
00007ffa192a0a1c (__TEXT,__text) non-external (was a private external) _glpOffsetNodeSetSwizzle
00007ffa192a0a8d (__TEXT,__text) non-external (was a private external) _glpOffsetNodeSetVectorElementExpr
00007ffa1929e94f (__TEXT,__text) non-external (was a private external) _glpOpAssignNodeGetDesugar
00007ffa1923d530 (__TEXT,__text) non-external (was a private external) _glpOpenArchive
00007ffa1928863c (__TEXT,__text) non-external (was a private external) _glpOperatorAsFunctionError
00007ffa192ee238 (__TEXT,__text) external _glpPPDisassemble
00007ffa19329150 (__TEXT,__const) non-external _glpPPDisassemble.shaderTargets
00007ffa4172a990 (__DATA_CONST,__const) non-external _glpPPDisassemble.tex_filters
00007ffa4172aa00 (__DATA_CONST,__const) non-external _glpPPDisassemble.tex_formats
00007ffa4172aae0 (__DATA_CONST,__const) non-external _glpPPDisassemble.tex_types
00007ffa4172a9c0 (__DATA_CONST,__const) non-external _glpPPDisassemble.tex_wraps
00007ffa192f0fd5 (__TEXT,__text) external _glpPPDisassembleFree
00007ffa192fdefc (__TEXT,__text) external _glpPPShaderLinearize
00007ffa192fdf08 (__TEXT,__text) external _glpPPShaderLinearizeEx
00007ffa192fc820 (__TEXT,__text) external _glpPPShaderLinearizeStreamMgr
00007ffa192fc82c (__TEXT,__text) external _glpPPShaderLinearizeStreamMgrEx
00007ffa192a0d68 (__TEXT,__text) non-external (was a private external) _glpPPStreamOpNodeGetHasOffset
00007ffa192a0d5f (__TEXT,__text) non-external (was a private external) _glpPPStreamOpNodeGetHasSrctex
00007ffa192a0d56 (__TEXT,__text) non-external (was a private external) _glpPPStreamOpNodeGetOpPrimitiveType
00007ffa192a0d4d (__TEXT,__text) non-external (was a private external) _glpPPStreamOpNodeGetOpcode
00007ffa192a0d44 (__TEXT,__text) non-external (was a private external) _glpPPStreamOpNodeGetReturnPrimitiveType
00007ffa191b8c9b (__TEXT,__text) external _glpPPStreamTokenDump
00007ffa191b8ca3 (__TEXT,__text) external _glpPPStreamTokenDumpFree
00007ffa192bdd00 (__TEXT,__text) non-external (was a private external) _glpPPTNode
00007ffa192cdab5 (__TEXT,__text) non-external (was a private external) _glpPaIdentOrType
00007ffa192cdb51 (__TEXT,__text) non-external (was a private external) _glpPaParseComment
00007ffa192ce2f7 (__TEXT,__text) non-external (was a private external) _glpPaParseStrings
00007ffa192cd9e4 (__TEXT,__text) non-external (was a private external) _glpPaReservedWord
00007ffa1926a2cb (__TEXT,__text) non-external (was a private external) _glpPackConstants
00007ffa1929ebee (__TEXT,__text) non-external (was a private external) _glpParameterDeclarationNodeGetExtra
00007ffa1929ebe0 (__TEXT,__text) non-external (was a private external) _glpParameterDeclarationNodeGetName
00007ffa1929ec02 (__TEXT,__text) non-external (was a private external) _glpParameterDeclarationNodeGetType
00007ffa1929ebf8 (__TEXT,__text) non-external (was a private external) _glpParameterDeclarationNodeSetExtra
00007ffa1929ec0f (__TEXT,__text) non-external (was a private external) _glpParameterDeclarationNodeSetType
00007ffa192cef09 (__TEXT,__text) non-external (was a private external) _glpParseContextSetGLSLVersion
00007ffa192cf02e (__TEXT,__text) non-external (was a private external) _glpParseContextValidateGLSLVersion
00007ffa192843fb (__TEXT,__text) non-external (was a private external) _glpParseQualifiers
00007ffa1926cad0 (__TEXT,__text) non-external (was a private external) _glpParseRecover
00007ffa1923be68 (__TEXT,__text) non-external (was a private external) _glpPointerHashCache_b
00007ffa1923be32 (__TEXT,__text) non-external (was a private external) _glpPointerHashGet
00007ffa1923bcc5 (__TEXT,__text) non-external (was a private external) _glpPointerHashPut
00007ffa1923bead (__TEXT,__text) non-external (was a private external) _glpPointerHashRemove
00007ffa1926bbfd (__TEXT,__text) non-external (was a private external) _glpPopulatePrecisionWidths
00007ffa1929f157 (__TEXT,__text) non-external (was a private external) _glpPrecisionDeclarationNodeGetQualifier
00007ffa1929f171 (__TEXT,__text) non-external (was a private external) _glpPrecisionDeclarationNodeGetType
00007ffa1929f164 (__TEXT,__text) non-external (was a private external) _glpPrecisionDeclarationNodeSetQualifier
00007ffa1929f17f (__TEXT,__text) non-external (was a private external) _glpPrecisionDeclarationNodeSetType
00007ffa1926b1ca (__TEXT,__text) non-external (was a private external) _glpPrecisionIndexFromSAFlags
00007ffa1928715a (__TEXT,__text) non-external (was a private external) _glpPrecisionQualifierFromSaFlags
00007ffa19281390 (__TEXT,__text) non-external (was a private external) _glpPrimitiveMatrixGetColumnType
00007ffa192810b0 (__TEXT,__text) non-external (was a private external) _glpPrimitiveMatrixGetColumns
00007ffa19281698 (__TEXT,__text) non-external (was a private external) _glpPrimitiveMatrixGetElementType
00007ffa19281514 (__TEXT,__text) non-external (was a private external) _glpPrimitiveMatrixGetRowType
00007ffa19281220 (__TEXT,__text) non-external (was a private external) _glpPrimitiveMatrixGetRows
00007ffa192819dc (__TEXT,__text) non-external (was a private external) _glpPrimitiveSamplerGetPPDatatype
00007ffa19281800 (__TEXT,__text) non-external (was a private external) _glpPrimitiveSamplerGetPPTextarget
00007ffa19292040 (__TEXT,__text) non-external (was a private external) _glpPrimitiveTypeFromString
00007ffa19281da6 (__TEXT,__text) non-external (was a private external) _glpPrimitiveTypeGetByteStride
00007ffa19281cc4 (__TEXT,__text) non-external (was a private external) _glpPrimitiveTypeGetBytesPerComponent
00007ffa19280d9e (__TEXT,__text) non-external (was a private external) _glpPrimitiveTypeGetCategory
00007ffa19280d81 (__TEXT,__text) non-external (was a private external) _glpPrimitiveTypeGetGLType
00007ffa19281cff (__TEXT,__text) non-external (was a private external) _glpPrimitiveTypeGetMaxComponentsPerVec4
00007ffa19281d3c (__TEXT,__text) non-external (was a private external) _glpPrimitiveTypeGetNumVec4s
00007ffa1929205b (__TEXT,__text) non-external (was a private external) _glpPrimitiveTypeGetPrimitiveType
00007ffa19281c60 (__TEXT,__text) non-external (was a private external) _glpPrimitiveTypeGetScalarCount
00007ffa19281b48 (__TEXT,__text) non-external (was a private external) _glpPrimitiveTypeGetScalarType
00007ffa1929f54b (__TEXT,__text) non-external (was a private external) _glpPrimitiveTypeNodeGetType
00007ffa19281ba4 (__TEXT,__text) non-external (was a private external) _glpPrimitiveTypeReplaceScalarType
00007ffa19256e68 (__TEXT,__text) non-external _glpPrimitiveTypeToLLVMType
00007ffa1931d900 (__TEXT,__text) non-external _glpPrimitiveTypeToLLVMType.cold.1
00007ffa19280d00 (__TEXT,__text) non-external (was a private external) _glpPrimitiveTypeToString
00007ffa19280f30 (__TEXT,__text) non-external (was a private external) _glpPrimitiveVectorGetElementType
00007ffa19280dbb (__TEXT,__text) non-external (was a private external) _glpPrimitiveVectorGetLength
00007ffa19265c26 (__TEXT,__text) non-external _glpProcessComponentWiseVectorAssignment
00007ffa191ac111 (__TEXT,__text) non-external _glpProgram_PPStreamAddAddressUsage
00007ffa191ac13b (__TEXT,__text) non-external _glpProgram_PPStreamAddAttribBinding
00007ffa191ac1d3 (__TEXT,__text) non-external _glpProgram_PPStreamAddConstant
00007ffa191ac1e1 (__TEXT,__text) non-external _glpProgram_PPStreamAddLabel
00007ffa191ac0ca (__TEXT,__text) non-external _glpProgram_PPStreamAddOperation
00007ffa191ac1c5 (__TEXT,__text) non-external _glpProgram_PPStreamAddOption
00007ffa191ac187 (__TEXT,__text) non-external _glpProgram_PPStreamAddOutputBinding
00007ffa191ac11f (__TEXT,__text) non-external _glpProgram_PPStreamAddParamBinding
00007ffa191ac12d (__TEXT,__text) non-external _glpProgram_PPStreamAddParamBindingArray
00007ffa191ac103 (__TEXT,__text) non-external _glpProgram_PPStreamAddTempUsage
00007ffa191ac21c (__TEXT,__text) non-external _glpProgram_PPStreamResolveBranches
00007ffa191ac0bd (__TEXT,__text) non-external _glpProgram_PPStreamSetTarget
00007ffa1928c494 (__TEXT,__text) non-external (was a private external) _glpPushdownPrecision
00007ffa1929f2a5 (__TEXT,__text) non-external (was a private external) _glpQualifiedDeclarationGroupNodeAddDeclaration
00007ffa1929f285 (__TEXT,__text) non-external (was a private external) _glpQualifiedDeclarationGroupNodeGetDeclaration
00007ffa1929f27c (__TEXT,__text) non-external (was a private external) _glpQualifiedDeclarationGroupNodeGetDeclarationCount
00007ffa1929f2b2 (__TEXT,__text) non-external (was a private external) _glpQualifiedDeclarationGroupNodeInsertDeclaration
00007ffa1929f295 (__TEXT,__text) non-external (was a private external) _glpQualifiedDeclarationGroupNodeSetDeclaration
00007ffa1929f205 (__TEXT,__text) non-external (was a private external) _glpQualifiedDeclarationNodeGetName
00007ffa1929f213 (__TEXT,__text) non-external (was a private external) _glpQualifiedDeclarationNodeGetQualifiers
00007ffa1929f220 (__TEXT,__text) non-external (was a private external) _glpQualifiedDeclarationNodeSetQualifiers
00007ffa1929f4cc (__TEXT,__text) non-external (was a private external) _glpQualifiedTypeNodeGetQualifiers
00007ffa1929f4b2 (__TEXT,__text) non-external (was a private external) _glpQualifiedTypeNodeGetType
00007ffa1929f4da (__TEXT,__text) non-external (was a private external) _glpQualifiedTypeNodeSetQualifiers
00007ffa1929f4bf (__TEXT,__text) non-external (was a private external) _glpQualifiedTypeNodeSetType
00007ffa192843ae (__TEXT,__text) non-external (was a private external) _glpQualifierKindOfNode
00007ffa19284390 (__TEXT,__text) non-external (was a private external) _glpQualifierKindToString
00007ffa1929fd6f (__TEXT,__text) non-external (was a private external) _glpQualifierListNodeAddQualifier
00007ffa1929fd4f (__TEXT,__text) non-external (was a private external) _glpQualifierListNodeGetQualifier
00007ffa1929fd46 (__TEXT,__text) non-external (was a private external) _glpQualifierListNodeGetQualifierCount
00007ffa1929fd7c (__TEXT,__text) non-external (was a private external) _glpQualifierListNodeInsertQualifier
00007ffa1929fd5f (__TEXT,__text) non-external (was a private external) _glpQualifierListNodeSetQualifier
00007ffa19281db4 (__TEXT,__text) non-external (was a private external) _glpQualifierName
00007ffa192a0c04 (__TEXT,__text) non-external (was a private external) _glpRValueNodeGetBase
00007ffa192a0c12 (__TEXT,__text) non-external (was a private external) _glpRValueNodeSetBase
00007ffa192a08b7 (__TEXT,__text) non-external (was a private external) _glpRawCallNodeGetExtra
00007ffa192a08a9 (__TEXT,__text) non-external (was a private external) _glpRawCallNodeGetName
00007ffa192a08c1 (__TEXT,__text) non-external (was a private external) _glpRawCallNodeSetExtra
00007ffa1928d0f1 (__TEXT,__text) non-external (was a private external) _glpReInitDeserialContext
00007ffa1929e959 (__TEXT,__text) non-external (was a private external) _glpReadInputNodeGetExtra
00007ffa192979bb (__TEXT,__text) non-external (was a private external) _glpRemapValue
00007ffa192ceba3 (__TEXT,__text) non-external (was a private external) _glpResetErrMsg
00007ffa192a0673 (__TEXT,__text) non-external (was a private external) _glpReturnStatementNodeGetExpr
00007ffa192a065f (__TEXT,__text) non-external (was a private external) _glpReturnStatementNodeGetExtra
00007ffa192a0680 (__TEXT,__text) non-external (was a private external) _glpReturnStatementNodeSetExpr
00007ffa192a0669 (__TEXT,__text) non-external (was a private external) _glpReturnStatementNodeSetExtra
00007ffa192c08e6 (__TEXT,__text) non-external _glpSAAdd
00007ffa192bf2ce (__TEXT,__text) non-external _glpSAArrayAccess
00007ffa192c60aa (__TEXT,__text) non-external _glpSAArrayType
00007ffa192c19c8 (__TEXT,__text) non-external _glpSAAssign
00007ffa192c986a (__TEXT,__text) non-external _glpSAAvailabilityDeclaration
00007ffa192c9e97 (__TEXT,__text) non-external _glpSABinaryOperator
00007ffa192c141a (__TEXT,__text) non-external _glpSABitwiseAnd
00007ffa192c0826 (__TEXT,__text) non-external _glpSABitwiseNot
00007ffa192c144a (__TEXT,__text) non-external _glpSABitwiseOr
00007ffa192c147a (__TEXT,__text) non-external _glpSABitwiseXor
00007ffa192c8608 (__TEXT,__text) non-external _glpSABlock
00007ffa192c91fd (__TEXT,__text) non-external _glpSABreakStatement
00007ffa1928b6a0 (__TEXT,__text) non-external (was a private external) _glpSABuiltinPPStreamOp
00007ffa192c9b65 (__TEXT,__text) non-external _glpSACall
00007ffa192c9091 (__TEXT,__text) non-external _glpSACaseStatement
00007ffa192c25f4 (__TEXT,__text) non-external _glpSACommaExpr
