000000018fd5c440 (__TEXT,__gcc_except_tab) non-external GCC_except_table15
000000018fd5bfdc (__TEXT,__gcc_except_tab) non-external GCC_except_table16
000000018fd5bffc (__TEXT,__gcc_except_tab) non-external GCC_except_table17
000000018fd5c010 (__TEXT,__gcc_except_tab) non-external GCC_except_table18
000000018fd5c450 (__TEXT,__gcc_except_tab) non-external GCC_except_table18
000000018fd5c04c (__TEXT,__gcc_except_tab) non-external GCC_except_table19
000000018fd5c088 (__TEXT,__gcc_except_tab) non-external GCC_except_table30
000000018fd5c0f8 (__TEXT,__gcc_except_tab) non-external GCC_except_table38
000000018fd5c118 (__TEXT,__gcc_except_tab) non-external GCC_except_table39
000000018fd5c14c (__TEXT,__gcc_except_tab) non-external GCC_except_table41
000000018fd5c180 (__TEXT,__gcc_except_tab) non-external GCC_except_table42
000000018fd5c1a0 (__TEXT,__gcc_except_tab) non-external GCC_except_table44
000000018fd5c1c0 (__TEXT,__gcc_except_tab) non-external GCC_except_table48
000000018fd5c1e0 (__TEXT,__gcc_except_tab) non-external GCC_except_table49
000000018fd5bfbc (__TEXT,__gcc_except_tab) non-external GCC_except_table6
000000018fd5bfcc (__TEXT,__gcc_except_tab) non-external GCC_except_table6
000000018fd5c200 (__TEXT,__gcc_except_tab) non-external GCC_except_table63
000000018fd5c2a4 (__TEXT,__gcc_except_tab) non-external GCC_except_table66
000000018fd5c2e8 (__TEXT,__gcc_except_tab) non-external GCC_except_table69
000000018fd5c32c (__TEXT,__gcc_except_tab) non-external GCC_except_table72
000000018fd5c358 (__TEXT,__gcc_except_tab) non-external GCC_except_table73
000000018fd5c418 (__TEXT,__gcc_except_tab) non-external GCC_except_table8
000000018fd5c3b8 (__TEXT,__gcc_except_tab) non-external GCC_except_table83
000000018fd5c3d8 (__TEXT,__gcc_except_tab) non-external GCC_except_table84
000000018fd5c3f8 (__TEXT,__gcc_except_tab) non-external GCC_except_table86
000000018fd5c408 (__TEXT,__gcc_except_tab) non-external GCC_except_table87
000000018fd5c424 (__TEXT,__gcc_except_tab) non-external GCC_except_table9
000000018fd41a28 (__TEXT,__text) non-external (was a private external) _ACInterfaceCreate
00000001ea74ff40 (__DATA,__bss) non-external _ACInterfaceCreate.ACInterfaceCreate_proc
000000018fd41adc (__TEXT,__text) non-external (was a private external) _ACInterfaceDeviceNameCopy
00000001ea74ff48 (__DATA,__bss) non-external _ACInterfaceDeviceNameCopy.ACInterfaceDeviceNameCopy_proc
000000018fd41b90 (__TEXT,__text) non-external (was a private external) _ACInterfaceSetPower
00000001ea74ff50 (__DATA,__bss) non-external _ACInterfaceSetPower.ACInterfaceSetPower_proc
000000018fd41c3c (__TEXT,__text) non-external (was a private external) _ACNetworkDisassociate
00000001ea74ff58 (__DATA,__bss) non-external _ACNetworkDisassociate.ACNetworkDisassociate_proc
000000018fd4737c (__TEXT,__text) non-external _AcquireLockForScheduleWriting
000000018fd4b000 (__TEXT,__text) external _AlertSoundPlay
000000018fd4b008 (__TEXT,__text) external _AlertSoundPlayCustomSound
00000001ea74fe80 (__DATA,__bss) non-external _Apple80211Library
000000018fd31058 (__TEXT,__text) non-external (was a private external) _AppleIDGetLogHandle
000000018fd552d0 (__TEXT,__text) non-external _AppleIDGetLogHandle.cold.1
00000001e6c3fe48 (__DATA_CONST,__const) external __kCSAppleIDAccountStatusNextActionTimeKey
00000001e6c3fe40 (__DATA_CONST,__const) external __kCSAppleIDAccountStatusRequiresUserActionKey
00000001e6c3fe30 (__DATA_CONST,__const) external __kCSAppleIDAccountStatusValidationDateKey
00000001e6c3fdf0 (__DATA_CONST,__const) external __kCSAppleIDAccountVerifiedEmailAddresses
00000001e6c3fdf8 (__DATA_CONST,__const) external __kCSAppleIDAccountVerifiedPhoneNumbers
00000001e6c3fe28 (__DATA_CONST,__const) external __kCSAppleIDOptionDeferServerCheck
00000001e6c3fe20 (__DATA_CONST,__const) external __kCSAppleIDOptionForceServerCheck
00000001e6c3fe18 (__DATA_CONST,__const) external __kCSAppleIDOptionSkipServerCheck
                 (undefined) external __os_log_default (from libSystem)
                 (undefined) external __os_log_impl (from libSystem)
                 (undefined) external __os_nospin_lock_lock (from libSystem)
                 (undefined) external __os_nospin_lock_unlock (from libSystem)
                 (undefined) external __sl_dlopen (from SoftLinking)
                 (undefined) external _abort (from libSystem)
000000018fd5c460 (__TEXT,__dlopen_cstrs) non-external _audit_stringCoreWiFi
000000018fd55624 (__TEXT,__text) non-external (was a private external) _authorizeNode
                 (undefined) external _bcmp (from libSystem)
                 (undefined) external _bootstrap_look_up (from libSystem)
                 (undefined) external _bootstrap_port (from libSystem)
000000018fd2c2b8 (__TEXT,__text) non-external _browseAllInterfacesEnabled
00000001ed02cd50 (__DATA_DIRTY,__bss) non-external _browseAllInterfacesEnabled.enabled
000000018fd37aa0 (__TEXT,__text) non-external (was a private external) _byteToHex
                 (undefined) external _bzero (from libSystem)
                 (undefined) external _close (from libSystem)
                 (undefined) external _confstr (from libSystem)
000000018fd36744 (__TEXT,__text) non-external _copyAirPortService
000000018fd33c0c (__TEXT,__text) non-external _copyBackToMyMacPreferences
000000018fd339d4 (__TEXT,__text) non-external _copyDomainNameForUser
000000018fd35d78 (__TEXT,__text) non-external _copyPrimaryAirPortInterface
000000018fd55300 (__TEXT,__text) non-external _copyPrimaryAirPortInterface.cold.1
00000001ea74ff28 (__DATA,__bss) non-external _copyPrimaryAirPortInterface.sOnce
000000018fd35a58 (__TEXT,__text) non-external _coreWiFiInterface
000000018fd376f0 (__TEXT,__text) non-external (was a private external) _createNewUniqueID
000000018fd33a70 (__TEXT,__text) non-external _createNormalizedDomainName
000000018fd36208 (__TEXT,__text) non-external _createPosixNameFromString
000000018fd342ac (__TEXT,__text) non-external _deleteIdentityPreferenceItems
                 (undefined) external _dispatch_async (from libSystem)
                 (undefined) external _dispatch_get_global_queue (from libSystem)
                 (undefined) external _dispatch_once (from libSystem)
                 (undefined) external _dispatch_queue_create (from libSystem)
                 (undefined) external _dispatch_release (from libSystem)
                 (undefined) external _dispatch_retain (from libSystem)
                 (undefined) external _dispatch_semaphore_create (from libSystem)
                 (undefined) external _dispatch_semaphore_signal (from libSystem)
                 (undefined) external _dispatch_semaphore_wait (from libSystem)
                 (undefined) external _dlopen (from libSystem)
                 (undefined) external _dlsym (from libSystem)
000000018fd3780c (__TEXT,__text) non-external (was a private external) _doPasswordStuff
000000018fd42be4 (__TEXT,__text) non-external (was a private external) _dsAddAttribute
00000001ea74ffa8 (__DATA,__bss) non-external _dsAddAttribute.dsAddAttribute_proc
000000018fd42ca8 (__TEXT,__text) non-external (was a private external) _dsAddAttributeValue
00000001ea74ffb0 (__DATA,__bss) non-external _dsAddAttributeValue.dsAddAttributeValue_proc
000000018fd4345c (__TEXT,__text) non-external (was a private external) _dsBuildFromPath
00000001ea74ffd0 (__DATA,__bss) non-external _dsBuildFromPath.dsBuildFromPath_proc
000000018fd43680 (__TEXT,__text) non-external (was a private external) _dsBuildListFromStringsAlloc
000000018fd43518 (__TEXT,__text) non-external (was a private external) _dsBuildListFromStringsAllocV
00000001ed02ce30 (__DATA_DIRTY,__bss) non-external _dsBuildListFromStringsAllocV.dsBuildListFromStringsAllocV_proc
000000018fd42f88 (__TEXT,__text) non-external (was a private external) _dsCloseAttributeList
00000001ed02cdd8 (__DATA_DIRTY,__bss) non-external _dsCloseAttributeList.dsCloseAttributeList_proc
000000018fd43100 (__TEXT,__text) non-external (was a private external) _dsCloseAttributeValueList
00000001ed02cdd0 (__DATA_DIRTY,__bss) non-external _dsCloseAttributeValueList.dsCloseAttributeValueList_proc
000000018fd42094 (__TEXT,__text) non-external (was a private external) _dsCloseDirNode
00000001ed02cdc8 (__DATA_DIRTY,__bss) non-external _dsCloseDirNode.dsCloseDirNode_proc
000000018fd41d94 (__TEXT,__text) non-external (was a private external) _dsCloseDirService
00000001ed02ce28 (__DATA_DIRTY,__bss) non-external _dsCloseDirService.dsCloseDirService_proc
000000018fd42868 (__TEXT,__text) non-external (was a private external) _dsCloseRecord
00000001ea74ff90 (__DATA,__bss) non-external _dsCloseRecord.dsCloseRecord_proc
000000018fd42224 (__TEXT,__text) non-external (was a private external) _dsCreateRecordAndOpen
00000001ea74ff60 (__DATA,__bss) non-external _dsCreateRecordAndOpen.dsCreateRecordAndOpen_proc
000000018fd43304 (__TEXT,__text) non-external (was a private external) _dsDataBufferAllocate
00000001ed02ce20 (__DATA_DIRTY,__bss) non-external _dsDataBufferAllocate.dsDataBufferAllocate_proc
000000018fd433b0 (__TEXT,__text) non-external (was a private external) _dsDataBufferDeAllocate
00000001ed02ce18 (__DATA_DIRTY,__bss) non-external _dsDataBufferDeAllocate.dsDataBufferDeAllocate_proc
000000018fd435dc (__TEXT,__text) non-external (was a private external) _dsDataListAllocate
00000001ed02ce10 (__DATA_DIRTY,__bss) non-external _dsDataListAllocate.dsDataListAllocate_proc
000000018fd43a38 (__TEXT,__text) non-external (was a private external) _dsDataListDeallocate
00000001ed02ce08 (__DATA_DIRTY,__bss) non-external _dsDataListDeallocate.dsDataListDeallocate_proc
000000018fd43770 (__TEXT,__text) non-external (was a private external) _dsDataListGetNodeCount
00000001ea74fe10 (__DATA,__bss) non-external _dsDataListGetNodeCount.dsDataListGetNodeCount_proc
000000018fd436ac (__TEXT,__text) non-external (was a private external) _dsDataListInsertAfter
00000001ea74fe08 (__DATA,__bss) non-external _dsDataListInsertAfter.dsDataListInsertAfter_proc
000000018fd4381c (__TEXT,__text) non-external (was a private external) _dsDataNodeAllocateBlock
00000001ea74ffd8 (__DATA,__bss) non-external _dsDataNodeAllocateBlock.dsDataNodeAllocateBlock_proc
000000018fd438e0 (__TEXT,__text) non-external (was a private external) _dsDataNodeAllocateString
00000001ed02cd48 (__DATA_DIRTY,__bss) non-external _dsDataNodeAllocateString.dsDataNodeAllocateString_proc
000000018fd4398c (__TEXT,__text) non-external (was a private external) _dsDataNodeDeAllocate
00000001ed02cd40 (__DATA_DIRTY,__bss) non-external _dsDataNodeDeAllocate.dsDataNodeDeAllocate_proc
000000018fd43250 (__TEXT,__text) non-external (was a private external) _dsDeallocAttributeEntry
00000001ed02cdc0 (__DATA_DIRTY,__bss) non-external _dsDeallocAttributeEntry.dsDeallocAttributeEntry_proc
000000018fd431a4 (__TEXT,__text) non-external (was a private external) _dsDeallocAttributeValueEntry
00000001ed02cdb8 (__DATA_DIRTY,__bss) non-external _dsDeallocAttributeValueEntry.dsDeallocAttributeValueEntry_proc
000000018fd429b0 (__TEXT,__text) non-external (was a private external) _dsDeallocRecordEntry
00000001ed02cdb0 (__DATA_DIRTY,__bss) non-external _dsDeallocRecordEntry.dsDeallocRecordEntry_proc
000000018fd4290c (__TEXT,__text) non-external (was a private external) _dsDeleteRecord
00000001ea74ff98 (__DATA,__bss) non-external _dsDeleteRecord.dsDeleteRecord_proc
000000018fd43bc0 (__TEXT,__text) non-external (was a private external) _dsDoAttributeValueSearch
00000001ea74ffe8 (__DATA,__bss) non-external _dsDoAttributeValueSearch.dsDoAttributeValueSearch_proc
000000018fd43ae4 (__TEXT,__text) non-external (was a private external) _dsDoDirNodeAuth
00000001ea74ffe0 (__DATA,__bss) non-external _dsDoDirNodeAuth.dsDoDirNodeAuth_proc
000000018fd43cb4 (__TEXT,__text) non-external (was a private external) _dsDoMultipleAttributeValueSearchWithData
00000001ea74fe00 (__DATA,__bss) non-external _dsDoMultipleAttributeValueSearchWithData.dsDoMultipleAttributeValueSearchWithData_proc
000000018fd41e38 (__TEXT,__text) non-external (was a private external) _dsFindDirNodes
00000001ed02ce00 (__DATA_DIRTY,__bss) non-external _dsFindDirNodes.dsFindDirNodes_proc
000000018fd427c4 (__TEXT,__text) non-external (was a private external) _dsFlushRecord
00000001ea74ff88 (__DATA,__bss) non-external _dsFlushRecord.dsFlushRecord_proc
000000018fd42b08 (__TEXT,__text) non-external (was a private external) _dsGetAttributeEntry
00000001ed02cda8 (__DATA_DIRTY,__bss) non-external _dsGetAttributeEntry.dsGetAttributeEntry_proc
000000018fd4302c (__TEXT,__text) non-external (was a private external) _dsGetAttributeValue
00000001ed02cda0 (__DATA_DIRTY,__bss) non-external _dsGetAttributeValue.dsGetAttributeValue_proc
000000018fd42138 (__TEXT,__text) non-external (was a private external) _dsGetDirNodeInfo
00000001ed02cd98 (__DATA_DIRTY,__bss) non-external _dsGetDirNodeInfo.dsGetDirNodeInfo_proc
000000018fd41f14 (__TEXT,__text) non-external (was a private external) _dsGetDirNodeName
00000001ed02cdf8 (__DATA_DIRTY,__bss) non-external _dsGetDirNodeName.dsGetDirNodeName_proc
000000018fd42580 (__TEXT,__text) non-external (was a private external) _dsGetRecordAttributeInfo
00000001ea74ff70 (__DATA,__bss) non-external _dsGetRecordAttributeInfo.dsGetRecordAttributeInfo_proc
000000018fd4263c (__TEXT,__text) non-external (was a private external) _dsGetRecordAttributeValueByIndex
00000001ea74ff78 (__DATA,__bss) non-external _dsGetRecordAttributeValueByIndex.dsGetRecordAttributeValueByIndex_proc
000000018fd42700 (__TEXT,__text) non-external (was a private external) _dsGetRecordAttributeValueByValue
00000001ea74ff80 (__DATA,__bss) non-external _dsGetRecordAttributeValueByValue.dsGetRecordAttributeValueByValue_proc
000000018fd424ac (__TEXT,__text) non-external (was a private external) _dsGetRecordEntry
00000001ed02cd90 (__DATA_DIRTY,__bss) non-external _dsGetRecordEntry.dsGetRecordEntry_proc
000000018fd423ac (__TEXT,__text) non-external (was a private external) _dsGetRecordList
00000001ed02cd88 (__DATA_DIRTY,__bss) non-external _dsGetRecordList.dsGetRecordList_proc
000000018fd41fd8 (__TEXT,__text) non-external (was a private external) _dsOpenDirNode
00000001ed02cdf0 (__DATA_DIRTY,__bss) non-external _dsOpenDirNode.dsOpenDirNode_proc
000000018fd41ce8 (__TEXT,__text) non-external (was a private external) _dsOpenDirService
00000001ed02cde8 (__DATA_DIRTY,__bss) non-external _dsOpenDirService.dsOpenDirService_proc
000000018fd422e8 (__TEXT,__text) non-external (was a private external) _dsOpenRecord
00000001ea74ff68 (__DATA,__bss) non-external _dsOpenRecord.dsOpenRecord_proc
000000018fd42a5c (__TEXT,__text) non-external (was a private external) _dsReleaseContinueData
00000001ea74ffa0 (__DATA,__bss) non-external _dsReleaseContinueData.dsReleaseContinueData_proc
000000018fd42d64 (__TEXT,__text) non-external (was a private external) _dsRemoveAttribute
00000001ea74ffb8 (__DATA,__bss) non-external _dsRemoveAttribute.dsRemoveAttribute_proc
000000018fd42e10 (__TEXT,__text) non-external (was a private external) _dsRemoveAttributeValue
00000001ea74ffc0 (__DATA,__bss) non-external _dsRemoveAttributeValue.dsRemoveAttributeValue_proc
000000018fd42ecc (__TEXT,__text) non-external (was a private external) _dsSetAttributeValues
00000001ea74ffc8 (__DATA,__bss) non-external _dsSetAttributeValues.dsSetAttributeValues_proc
000000018fd55830 (__TEXT,__text) non-external (was a private external) _findRecordsWithAttrValues
000000018fd556f8 (__TEXT,__text) non-external (was a private external) _findRecordsWithNames
                 (undefined) external _fprintf (from libSystem)
                 (undefined) external _free (from libSystem)
                 (undefined) external _fwrite (from libSystem)
00000001ed02ccd8 (__DATA_DIRTY,__data) non-external (was a private external) _gCSIdentityInitLock
00000001ea750050 (__DATA,__bss) non-external _gInitializedConstantStrings
00000001ea74fc88 (__DATA,__data) non-external _gLockFile
00000001ea750088 (__DATA,__bss) non-external _gRunningInLoginwindow
00000001ea750928 (__DATA,__common) non-external (was a private external) _gWSDebug
00000001ea75092c (__DATA,__common) non-external (was a private external) _gWSDebugVerbose
00000001ed02cd38 (__DATA_DIRTY,__bss) non-external _getCWFInterfaceClass.softClass
000000018fd467d8 (__TEXT,__text) non-external _getIOMasterPort
00000001ea74fdfc (__DATA,__bss) non-external _getIOMasterPort.master_device_port
                 (undefined) external _getenv (from libSystem)
                 (undefined) external _geteuid (from libSystem)
                 (undefined) external _gettimeofday (from libSystem)
00000001ea750058 (__DATA,__bss) non-external _kActionDictKey
00000001ea750060 (__DATA,__bss) non-external _kActionTypeKey
00000001e6c3fcd0 (__DATA_CONST,__const) external _kAppleIDAccountAddedOrRemovedNotificationKey
00000001e6c3fcd8 (__DATA_CONST,__const) external _kAppleIDAccountConfigurationChangeNotificationKey
00000001e6c3fd08 (__DATA_CONST,__const) external _kAppleIDAuthenticationStatusTerminateServerKey
00000001e6c3fce0 (__DATA_CONST,__const) external _kAppleIDDoNotSaveSessionInformation
00000001e6c3fc70 (__DATA_CONST,__const) external _kAppleIDEncodedDSIDCertificateType
00000001e6c3fc78 (__DATA_CONST,__const) external _kAppleIDValidatedItemsRecordDataCertificateType
00000001e6c3fcf0 (__DATA_CONST,__const) external _kAppleIDValidationRecordOptionDoNotCheckValidAsOfDateKey
00000001e6c3fce8 (__DATA_CONST,__const) external _kAppleIDValidationRecordOptionDoNotCheckVersionKey
00000001e6c3fd00 (__DATA_CONST,__const) external _kAppleIDValidationRecordOptionDoNotEvaluateTrustRefKey
00000001e6c3fcf8 (__DATA_CONST,__const) external _kAppleIDValidationRecordOptionOverrideSuggestedDurationValueKey
00000001ea750080 (__DATA,__bss) non-external _kArgumentsKey
                 (undefined) external _kCFAbsoluteTimeIntervalSince1970 (from CoreFoundation)
                 (undefined) external _kCFAllocatorDefault (from CoreFoundation)
                 (undefined) external _kCFAllocatorNull (from CoreFoundation)
                 (undefined) external _kCFBooleanFalse (from CoreFoundation)
                 (undefined) external _kCFBooleanTrue (from CoreFoundation)
                 (undefined) external _kCFBundleVersionKey (from CoreFoundation)
                 (undefined) external _kCFCopyStringDictionaryKeyCallBacks (from CoreFoundation)
                 (undefined) external _kCFCopyStringSetCallBacks (from CoreFoundation)
                 (undefined) external _kCFErrorDescriptionKey (from CoreFoundation)
                 (undefined) external _kCFErrorDomainOSStatus (from CoreFoundation)
                 (undefined) external _kCFErrorLocalizedDescriptionKey (from CoreFoundation)
                 (undefined) external _kCFErrorLocalizedFailureReasonKey (from CoreFoundation)
                 (undefined) external _kCFErrorLocalizedRecoverySuggestionKey (from CoreFoundation)
                 (undefined) external _kCFErrorUnderlyingErrorKey (from CoreFoundation)
                 (undefined) external _kCFHTTPVersion1_1 (from CFNetwork)
                 (undefined) external _kCFNull (from CoreFoundation)
                 (undefined) external _kCFPreferencesCurrentHost (from CoreFoundation)
                 (undefined) external _kCFPreferencesCurrentUser (from CoreFoundation)
                 (undefined) external _kCFRunLoopDefaultMode (from CoreFoundation)
                 (undefined) external _kCFStreamPropertyDataWritten (from CoreFoundation)
                 (undefined) external _kCFStreamPropertyHTTPProxy (from CFNetwork)
                 (undefined) external _kCFStreamPropertyHTTPProxyHost (from CFNetwork)
                 (undefined) external _kCFStreamPropertyHTTPProxyPort (from CFNetwork)
                 (undefined) external _kCFStreamPropertyHTTPResponseHeader (from CFNetwork)
                 (undefined) external _kCFStreamPropertyHTTPSProxyHost (from CFNetwork)
                 (undefined) external _kCFStreamPropertyHTTPSProxyPort (from CFNetwork)
                 (undefined) external _kCFStreamPropertyHTTPShouldAutoredirect (from CFNetwork)
                 (undefined) external _kCFTypeArrayCallBacks (from CoreFoundation)
                 (undefined) external _kCFTypeDictionaryKeyCallBacks (from CoreFoundation)
                 (undefined) external _kCFTypeDictionaryValueCallBacks (from CoreFoundation)
                 (undefined) external _kCFTypeSetCallBacks (from CoreFoundation)
                 (undefined) external _kCFXMLTreeErrorDescription (from CoreFoundation)
                 (undefined) external _kCFXMLTreeErrorLineNumber (from CoreFoundation)
                 (undefined) external _kCFXMLTreeErrorLocation (from CoreFoundation)
                 (undefined) external _kCFXMLTreeErrorStatusCode (from CoreFoundation)
00000001e6c3fef8 (__DATA_CONST,__const) external _kCSIdentityErrorDomain
00000001e6c3fef0 (__DATA_CONST,__const) external _kCSIdentityGeneratePosixName
00000001ea750078 (__DATA,__bss) non-external _kCommandKey
00000001ea750040 (__DATA,__bss) non-external _kDateKey
                 (undefined) external _kFSIsMobileTimeMachine (from CarbonCore)
                 (undefined) external _kFSIsNetworkOpticalVolume (from CarbonCore)
000000018fd57420 (__TEXT,__const) external _kISIconResType
00000001ea750089 (__DATA,__bss) non-external _kLockDirectoryPath
                 (undefined) external _kODAuthenticationTypeWithAuthorizationRef (from CFOpenDirectory)
                 (undefined) external _kODRecordTypeUsers (from CFOpenDirectory)
                 (undefined) external _kODSessionDefault (from CFOpenDirectory)
00000001ea750068 (__DATA,__bss) non-external _kOpenItemAtPathKey
00000001ea750070 (__DATA,__bss) non-external _kOpenURLKey
00000001ea750048 (__DATA,__bss) non-external _kRepeatIntervalKey
00000001ea750030 (__DATA,__bss) non-external _kScheduledActionsKey
00000001ea750028 (__DATA,__bss) non-external _kSchedulerDomain
00000001ea750489 (__DATA,__bss) non-external _kSchedulerLockPath
                 (undefined) external _kSecOIDCommonName (from Security)
                 (undefined) external _kSecOIDOrganizationName (from Security)
                 (undefined) external _kSecOIDOrganizationalUnitName (from Security)
                 (undefined) external _kSecOIDX509V1IssuerName (from Security)
                 (undefined) external _kSecOIDX509V1SubjectName (from Security)
                 (undefined) external _kSecOIDX509V1ValidityNotAfter (from Security)
                 (undefined) external _kSecOIDX509V1ValidityNotBefore (from Security)
00000001ea750038 (__DATA,__bss) non-external _kTimerDictKey
00000001ea74fd20 (__DATA,__data) external _kWSAuthInfo
00000001ea74fd38 (__DATA,__data) external _kWSAuthInfo_authScheme
00000001ea74fd40 (__DATA,__data) external _kWSAuthInfo_forProxy
00000001ea74fd30 (__DATA,__data) external _kWSAuthInfo_password
00000001ea74fd28 (__DATA,__data) external _kWSAuthInfo_user
00000001ea74fd60 (__DATA,__data) external _kWSDebugIncomingBody
00000001ea74fd58 (__DATA,__data) external _kWSDebugIncomingHeaders
00000001ea74fd50 (__DATA,__data) external _kWSDebugOutgoingBody
00000001ea74fd48 (__DATA,__data) external _kWSDebugOutgoingHeaders
00000001ea74fcc8 (__DATA,__data) external _kWSFaultCode
00000001ea74fcd0 (__DATA,__data) external _kWSFaultExtra
00000001ea74fcc0 (__DATA,__data) external _kWSFaultString
00000001ea74fd18 (__DATA,__data) external _kWSHTTPExtraHeaders
00000001ea74fd08 (__DATA,__data) external _kWSHTTPFollowsRedirects
00000001ea74fc90 (__DATA,__data) external _kWSHTTPMessage
00000001ea74fd10 (__DATA,__data) external _kWSHTTPProxy
00000001ea74fc98 (__DATA,__data) external _kWSHTTPResponseMessage
00000001ea74fd00 (__DATA,__data) external _kWSHTTPVersion
00000001ea74fcb8 (__DATA,__data) external _kWSMethodInvocationResult
00000001ea74fda8 (__DATA,__data) external _kWSMethodInvocationResultParameterName
00000001ea74fdf0 (__DATA,__data) external _kWSMethodInvocationTimeoutValue
00000001ea74fcd8 (__DATA,__data) external _kWSNetworkStreamFaultString
00000001ea74fcf8 (__DATA,__data) external _kWSPostingMethod
00000001ea74fd98 (__DATA,__data) external _kWSRecordNamespaceURI
00000001ea74fd90 (__DATA,__data) external _kWSRecordParameterOrder
00000001ea74fda0 (__DATA,__data) external _kWSRecordType
00000001ea74fca8 (__DATA,__data) external _kWSSOAP1999Protocol
00000001ea74fcb0 (__DATA,__data) external _kWSSOAP2001Protocol
00000001ea74fd78 (__DATA,__data) external _kWSSOAPBodyEncodingStyle
00000001ea74fd68 (__DATA,__data) external _kWSSOAPMessageHeaders
00000001ea74fd70 (__DATA,__data) external _kWSSOAPMethodNamespaceURI
00000001ea74fd80 (__DATA,__data) external _kWSSOAPStyleDoc
00000001ea74fd88 (__DATA,__data) external _kWSSOAPStyleRPC
00000001ea74fce8 (__DATA,__data) external _kWSStreamErrorDomain
00000001ea74fcf0 (__DATA,__data) external _kWSStreamErrorError
00000001ea74fce0 (__DATA,__data) external _kWSStreamErrorMessage
00000001ea74fca0 (__DATA,__data) external _kWSXMLRPCProtocol
000000018fd535e4 (__TEXT,__text) external _kcfindapplesharepassword
000000018fd53ba0 (__TEXT,__text) external _kcfindgenericpassword
000000018fd53a7c (__TEXT,__text) external _kcfindinternetpassword
000000018fd538e8 (__TEXT,__text) external _kcfindinternetpasswordwithpath
000000018fd520f4 (__TEXT,__text) external _kcgetkeychainname
                 (undefined) external _lstat (from libSystem)
                 (undefined) external _mach_msg (from libSystem)
                 (undefined) external _mach_task_self_ (from libSystem)
                 (undefined) external _malloc_type_malloc (from libSystem)
                 (undefined) external _malloc_type_realloc (from libSystem)
                 (undefined) external _mbr_check_membership_refresh (from libSystem)
                 (undefined) external _memcpy (from libSystem)
                 (undefined) external _memmove (from libSystem)
                 (undefined) external _mkdir (from libSystem)
                 (undefined) external _objc_alloc (from libobjc)
                 (undefined) external _objc_getClass (from libobjc)
                 (undefined) external _objc_msgSend (from libobjc)
000000018fd5c9a0 (__TEXT,__objc_stubs) non-external (was a private external) _objc_msgSend$activate
000000018fd5c9c0 (__TEXT,__objc_stubs) non-external (was a private external) _objc_msgSend$capabilities
000000018fd5c9e0 (__TEXT,__objc_stubs) non-external (was a private external) _objc_msgSend$containsObject:
000000018fd5ca00 (__TEXT,__objc_stubs) non-external (was a private external) _objc_msgSend$currentHandler
000000018fd5ca20 (__TEXT,__objc_stubs) non-external (was a private external) _objc_msgSend$handleFailureInFunction:file:lineNumber:description:
000000018fd5ca40 (__TEXT,__objc_stubs) non-external (was a private external) _objc_msgSend$initWithServiceType:
000000018fd5ca60 (__TEXT,__objc_stubs) non-external (was a private external) _objc_msgSend$invalidate
000000018fd5ca80 (__TEXT,__objc_stubs) non-external (was a private external) _objc_msgSend$opMode
000000018fd5caa0 (__TEXT,__objc_stubs) non-external (was a private external) _objc_msgSend$stringWithUTF8String:
000000018fd5cac0 (__TEXT,__objc_stubs) non-external (was a private external) _objc_msgSend$virtualInterfaceRole
                 (undefined) external _objc_release (from libobjc)
                 (undefined) external _open (from libSystem)
000000018fd55540 (__TEXT,__text) non-external (was a private external) _openNodeWithPath
000000018fd553f8 (__TEXT,__text) non-external (was a private external) _openRegisteredNode
                 (undefined) external _os_log_create (from libSystem)
                 (undefined) external _os_log_type_enabled (from libSystem)
                 (undefined) external _pthread_create (from libSystem)
                 (undefined) external _pthread_detach (from libSystem)
                 (undefined) external _pthread_once (from libSystem)
000000018fd41ad4 (__TEXT,__text) non-external _returns_ACInterfaceRef
000000018fd41b88 (__TEXT,__text) non-external _returns_Boolean
000000018fd41b80 (__TEXT,__text) non-external _returns_CFStringRef
000000018fd41d8c (__TEXT,__text) non-external _returns_error
000000018fd41ce0 (__TEXT,__text) non-external _returns_int
000000018fd432fc (__TEXT,__text) non-external _returns_null_pointer
000000018fd43814 (__TEXT,__text) non-external _returns_zero
000000018fd43e90 (__TEXT,__text) non-external _returns_zero
000000018fd33db0 (__TEXT,__text) non-external _saveDomainAndSharedSecret
000000018fd374fc (__TEXT,__text) non-external (was a private external) _singleAttributeValueMissing
                 (undefined) external _sleep (from libSystem)
000000018fd4682c (__TEXT,__text) non-external _sleep_listener_callback
00000001ea750010 (__DATA,__bss) non-external _sleep_queue
00000001ea74fc38 (__DATA,__data) non-external _sleep_queue_mutex
00000001ea750018 (__DATA,__bss) non-external _sleep_system_connection
                 (undefined) external _snprintf (from libSystem)
                 (undefined) external _stat (from libSystem)
                 (undefined) external _strcat (from libSystem)
                 (undefined) external _strcmp (from libSystem)
                 (undefined) external _strcpy (from libSystem)
                 (undefined) external _strerror (from libSystem)
                 (undefined) external _strlcpy (from libSystem)
                 (undefined) external _strlen (from libSystem)
                 (undefined) external _strncasecmp (from libSystem)
                 (undefined) external _strncpy (from libSystem)
                 (undefined) external _strtol (from libSystem)
                 (undefined) external _strtoll (from libSystem)
                 (undefined) external _sysctlbyname (from libSystem)
                 (undefined) external _syslog$DARWIN_EXTSN (from libSystem)
                 (undefined) external _task_get_special_port (from libSystem)
                 (undefined) external _unlink (from libSystem)
