
/System/Cryptexes/OS/usr/lib/system/libsystem_kernel.dylib (for architecture x86_64):
0000000000042310 (__DATA,__data) external _NDR_record
000000000001c9e0 (__TEXT,__text) external _vm_remap_new
000000000003e440 (__DATA_CONST,__const) non-external _vm_tag_descriptions
000000000001e5e0 (__TEXT,__text) external _vm_wire
0000000000030dec (__TEXT,__text) external _vm_write
0000000000003e94 (__TEXT,__text) external _voucher_mach_msg_adopt
0000000000001bec (__TEXT,__text) external _voucher_mach_msg_clear
0000000000003e7c (__TEXT,__text) external _voucher_mach_msg_revert
00000000000017dc (__TEXT,__text) external _voucher_mach_msg_set
0000000000040358 (__DATA,__common) external _vprintf_stderr_func
000000000000c2dc (__TEXT,__text) external _wait4
000000000000efb8 (__TEXT,__text) external _waitid
000000000000dbb8 (__TEXT,__text) external _waitid$NOCANCEL
000000000001b89c (__TEXT,__text) external _work_interval_copy_port
0000000000008d64 (__TEXT,__text) external _work_interval_create
000000000001b6f0 (__TEXT,__text) external _work_interval_destroy
000000000001b3b8 (__TEXT,__text) external _work_interval_get_flags_from_port
0000000000008e6c (__TEXT,__text) external _work_interval_instance_alloc
000000000001b504 (__TEXT,__text) external _work_interval_instance_clear
000000000001b674 (__TEXT,__text) external _work_interval_instance_finish
000000000001b518 (__TEXT,__text) external _work_interval_instance_free
000000000001b598 (__TEXT,__text) external _work_interval_instance_get_complexity
000000000001b568 (__TEXT,__text) external _work_interval_instance_get_deadline
000000000001b580 (__TEXT,__text) external _work_interval_instance_get_finish
0000000000008ec8 (__TEXT,__text) external _work_interval_instance_get_id
000000000001b550 (__TEXT,__text) external _work_interval_instance_get_start
000000000001b5b0 (__TEXT,__text) external _work_interval_instance_get_telemetry_data
000000000001b548 (__TEXT,__text) external _work_interval_instance_set_complexity
000000000001b538 (__TEXT,__text) external _work_interval_instance_set_deadline
000000000001b540 (__TEXT,__text) external _work_interval_instance_set_finish
000000000001b530 (__TEXT,__text) external _work_interval_instance_set_start
000000000001b5cc (__TEXT,__text) external _work_interval_instance_start
000000000001b61c (__TEXT,__text) external _work_interval_instance_update
000000000001b7f0 (__TEXT,__text) external _work_interval_join
000000000001b848 (__TEXT,__text) external _work_interval_join_port
000000000001b888 (__TEXT,__text) external _work_interval_leave
000000000001b440 (__TEXT,__text) external _work_interval_notify
000000000001b4b8 (__TEXT,__text) external _work_interval_notify_simple
00000000000042f0 (__TEXT,__text) external _write
0000000000004648 (__TEXT,__text) external _write$NOCANCEL
00000000000045f8 (__TEXT,__text) external _writev
000000000000dbe0 (__TEXT,__text) external _writev$NOCANCEL

/System/Cryptexes/OS/usr/lib/system/libsystem_kernel.dylib (for architecture arm64e):
0000000000048300 (__DATA,__data) external _NDR_record
000000000001fec8 (__TEXT,__text) non-external __Xexception_raise
000000000001fdb0 (__TEXT,__text) non-external __Xexception_raise_state
000000000001fc50 (__TEXT,__text) non-external __Xexception_raise_state_identity
000000000000dadc (__TEXT,__text) external _____sigwait_nocancel
0000000000035b10 (__TEXT,__const) external ____kernelVersionNumber
0000000000035ad8 (__TEXT,__const) external ____kernelVersionString
000000000000db08 (__TEXT,__text) external ___abort_with_payload
00000000000096c4 (__TEXT,__text) external ___accept
000000000000db34 (__TEXT,__text) external ___accept_nocancel
000000000000db60 (__TEXT,__text) external ___access_extended
000000000000db8c (__TEXT,__text) external ___aio_suspend_nocancel
0000000000008b2c (__TEXT,__text) external ___bind
0000000000004ad0 (__TEXT,__text) external ___bsdthread_create
0000000000002a98 (__TEXT,__text) external ___bsdthread_ctl
0000000000006d24 (__TEXT,__text) external ___bsdthread_register
0000000000003b74 (__TEXT,__text) external ___bsdthread_terminate
000000000000d324 (__TEXT,__text) external ___carbon_delete
000000000000dbb8 (__TEXT,__text) external ___channel_get_info
000000000000dbe4 (__TEXT,__text) external ___channel_get_opt
000000000000dc10 (__TEXT,__text) external ___channel_open
000000000000dc3c (__TEXT,__text) external ___channel_set_opt
000000000000dc68 (__TEXT,__text) external ___channel_sync
0000000000004a18 (__TEXT,__text) external ___chmod
0000000000006734 (__TEXT,__text) external ___chmod_extended
000000000000257c (__TEXT,__text) external ___close_nocancel
000000000000dc94 (__TEXT,__text) external ___coalition
000000000000dcc0 (__TEXT,__text) external ___coalition_info
000000000000dcec (__TEXT,__text) external ___coalition_ledger
0000000000002bf0 (__TEXT,__text) external ___commpage_gettimeofday
0000000000002bf8 (__TEXT,__text) non-external ___commpage_gettimeofday_internal
000000000000535c (__TEXT,__text) external ___connect
00000000000051c4 (__TEXT,__text) external ___connect_nocancel
000000000000dd18 (__TEXT,__text) external ___copyfile
000000000000dd44 (__TEXT,__text) external ___crossarch_trap
00000000000016e8 (__TEXT,__text) external ___csrctl
0000000000017d54 (__TEXT,__text) external ___darwin_check_fd_set_overflow
000000000000dd70 (__TEXT,__text) external ___debug_syscall_reject
000000000000dd9c (__TEXT,__text) external ___debug_syscall_reject_config
000000000000d350 (__TEXT,__text) external ___delete
0000000000003b48 (__TEXT,__text) external ___disable_threadsignal
0000000000001618 (__TEXT,__text) external ___error
000000000000ddc8 (__TEXT,__text) external ___execve
000000000000857c (__TEXT,__text) external ___exit
0000000000005618 (__TEXT,__text) external ___fchmod
0000000000006844 (__TEXT,__text) external ___fchmod_extended
00000000000018bc (__TEXT,__text) external ___fcntl
000000000000516c (__TEXT,__text) external ___fcntl_nocancel
00000000000088ec (__TEXT,__text) external ___fork
000000000000ddf4 (__TEXT,__text) external ___fs_snapshot
000000000000f254 (__TEXT,__text) external ___fstat
0000000000006818 (__TEXT,__text) external ___fstat64_extended
000000000000de20 (__TEXT,__text) external ___fstat_extended
000000000000f2ac (__TEXT,__text) external ___fstatat
000000000000f304 (__TEXT,__text) external ___fstatfs
000000000000de4c (__TEXT,__text) external ___fsync_nocancel
000000000000a498 (__TEXT,__text) external ___get_remove_counter
0000000000001634 (__TEXT,__text) external ___getattrlist
00000000000029bc (__TEXT,__text) external ___getdirentries64
000000000000f438 (__TEXT,__text) external ___getfsstat
00000000000066dc (__TEXT,__text) external ___gethostuuid
000000000000cccc (__TEXT,__text) external ___getlogin
00000000000054f0 (__TEXT,__text) external ___getpeername
0000000000001178 (__TEXT,__text) external ___getpid
00000000000030c0 (__TEXT,__text) external ___getrlimit
000000000000de78 (__TEXT,__text) external ___getsgroups
00000000000089f4 (__TEXT,__text) external ___getsockname
000000000000287c (__TEXT,__text) external ___gettid
0000000000004b54 (__TEXT,__text) external ___gettimeofday
0000000000004b28 (__TEXT,__text) non-external (was a private external) ___gettimeofday_with_mach
000000000000dea4 (__TEXT,__text) external ___getwgroups
000000000000ded0 (__TEXT,__text) external ___guarded_open_dprotected_np
000000000000458c (__TEXT,__text) external ___guarded_open_np
000000000000defc (__TEXT,__text) external ___identitysvc
00000000000048b0 (__TEXT,__text) external ___inc_remove_counter
000000000000cca0 (__TEXT,__text) external ___initgroups
0000000000005330 (__TEXT,__text) external ___ioctl
0000000000005680 (__TEXT,__text) external ___iopolicysys
000000000000df28 (__TEXT,__text) external ___kdebug_trace
000000000000390c (__TEXT,__text) external ___kdebug_trace64
000000000000df54 (__TEXT,__text) external ___kdebug_trace_string
00000000000069b8 (__TEXT,__text) external ___kdebug_typefilter
0000000000035b80 (__TEXT,__const) non-external (was a private external) ___kernelVersionNumber
0000000000035b48 (__TEXT,__const) non-external (was a private external) ___kernelVersionString
0000000000009000 (__TEXT,__text) external ___kill
0000000000007444 (__TEXT,__text) external ___kqueue_workloop_ctl
00000000000068f4 (__TEXT,__text) external ___lchown
00000000000069e4 (__TEXT,__text) external ___libkernel_init
0000000000010904 (__TEXT,__text) external ___libkernel_init_after_boot_tasks
0000000000010804 (__TEXT,__text) external ___libkernel_init_late
0000000000006d10 (__TEXT,__text) external ___libkernel_platform_init
0000000000001168 (__TEXT,__text) external ___libkernel_voucher_init
0000000000009698 (__TEXT,__text) external ___listen
000000000000df80 (__TEXT,__text) external ___log_data
000000000000261c (__TEXT,__text) external ___lseek
000000000000f61c (__TEXT,__text) external ___lstat
0000000000006760 (__TEXT,__text) external ___lstat64_extended
000000000000dfac (__TEXT,__text) external ___lstat_extended
000000000000dfd8 (__TEXT,__text) external ___mac_execve
000000000000e004 (__TEXT,__text) external ___mac_get_fd
000000000000e030 (__TEXT,__text) external ___mac_get_file
000000000000e05c (__TEXT,__text) external ___mac_get_link
000000000000e088 (__TEXT,__text) external ___mac_get_mount
000000000000e0b4 (__TEXT,__text) external ___mac_get_pid
000000000000e0e0 (__TEXT,__text) external ___mac_get_proc
000000000000e10c (__TEXT,__text) external ___mac_getfsstat
000000000000e138 (__TEXT,__text) external ___mac_mount
000000000000e164 (__TEXT,__text) external ___mac_set_fd
000000000000e190 (__TEXT,__text) external ___mac_set_file
000000000000e1bc (__TEXT,__text) external ___mac_set_link
0000000000009638 (__TEXT,__text) external ___mac_set_proc
0000000000002728 (__TEXT,__text) external ___mac_syscall
000000000000e1e8 (__TEXT,__text) external ___mach_bridge_remote_time
000000000000e214 (__TEXT,__text) external ___mach_eventlink_signal
000000000000e240 (__TEXT,__text) external ___mach_eventlink_signal_wait_until
000000000000e26c (__TEXT,__text) external ___mach_eventlink_wait_until
000000000000e298 (__TEXT,__text) external ___map_with_linking_np
000000000000e2c4 (__TEXT,__text) external ___memorystatus_available_memory
000000000000e2f0 (__TEXT,__text) external ___microstackshot
000000000000e31c (__TEXT,__text) external ___mkdir_extended
000000000000e348 (__TEXT,__text) external ___mkfifo_extended
0000000000001a10 (__TEXT,__text) external ___mmap
0000000000004afc (__TEXT,__text) external ___mprotect
000000000000e374 (__TEXT,__text) external ___msgctl
000000000000e3a0 (__TEXT,__text) external ___msgrcv_nocancel
000000000000e3cc (__TEXT,__text) external ___msgsnd_nocancel
000000000000e3f8 (__TEXT,__text) external ___msgsys
00000000000073b4 (__TEXT,__text) external ___msync
000000000000e424 (__TEXT,__text) external ___msync_nocancel
0000000000004720 (__TEXT,__text) external ___munmap
000000000000e450 (__TEXT,__text) external ___nexus_create
000000000000e47c (__TEXT,__text) external ___nexus_deregister
000000000000e4a8 (__TEXT,__text) external ___nexus_destroy
000000000000e4d4 (__TEXT,__text) external ___nexus_get_opt
000000000000e500 (__TEXT,__text) external ___nexus_open
000000000000e52c (__TEXT,__text) external ___nexus_register
000000000000e558 (__TEXT,__text) external ___nexus_set_opt
000000000000168c (__TEXT,__text) external ___open
00000000000067ec (__TEXT,__text) external ___open_dprotected_np
000000000000d2cc (__TEXT,__text) external ___open_extended
0000000000001940 (__TEXT,__text) external ___open_nocancel
00000000000025a8 (__TEXT,__text) external ___openat
000000000000e584 (__TEXT,__text) external ___openat_dprotected_np
000000000000694c (__TEXT,__text) external ___openat_nocancel
000000000004c018 (__DATA_DIRTY,__bss) non-external ___os_ch_md_redzone_cookie
000000000001cfa4 (__TEXT,__text) non-external ___os_nexus_config_flow
000000000001ce0c (__TEXT,__text) external ___os_nexus_flow_add
000000000001ce94 (__TEXT,__text) external ___os_nexus_flow_del
000000000001d020 (__TEXT,__text) external ___os_nexus_get_llink_info
000000000001cc2c (__TEXT,__text) external ___os_nexus_ifattach
000000000001cd4c (__TEXT,__text) external ___os_nexus_ifdetach
000000000000e5b0 (__TEXT,__text) external ___oslog_coproc
000000000000e5dc (__TEXT,__text) external ___oslog_coproc_reg
0000000000004c4c (__TEXT,__text) external ___persona
00000000000073e0 (__TEXT,__text) external ___pipe
000000000000e608 (__TEXT,__text) external ___poll_nocancel
00000000000080d4 (__TEXT,__text) external ___posix_spawn
000000000000e634 (__TEXT,__text) external ___pread_nocancel
000000000000e660 (__TEXT,__text) external ___preadv_nocancel
0000000000002108 (__TEXT,__text) external ___proc_info
000000000000e68c (__TEXT,__text) external ___proc_info_extended_id
0000000000008a6c (__TEXT,__text) external ___process_policy
0000000000007148 (__TEXT,__text) external ___pselect
000000000000e6b8 (__TEXT,__text) external ___pselect_nocancel
0000000000004530 (__TEXT,__text) external ___psynch_cvbroad
0000000000004bb0 (__TEXT,__text) external ___psynch_cvclrprepost
0000000000005a5c (__TEXT,__text) external ___psynch_cvsignal
0000000000004504 (__TEXT,__text) external ___psynch_cvwait
0000000000003ba0 (__TEXT,__text) external ___psynch_mutexdrop
00000000000039d4 (__TEXT,__text) external ___psynch_mutexwait
000000000000e6e4 (__TEXT,__text) external ___psynch_rw_downgrade
000000000000e710 (__TEXT,__text) external ___psynch_rw_longrdlock
000000000000626c (__TEXT,__text) external ___psynch_rw_rdlock
0000000000006240 (__TEXT,__text) external ___psynch_rw_unlock
000000000000e73c (__TEXT,__text) external ___psynch_rw_unlock2
000000000000e768 (__TEXT,__text) external ___psynch_rw_upgrade
0000000000006214 (__TEXT,__text) external ___psynch_rw_wrlock
000000000000e794 (__TEXT,__text) external ___psynch_rw_yieldwrlock
000000000000cfb0 (__TEXT,__text) external ___pthread_canceled
0000000000007e64 (__TEXT,__text) external ___pthread_chdir
0000000000007e38 (__TEXT,__text) external ___pthread_fchdir
00000000000095e0 (__TEXT,__text) external ___pthread_kill
000000000000e7c0 (__TEXT,__text) external ___pthread_markcancel
00000000000084ec (__TEXT,__text) external ___pthread_sigmask
0000000000009a64 (__TEXT,__text) external ___ptrace
000000000000e7ec (__TEXT,__text) external ___pwrite_nocancel
000000000000e818 (__TEXT,__text) external ___pwritev_nocancel
0000000000002ca4 (__TEXT,__text) external ___read_nocancel
000000000000e844 (__TEXT,__text) external ___readv_nocancel
000000000000e870 (__TEXT,__text) external ___reboot
000000000000e89c (__TEXT,__text) external ___record_system_event
00000000000053b4 (__TEXT,__text) external ___recvfrom
000000000000527c (__TEXT,__text) external ___recvfrom_nocancel
00000000000057c4 (__TEXT,__text) external ___recvmsg
000000000000e8c8 (__TEXT,__text) external ___recvmsg_nocancel
000000000004c020 (__DATA_DIRTY,__bss) non-external ___remove_counter
0000000000004884 (__TEXT,__text) external ___rename
000000000000e8f4 (__TEXT,__text) external ___renameat
000000000000e920 (__TEXT,__text) external ___renameatx_np
00000000000048f0 (__TEXT,__text) external ___rmdir
000000000000dfd8 (__TEXT,__text) external ___sandbox_me
000000000000e138 (__TEXT,__text) external ___sandbox_mm
0000000000002728 (__TEXT,__text) external ___sandbox_ms
0000000000009638 (__TEXT,__text) external ___sandbox_msp
000000000000be78 (__TEXT,__text) external ___select
0000000000005250 (__TEXT,__text) external ___select_nocancel
000000000000a724 (__TEXT,__text) external ___sem_open
000000000000e94c (__TEXT,__text) external ___sem_wait_nocancel
000000000000e978 (__TEXT,__text) external ___semctl
000000000000e9a4 (__TEXT,__text) external ___semsys
0000000000004300 (__TEXT,__text) external ___semwait_signal
0000000000008518 (__TEXT,__text) external ___semwait_signal_nocancel
