00007ff807c12344 (__TEXT,__gcc_except_tab) non-external GCC_except_table0
00007ff807c12304 (__TEXT,__gcc_except_tab) non-external GCC_except_table10
00007ff807c12330 (__TEXT,__gcc_except_tab) non-external GCC_except_table19
00007ff807c1231c (__TEXT,__gcc_except_tab) non-external GCC_except_table20
00007ff807c122f0 (__TEXT,__gcc_except_tab) non-external GCC_except_table24
00007ff807bc25a2 (__TEXT,__text) non-external (was a private external) __ZN8CVHWTimeC1EP13CVDisplayLink
00007ff807c0095c (__TEXT,__text) non-external (was a private external) __ZN8CVHWTimeC2EP13CVDisplayLink
00007ff807bf481a (__TEXT,__text) non-external (was a private external) __ZN8CVObject20copyDebugDescriptionEv
00007ff807bc2102 (__TEXT,__text) non-external (was a private external) __ZN8CVObject5allocEmPK13__CFAllocatormm
00007ff807bd4192 (__TEXT,__text) non-external (was a private external) __ZN8CVObject6retainEv
00007ff807bd975c (__TEXT,__text) non-external (was a private external) __ZN8CVObject7releaseEv
00007ff807bc4082 (__TEXT,__text) non-external (was a private external) __ZN8CVObject7typeRefEv
00007ff807bd97cc (__TEXT,__text) non-external (was a private external) __ZN8CVObject8finalizeEv
00007ff807bf4806 (__TEXT,__text) non-external (was a private external) __ZN8CVObjectC1EPKv
00007ff807bc217a (__TEXT,__text) non-external (was a private external) __ZN8CVObjectC2EPKv
00007ff807bf4af4 (__TEXT,__text) non-external (was a private external) __ZN8CVObjectD0Ev
00007ff807bf4aee (__TEXT,__text) non-external (was a private external) __ZN8CVObjectD1Ev
00007ff807bf47ce (__TEXT,__text) non-external (was a private external) __ZN8CVObjectdlEPv
00007ff807bf47c4 (__TEXT,__text) non-external (was a private external) __ZN8CVObjectnwEmPv
00007ff807bc3a72 (__TEXT,__text) non-external (was a private external) __ZNK7CVXTime13translateTimeEPK11CVTimeStampPS0_
00007ff807bc34ea (__TEXT,__text) non-external (was a private external) __ZNK7CVXTime14getCurrentTimeEP11CVTimeStamp
00007ff807bfab74 (__TEXT,__text) non-external (was a private external) __ZNK7CVXTime16getActualVBLRateEv
00007ff841ff9c70 (__DATA,__const) non-external (was a private external) __ZTI11CVBunchPair
00007ff841ffa8b0 (__DATA,__const) non-external (was a private external) __ZTI12CVBufferPool
00007ff841ff8120 (__DATA,__const) non-external (was a private external) __ZTI12CVDataBuffer
00007ff841ff87a0 (__DATA,__const) non-external (was a private external) __ZTI13CVDisplayLink
00007ff841ffa7b8 (__DATA,__const) non-external (was a private external) __ZTI13CVImageBuffer
00007ff841ffa1e0 (__DATA,__const) non-external (was a private external) __ZTI13CVPixelBuffer
00007ff841ff84c0 (__DATA,__const) non-external (was a private external) __ZTI14CVImageBacking
00007ff841ff99b8 (__DATA,__const) non-external (was a private external) __ZTI14CVMetalTexture
00007ff841ff8388 (__DATA,__const) non-external (was a private external) __ZTI14CVOpenGLBuffer
00007ff841ff9000 (__DATA,__const) non-external (was a private external) __ZTI15CVBufferBacking
00007ff841ff9350 (__DATA,__const) non-external (was a private external) __ZTI15CVCGDisplayLink
00007ff841ffa828 (__DATA,__const) non-external (was a private external) __ZTI15CVOpenGLContext
00007ff841ff8600 (__DATA,__const) non-external (was a private external) __ZTI15CVOpenGLTexture
00007ff841ff7f58 (__DATA,__const) non-external (was a private external) __ZTI16CVDataBufferPool
00007ff841ffa4e0 (__DATA,__const) non-external (was a private external) __ZTI16CVTextureBacking
00007ff841ff8258 (__DATA,__const) non-external (was a private external) __ZTI17CVPixelBufferPool
00007ff841ffa338 (__DATA,__const) non-external (was a private external) __ZTI18CVLockingBunchPair
00007ff841ff9880 (__DATA,__const) non-external (was a private external) __ZTI18CVOpenGLBufferPool
00007ff841ff8048 (__DATA,__const) non-external (was a private external) __ZTI19CVDataBufferBacking
00007ff841ffabc0 (__DATA,__const) non-external (was a private external) __ZTI19CVLocklessBunchPair
00007ff841ff9eb8 (__DATA,__const) non-external (was a private external) __ZTI19CVMetalTextureCache
00007ff841ff9630 (__DATA,__const) non-external (was a private external) __ZTI20CVOpenGLTextureCache
00007ff841ff9220 (__DATA,__const) non-external (was a private external) __ZTI20CVPixelBufferBacking
00007ff841ff97d8 (__DATA,__const) non-external (was a private external) __ZTI21CVMetalTextureBacking
00007ff841ff9b20 (__DATA,__const) non-external (was a private external) __ZTI21CVOpenGLBufferBacking
00007ff841ffa690 (__DATA,__const) non-external (was a private external) __ZTI27CVPixelBufferTextureBacking
00007ff841ff9580 (__DATA,__const) non-external (was a private external) __ZTI28CVOpenGLBufferTextureBacking
00007ff841ffaa68 (__DATA,__const) non-external (was a private external) __ZTI32CVPixelBufferMetalTextureBacking
00007ff841ff9d40 (__DATA,__const) non-external (was a private external) __ZTI8CVBuffer
00007ff841ff9e18 (__DATA,__const) non-external (was a private external) __ZTI8CVObject
00007ff807c118cc (__TEXT,__const) non-external (was a private external) __ZTS11CVBunchPair
00007ff807c1229a (__TEXT,__const) non-external (was a private external) __ZTS12CVBufferPool
00007ff807c10c71 (__TEXT,__const) non-external (was a private external) __ZTS12CVDataBuffer
00007ff807c110dc (__TEXT,__const) non-external (was a private external) __ZTS13CVDisplayLink
00007ff807c1226e (__TEXT,__const) non-external (was a private external) __ZTS13CVImageBuffer
00007ff807c11fb0 (__TEXT,__const) non-external (was a private external) __ZTS13CVPixelBuffer
00007ff807c10ca5 (__TEXT,__const) non-external (was a private external) __ZTS14CVImageBacking
00007ff807c11204 (__TEXT,__const) non-external (was a private external) __ZTS14CVMetalTexture
00007ff807c10c94 (__TEXT,__const) non-external (was a private external) __ZTS14CVOpenGLBuffer
00007ff807c110ec (__TEXT,__const) non-external (was a private external) __ZTS15CVBufferBacking
00007ff807c11170 (__TEXT,__const) non-external (was a private external) __ZTS15CVCGDisplayLink
00007ff807c12288 (__TEXT,__const) non-external (was a private external) __ZTS15CVOpenGLContext
00007ff807c10d64 (__TEXT,__const) non-external (was a private external) __ZTS15CVOpenGLTexture
00007ff807c10c48 (__TEXT,__const) non-external (was a private external) __ZTS16CVDataBufferPool
00007ff807c12218 (__TEXT,__const) non-external (was a private external) __ZTS16CVTextureBacking
00007ff807c10c80 (__TEXT,__const) non-external (was a private external) __ZTS17CVPixelBufferPool
00007ff807c121d0 (__TEXT,__const) non-external (was a private external) __ZTS18CVLockingBunchPair
00007ff807c111ef (__TEXT,__const) non-external (was a private external) __ZTS18CVOpenGLBufferPool
00007ff807c10c5b (__TEXT,__const) non-external (was a private external) __ZTS19CVDataBufferBacking
00007ff807c122d7 (__TEXT,__const) non-external (was a private external) __ZTS19CVLocklessBunchPair
00007ff807c11c0a (__TEXT,__const) non-external (was a private external) __ZTS19CVMetalTextureCache
00007ff807c111c0 (__TEXT,__const) non-external (was a private external) __ZTS20CVOpenGLTextureCache
00007ff807c11148 (__TEXT,__const) non-external (was a private external) __ZTS20CVPixelBufferBacking
00007ff807c111d7 (__TEXT,__const) non-external (was a private external) __ZTS21CVMetalTextureBacking
00007ff807c11215 (__TEXT,__const) non-external (was a private external) __ZTS21CVOpenGLBufferBacking
00007ff807c12250 (__TEXT,__const) non-external (was a private external) __ZTS27CVPixelBufferTextureBacking
00007ff807c11182 (__TEXT,__const) non-external (was a private external) __ZTS28CVOpenGLBufferTextureBacking
00007ff807c122b4 (__TEXT,__const) non-external (was a private external) __ZTS32CVPixelBufferMetalTextureBacking
00007ff807c118da (__TEXT,__const) non-external (was a private external) __ZTS8CVBuffer
00007ff807c11c00 (__TEXT,__const) non-external (was a private external) __ZTS8CVObject
00007ff841ff9b38 (__DATA,__const) non-external (was a private external) __ZTV11CVBunchPair
00007ff841ffa840 (__DATA,__const) non-external (was a private external) __ZTV12CVBufferPool
00007ff841ff8060 (__DATA,__const) non-external (was a private external) __ZTV12CVDataBuffer
00007ff841ff86a0 (__DATA,__const) non-external (was a private external) __ZTV13CVDisplayLink
00007ff841ffa6a8 (__DATA,__const) non-external (was a private external) __ZTV13CVImageBuffer
00007ff841ff9ed0 (__DATA,__const) non-external (was a private external) __ZTV13CVPixelBuffer
00007ff841ff83a0 (__DATA,__const) non-external (was a private external) __ZTV14CVImageBacking
00007ff841ff9898 (__DATA,__const) non-external (was a private external) __ZTV14CVMetalTexture
00007ff841ff8270 (__DATA,__const) non-external (was a private external) __ZTV14CVOpenGLBuffer
00007ff841ff8f48 (__DATA,__const) non-external (was a private external) __ZTV15CVBufferBacking
00007ff841ff9238 (__DATA,__const) non-external (was a private external) __ZTV15CVCGDisplayLink
00007ff841ffa7d0 (__DATA,__const) non-external (was a private external) __ZTV15CVOpenGLContext
00007ff841ff84d8 (__DATA,__const) non-external (was a private external) __ZTV15CVOpenGLTexture
00007ff841ff7e80 (__DATA,__const) non-external (was a private external) __ZTV16CVDataBufferPool
00007ff841ffa350 (__DATA,__const) non-external (was a private external) __ZTV16CVTextureBacking
00007ff841ff8138 (__DATA,__const) non-external (was a private external) __ZTV17CVPixelBufferPool
00007ff841ffa1f8 (__DATA,__const) non-external (was a private external) __ZTV18CVLockingBunchPair
00007ff841ff97f0 (__DATA,__const) non-external (was a private external) __ZTV18CVOpenGLBufferPool
00007ff841ff7f70 (__DATA,__const) non-external (was a private external) __ZTV19CVDataBufferBacking
00007ff841ffaa80 (__DATA,__const) non-external (was a private external) __ZTV19CVLocklessBunchPair
00007ff841ff9e28 (__DATA,__const) non-external (was a private external) __ZTV19CVMetalTextureCache
00007ff841ff9598 (__DATA,__const) non-external (was a private external) __ZTV20CVOpenGLTextureCache
00007ff841ff9018 (__DATA,__const) non-external (was a private external) __ZTV20CVPixelBufferBacking
00007ff841ff9648 (__DATA,__const) non-external (was a private external) __ZTV21CVMetalTextureBacking
00007ff841ff99d0 (__DATA,__const) non-external (was a private external) __ZTV21CVOpenGLBufferBacking
00007ff841ffa4f8 (__DATA,__const) non-external (was a private external) __ZTV27CVPixelBufferTextureBacking
00007ff841ff93e8 (__DATA,__const) non-external (was a private external) __ZTV28CVOpenGLBufferTextureBacking
00007ff841ffa8d0 (__DATA,__const) non-external (was a private external) __ZTV32CVPixelBufferMetalTextureBacking
00007ff841ff9c88 (__DATA,__const) non-external (was a private external) __ZTV8CVBuffer
00007ff841ff9dd0 (__DATA,__const) non-external (was a private external) __ZTV8CVObject
                 (undefined) external __ZTVN10__cxxabiv117__class_type_infoE (from libc++)
                 (undefined) external __ZTVN10__cxxabiv120__si_class_type_infoE (from libc++)
00007ff841ffdabc (__DATA,__data) non-external __ZZ12CVTracePoolsiE11sTraceLevel
00007ff841ffe469 (__DATA,__bss) non-external __ZZ12CVTracePoolsiE11sTracePools
00007ff841ffe468 (__DATA,__bss) non-external __ZZ12CVTracePoolsiE9sDidCheck
00007ff841ffe588 (__DATA,__bss) non-external __ZZ17CVObjectGetTypeIDE4once
00007ff841ffe5c8 (__DATA,__bss) non-external __ZZ19CVPixelBufferCreateE11ktrace_seed
00007ff841ffe3b8 (__DATA,__bss) non-external __ZZ21CVDataBufferGetTypeIDE4once
00007ff841ffd7b0 (__DATA,__data) non-external __ZZ22CVDisplayLinkGetTypeIDE4once
00007ff841ffd7c8 (__DATA,__data) non-external __ZZ22CVPixelBufferGetTypeIDE4once
00007ff841ffe518 (__DATA,__bss) non-external __ZZ23CVMetalTextureGetTypeIDE4once
00007ff841ffe438 (__DATA,__bss) non-external __ZZ23CVOpenGLBufferGetTypeIDE4once
00007ff841ffe448 (__DATA,__bss) non-external __ZZ24CVOpenGLTextureGetTypeIDE4once
00007ff807c10fc0 (__TEXT,__const) non-external __ZZ24ConvertFromEncodingRangeE10mapVideo10
00007ff807c10f30 (__TEXT,__const) non-external __ZZ24ConvertFromEncodingRangeE8mapFull8
00007ff807c10f90 (__TEXT,__const) non-external __ZZ24ConvertFromEncodingRangeE9mapFull10
00007ff807c10f60 (__TEXT,__const) non-external __ZZ24ConvertFromEncodingRangeE9mapVideo8
00007ff807c10ff0 (__TEXT,__const) non-external __ZZ24ConvertFromEncodingRangeE9mapWide10
00007ff841ffe3a8 (__DATA,__bss) non-external __ZZ25CVDataBufferPoolGetTypeIDE4once
00007ff807c11040 (__TEXT,__const) non-external __ZZ25CalculateRGBToYCbCrMatrixE13chromaFactors
00007ff841ffe400 (__DATA,__bss) non-external __ZZ26CVPixelBufferPoolGetTypeIDE4once
00007ff841ffe5e0 (__DATA,__bss) non-external __ZZ27CVLockingBunchPairGetTypeIDvE4once
00007ff841ffe508 (__DATA,__bss) non-external __ZZ27CVOpenGLBufferPoolGetTypeIDE4once
00007ff841ffe610 (__DATA,__bss) non-external __ZZ28CVLocklessBunchPairGetTypeIDvE4once
00007ff841ffe5a0 (__DATA,__bss) non-external __ZZ28CVMetalTextureCacheGetTypeIDE4once
00007ff841ffe4f8 (__DATA,__bss) non-external __ZZ29CVOpenGLTextureCacheGetTypeIDE4once
00007ff841ffe470 (__DATA,__bss) non-external __ZZ29CVPixelBufferBackingGetTypeIDvE4once
00007ff841ffe559 (__DATA,__bss) non-external __ZZ44CVImageBufferCreateColorSpaceFromAttachmentsE18sForceColorSyncOff
00007ff841ffe11b (__DATA,__data) non-external __ZZ44CVImageBufferCreateColorSpaceFromAttachmentsE21sUseCGConstColorSpace
00007ff841ffe558 (__DATA,__bss) non-external __ZZ44CVImageBufferCreateColorSpaceFromAttachmentsE9sDidCheck
00007ff841ffe5f0 (__DATA,__bss) non-external __ZZ52CVOpenGLTextureCache_IOSurfaceNotInNativePixelFormatE11didComplain
00007ff841ffe604 (__DATA,__bss) non-external __ZZL13tracePBuffersvE12sEnableTrace
00007ff841ffe603 (__DATA,__bss) non-external __ZZL13tracePBuffersvE9sDidCheck
00007ff841ffe330 (__DATA,__data) non-external __ZZL16CVYUVUploadDebugvE3ret
00007ff841ffe54a (__DATA,__bss) non-external __ZZL18disableCompressionvE6result
00007ff841ffe54b (__DATA,__bss) non-external __ZZL18disableCompressionvE8didCheck
00007ff841ffe602 (__DATA,__bss) non-external __ZZL18pbufferModeDestroyvE11sEnableMode
00007ff841ffe601 (__DATA,__bss) non-external __ZZL18pbufferModeDestroyvE9sDidCheck
00007ff841ffe5f9 (__DATA,__bss) non-external __ZZL19offscreenRenderModevE11sEnableMode
00007ff841ffe5f8 (__DATA,__bss) non-external __ZZL19offscreenRenderModevE9sDidCheck
00007ff841ffe5fb (__DATA,__bss) non-external __ZZL19pbufferModePreservevE11sEnableMode
00007ff841ffe5fa (__DATA,__bss) non-external __ZZL19pbufferModePreservevE9sDidCheck
00007ff841ffe4d0 (__DATA,__bss) non-external __ZZL21load_SkyLight_symbolsvE21skyLightSymbolsLoaded
00007ff841ffe4c8 (__DATA,__bss) non-external __ZZL21load_SkyLight_symbolsvE4once
00007ff841ffe54d (__DATA,__bss) non-external __ZZL22areAGXFormatsSupportedvE6result
00007ff841ffe54e (__DATA,__bss) non-external __ZZL22areAGXFormatsSupportedvE8didCheck
00007ff841ffe548 (__DATA,__bss) non-external __ZZL23areHTPCFormatsSupportedvE6result
00007ff841ffe549 (__DATA,__bss) non-external __ZZL23areHTPCFormatsSupportedvE8didCheck
00007ff841ffe529 (__DATA,__bss) non-external __ZZL23reportResolutionFailurePK9__CFArrayPKcE21sVerboseCompatibility
00007ff841ffe528 (__DATA,__bss) non-external __ZZL23reportResolutionFailurePK9__CFArrayPKcE9sDidCheck
00007ff807c1126a (__TEXT,__const) non-external __ZZL26_pixelFormatDictionaryInitvE11kBlack_2vuf
00007ff807c11266 (__TEXT,__const) non-external __ZZL26_pixelFormatDictionaryInitvE11kBlack_2vuy
00007ff807c112e5 (__TEXT,__const) non-external __ZZL26_pixelFormatDictionaryInitvE11kBlack_l10r
00007ff807c11277 (__TEXT,__const) non-external __ZZL26_pixelFormatDictionaryInitvE11kBlack_r408
00007ff807c112c0 (__TEXT,__const) non-external __ZZL26_pixelFormatDictionaryInitvE11kBlack_r4fl
00007ff807c112a0 (__TEXT,__const) non-external __ZZL26_pixelFormatDictionaryInitvE11kBlack_v210
00007ff807c1128e (__TEXT,__const) non-external __ZZL26_pixelFormatDictionaryInitvE11kBlack_v216
00007ff807c1128b (__TEXT,__const) non-external __ZZL26_pixelFormatDictionaryInitvE11kBlack_v308
00007ff807c1127b (__TEXT,__const) non-external __ZZL26_pixelFormatDictionaryInitvE11kBlack_v408
00007ff807c112b0 (__TEXT,__const) non-external __ZZL26_pixelFormatDictionaryInitvE11kBlack_v410
00007ff807c11340 (__TEXT,__const) non-external __ZZL26_pixelFormatDictionaryInitvE11kBlack_w30r
00007ff807c112e9 (__TEXT,__const) non-external __ZZL26_pixelFormatDictionaryInitvE11kBlack_w40a
00007ff807c11350 (__TEXT,__const) non-external __ZZL26_pixelFormatDictionaryInitvE11kBlack_x22p
00007ff807c11344 (__TEXT,__const) non-external __ZZL26_pixelFormatDictionaryInitvE11kBlack_x44p
00007ff807c11358 (__TEXT,__const) non-external __ZZL26_pixelFormatDictionaryInitvE11kBlack_xf2p
00007ff807c1134c (__TEXT,__const) non-external __ZZL26_pixelFormatDictionaryInitvE11kBlack_xf4p
00007ff807c11348 (__TEXT,__const) non-external __ZZL26_pixelFormatDictionaryInitvE11kBlack_xw4p
00007ff807c1127f (__TEXT,__const) non-external __ZZL26_pixelFormatDictionaryInitvE11kBlack_y408
00007ff807c11283 (__TEXT,__const) non-external __ZZL26_pixelFormatDictionaryInitvE11kBlack_y416
00007ff807c11272 (__TEXT,__const) non-external __ZZL26_pixelFormatDictionaryInitvE11kBlack_yuvf
00007ff807c1126e (__TEXT,__const) non-external __ZZL26_pixelFormatDictionaryInitvE11kBlack_yuvs
00007ff807c11230 (__TEXT,__const) non-external __ZZL26_pixelFormatDictionaryInitvE13kBlack_32ARGB
00007ff807c11234 (__TEXT,__const) non-external __ZZL26_pixelFormatDictionaryInitvE13kBlack_32BGRA
00007ff807c11238 (__TEXT,__const) non-external __ZZL26_pixelFormatDictionaryInitvE13kBlack_64ARGB
00007ff807c11240 (__TEXT,__const) non-external __ZZL26_pixelFormatDictionaryInitvE13kBlack_64RGBA
00007ff807c112d2 (__TEXT,__const) non-external __ZZL26_pixelFormatDictionaryInitvE13kBlack_f420_y
00007ff807c112d0 (__TEXT,__const) non-external __ZZL26_pixelFormatDictionaryInitvE13kBlack_y420_y
00007ff807c11264 (__TEXT,__const) non-external __ZZL26_pixelFormatDictionaryInitvE14kBlack_16BE555
