00007ff81fb57c40 (__TEXT,__text) non-external K256
00007ff81fc0cb76 (__TEXT,__text) non-external _append_ia5
                 (undefined) external _arc4random_buf (from libSystem)
00007ff81fb426e0 (__TEXT,__text) non-external (was a private external) _asm_AES_cbc_encrypt
00007ff81fb42130 (__TEXT,__text) non-external (was a private external) _asm_AES_decrypt
00007ff81fb41bd0 (__TEXT,__text) non-external (was a private external) _asm_AES_encrypt
00007ff81fb645f9 (__TEXT,__text) external _asn1_Finish
00007ff81fb6466b (__TEXT,__text) external _asn1_GetSequence
00007ff81fb64955 (__TEXT,__text) external _asn1_add_error
00007ff81fb67c6c (__TEXT,__text) non-external _asn1_bio_callback_ctrl
00007ff81fb67a3c (__TEXT,__text) non-external _asn1_bio_ctrl
00007ff81fb67cdf (__TEXT,__text) non-external _asn1_bio_flush_ex
00007ff81fb67c2a (__TEXT,__text) non-external _asn1_bio_free
00007ff81fb67a25 (__TEXT,__text) non-external _asn1_bio_gets
00007ff81fb67b98 (__TEXT,__text) non-external _asn1_bio_new
00007ff81fb679ff (__TEXT,__text) non-external _asn1_bio_puts
00007ff81fb679e8 (__TEXT,__text) non-external _asn1_bio_read
00007ff81fb67c83 (__TEXT,__text) non-external _asn1_bio_setup_ex
00007ff81fb677cb (__TEXT,__text) non-external _asn1_bio_write
00007ff81fb63c10 (__TEXT,__text) non-external _asn1_cb
00007ff81fb6dce1 (__TEXT,__text) non-external _asn1_check_tlen
00007ff81fb6df6d (__TEXT,__text) non-external _asn1_collect
00007ff81fb64661 (__TEXT,__text) external _asn1_const_Finish
00007ff81fb6d870 (__TEXT,__text) non-external _asn1_d2i_ex_primitive
00007ff81fb5d9cc (__TEXT,__text) non-external _asn1_d2i_read_bio
00007ff81fb70e30 (__TEXT,__text) external _asn1_do_adb
00007ff81fb70c4c (__TEXT,__text) external _asn1_do_lock
00007ff81fb70cd7 (__TEXT,__text) external _asn1_enc_free
00007ff81fb70c9f (__TEXT,__text) external _asn1_enc_init
00007ff81fb70da6 (__TEXT,__text) external _asn1_enc_restore
00007ff81fb70d1e (__TEXT,__text) external _asn1_enc_save
00007ff81fb6d4dc (__TEXT,__text) external _asn1_ex_c2i
00007ff81fb6f039 (__TEXT,__text) non-external _asn1_ex_i2c
00007ff81fb70c29 (__TEXT,__text) external _asn1_get_choice_selector
00007ff81fb70e1a (__TEXT,__text) external _asn1_get_field_ptr
00007ff81fb6eed8 (__TEXT,__text) non-external _asn1_i2d_ex_primitive
00007ff81fb6f236 (__TEXT,__text) non-external _asn1_item_combine_free
00007ff81fb6f659 (__TEXT,__text) non-external _asn1_item_ex_combine_new
00007ff81fb6caad (__TEXT,__text) non-external _asn1_item_ex_d2i
00007ff81fb6e533 (__TEXT,__text) non-external _asn1_item_flags_i2d
00007ff81fb6fc1a (__TEXT,__text) non-external _asn1_item_print_ctx
00007ff81fb649e7 (__TEXT,__text) non-external _asn1_parse2
00007ff81fb6faad (__TEXT,__text) non-external _asn1_primitive_clear
00007ff81fb7046b (__TEXT,__text) non-external _asn1_print_fsname
00007ff8440b2750 (__DATA,__data) non-external _asn1_print_fsname.spaces
00007ff81fb70587 (__TEXT,__text) non-external _asn1_print_integer_ctx
00007ff81fb70659 (__TEXT,__text) non-external _asn1_print_obstring_ctx
00007ff81fb705bc (__TEXT,__text) non-external _asn1_print_oid_ctx
00007ff81fb70c39 (__TEXT,__text) external _asn1_set_choice_selector
00007ff842f4e7e0 (__DATA_CONST,__const) non-external _asn1_str2tag.tnst
00007ff8440b7458 (__DATA,__bss) non-external _asn1_str2tag.tntmp
00007ff81fb6c874 (__TEXT,__text) non-external _asn1_template_ex_d2i
00007ff81fb6ea08 (__TEXT,__text) non-external _asn1_template_ex_i2d
00007ff81fb6e1a7 (__TEXT,__text) non-external _asn1_template_noexp_d2i
00007ff81fb70260 (__TEXT,__text) non-external (was a private external) _asn1_template_print_ctx
                 (undefined) external _asprintf (from libSystem)
                 (undefined) external _atoi (from libSystem)
00007ff81fbdde4a (__TEXT,__text) external _b2i_PVK_bio
00007ff81fbddaf1 (__TEXT,__text) external _b2i_PrivateKey
00007ff81fbddc05 (__TEXT,__text) external _b2i_PrivateKey_bio
00007ff81fbddbf6 (__TEXT,__text) external _b2i_PublicKey
00007ff81fbddda4 (__TEXT,__text) external _b2i_PublicKey_bio
00007ff81fbde7eb (__TEXT,__text) non-external _b2i_dss
00007ff81fbde98a (__TEXT,__text) non-external _b2i_rsa
00007ff81fbb88c1 (__TEXT,__text) non-external _b64_callback_ctrl
00007ff81fbb85c6 (__TEXT,__text) non-external _b64_ctrl
00007ff81fbb888b (__TEXT,__text) non-external _b64_free
00007ff81fbb8830 (__TEXT,__text) non-external _b64_new
00007ff81fbb85a0 (__TEXT,__text) non-external _b64_puts
00007ff81fbb80a1 (__TEXT,__text) non-external _b64_read
00007ff81fb669f0 (__TEXT,__text) non-external _b64_read_asn1
00007ff81fbb7bfd (__TEXT,__text) non-external _b64_write
00007ff842f61e90 (__DATA_CONST,__const) non-external _bag_default_tt
00007ff842f54d80 (__DATA_CONST,__const) non-external _bf_cbc
00007ff81fbbcc47 (__TEXT,__text) non-external _bf_cbc_cipher
00007ff842f54dd8 (__DATA_CONST,__const) non-external _bf_cfb64
00007ff81fbbcce8 (__TEXT,__text) non-external _bf_cfb64_cipher
00007ff842f54e88 (__DATA_CONST,__const) non-external _bf_ecb
00007ff81fbbce27 (__TEXT,__text) non-external _bf_ecb_cipher
00007ff81fc27800 (__TEXT,__const) non-external _bf_init
00007ff81fbbcc1d (__TEXT,__text) non-external _bf_init_key
00007ff842f54e30 (__DATA_CONST,__const) non-external _bf_ofb
00007ff81fbbcd7b (__TEXT,__text) non-external _bf_ofb_cipher
00007ff8440b2768 (__DATA,__data) non-external _bignum_pf
                 (undefined) external _bind (from libSystem)
00007ff81fb781a5 (__TEXT,__text) non-external _bio_ctrl
00007ff81fb785ef (__TEXT,__text) non-external _bio_free
00007ff81fb785a8 (__TEXT,__text) non-external _bio_new
00007ff81fb78643 (__TEXT,__text) non-external _bio_nread0
00007ff81fb786eb (__TEXT,__text) non-external _bio_nwrite0
00007ff81fb7817f (__TEXT,__text) non-external _bio_puts
00007ff81fb7807f (__TEXT,__text) non-external _bio_read
00007ff81fb77f86 (__TEXT,__text) non-external _bio_write
00007ff81fb6417b (__TEXT,__text) non-external _bitstr_cb
00007ff81fb4f3d0 (__TEXT,__text) non-external (was a private external) _bn_GF2m_mul_2x2
00007ff81fb84c2e (__TEXT,__text) non-external (was a private external) _bn_add_part_words
00007ff81fb7b332 (__TEXT,__text) non-external (was a private external) _bn_add_words
00007ff81fb711dd (__TEXT,__text) non-external _bn_c2i
00007ff81fb838d3 (__TEXT,__text) non-external (was a private external) _bn_cmp_part_words
00007ff81fb8388e (__TEXT,__text) non-external (was a private external) _bn_cmp_words
00007ff81fb7b1d9 (__TEXT,__text) non-external (was a private external) _bn_div_words
00007ff81fb830b8 (__TEXT,__text) non-external (was a private external) _bn_dup_expand
00007ff81fb83419 (__TEXT,__text) non-external (was a private external) _bn_expand
00007ff81fb8326e (__TEXT,__text) non-external (was a private external) _bn_expand2
00007ff81fb83123 (__TEXT,__text) non-external _bn_expand_internal
00007ff81fb711b9 (__TEXT,__text) non-external _bn_free
00007ff81fb4ee10 (__TEXT,__text) non-external (was a private external) _bn_gather5
00007ff81fb71248 (__TEXT,__text) non-external _bn_i2c
00007ff8440b7460 (__DATA,__bss) non-external _bn_limit_bits
00007ff8440b7464 (__DATA,__bss) non-external _bn_limit_bits_high
00007ff8440b7468 (__DATA,__bss) non-external _bn_limit_bits_low
00007ff8440b746c (__DATA,__bss) non-external _bn_limit_bits_mont
00007ff81fb7af49 (__TEXT,__text) non-external (was a private external) _bn_mul_add_words
00007ff81fb7bf9c (__TEXT,__text) non-external (was a private external) _bn_mul_comba4
00007ff81fb7b51b (__TEXT,__text) non-external (was a private external) _bn_mul_comba8
00007ff81fb85ae4 (__TEXT,__text) non-external (was a private external) _bn_mul_high
00007ff81fb85a4a (__TEXT,__text) non-external (was a private external) _bn_mul_low_normal
00007ff81fb85948 (__TEXT,__text) non-external (was a private external) _bn_mul_low_recursive
00007ff81fb4cd90 (__TEXT,__text) non-external (was a private external) _bn_mul_mont
00007ff81fb4df00 (__TEXT,__text) non-external (was a private external) _bn_mul_mont_gather5
00007ff81fb85308 (__TEXT,__text) non-external (was a private external) _bn_mul_normal
00007ff81fb8544c (__TEXT,__text) non-external (was a private external) _bn_mul_part_recursive
00007ff81fb84e70 (__TEXT,__text) non-external (was a private external) _bn_mul_recursive
00007ff81fb7b04e (__TEXT,__text) non-external (was a private external) _bn_mul_words
00007ff81fb71197 (__TEXT,__text) non-external _bn_new
00007ff81fb8898b (__TEXT,__text) non-external _bn_rand_range
00007ff81fb4ede0 (__TEXT,__text) non-external (was a private external) _bn_scatter5
00007ff81fb7c91d (__TEXT,__text) non-external (was a private external) _bn_sqr_comba4
00007ff81fb7c1f3 (__TEXT,__text) non-external (was a private external) _bn_sqr_comba8
00007ff81fb895fe (__TEXT,__text) non-external (was a private external) _bn_sqr_normal
00007ff81fb896f3 (__TEXT,__text) non-external (was a private external) _bn_sqr_recursive
00007ff81fb7b13e (__TEXT,__text) non-external (was a private external) _bn_sqr_words
00007ff81fb84a10 (__TEXT,__text) non-external (was a private external) _bn_sub_part_words
00007ff81fb7b40f (__TEXT,__text) non-external (was a private external) _bn_sub_words
00007ff81fb8a6fc (__TEXT,__text) non-external _bn_x931_derive_pi
00007ff81fb88739 (__TEXT,__text) non-external _bnrand
00007ff81fb45860 (__TEXT,__text) non-external (was a private external) _bsaes_cbc_encrypt
00007ff81fb470c0 (__TEXT,__text) non-external _bsaes_const
00007ff81fb45d10 (__TEXT,__text) non-external (was a private external) _bsaes_ctr32_encrypt_blocks
00007ff81fb44e00 (__TEXT,__text) non-external _bsaes_decrypt8
00007ff81fb44580 (__TEXT,__text) non-external _bsaes_encrypt8
00007ff81fb445e7 (__TEXT,__text) non-external _bsaes_encrypt8_bitslice
00007ff81fb45700 (__TEXT,__text) non-external _bsaes_key_convert
00007ff81fb46850 (__TEXT,__text) non-external (was a private external) _bsaes_xts_decrypt
00007ff81fb46070 (__TEXT,__text) non-external (was a private external) _bsaes_xts_encrypt
00007ff81fb762fe (__TEXT,__text) non-external _buffer_callback_ctrl
00007ff81fb75e37 (__TEXT,__text) non-external _buffer_ctrl
00007ff81fb762b3 (__TEXT,__text) non-external _buffer_free
00007ff81fb75d2b (__TEXT,__text) non-external _buffer_gets
00007ff81fb76208 (__TEXT,__text) non-external _buffer_new
00007ff81fb75d05 (__TEXT,__text) non-external _buffer_puts
00007ff81fb75bd8 (__TEXT,__text) non-external _buffer_read
00007ff81fb75a4d (__TEXT,__text) non-external _buffer_write
00007ff8440b9160 (__DATA,__bss) non-external _build_SYS_str_reasons.init
00007ff8440b8180 (__DATA,__bss) non-external _build_SYS_str_reasons.strerror_tab
00007ff842f560f0 (__DATA_CONST,__const) non-external _builtin_pbe
00007ff81fbf84d4 (__TEXT,__text) non-external _by_dir_entry_free
00007ff81fbf873e (__TEXT,__text) non-external _by_dir_hash_cmp
00007ff81fbf8508 (__TEXT,__text) non-external _by_dir_hash_free
00007ff81fbf8c22 (__TEXT,__text) non-external _by_file_ctrl
00007ff81fbf8cbb (__TEXT,__text) non-external _by_mem_ctrl
00007ff81fb5ce71 (__TEXT,__text) external _c2i_ASN1_BIT_STRING
00007ff81fb5e7e5 (__TEXT,__text) external _c2i_ASN1_INTEGER
00007ff81fb5fc8e (__TEXT,__text) external _c2i_ASN1_OBJECT
00007ff842f54ee0 (__DATA_CONST,__const) non-external _camellia_128_cbc
00007ff81fbbcfb9 (__TEXT,__text) non-external _camellia_128_cbc_cipher
00007ff842f55300 (__DATA_CONST,__const) non-external _camellia_128_cfb1
00007ff842f54f38 (__DATA_CONST,__const) non-external _camellia_128_cfb128
00007ff81fbbd05a (__TEXT,__text) non-external _camellia_128_cfb128_cipher
00007ff81fbbd676 (__TEXT,__text) non-external _camellia_128_cfb1_cipher
00007ff842f55408 (__DATA_CONST,__const) non-external _camellia_128_cfb8
00007ff81fbbd85f (__TEXT,__text) non-external _camellia_128_cfb8_cipher
00007ff842f54fe8 (__DATA_CONST,__const) non-external _camellia_128_ecb
00007ff81fbbd199 (__TEXT,__text) non-external _camellia_128_ecb_cipher
00007ff842f54f90 (__DATA_CONST,__const) non-external _camellia_128_ofb
00007ff81fbbd0ed (__TEXT,__text) non-external _camellia_128_ofb_cipher
00007ff842f55040 (__DATA_CONST,__const) non-external _camellia_192_cbc
00007ff81fbbd1f8 (__TEXT,__text) non-external _camellia_192_cbc_cipher
00007ff842f55358 (__DATA_CONST,__const) non-external _camellia_192_cfb1
00007ff842f55098 (__DATA_CONST,__const) non-external _camellia_192_cfb128
00007ff81fbbd299 (__TEXT,__text) non-external _camellia_192_cfb128_cipher
00007ff81fbbd719 (__TEXT,__text) non-external _camellia_192_cfb1_cipher
00007ff842f55460 (__DATA_CONST,__const) non-external _camellia_192_cfb8
00007ff81fbbd8f2 (__TEXT,__text) non-external _camellia_192_cfb8_cipher
00007ff842f55148 (__DATA_CONST,__const) non-external _camellia_192_ecb
00007ff81fbbd3d8 (__TEXT,__text) non-external _camellia_192_ecb_cipher
00007ff842f550f0 (__DATA_CONST,__const) non-external _camellia_192_ofb
00007ff81fbbd32c (__TEXT,__text) non-external _camellia_192_ofb_cipher
00007ff842f551a0 (__DATA_CONST,__const) non-external _camellia_256_cbc
00007ff81fbbd437 (__TEXT,__text) non-external _camellia_256_cbc_cipher
00007ff842f553b0 (__DATA_CONST,__const) non-external _camellia_256_cfb1
00007ff842f551f8 (__DATA_CONST,__const) non-external _camellia_256_cfb128
00007ff81fbbd4d8 (__TEXT,__text) non-external _camellia_256_cfb128_cipher
00007ff81fbbd7bc (__TEXT,__text) non-external _camellia_256_cfb1_cipher
00007ff842f554b8 (__DATA_CONST,__const) non-external _camellia_256_cfb8
00007ff81fbbd985 (__TEXT,__text) non-external _camellia_256_cfb8_cipher
00007ff842f552a8 (__DATA_CONST,__const) non-external _camellia_256_ecb
00007ff81fbbd617 (__TEXT,__text) non-external _camellia_256_ecb_cipher
00007ff842f55250 (__DATA_CONST,__const) non-external _camellia_256_ofb
00007ff81fbbd56b (__TEXT,__text) non-external _camellia_256_ofb_cipher
00007ff81fbbcf70 (__TEXT,__text) non-external _camellia_init_key
00007ff842f55510 (__DATA_CONST,__const) non-external _cast5_cbc
00007ff81fbbda76 (__TEXT,__text) non-external _cast5_cbc_cipher
00007ff842f55568 (__DATA_CONST,__const) non-external _cast5_cfb64
00007ff81fbbdb17 (__TEXT,__text) non-external _cast5_cfb64_cipher
00007ff842f55618 (__DATA_CONST,__const) non-external _cast5_ecb
00007ff81fbbdc56 (__TEXT,__text) non-external _cast5_ecb_cipher
00007ff842f555c0 (__DATA_CONST,__const) non-external _cast5_ofb
00007ff81fbbdbaa (__TEXT,__text) non-external _cast5_ofb_cipher
00007ff81fbbda4c (__TEXT,__text) non-external _cast_init_key
00007ff81fbfefc9 (__TEXT,__text) non-external _cert_crl
00007ff842f55670 (__DATA_CONST,__const) non-external _chacha20_cipher
00007ff81fbbdd12 (__TEXT,__text) non-external _chacha_cipher
00007ff81fb8c93c (__TEXT,__text) non-external _chacha_encrypt_bytes
00007ff81fbbdcc2 (__TEXT,__text) non-external _chacha_init
00007ff842f52580 (__DATA_CONST,__const) non-external _char_two_def_tt
00007ff81fc272b0 (__TEXT,__const) non-external _char_type
00007ff81fc0b246 (__TEXT,__text) non-external _check_ca
00007ff81fbfd8fa (__TEXT,__text) non-external _check_chain_extensions
00007ff81fbfecd2 (__TEXT,__text) non-external _check_crl
00007ff81fbffb16 (__TEXT,__text) non-external _check_crl_time
00007ff81fbd479c (__TEXT,__text) external _check_defer
00007ff81fbfdc7f (__TEXT,__text) non-external _check_id
00007ff81fbfe987 (__TEXT,__text) non-external _check_issued
00007ff81fbfdba7 (__TEXT,__text) non-external _check_name_constraints
00007ff81fbeebdb (__TEXT,__text) non-external _check_padding_md
00007ff81fbff081 (__TEXT,__text) non-external _check_policy
00007ff81fc0b569 (__TEXT,__text) non-external _check_purpose_crl_sign
00007ff81fc0b4bb (__TEXT,__text) non-external _check_purpose_ns_ssl_server
00007ff81fc0b52c (__TEXT,__text) non-external _check_purpose_smime_encrypt
00007ff81fc0b4f3 (__TEXT,__text) non-external _check_purpose_smime_sign
00007ff81fc0b40b (__TEXT,__text) non-external _check_purpose_ssl_client
00007ff81fc0b463 (__TEXT,__text) non-external _check_purpose_ssl_server
00007ff81fc0b5bc (__TEXT,__text) non-external _check_purpose_timestamp_sign
00007ff81fbfe9ed (__TEXT,__text) non-external _check_revocation
00007ff81fbfd733 (__TEXT,__text) non-external _check_trust
00007ff8440b75a8 (__DATA,__bss) non-external _cipher_table
00007ff81fbd4835 (__TEXT,__text) non-external _cleanup1_LHASH_DOALL
00007ff81fbd484e (__TEXT,__text) non-external _cleanup2_LHASH_DOALL
00007ff81fbd485b (__TEXT,__text) non-external _cleanup3_LHASH_DOALL
00007ff8440b7578 (__DATA,__bss) non-external _cleanup_stack
                 (undefined) external _close (from libSystem)
00007ff81fbf7466 (__TEXT,__text) non-external _close_console
                 (undefined) external _closelog (from libSystem)
00007ff842f50fd0 (__DATA_CONST,__const) non-external (was a private external) _cmac_asn1_meth
00007ff81fb8d33b (__TEXT,__text) non-external _cmac_key_free
00007ff842f510a0 (__DATA_CONST,__const) non-external (was a private external) _cmac_pkey_meth
00007ff81fb8d44e (__TEXT,__text) non-external _cmac_signctx
00007ff81fb8d421 (__TEXT,__text) non-external _cmac_signctx_init
00007ff81fb8d330 (__TEXT,__text) non-external _cmac_size
00007ff81fb921ed (__TEXT,__text) non-external _cmov
00007ff81fb9c37d (__TEXT,__text) non-external _compute_key
00007ff81fbaa28d (__TEXT,__text) non-external _compute_wNAF
00007ff81fc34ed0 (__TEXT,__const) non-external _con_salt
00007ff81fc05876 (__TEXT,__text) non-external _conf_lhash_get_section
00007ff81fc0586c (__TEXT,__text) non-external _conf_lhash_get_string
00007ff8440b6750 (__DATA,__data) non-external _conf_lhash_method
00007ff81fb8dfe1 (__TEXT,__text) non-external _conf_value_LHASH_COMP
00007ff81fb8dfb7 (__TEXT,__text) non-external _conf_value_LHASH_HASH
00007ff81fb78d2b (__TEXT,__text) non-external _conn_callback_ctrl
00007ff81fb79268 (__TEXT,__text) non-external _conn_close_socket
00007ff81fb78989 (__TEXT,__text) non-external _conn_ctrl
00007ff81fb78cd7 (__TEXT,__text) non-external _conn_free
00007ff81fb78c74 (__TEXT,__text) non-external _conn_new
00007ff81fb78963 (__TEXT,__text) non-external _conn_puts
00007ff81fb788dc (__TEXT,__text) non-external _conn_read
00007ff81fb78d46 (__TEXT,__text) non-external _conn_state
00007ff81fb7885b (__TEXT,__text) non-external _conn_write
                 (undefined) external _connect (from libSystem)
00007ff81fbe0345 (__TEXT,__text) non-external _copy_bag_attr
00007ff81fc04630 (__TEXT,__text) non-external _copy_email
00007ff81fc34f50 (__TEXT,__const) non-external _cov_2char
00007ff81fb5f519 (__TEXT,__text) non-external _cpy_asc
00007ff81fb5f52d (__TEXT,__text) non-external _cpy_bmp
00007ff81fb5f546 (__TEXT,__text) non-external _cpy_univ
00007ff81fb5f586 (__TEXT,__text) non-external _cpy_utf8
00007ff81fb71621 (__TEXT,__text) non-external _crl_cb
00007ff81fbffc40 (__TEXT,__text) non-external _crl_extension_match
00007ff81fb715ec (__TEXT,__text) non-external _crl_inf_cb
00007ff8440b6770 (__DATA,__data) non-external _crl_reasons
00007ff8440b7430 (__DATA,__bss) non-external _crypto_init_thread
00007ff842f52670 (__DATA_CONST,__const) non-external _curve_list
00007ff81fc2cdb0 (__TEXT,__const) non-external _d
00007ff81fc2ce10 (__TEXT,__const) non-external _d2
00007ff81fc07f4b (__TEXT,__text) external _d2i_ACCESS_DESCRIPTION
00007ff81fb70761 (__TEXT,__text) external _d2i_ASN1_BIT_STRING
00007ff81fb70a91 (__TEXT,__text) external _d2i_ASN1_BMPSTRING
00007ff81fb5d233 (__TEXT,__text) external _d2i_ASN1_BOOLEAN
00007ff81fb7071d (__TEXT,__text) external _d2i_ASN1_ENUMERATED
