0000000180143900 (__TEXT,__text) non-external K256
0000000180125f4c (__TEXT,__text) non-external (was a private external) __ZNK6mach_o6Fixups23forEachBind_RelocationsER11DiagnosticsblU13block_pointerFvPKcbbjijjyhS4_bbybRbE
0000000180126480 (__TEXT,__text) non-external (was a private external) __ZNK6mach_o6Fixups24externalRelocBaseAddressEv
0000000180124778 (__TEXT,__text) non-external (was a private external) __ZNK6mach_o6Fixups25forEachBindTarget_OpcodesER11DiagnosticsbU13block_pointerFvRKNS0_14BindTargetInfoERbES8_
0000000180124908 (__TEXT,__text) non-external (was a private external) __ZNK6mach_o6Fixups25forEachChainedFixupTargetER11DiagnosticsU13block_pointerFviPKcybRbE
0000000180124dd8 (__TEXT,__text) non-external (was a private external) __ZNK6mach_o6Fixups26forEachBindUnified_OpcodesER11DiagnosticsbU13block_pointerFvyjRKNS0_14BindTargetInfoERbES8_
00000001801250e0 (__TEXT,__text) non-external (was a private external) __ZNK6mach_o6Fixups26forEachBind_OpcodesRegularER11DiagnosticsU13block_pointerFvPKcbbjijjyhS4_bbybRbE
0000000180124aa4 (__TEXT,__text) non-external (was a private external) __ZNK6mach_o6Fixups27parseOrgArm64eChainedFixupsER11DiagnosticsU13block_pointerFvjRbEU13block_pointerFvbjihPKcybS3_EU13block_pointerFvjbytS3_E
000000018012486c (__TEXT,__text) non-external (was a private external) __ZNK6mach_o6Fixups29forEachBindTarget_RelocationsER11DiagnosticslU13block_pointerFvRKNS0_14BindTargetInfoERbE
000000018012464c (__TEXT,__text) non-external (was a private external) __ZNK6mach_o6Fixups31forEachBindTarget_ChainedFixupsER11DiagnosticsU13block_pointerFvRKNS0_14BindTargetInfoERbE
000000018014a33c (__TEXT,__text) non-external (was a private external) __ZNK6mach_o6Header10forDyldEnvEU13block_pointerFvPKcRbE
000000018011f2f8 (__TEXT,__text) non-external (was a private external) __ZNK6mach_o6Header11inDyldCacheEv
0000000180148608 (__TEXT,__text) non-external (was a private external) __ZNK6mach_o6Header11installNameEv
000000018014864c (__TEXT,__text) non-external (was a private external) __ZNK6mach_o6Header12forEachRPathEU13block_pointerFvPKcRbE
000000018014bd08 (__TEXT,__text) non-external (was a private external) __ZNK6mach_o6Header12isRestrictedEv
000000018014b0c0 (__TEXT,__text) non-external (was a private external) __ZNK6mach_o6Header12segmentCountEv
0000000180148e44 (__TEXT,__text) non-external (was a private external) __ZNK6mach_o6Header12validSegmentI15segment_command7sectionEENS_5ErrorERKNS_6PolicyEyPKT_
0000000180148a0c (__TEXT,__text) non-external (was a private external) __ZNK6mach_o6Header12validSegmentI18segment_command_6410section_64EENS_5ErrorERKNS_6PolicyEyPKT_
000000018011f498 (__TEXT,__text) non-external (was a private external) __ZNK6mach_o6Header13hasMachOMagicEv
000000018014b2ac (__TEXT,__text) non-external (was a private external) __ZNK6mach_o6Header13segmentVmAddrEj
0000000180149a1c (__TEXT,__text) non-external (was a private external) __ZNK6mach_o6Header14forEachSectionEU13block_pointerFvRKNS0_11SectionInfoERbE
000000018014b6e4 (__TEXT,__text) non-external (was a private external) __ZNK6mach_o6Header14forEachSectionEU13block_pointerFvRKNS0_11SegmentInfoERKNS0_11SectionInfoERbE
000000018014b198 (__TEXT,__text) non-external (was a private external) __ZNK6mach_o6Header14forEachSegmentEU13block_pointerFvRKNS0_11SegmentInfoERbE
0000000180146390 (__TEXT,__text) non-external (was a private external) __ZNK6mach_o6Header14hasLoadCommandEj
000000018014a7bc (__TEXT,__text) non-external (was a private external) __ZNK6mach_o6Header15hasSplitSegInfoERb
0000000180149534 (__TEXT,__text) non-external (was a private external) __ZNK6mach_o6Header16builtForPlatformENS_8PlatformEb
000000018014a66c (__TEXT,__text) non-external (was a private external) __ZNK6mach_o6Header16hasCodeSignatureERjS1_
0000000180149e90 (__TEXT,__text) non-external (was a private external) __ZNK6mach_o6Header16linkedDylibCountEPb
000000018014994c (__TEXT,__text) non-external (was a private external) __ZNK6mach_o6Header17builtForSimulatorEv
000000018014ac84 (__TEXT,__text) non-external (was a private external) __ZNK6mach_o6Header17hasPlusLoadMethodEv
000000018014ba3c (__TEXT,__text) non-external (was a private external) __ZNK6mach_o6Header18findSectionContentE7CStringS1_b
0000000180149f40 (__TEXT,__text) non-external (was a private external) __ZNK6mach_o6Header18forEachLinkedDylibEU13block_pointerFvPKcNS_21LinkedDylibAttributesENS_9Version32ES4_bRbE
0000000180148288 (__TEXT,__text) non-external (was a private external) __ZNK6mach_o6Header18forEachLoadCommandEU13block_pointerFvPK12load_commandRbE
0000000180146a24 (__TEXT,__text) non-external (was a private external) __ZNK6mach_o6Header18isStaticExecutableEv
00000001801479f0 (__TEXT,__text) non-external (was a private external) __ZNK6mach_o6Header18validSemanticsMainERKNS_6PolicyE
0000000180146de8 (__TEXT,__text) non-external (was a private external) __ZNK6mach_o6Header18validSemanticsUUIDERKNS_6PolicyE
000000018014bbe0 (__TEXT,__text) non-external (was a private external) __ZNK6mach_o6Header19computeLinkEditBiasEb
000000018014af54 (__TEXT,__text) non-external (was a private external) __ZNK6mach_o6Header19findObjCDataSectionE7CStringRyS2_
0000000180149b4c (__TEXT,__text) non-external (was a private external) __ZNK6mach_o6Header19getDylibInstallNameEPPKcPNS_9Version32ES5_
000000018014c130 (__TEXT,__text) non-external (was a private external) __ZNK6mach_o6Header19isFairPlayEncryptedERjS1_
0000000180149d4c (__TEXT,__text) non-external (was a private external) __ZNK6mach_o6Header19linkedDylibLoadPathEj
000000018014a970 (__TEXT,__text) non-external (was a private external) __ZNK6mach_o6Header19loadableIntoProcessENS_8PlatformE7CStringb
0000000180146478 (__TEXT,__text) non-external (was a private external) __ZNK6mach_o6Header19platformAndVersionsEv
00000001801472a4 (__TEXT,__text) non-external (was a private external) __ZNK6mach_o6Header19validSemanticsRPathERKNS_6PolicyE
000000018014be38 (__TEXT,__text) non-external (was a private external) __ZNK6mach_o6Header20hasInterposingTuplesEv
000000018014a5c8 (__TEXT,__text) non-external (was a private external) __ZNK6mach_o6Header20preferredLoadAddressEv
000000018014add4 (__TEXT,__text) non-external (was a private external) __ZNK6mach_o6Header21forEachSingletonPatchEU13block_pointerFvyE
0000000180149418 (__TEXT,__text) non-external (was a private external) __ZNK6mach_o6Header22entryAddrFromThreadCmdEPK14thread_commandRy
000000018014678c (__TEXT,__text) non-external (was a private external) __ZNK6mach_o6Header22validSemanticsPlatformEv
0000000180147454 (__TEXT,__text) non-external (was a private external) __ZNK6mach_o6Header22validSemanticsSegmentsERKNS_6PolicyEy
0000000180149978 (__TEXT,__text) non-external (was a private external) __ZNK6mach_o6Header23allowsAlternatePlatformEv
0000000180146444 (__TEXT,__text) non-external (was a private external) __ZNK6mach_o6Header23hasThreadLocalVariablesEv
000000018014a8a4 (__TEXT,__text) non-external (was a private external) __ZNK6mach_o6Header23zerofillExpansionAmountEv
000000018014c1e0 (__TEXT,__text) non-external (was a private external) __ZNK6mach_o6Header24hasFunctionVariantFixupsEv
000000018014bf1c (__TEXT,__text) non-external (was a private external) __ZNK6mach_o6Header25forEachInterposingSectionEU13block_pointerFvRKNS0_11SectionInfoERbE
0000000180146ed8 (__TEXT,__text) non-external (was a private external) __ZNK6mach_o6Header25validSemanticsInstallNameERKNS_6PolicyE
0000000180146580 (__TEXT,__text) non-external (was a private external) __ZNK6mach_o6Header26forEachPlatformLoadCommandEU13block_pointerFvNS_8PlatformENS_9Version32ES2_E
000000018014700c (__TEXT,__text) non-external (was a private external) __ZNK6mach_o6Header26validSemanticsLinkedDylibsERKNS_6PolicyE
0000000180146c58 (__TEXT,__text) non-external (was a private external) __ZNK6mach_o6Header26validStructureLoadCommandsEy
000000018014790c (__TEXT,__text) non-external (was a private external) __ZNK6mach_o6Header27validSemanticsLinkerOptionsERKNS_6PolicyE
000000018014c080 (__TEXT,__text) non-external (was a private external) __ZNK6mach_o6Header33findFairPlayEncryptionLoadCommandEv
0000000180146384 (__TEXT,__text) non-external (was a private external) __ZNK6mach_o6Header4archEv
000000018011f20c (__TEXT,__text) non-external (was a private external) __ZNK6mach_o6Header4is64Ev
0000000180146a5c (__TEXT,__text) non-external (was a private external) __ZNK6mach_o6Header5validEy
0000000180149c4c (__TEXT,__text) non-external (was a private external) __ZNK6mach_o6Header7getUuidEPh
000000018011f320 (__TEXT,__text) non-external (was a private external) __ZNK6mach_o6Header7isDylibEv
0000000180146354 (__TEXT,__text) non-external (was a private external) __ZNK6mach_o6Header8archNameEv
000000018014a450 (__TEXT,__text) non-external (was a private external) __ZNK6mach_o6Header8getEntryERyRb
000000018014b284 (__TEXT,__text) non-external (was a private external) __ZNK6mach_o6Header8getSlideEv
000000018011f488 (__TEXT,__text) non-external (was a private external) __ZNK6mach_o6Header9isPreloadEv
000000018014cb28 (__TEXT,__text) non-external (was a private external) __ZNK6mach_o6Policy14enforceHasUUIDEv
00000001800f99ac (__TEXT,__text) non-external (was a private external) __ZNK6mach_o6Policy17useProtectedStackEv
000000018014cb10 (__TEXT,__text) non-external (was a private external) __ZNK6mach_o6Policy22enforceHasLinkedDylibsEv
000000018014cb54 (__TEXT,__text) non-external (was a private external) __ZNK6mach_o6Policy23enforceMainFlagsCorrectEv
000000018014cac8 (__TEXT,__text) non-external (was a private external) __ZNK6mach_o6Policy23enforceReadOnlyLinkeditEv
000000018014cb6c (__TEXT,__text) non-external (was a private external) __ZNK6mach_o6Policy24enforceNoDuplicateDylibsEv
000000018014cb10 (__TEXT,__text) non-external (was a private external) __ZNK6mach_o6Policy24enforceNoDuplicateRPathsEv
000000018014caf8 (__TEXT,__text) non-external (was a private external) __ZNK6mach_o6Policy24enforceSectionsInSegmentEv
000000018014cb84 (__TEXT,__text) non-external (was a private external) __ZNK6mach_o6Policy29enforceDataSegmentPermissionsEv
000000018014cae0 (__TEXT,__text) non-external (was a private external) __ZNK6mach_o6Policy29enforceTextSegmentPermissionsEv
000000018014cb9c (__TEXT,__text) non-external (was a private external) __ZNK6mach_o6Policy34enforceDataConstSegmentPermissionsEv
000000018014cae0 (__TEXT,__text) non-external (was a private external) __ZNK6mach_o6Policy34enforceSegmentOrderMatchesLoadCmdsEv
000000018014cbdc (__TEXT,__text) non-external (was a private external) __ZNK6mach_o6Policy34enforceSetSimulatorSharedCachePathEv
000000018014cbc4 (__TEXT,__text) non-external (was a private external) __ZNK6mach_o6Policy36enforceImageListRemoveMainExecutableEv
000000018014c374 (__TEXT,__text) non-external (was a private external) __ZNK6mach_o8Platform11isKernelKitEv
000000018014c338 (__TEXT,__text) non-external (was a private external) __ZNK6mach_o8Platform11isSimulatorEv
000000018014c30c (__TEXT,__text) non-external (was a private external) __ZNK6mach_o8Platform12basePlatformEv
000000018014c360 (__TEXT,__text) non-external (was a private external) __ZNK6mach_o8Platform12isExclaveKitEv
000000018014c388 (__TEXT,__text) non-external (was a private external) __ZNK6mach_o8Platform12libSystemDirEv
000000018014c34c (__TEXT,__text) non-external (was a private external) __ZNK6mach_o8Platform13isExclaveCoreEv
000000018014c2d4 (__TEXT,__text) non-external (was a private external) __ZNK6mach_o8Platform4nameEv
000000018014c2b4 (__TEXT,__text) non-external (was a private external) __ZNK6mach_o8Platform5emptyEv
000000018014c444 (__TEXT,__text) non-external (was a private external) __ZNK6mach_o8Platform5epochENS_9Version32E
000000018014c294 (__TEXT,__text) non-external (was a private external) __ZNK6mach_o8Platform5validEv
000000018014c42c (__TEXT,__text) non-external (was a private external) __ZNK6mach_o8Platform5valueEv
000000018014ff7c (__TEXT,__text) non-external (was a private external) __ZNK6mach_o9Version328toStringEPc
0000000180103304 (__TEXT,__text) non-external (was a private external) __ZNKSt3__111__copy_implINS_17_ClassicAlgPolicyEEclB8nn190102IPKSt4byteS6_NS_20back_insert_iteratorIN3lsl6VectorIS4_EEEEEENS_4pairIT_T1_EESD_T0_SE_
0000000180131df8 (__TEXT,__text) non-external (was a private external) __ZNKSt3__111__copy_implINS_17_ClassicAlgPolicyEEclB8nn190102IPPN12PropertyList6ObjectES7_NS_20back_insert_iteratorIN3lsl6VectorIS6_EEEEEENS_4pairIT_T1_EESE_T0_SF_
0000000180131d88 (__TEXT,__text) non-external (was a private external) __ZNKSt3__111__copy_implINS_17_ClassicAlgPolicyEEclB8nn190102IPSt4byteS5_NS_20back_insert_iteratorI10ByteStreamEEEENS_4pairIT_T1_EESA_T0_SB_
0000000180103304 (__TEXT,__text) non-external (was a private external) __ZNKSt3__111__copy_implINS_17_ClassicAlgPolicyEEclB8nn190102IPSt4byteS5_NS_20back_insert_iteratorIN3lsl6VectorIS4_EEEEEENS_4pairIT_T1_EESC_T0_SD_
00000001800d9dac (__TEXT,__text) non-external (was a private external) __ZNKSt3__117basic_string_viewIcNS_11char_traitsIcEEE11starts_withB8nn190102EPKc
00000001800dae08 (__TEXT,__text) non-external (was a private external) __ZNKSt3__117basic_string_viewIcNS_11char_traitsIcEEE7compareB8nn190102EmmS3_
00000001800f3db8 (__TEXT,__text) non-external (was a private external) __ZNKSt3__121__murmur2_or_cityhashImLm64EEclB8nn190102EPKvm
00000001800f3fc0 (__TEXT,__text) non-external (was a private external) __ZNSt3__121__murmur2_or_cityhashImLm64EE18__hash_len_0_to_16B8nn190102EPKcm
00000001800f40b8 (__TEXT,__text) non-external (was a private external) __ZNSt3__121__murmur2_or_cityhashImLm64EE19__hash_len_17_to_32B8nn190102EPKcm
00000001800f4164 (__TEXT,__text) non-external (was a private external) __ZNSt3__121__murmur2_or_cityhashImLm64EE19__hash_len_33_to_64B8nn190102EPKcm
000000018011b080 (__TEXT,__text) non-external (was a private external) __ZNSt3__122__libcpp_verbose_abortEPKcz
0000000180137200 (__TEXT,__text) non-external (was a private external) __ZNSt3__123__lower_bound_bisectingB8nn190102INS_17_ClassicAlgPolicyENS_11__wrap_iterIPPKcEES4_NS_10__identityEN3lsl20ConstCharStarCompareEEET0_SA_RKT1_NS_15iterator_traitsISA_E15difference_typeERT3_RT2_
0000000180137274 (__TEXT,__text) non-external (was a private external) __ZNSt3__123__lower_bound_bisectingB8nn190102INS_17_ClassicAlgPolicyEPPKcA4_cNS_10__identityEN3lsl20ConstCharStarCompareEEET0_S9_RKT1_NS_15iterator_traitsIS9_E15difference_typeERT3_RT2_
0000000180137200 (__TEXT,__text) non-external (was a private external) __ZNSt3__123__lower_bound_bisectingB8nn190102INS_17_ClassicAlgPolicyEPPKcS3_NS_10__identityEN3lsl20ConstCharStarCompareEEET0_S8_RKT1_NS_15iterator_traitsIS8_E15difference_typeERT3_RT2_
00000001800e996c (__TEXT,__text) non-external (was a private external) __ZNSt3__127__throw_bad_optional_accessB8nn190102Ev
0000000180136f44 (__TEXT,__text) non-external (was a private external) __ZNSt3__18optionalIyE4swapB8nn190102ERS1_
00000001ef47d8f0 (__DATA_CONST,__const) non-external (was a private external) __ZTVN12PropertyList10DictionaryE
00000001ef47d890 (__DATA_CONST,__const) non-external (was a private external) __ZTVN12PropertyList4DataE
00000001ef47d910 (__DATA_CONST,__const) non-external (was a private external) __ZTVN12PropertyList4UUIDE
00000001ef47d8d0 (__DATA_CONST,__const) non-external (was a private external) __ZTVN12PropertyList5ArrayE
00000001ef47c470 (__DATA_CONST,__const) non-external (was a private external) __ZTVN12PropertyList5FlagsIxEE
00000001ef47d930 (__DATA_CONST,__const) non-external (was a private external) __ZTVN12PropertyList6BitmapE
00000001ef47d8b0 (__DATA_CONST,__const) non-external (was a private external) __ZTVN12PropertyList6StringE
00000001ef47d870 (__DATA_CONST,__const) non-external (was a private external) __ZTVN12PropertyList7IntegerE
00000001ef47d950 (__DATA_CONST,__const) non-external (was a private external) __ZTVN3lsl8CRC32cSWE
00000001ef479198 (__DATA_CONST,__const) non-external (was a private external) __ZTVN5dyld412RuntimeStateE
00000001ef47b9f0 (__DATA_CONST,__const) non-external (was a private external) __ZTVN5dyld44APIsE
00000001ef4804e8 (__DATA_CONST,__const) non-external (was a private external) __ZTVN6mach_o11BindOpcodesE
00000001ef480508 (__DATA_CONST,__const) non-external (was a private external) __ZTVN6mach_o15LazyBindOpcodesE
00000001ef47ee38 (__DATA_CONST,__const) non-external (was a private external) __ZTVN6mach_o16PlatformInfo_iOSE
00000001ef47ef08 (__DATA_CONST,__const) non-external (was a private external) __ZTVN6mach_o17PlatformInfo_tvOSE
00000001ef47edd0 (__DATA_CONST,__const) non-external (was a private external) __ZTVN6mach_o18PlatformInfo_macOSE
00000001ef47f2b0 (__DATA_CONST,__const) non-external (was a private external) __ZTVN6mach_o18PlatformInfo_sepOSE
00000001ef47f0a8 (__DATA_CONST,__const) non-external (was a private external) __ZTVN6mach_o20PlatformInfo_watchOSE
00000001ef47f178 (__DATA_CONST,__const) non-external (was a private external) __ZTVN6mach_o21PlatformInfo_bridgeOSE
00000001ef47f248 (__DATA_CONST,__const) non-external (was a private external) __ZTVN6mach_o21PlatformInfo_firmwareE
00000001ef47f658 (__DATA_CONST,__const) non-external (was a private external) __ZTVN6mach_o21PlatformInfo_visionOSE
00000001ef47f040 (__DATA_CONST,__const) non-external (was a private external) __ZTVN6mach_o21PlatformInfo_zipperedE
00000001ef47f1e0 (__DATA_CONST,__const) non-external (was a private external) __ZTVN6mach_o22PlatformInfo_driverKitE
00000001ef47efd8 (__DATA_CONST,__const) non-external (was a private external) __ZTVN6mach_o24PlatformInfo_macCatalystE
00000001ef47f860 (__DATA_CONST,__const) non-external (was a private external) __ZTVN6mach_o26PlatformInfo_iOS_kernelKitE
00000001ef47eea0 (__DATA_CONST,__const) non-external (was a private external) __ZTVN6mach_o26PlatformInfo_iOS_simulatorE
00000001ef47f450 (__DATA_CONST,__const) non-external (was a private external) __ZTVN6mach_o27PlatformInfo_iOS_exclaveKitE
00000001ef47f8c8 (__DATA_CONST,__const) non-external (was a private external) __ZTVN6mach_o27PlatformInfo_tvOS_kernelKitE
00000001ef47ef70 (__DATA_CONST,__const) non-external (was a private external) __ZTVN6mach_o27PlatformInfo_tvOS_simulatorE
00000001ef47f3e8 (__DATA_CONST,__const) non-external (was a private external) __ZTVN6mach_o28PlatformInfo_iOS_exclaveCoreE
00000001ef47f7f8 (__DATA_CONST,__const) non-external (was a private external) __ZTVN6mach_o28PlatformInfo_macOS_kernelKitE
00000001ef47f520 (__DATA_CONST,__const) non-external (was a private external) __ZTVN6mach_o28PlatformInfo_tvOS_exclaveKitE
00000001ef47f380 (__DATA_CONST,__const) non-external (was a private external) __ZTVN6mach_o29PlatformInfo_macOS_exclaveKitE
00000001ef47f4b8 (__DATA_CONST,__const) non-external (was a private external) __ZTVN6mach_o29PlatformInfo_tvOS_exclaveCoreE
00000001ef47f318 (__DATA_CONST,__const) non-external (was a private external) __ZTVN6mach_o30PlatformInfo_macOS_exclaveCoreE
00000001ef47f930 (__DATA_CONST,__const) non-external (was a private external) __ZTVN6mach_o30PlatformInfo_watchOS_kernelKitE
00000001ef47f110 (__DATA_CONST,__const) non-external (was a private external) __ZTVN6mach_o30PlatformInfo_watchOS_simulatorE
00000001ef47fa00 (__DATA_CONST,__const) non-external (was a private external) __ZTVN6mach_o31PlatformInfo_bridgeOS_kernelKitE
00000001ef47f998 (__DATA_CONST,__const) non-external (was a private external) __ZTVN6mach_o31PlatformInfo_visionOS_kernelKitE
00000001ef47f6c0 (__DATA_CONST,__const) non-external (was a private external) __ZTVN6mach_o31PlatformInfo_visionOS_simulatorE
00000001ef47f5f0 (__DATA_CONST,__const) non-external (was a private external) __ZTVN6mach_o31PlatformInfo_watchOS_exclaveKitE
00000001ef47f790 (__DATA_CONST,__const) non-external (was a private external) __ZTVN6mach_o32PlatformInfo_visionOS_exclaveKitE
00000001ef47f588 (__DATA_CONST,__const) non-external (was a private external) __ZTVN6mach_o32PlatformInfo_watchOS_exclaveCoreE
00000001ef47f728 (__DATA_CONST,__const) non-external (was a private external) __ZTVN6mach_o33PlatformInfo_visionOS_exclaveCoreE
00000001ef47fe18 (__DATA_CONST,__const) non-external (was a private external) __ZTVN6mach_o33PointerFormat_DYLD_CHAINED_PTR_32E
00000001ef47fd78 (__DATA_CONST,__const) non-external (was a private external) __ZTVN6mach_o33PointerFormat_DYLD_CHAINED_PTR_64E
00000001ef47fcc8 (__DATA_CONST,__const) non-external (was a private external) __ZTVN6mach_o37PointerFormat_DYLD_CHAINED_PTR_ARM64EE
00000001ef47feb0 (__DATA_CONST,__const) non-external (was a private external) __ZTVN6mach_o39PointerFormat_DYLD_CHAINED_PTR_32_CACHEE
