000000018aac028c (__TEXT,__gcc_except_tab) non-external GCC_except_table0
000000018aac0244 (__TEXT,__gcc_except_tab) non-external GCC_except_table10
000000018aac0278 (__TEXT,__gcc_except_tab) non-external GCC_except_table20
000000018aac0264 (__TEXT,__gcc_except_tab) non-external GCC_except_table25
000000018aac0230 (__TEXT,__gcc_except_tab) non-external GCC_except_table26
000000018aac02b4 (__TEXT,__gcc_except_tab) non-external GCC_except_table8
000000018aa5cf78 (__TEXT,__text) non-external _cv_note_init_logging_once
                 (undefined) external _dispatch_once (from libSystem)
                 (undefined) external _dispatch_once_f (from libSystem)
                 (undefined) external _dispatch_queue_create (from libSystem)
                 (undefined) external _dispatch_sync_f (from libSystem)
                 (undefined) external _dlopen (from libSystem)
                 (undefined) external _dlsym (from libSystem)
000000018aa68a18 (__TEXT,__text) non-external (was a private external) _dumpToQTESWithParams
                 (undefined) external _dyld_get_active_platform (from libSystem)
                 (undefined) external _fclose (from libSystem)
000000018aa45230 (__TEXT,__text) non-external _fig_ktrace_initialize
                 (undefined) external _fopen (from libSystem)
                 (undefined) external _fprintf (from libSystem)
                 (undefined) external _free (from libSystem)
                 (undefined) external _fwrite (from libSystem)
00000001ecf23178 (__DATA_DIRTY,__common) external _gCVKTraceEnabled
00000001eaf8ab10 (__DATA,__bss) non-external _gCVLogLevel
00000001ecf22fd8 (__DATA_DIRTY,__bss) non-external _gCVLogOSLog
00000001eaf8d390 (__DATA,__common) non-external (was a private external) _gPixelBufferPoolsAlive
00000001ecf22da8 (__DATA_DIRTY,__data) non-external (was a private external) _gPixelBufferPoolsAliveMutex
000000018aac0990 (__TEXT,__swift5_typeref) non-external (was a private external) _generic environment 9CoreVideo21CVBufferRepresentableRzRi_zl
000000018aac05e0 (__TEXT,__swift5_typeref) non-external (was a private external) _generic environment SYRz9CoreVideo17CanBeCastAsCFType8RawValueRpzl
000000018aa918d0 (__TEXT,__text) non-external (was a private external) _get_enum_tag_for_layout_string 10Foundation4DataV15_RepresentationO
000000018aa925f8 (__TEXT,__text) non-external (was a private external) _get_enum_tag_for_layout_string 10Foundation4DataVSg
000000018aa918ec (__TEXT,__text) non-external (was a private external) _get_enum_tag_for_layout_string 9CoreVideo20CVMutablePixelBufferVIeghl_Sg
000000018aa925f4 (__TEXT,__text) non-external (was a private external) _get_enum_tag_for_layout_string 9CoreVideo24CVPixelFormatDescriptionV11CompressionV20UncompressedMetadataVSg
000000018aa91904 (__TEXT,__text) non-external (was a private external) _get_enum_tag_for_layout_string 9CoreVideo24CVPixelFormatDescriptionV11CompressionVSg
000000018aa9191c (__TEXT,__text) non-external (was a private external) _get_enum_tag_for_layout_string 9CoreVideo24CVPixelFormatDescriptionV18PlaneConfigurationO
000000018aaa01f0 (__TEXT,__text) non-external (was a private external) _get_enum_tag_for_layout_string 9CoreVideo24CVPixelFormatDescriptionVSg
000000018aaa06d8 (__TEXT,__text) non-external (was a private external) _get_enum_tag_for_layout_string 9CoreVideo31CVPixelBufferCreationAttributesV7BackingO
                 (undefined) external _getenv (from libSystem)
                 (undefined) external _getpid (from libSystem)
                 (undefined) external _getuid (from libSystem)
                 (undefined) external _glActiveTexture (from OpenGL)
                 (undefined) external _glAttachShader (from OpenGL)
                 (undefined) external _glBindAttribLocation (from OpenGL)
                 (undefined) external _glBindBuffer (from OpenGL)
                 (undefined) external _glBindFramebuffer (from OpenGL)
                 (undefined) external _glBindFramebufferEXT (from OpenGL)
                 (undefined) external _glBindProgramARB (from OpenGL)
                 (undefined) external _glBindTexture (from OpenGL)
                 (undefined) external _glBindVertexArray (from OpenGL)
                 (undefined) external _glBufferData (from OpenGL)
                 (undefined) external _glCheckFramebufferStatus (from OpenGL)
                 (undefined) external _glCheckFramebufferStatusEXT (from OpenGL)
                 (undefined) external _glClientActiveTexture (from OpenGL)
                 (undefined) external _glClientActiveTextureARB (from OpenGL)
                 (undefined) external _glCompileShader (from OpenGL)
                 (undefined) external _glCreateProgram (from OpenGL)
                 (undefined) external _glCreateShader (from OpenGL)
                 (undefined) external _glDeleteBuffers (from OpenGL)
                 (undefined) external _glDeleteFramebuffers (from OpenGL)
                 (undefined) external _glDeleteFramebuffersEXT (from OpenGL)
                 (undefined) external _glDeleteProgram (from OpenGL)
                 (undefined) external _glDeleteProgramsARB (from OpenGL)
                 (undefined) external _glDeleteShader (from OpenGL)
                 (undefined) external _glDeleteTextures (from OpenGL)
                 (undefined) external _glDeleteVertexArraysAPPLE (from OpenGL)
                 (undefined) external _glDetachShader (from OpenGL)
                 (undefined) external _glDisable (from OpenGL)
                 (undefined) external _glDisableClientState (from OpenGL)
                 (undefined) external _glDrawArrays (from OpenGL)
                 (undefined) external _glEnable (from OpenGL)
                 (undefined) external _glEnableClientState (from OpenGL)
                 (undefined) external _glEnableVertexAttribArray (from OpenGL)
                 (undefined) external _glFinishObjectAPPLE (from OpenGL)
                 (undefined) external _glFlush (from OpenGL)
                 (undefined) external _glFramebufferTexture2D (from OpenGL)
                 (undefined) external _glFramebufferTexture2DEXT (from OpenGL)
                 (undefined) external _glGenBuffers (from OpenGL)
                 (undefined) external _glGenFramebuffers (from OpenGL)
                 (undefined) external _glGenFramebuffersEXT (from OpenGL)
                 (undefined) external _glGenProgramsARB (from OpenGL)
                 (undefined) external _glGenTextures (from OpenGL)
                 (undefined) external _glGenVertexArrays (from OpenGL)
                 (undefined) external _glGetIntegerv (from OpenGL)
                 (undefined) external _glGetProgramInfoLog (from OpenGL)
                 (undefined) external _glGetProgramiv (from OpenGL)
                 (undefined) external _glGetProgramivARB (from OpenGL)
                 (undefined) external _glGetShaderInfoLog (from OpenGL)
                 (undefined) external _glGetShaderiv (from OpenGL)
                 (undefined) external _glGetString (from OpenGL)
                 (undefined) external _glGetTexImage (from OpenGL)
                 (undefined) external _glGetUniformLocation (from OpenGL)
                 (undefined) external _glLabelObjectEXT (from OpenGL)
                 (undefined) external _glLinkProgram (from OpenGL)
                 (undefined) external _glLoadIdentity (from OpenGL)
                 (undefined) external _glLoadMatrixf (from OpenGL)
                 (undefined) external _glMatrixMode (from OpenGL)
                 (undefined) external _glMultiTexCoord2f (from OpenGL)
                 (undefined) external _glMultiTexCoord4fv (from OpenGL)
                 (undefined) external _glPixelStorei (from OpenGL)
                 (undefined) external _glPixelTransferi (from OpenGL)
                 (undefined) external _glProgramLocalParameter4dvARB (from OpenGL)
                 (undefined) external _glProgramStringARB (from OpenGL)
                 (undefined) external _glReadPixels (from OpenGL)
                 (undefined) external _glShaderSource (from OpenGL)
                 (undefined) external _glTestObjectAPPLE (from OpenGL)
                 (undefined) external _glTexCoordPointer (from OpenGL)
                 (undefined) external _glTexEnvf (from OpenGL)
                 (undefined) external _glTexImage2D (from OpenGL)
                 (undefined) external _glTexParameterf (from OpenGL)
                 (undefined) external _glTexParameteri (from OpenGL)
                 (undefined) external _glTexSubImage2D (from OpenGL)
                 (undefined) external _glTextureRangeAPPLE (from OpenGL)
                 (undefined) external _glUniform1i (from OpenGL)
                 (undefined) external _glUniform2f (from OpenGL)
                 (undefined) external _glUniform4f (from OpenGL)
                 (undefined) external _glUniformMatrix4fv (from OpenGL)
                 (undefined) external _glUseProgram (from OpenGL)
                 (undefined) external _glValidateProgram (from OpenGL)
                 (undefined) external _glVertexAttribPointer (from OpenGL)
                 (undefined) external _glVertexPointer (from OpenGL)
                 (undefined) external _glViewport (from OpenGL)
00000001ecf22e28 (__DATA_DIRTY,__data) non-external _initializeLoggingOnce
00000001ecf23138 (__DATA_DIRTY,__bss) non-external _initializeOnceToken
                 (undefined) external _kCFAllocatorDefault (from CoreFoundation)
                 (undefined) external _kCFAllocatorNull (from CoreFoundation)
                 (undefined) external _kCFBooleanFalse (from CoreFoundation)
                 (undefined) external _kCFBooleanTrue (from CoreFoundation)
                 (undefined) external _kCFBundleIdentifierKey (from CoreFoundation)
                 (undefined) external _kCFCopyStringDictionaryKeyCallBacks (from CoreFoundation)
                 (undefined) external _kCFCopyStringSetCallBacks (from CoreFoundation)
                 (undefined) external _kCFPreferencesCurrentApplication (from CoreFoundation)
                 (undefined) external _kCFRunLoopCommonModes (from CoreFoundation)
                 (undefined) external _kCFTypeArrayCallBacks (from CoreFoundation)
                 (undefined) external _kCFTypeBagCallBacks (from CoreFoundation)
                 (undefined) external _kCFTypeDictionaryKeyCallBacks (from CoreFoundation)
                 (undefined) external _kCFTypeDictionaryValueCallBacks (from CoreFoundation)
                 (undefined) external _kCGColorSpaceCoreMedia709 (from CoreGraphics)
                 (undefined) external _kCGColorSpaceDCIP3 (from CoreGraphics)
                 (undefined) external _kCGColorSpaceDisplayP3 (from CoreGraphics)
                 (undefined) external _kCGColorSpaceDisplayP3_HLG (from CoreGraphics)
                 (undefined) external _kCGColorSpaceDisplayP3_PQ_EOTF (from CoreGraphics)
                 (undefined) external _kCGColorSpaceExtendedLinearDisplayP3 (from CoreGraphics)
                 (undefined) external _kCGColorSpaceExtendedLinearITUR_2020 (from CoreGraphics)
                 (undefined) external _kCGColorSpaceITUR_2020 (from CoreGraphics)
                 (undefined) external _kCGColorSpaceITUR_2100_HLG (from CoreGraphics)
                 (undefined) external _kCGColorSpaceITUR_2100_PQ (from CoreGraphics)
                 (undefined) external _kCGColorSpaceITUR_709 (from CoreGraphics)
                 (undefined) external _kCGColorSpaceLinearGray (from CoreGraphics)
                 (undefined) external _kCGColorSpaceLinearSRGB (from CoreGraphics)
                 (undefined) external _kCGColorSpaceSRGB (from CoreGraphics)
                 (undefined) external _kCGSSessionOnConsoleKey (from CoreGraphics)
                 (undefined) external _kCGSSessionUserIDKey (from CoreGraphics)
00000001e72a27b8 (__DATA_CONST,__const) external _kCICVImageTextureCache
00000001e72a27c8 (__DATA_CONST,__const) external _kCICVImageTextureMaxHeight
00000001e72a27c0 (__DATA_CONST,__const) external _kCICVImageTextureMaxWidth
00000001e72a2298 (__DATA_CONST,__const) external _kCVBufferBackingWillDeallocate
00000001e72a2280 (__DATA_CONST,__const) external _kCVBufferMovieTimeKey
00000001e72a2278 (__DATA_CONST,__const) external _kCVBufferNonPropagatedAttachmentsKey
00000001e72a2270 (__DATA_CONST,__const) external _kCVBufferPropagatedAttachmentsKey
00000001e72a2290 (__DATA_CONST,__const) external _kCVBufferTimeScaleKey
00000001e72a2288 (__DATA_CONST,__const) external _kCVBufferTimeValueKey
00000001e72a2a70 (__DATA_CONST,__const) external _kCVDataBufferDoNotIncrementUseCountKey
00000001e72a2a40 (__DATA_CONST,__const) external _kCVDataBufferIOSurfacePropertiesKey
00000001e72a2a68 (__DATA_CONST,__const) external _kCVDataBufferIOSurfacePurgeableKey
00000001e72a2a78 (__DATA_CONST,__const) external _kCVDataBufferIOSurfaceWiringAssertion
00000001e72a2a80 (__DATA_CONST,__const) external _kCVDataBufferIOSurfaceWiringAssertionKey
00000001e72a2a60 (__DATA_CONST,__const) external _kCVDataBufferPoolAllocationThresholdKey
00000001e72a2a50 (__DATA_CONST,__const) external _kCVDataBufferPoolMaximumBufferAgeKey
00000001e72a2a48 (__DATA_CONST,__const) external _kCVDataBufferPoolMinimumBufferCountKey
00000001e72a2a58 (__DATA_CONST,__const) external _kCVDataBufferPoolNameKey
00000001e72a2a88 (__DATA_CONST,__const) external _kCVDataBufferPoolScanFreeIOSurfaces
00000001e72a2a90 (__DATA_CONST,__const) external _kCVDataBufferPoolScanUsedIOSurfaces
00000001e72a2560 (__DATA_CONST,__const) external _kCVImageBufferAlphaChannelIsOpaque
00000001e72a2568 (__DATA_CONST,__const) external _kCVImageBufferAlphaChannelModeKey
00000001e72a2578 (__DATA_CONST,__const) external _kCVImageBufferAlphaChannelMode_PremultipliedAlpha
00000001e72a2570 (__DATA_CONST,__const) external _kCVImageBufferAlphaChannelMode_StraightAlpha
00000001e72a2590 (__DATA_CONST,__const) external _kCVImageBufferAmbientViewingEnvironmentKey
00000001e72a25b0 (__DATA_CONST,__const) external _kCVImageBufferBlankieTransportIdentifierKey
00000001e72a22a0 (__DATA_CONST,__const) external _kCVImageBufferCGColorSpaceKey
00000001e72a2500 (__DATA_CONST,__const) external _kCVImageBufferChromaLocationBottomFieldKey
00000001e72a24f8 (__DATA_CONST,__const) external _kCVImageBufferChromaLocationTopFieldKey
00000001e72a2530 (__DATA_CONST,__const) external _kCVImageBufferChromaLocation_Bottom
00000001e72a2528 (__DATA_CONST,__const) external _kCVImageBufferChromaLocation_BottomLeft
00000001e72a2510 (__DATA_CONST,__const) external _kCVImageBufferChromaLocation_Center
00000001e72a2538 (__DATA_CONST,__const) external _kCVImageBufferChromaLocation_DV420
00000001e72a2508 (__DATA_CONST,__const) external _kCVImageBufferChromaLocation_Left
00000001e72a2520 (__DATA_CONST,__const) external _kCVImageBufferChromaLocation_Top
00000001e72a2518 (__DATA_CONST,__const) external _kCVImageBufferChromaLocation_TopLeft
00000001e72a2540 (__DATA_CONST,__const) external _kCVImageBufferChromaSubsamplingKey
00000001e72a2558 (__DATA_CONST,__const) external _kCVImageBufferChromaSubsampling_411
00000001e72a2548 (__DATA_CONST,__const) external _kCVImageBufferChromaSubsampling_420
00000001e72a2550 (__DATA_CONST,__const) external _kCVImageBufferChromaSubsampling_422
00000001e72a22c0 (__DATA_CONST,__const) external _kCVImageBufferCleanApertureHeightKey
00000001e72a22c8 (__DATA_CONST,__const) external _kCVImageBufferCleanApertureHorizontalOffsetKey
00000001e72a22a8 (__DATA_CONST,__const) external _kCVImageBufferCleanApertureKey
00000001e72a22d0 (__DATA_CONST,__const) external _kCVImageBufferCleanApertureVerticalOffsetKey
00000001e72a22b8 (__DATA_CONST,__const) external _kCVImageBufferCleanApertureWidthKey
00000001e72a24f0 (__DATA_CONST,__const) external _kCVImageBufferColorInfoGuessedByKey
00000001e72a23a0 (__DATA_CONST,__const) external _kCVImageBufferColorPrimariesKey
00000001e72a23c8 (__DATA_CONST,__const) external _kCVImageBufferColorPrimaries_DCI_P3
00000001e72a23b0 (__DATA_CONST,__const) external _kCVImageBufferColorPrimaries_EBU_3213
00000001e72a23d8 (__DATA_CONST,__const) external _kCVImageBufferColorPrimaries_ITU_R_2020
00000001e72a23a8 (__DATA_CONST,__const) external _kCVImageBufferColorPrimaries_ITU_R_709_2
00000001e72a23c0 (__DATA_CONST,__const) external _kCVImageBufferColorPrimaries_P22
00000001e72a23d0 (__DATA_CONST,__const) external _kCVImageBufferColorPrimaries_P3_D65
00000001e72a23b8 (__DATA_CONST,__const) external _kCVImageBufferColorPrimaries_SMPTE_C
00000001e72a2588 (__DATA_CONST,__const) external _kCVImageBufferContentLightLevelInfoKey
00000001e72a2320 (__DATA_CONST,__const) external _kCVImageBufferDisplayDimensionsKey
00000001e72a2330 (__DATA_CONST,__const) external _kCVImageBufferDisplayHeightKey
00000001e72a24e8 (__DATA_CONST,__const) external _kCVImageBufferDisplayImmediatelyKey
00000001e72a25d8 (__DATA_CONST,__const) external _kCVImageBufferDisplayMaskRectangleKey
00000001e72a2610 (__DATA_CONST,__const) external _kCVImageBufferDisplayMaskRectangleStereoLeftKey
00000001e72a2618 (__DATA_CONST,__const) external _kCVImageBufferDisplayMaskRectangleStereoRightKey
00000001e72a2620 (__DATA_CONST,__const) external _kCVImageBufferDisplayMaskRectangle_LeftEdgePointsKey
00000001e72a2608 (__DATA_CONST,__const) external _kCVImageBufferDisplayMaskRectangle_RectangleHeightKey
00000001e72a25f0 (__DATA_CONST,__const) external _kCVImageBufferDisplayMaskRectangle_RectangleLeftKey
00000001e72a2600 (__DATA_CONST,__const) external _kCVImageBufferDisplayMaskRectangle_RectangleTopKey
00000001e72a25f8 (__DATA_CONST,__const) external _kCVImageBufferDisplayMaskRectangle_RectangleWidthKey
