00007ffa04a5fb70 (__TEXT,__text) non-external +[INRecurrenceRule(REMUInt) rem_recurrenceRuleWithInterval:frequency:]
00007ffa04dea9d4 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic $s15RemindersUICore18TTRTypedControllerP
00007ffa04de97a0 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic $s15RemindersUICore18TTRUndoableEditingP
00007ffa04de97ca (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic $s15RemindersUICore19TTRContentEquatableP
00007ffa04df0822 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic $s15RemindersUICore19TTRReminderProtocolP
00007ffa04deb5b0 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic $s15RemindersUICore19TTRTreeLocationTypeP
00007ffa04dec192 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic $s15RemindersUICore20TextProcessorContext33_FE3F0F15BB4F73440ED7CA473D51444BLLP
00007ffa04df0e3e (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic $s15RemindersUICore21TTRInitializableByAnyP
00007ffa04ded440 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic $s15RemindersUICore22TTRListProtocolPrivate33_9FE98527ECF9CC70AD9FA464AAAF8283LLP
00007ffa04de7c1a (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic $s15RemindersUICore22TTRMonitorableDataViewP
00007ffa04deaeac (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic $s15RemindersUICore22TTRUserActivityPayloadP
00007ffa04dec13e (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic $s15RemindersUICore23HashtagProcessorContext33_FE3F0F15BB4F73440ED7CA473D51444BLLP
00007ffa04de877a (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic $s15RemindersUICore24ReminderContainerEditing33_93BF7647564111661FC90F08949C2516LLP
00007ffa04deaaf2 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic $s15RemindersUICore24TTRFetcherForDefaultListP
00007ffa04df0a1e (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic $s15RemindersUICore24TTRTipKitDataModelSourceP
00007ffa04ded574 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic $s15RemindersUICore25TTRDeferredActionDelegateP
00007ffa04dea1c8 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic $s15RemindersUICore25TTRGeoLocationServiceTypeP
00007ffa04deff78 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic $s15RemindersUICore26TTRAvatarImageRendererType026_52FEB79561E73C00BE5268C30H4C81ALLP
00007ffa04de7bb0 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic $s15RemindersUICore26TTRDataViewMonitorDelegateP
00007ffa04df0dcc (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic $s15RemindersUICore26TTRDebouncedActionDelegateP
00007ffa04dea8ee (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic $s15RemindersUICore26TTRMPrivacyCheckerDelegateP
00007ffa04de7668 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic $s15RemindersUICore26TTRStoryboardInstantiatingP
00007ffa04deb606 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic $s15RemindersUICore26TTRTreeStorageTreeDerivingP
00007ffa04debea2 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic $s15RemindersUICore27TTRInlinePermissionViewTypeP
00007ffa04de9e4c (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic $s15RemindersUICore27TTRRemindersInteractionTypeP
00007ffa04ded4f0 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic $s15RemindersUICore27TTRSmartListProtocolPrivate33_9FE98527ECF9CC70AD9FA464AAAF8283LLP
00007ffa04dec086 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic $s15RemindersUICore28OptionalTypeNilValueCheckingP
00007ffa04df084c (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic $s15RemindersUICore28TTRAttachmentContextProtocolP
00007ffa04deda6c (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic $s15RemindersUICore28TTRBatchFetchManagerDelegateP
00007ffa04decd7c (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic $s15RemindersUICore28TTRExtensionContextProvidingP
00007ffa04decfec (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic $s15RemindersUICore28TTRInteractorEditsCommittingP
00007ffa04ded40c (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic $s15RemindersUICore28TTRListShareeContextProtocolP
00007ffa04ded826 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic $s15RemindersUICore28TTRRemindersListEditingStateP
00007ffa04de8e60 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic $s15RemindersUICore28TTRURLMetadataInteractorTypeP
00007ffa04dea1f8 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic $s15RemindersUICore29TTRGeoLocationServiceDelegateP
00007ffa04de92cc (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic $s15RemindersUICore29TTRIntentResultWarningBearingP
00007ffa04dec37a (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic $s15RemindersUICore30TTRAccountsListsInteractorTypeP
00007ffa04dec04a (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic $s15RemindersUICore30TTRRemindersListEditingSessionP
00007ffa04de86a8 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic $s15RemindersUICore30TTRRemindersListInteractorTypeP
00007ffa04dea410 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic $s15RemindersUICore31TTRCurrentUserActivityProvidingP
00007ffa04decec4 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic $s15RemindersUICore31TTRHashtagCollectionViewAdaptorP
00007ffa04debe6c (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic $s15RemindersUICore31TTRInlinePermissionViewDelegateP
00007ffa04dee5c6 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic $s15RemindersUICore31TTRMReminderCellNotesRouterTypeP
00007ffa04de9e0a (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic $s15RemindersUICore31TTRMReminderCellTitleRouterTypeP
00007ffa04deeaf0 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic $s15RemindersUICore31TTRMSuggestionTableViewDelegateP
00007ffa04deed94 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic $s15RemindersUICore31TTRReminderDetailInteractorTypeP
00007ffa04de85e6 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic $s15RemindersUICore31TTRRemindersListChangeItemGroupP
00007ffa04de992e (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic $s15RemindersUICore31TTRSearchQueryPerformerDelegateP
00007ffa04ded14a (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic $s15RemindersUICore31TTRShowTodayDataModelSourceTypeP
00007ffa04de8b1e (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic $s15RemindersUICore31TTRTreeStorageNodeAuxiliaryDataP
00007ffa04dec1e2 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic $s15RemindersUICore32InlineHashtagResurrectionContext33_FE3F0F15BB4F73440ED7CA473D51444BLLP
00007ffa04debe1a (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic $s15RemindersUICore32TTRMInlinePermissionCellDelegateP
00007ffa04deff38 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic $s15RemindersUICore32TTRParticipantAvatarProviderTypeP
00007ffa04deb4f2 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic $s15RemindersUICore32TTRReminderCellNotesEditingStateP
00007ffa04df0582 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic $s15RemindersUICore32TTRReminderCellTitleEditingStateP
00007ffa04deef58 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic $s15RemindersUICore32TTRReminderTextEditingSuggestionP
00007ffa04deeca4 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic $s15RemindersUICore32TTRRemindersListAttributeEditingP
00007ffa04de7c48 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic $s15RemindersUICore32TTRShowTaggedDataModelSourceTypeP
00007ffa04de9d4e (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic $s15RemindersUICore33TTRMSuggestionMenuCellItemContentP
00007ffa04de6770 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic $s15RemindersUICore33TTRNotificationsAccessServiceTypeP
00007ffa04df0880 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic $s15RemindersUICore33TTRReminderFlaggedContextProtocolP
00007ffa04df08f4 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic $s15RemindersUICore33TTRReminderHashtagContextProtocolP
00007ffa04dee522 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic $s15RemindersUICore33TTRReminderPrintingInteractorTypeP
00007ffa04deb802 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic $s15RemindersUICore33TTRShowFlaggedDataModelSourceTypeP
00007ffa04ded492 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic $s15RemindersUICore33TTRSmartListCustomContextProtocol33_9FE98527ECF9CC70AD9FA464AAAF8283LLP
00007ffa04dec3b0 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic $s15RemindersUICore34TTRAccountsListsInteractorDelegateP
00007ffa04ded9b0 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic $s15RemindersUICore34TTRMReminderCellNotesModuleHostingP
00007ffa04de8ca6 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic $s15RemindersUICore34TTRMReminderCellNotesPresenterTypeP
00007ffa04deea86 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic $s15RemindersUICore34TTRMReminderCellTitleModuleHostingP
00007ffa04dee806 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic $s15RemindersUICore34TTRMReminderCellTitlePresenterTypeP
00007ffa04dedee6 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic $s15RemindersUICore34TTRMRemindersListTextFieldDelegateP
00007ffa04defdbc (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic $s15RemindersUICore34TTRReminderCellNotesInteractorTypeP
00007ffa04decdd4 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic $s15RemindersUICore34TTRReminderCellTitleInteractorTypeP
00007ffa04de95aa (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic $s15RemindersUICore34TTRReminderPrintingDataModelSourceP
00007ffa04de86de (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic $s15RemindersUICore34TTRRemindersListInteractorDelegateP
00007ffa04df0af6 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic $s15RemindersUICore34TTRShowAssignedDataModelSourceTypeP
00007ffa04def438 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic $s15RemindersUICore35TTRAccountsListsDeleteArgumentsTypeP
00007ffa04def324 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic $s15RemindersUICore35TTRAttachmentThumbnailSizeProvidingP
00007ffa04deab4e (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic $s15RemindersUICore35TTRCloudKitMigrationManagerDelegateP
00007ffa04debf3c (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic $s15RemindersUICore35TTRHashtagAssociationBackgroundTaskP
00007ffa04debf02 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic $s15RemindersUICore35TTRHashtagAssociationInteractorTypeP
00007ffa04dedf6c (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic $s15RemindersUICore35TTRItemFetchingInteractorCapabilityP
00007ffa04ded976 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic $s15RemindersUICore35TTRMReminderCellNotesModuleDelegateP
00007ffa04deea4c (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic $s15RemindersUICore35TTRMReminderCellTitleModuleDelegateP
00007ffa04dec2f8 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic $s15RemindersUICore35TTRPerWindowLastSelectedListStorageP
00007ffa04deedd0 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic $s15RemindersUICore35TTRReminderDetailInteractorDelegateP
00007ffa04deccd2 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic $s15RemindersUICore35TTRReminderDetailViewPresenterStateP
00007ffa04ded8a0 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic $s15RemindersUICore35TTRShowScheduledDataModelSourceTypeP
00007ffa04ded180 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic $s15RemindersUICore35TTRShowTodayDataModelSourceDelegateP
00007ffa04ded93a (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic $s15RemindersUICore36TTRMReminderCellNotesModuleInterfaceP
00007ffa04deea10 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic $s15RemindersUICore36TTRMReminderCellTitleModuleInterfaceP
00007ffa04df08b8 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic $s15RemindersUICore36TTRReminderAssignmentContextProtocolP
00007ffa04de8d98 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic $s15RemindersUICore36TTRReminderCellHashtagInteractorTypeP
00007ffa04de956e (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic $s15RemindersUICore36TTRReminderDetailPresenterCapabilityP
