00000001e2d20868 (__DATA,__data) external _DefaultServerName
00000001d37d6854 (__TEXT,__text) external _phNciNfc_GetTransitionValue
00000001d37cdb68 (__TEXT,__text) external _phNciNfc_GetTxValRsp
00000001d37cda9c (__TEXT,__text) external _phNciNfc_GetTxValue
00000001d37d9798 (__TEXT,__text) external _phNciNfc_GetUserAreaAddress
00000001d375001c (__TEXT,__text) external _phNciNfc_GetUsrAreaAddrCmd
00000001d37500e8 (__TEXT,__text) external _phNciNfc_GetUsrAreaAddrRsp
00000001d3750274 (__TEXT,__text) external _phNciNfc_GetUsrAreaAddrSeqComplete
00000001d3750c74 (__TEXT,__text) external _phNciNfc_GetVasCodeCmd
00000001d3750d40 (__TEXT,__text) external _phNciNfc_GetVasCodeRsp
00000001d3750ef4 (__TEXT,__text) external _phNciNfc_GetVasCodeSeqComplete
00000001d3773374 (__TEXT,__text) external _phNciNfc_H_MRTCalculate
00000001d37590d0 (__TEXT,__text) external _phNciNfc_HandlePriorityDeactv
00000001d37542d0 (__TEXT,__text) external _phNciNfc_HlmDbgLogNtf
00000001d3754230 (__TEXT,__text) external _phNciNfc_HlmDbgLogNtfTimeOutHandler
00000001d378cdf0 (__TEXT,__text) external _phNciNfc_IFPwrCtrlCmd
00000001d37648d8 (__TEXT,__text) external _phNciNfc_IncrConnCredits
00000001d376c2c0 (__TEXT,__text) external _phNciNfc_Init
00000001d37d4f48 (__TEXT,__text) external _phNciNfc_InitContext
00000001d376da88 (__TEXT,__text) external _phNciNfc_InitGenErrorNtfCB
00000001d376c024 (__TEXT,__text) external _phNciNfc_InitReset
00000001d37d4bcc (__TEXT,__text) external _phNciNfc_Initialise
00000001d3751eac (__TEXT,__text) external _phNciNfc_InvokeCrcErrNtf
00000001d3751df0 (__TEXT,__text) external _phNciNfc_InvokeUartCommnErrNtf
00000001d3777438 (__TEXT,__text) external _phNciNfc_Iso15693Receive
00000001d377726c (__TEXT,__text) external _phNciNfc_Iso15693Send
00000001d37cc150 (__TEXT,__text) external _phNciNfc_IsoDepPresChkSequence
00000001d3773488 (__TEXT,__text) external _phNciNfc_JewelInit
00000001d37574d0 (__TEXT,__text) external _phNciNfc_ListenMgmt
00000001d3757dfc (__TEXT,__text) external _phNciNfc_ListenMgmt_DeActivate
00000001d3763d74 (__TEXT,__text) external _phNciNfc_LogConnClose
00000001d37a50e4 (__TEXT,__text) external _phNciNfc_LogConnCloseResp
00000001d3763b08 (__TEXT,__text) external _phNciNfc_LogConnCreate
00000001d3763fc0 (__TEXT,__text) external _phNciNfc_LogConnGetConnId
00000001d3764158 (__TEXT,__text) external _phNciNfc_LogConnGetCredits
00000001d37a589c (__TEXT,__text) external _phNciNfc_LogConnGetCtxt
00000001d3764248 (__TEXT,__text) external _phNciNfc_LogConnGetMaxPld
00000001d37a5230 (__TEXT,__text) external _phNciNfc_LogConnInit
00000001d37a536c (__TEXT,__text) external _phNciNfc_LogConnNotifCB
00000001d37a4e8c (__TEXT,__text) external _phNciNfc_LogConnResp
00000001d3763cf0 (__TEXT,__text) external _phNciNfc_LogConnSequence
00000001d3763e78 (__TEXT,__text) external _phNciNfc_LogConnUpdateDestInfo
00000001d37d7d48 (__TEXT,__text) external _phNciNfc_LogicalConnClose_CB
00000001d37d7a30 (__TEXT,__text) external _phNciNfc_LogicalConnOpen_CB
00000001d3751ca4 (__TEXT,__text) external _phNciNfc_LpcdTraceNtfHandler
00000001d378d5e0 (__TEXT,__text) external _phNciNfc_MfCreateAuthCmdHdr
00000001d378d0ec (__TEXT,__text) external _phNciNfc_MfCreateReadHdr
00000001d378d6e8 (__TEXT,__text) external _phNciNfc_MfCreateSectorSelCmdHdr
00000001d378cff0 (__TEXT,__text) external _phNciNfc_MfCreateWriteHdr
00000001d378d1e8 (__TEXT,__text) external _phNciNfc_MfCreateXchgDataHdr
00000001d378ac64 (__TEXT,__text) external _phNciNfc_ModeSet
00000001d3753ae8 (__TEXT,__text) external _phNciNfc_MuliTagStatusNtfHandler
00000001d37d4980 (__TEXT,__text) external _phNciNfc_NciCtxInitialize
00000001d37beb30 (__TEXT,__text) external _phNciNfc_NfcIsoLstnRdrInit
00000001d3778e3c (__TEXT,__text) external _phNciNfc_NfcT3TLstnRdrInit
00000001d37d6064 (__TEXT,__text) external _phNciNfc_NfccRegNtfBeforeNciResetCmd
00000001d378c39c (__TEXT,__text) external _phNciNfc_NfceeActionNtfHandler
00000001d378bd84 (__TEXT,__text) external _phNciNfc_NfceeConnCb
00000001d378b7d8 (__TEXT,__text) external _phNciNfc_NfceeDiscNtfHandler
00000001d378c620 (__TEXT,__text) external _phNciNfc_NfceeDiscReqNtfHandler
00000001d378afec (__TEXT,__text) external _phNciNfc_NfceeDiscover
00000001d378b650 (__TEXT,__text) external _phNciNfc_NfceeDiscoverSequence
00000001d378b6d4 (__TEXT,__text) external _phNciNfc_NfceeMgmtSetModeTimeOutHandler
00000001d378bc14 (__TEXT,__text) external _phNciNfc_NfceeModeSetSequence
00000001d378cb0c (__TEXT,__text) external _phNciNfc_NfceeProcessRfActvtdNtf
00000001d378c8a4 (__TEXT,__text) external _phNciNfc_NfceeStoreTlv
00000001d378c748 (__TEXT,__text) external _phNciNfc_NfceeVerifyTlvParams
00000001d378bc98 (__TEXT,__text) external _phNciNfc_Nfcee_Connect
00000001d37d5750 (__TEXT,__text) external _phNciNfc_Nfcee_ModeSet
00000001d37d54c4 (__TEXT,__text) external _phNciNfc_Nfcee_StartDiscovery
00000001d37d560c (__TEXT,__text) external _phNciNfc_Nfcee_StopDiscovery
00000001d37bec0c (__TEXT,__text) external _phNciNfc_Notify
00000001d37d2374 (__TEXT,__text) external _phNciNfc_ParseSysAssertParams
00000001d37d2250 (__TEXT,__text) external _phNciNfc_ParseSysClkParams
00000001d37d21bc (__TEXT,__text) external _phNciNfc_ParseSysConfigParams
00000001d37d24c4 (__TEXT,__text) external _phNciNfc_ParseSysParams
00000001d3766f3c (__TEXT,__text) external _phNciNfc_PollMgmt
00000001d37d7f08 (__TEXT,__text) external _phNciNfc_PrbsTest
00000001d375b690 (__TEXT,__text) external _phNciNfc_PrbsTestCompleteSequence
00000001d37d84e4 (__TEXT,__text) external _phNciNfc_PresenceChk
00000001d3769a20 (__TEXT,__text) external _phNciNfc_PrintDiscNtfDescription
00000001d37698e4 (__TEXT,__text) external _phNciNfc_PrintDiscPayLoadDescription
00000001d3769c48 (__TEXT,__text) external _phNciNfc_PrintGetConfigRespDescription
00000001d376abf0 (__TEXT,__text) external _phNciNfc_PrintGetRtngTableRespDescription
00000001d376a680 (__TEXT,__text) external _phNciNfc_PrintInitRespDescription
00000001d376aee4 (__TEXT,__text) external _phNciNfc_PrintNfceeDiscreqNtfDescription
00000001d376bba8 (__TEXT,__text) external _phNciNfc_PrintNfceeProtocolDescription
00000001d376a570 (__TEXT,__text) external _phNciNfc_PrintResetRespDescription
00000001d376bde0 (__TEXT,__text) external _phNciNfc_PrintRfDevActNtfDescription
00000001d376b0e0 (__TEXT,__text) external _phNciNfc_PrintRfInterfaceDescription
00000001d376b250 (__TEXT,__text) external _phNciNfc_PrintRfRfProtocolDescription
00000001d376b43c (__TEXT,__text) external _phNciNfc_PrintRfTechModeDescription
00000001d376aad0 (__TEXT,__text) external _phNciNfc_PrintSetConfigRespDescription
00000001d376ba80 (__TEXT,__text) external _phNciNfc_PrintTechNfcALstnSpcfcParams
00000001d376b6cc (__TEXT,__text) external _phNciNfc_PrintTechNfcASpcfcParamsDescription
00000001d376b9cc (__TEXT,__text) external _phNciNfc_PrintTechNfcBSpcfcParamsDescription
00000001d376bb14 (__TEXT,__text) external _phNciNfc_PrintTechNfcFLstnSpcfcParams
00000001d376b85c (__TEXT,__text) external _phNciNfc_PrintTechNfcFSpcfcParamsDescription
00000001d376bcb0 (__TEXT,__text) external _phNciNfc_PrintfNfceeDiscNtfDescription
00000001d37593fc (__TEXT,__text) external _phNciNfc_ProcessActivatedIfDeActv
00000001d375a3d4 (__TEXT,__text) external _phNciNfc_ProcessActvNtf
00000001d3754728 (__TEXT,__text) external _phNciNfc_ProcessChipScopeLoggingNtf
00000001d37d4ac8 (__TEXT,__text) external _phNciNfc_ProcessDataRsp
00000001d375a224 (__TEXT,__text) external _phNciNfc_ProcessDeActvNtf
00000001d375918c (__TEXT,__text) external _phNciNfc_ProcessDeActvState
00000001d3759ed4 (__TEXT,__text) external _phNciNfc_ProcessDiscNtf
00000001d37585f0 (__TEXT,__text) external _phNciNfc_ProcessDiscRsp
00000001d3752740 (__TEXT,__text) external _phNciNfc_ProcessExpModeStartedNtf
00000001d37526b8 (__TEXT,__text) external _phNciNfc_ProcessExpModeTxNtf
00000001d3751ffc (__TEXT,__text) external _phNciNfc_ProcessGenericErrNtf
00000001d3752a8c (__TEXT,__text) external _phNciNfc_ProcessGenericErrNtfMFC
00000001d3753d20 (__TEXT,__text) external _phNciNfc_ProcessGetPwrTrackDataNtf
00000001d37d0cf8 (__TEXT,__text) external _phNciNfc_ProcessGetRtngNtf
00000001d376c3d4 (__TEXT,__text) external _phNciNfc_ProcessInitRsp
00000001d3752bf0 (__TEXT,__text) external _phNciNfc_ProcessIntfErrNtf
00000001d3752550 (__TEXT,__text) external _phNciNfc_ProcessModeSetDisableNtf
00000001d378ad2c (__TEXT,__text) external _phNciNfc_ProcessModeSetRsp
00000001d378b0a0 (__TEXT,__text) external _phNciNfc_ProcessNfceeDiscoverRsp
00000001d375b5ec (__TEXT,__text) external _phNciNfc_ProcessPrbsTestRsp
00000001d376c1d4 (__TEXT,__text) external _phNciNfc_ProcessResetRsp
00000001d37d3e8c (__TEXT,__text) external _phNciNfc_ProcessRfParams
00000001d37d0e5c (__TEXT,__text) external _phNciNfc_ProcessRtngEntry
00000001d376cc48 (__TEXT,__text) external _phNciNfc_ProcessStandbyRsp
00000001d3753a18 (__TEXT,__text) external _phNciNfc_ProcessSwioPadSensrNtf
00000001d375b318 (__TEXT,__text) external _phNciNfc_ProcessSwpTestRsp
00000001d37523d8 (__TEXT,__text) external _phNciNfc_ProcessSysEoOpNtf
00000001d375287c (__TEXT,__text) external _phNciNfc_ProcessSysL1DbgMsgNtf
00000001d375292c (__TEXT,__text) external _phNciNfc_ProcessSysL2DbgMsgNtf
00000001d37529dc (__TEXT,__text) external _phNciNfc_ProcessSysL3DbgMsgNtf
00000001d375466c (__TEXT,__text) external _phNciNfc_ProcessSysLpcdDbgMsgNtf
00000001d37d5acc (__TEXT,__text) external _phNciNfc_PropConfigHsuBr
00000001d37ccf3c (__TEXT,__text) external _phNciNfc_ProtoIfMap
00000001d37cd000 (__TEXT,__text) external _phNciNfc_ProtoIfMapRsp
00000001d3757e9c (__TEXT,__text) external _phNciNfc_RdrAInit
00000001d376e0e8 (__TEXT,__text) external _phNciNfc_RdrBInit
00000001d37cb2f0 (__TEXT,__text) external _phNciNfc_RdrDataXchgSequence
00000001d37729bc (__TEXT,__text) external _phNciNfc_RdrFInit
00000001d377703c (__TEXT,__text) external _phNciNfc_RdrIso15693Init
00000001d37581c4 (__TEXT,__text) external _phNciNfc_RdrKovioInit
00000001d37cadd8 (__TEXT,__text) external _phNciNfc_RdrMgmtInit
00000001d37cb374 (__TEXT,__text) external _phNciNfc_RdrMgmtRelease
00000001d37cb10c (__TEXT,__text) external _phNciNfc_RdrMgmtXchgData
00000001d37d50c0 (__TEXT,__text) external _phNciNfc_ReInitialise
00000001d374f048 (__TEXT,__text) external _phNciNfc_ReadSwioPadVoltageCmd
00000001d374f14c (__TEXT,__text) external _phNciNfc_ReadSwioPadVoltageRsp
00000001d374f214 (__TEXT,__text) external _phNciNfc_ReadSwioPadVoltageSeqComplete
00000001d375795c (__TEXT,__text) external _phNciNfc_ReceiveCb
00000001d3757688 (__TEXT,__text) external _phNciNfc_ReceiveData
00000001d3753044 (__TEXT,__text) external _phNciNfc_ReceiveDataBufferCb
00000001d37b72a0 (__TEXT,__text) external _phNciNfc_Recv4AResp
00000001d377ffc0 (__TEXT,__text) external _phNciNfc_Recv4BResp
00000001ec923be8 (__AUTH,__data) non-external _phNciNfc_RecvConnector
00000001d3772ca8 (__TEXT,__text) external _phNciNfc_RecvFelicaResp
00000001d37734f0 (__TEXT,__text) external _phNciNfc_RecvJewelResp
00000001d378d7c4 (__TEXT,__text) external _phNciNfc_RecvMfResp
00000001d380c530 (__TEXT,__const) non-external _phNciNfc_RecvState2Event
00000001d380c560 (__TEXT,__const) non-external _phNciNfc_RecvState2State
00000001e2d217c8 (__DATA,__bss) non-external _phNciNfc_RecvStateFptr
00000001d378de00 (__TEXT,__text) external _phNciNfc_RecvStateHandler
00000001ec923c08 (__AUTH,__data) non-external _phNciNfc_RecvTransition
00000001d376d3a4 (__TEXT,__text) external _phNciNfc_RegAllNtfs
00000001d3764434 (__TEXT,__text) external _phNciNfc_RegForConnCredits
00000001d37d746c (__TEXT,__text) external _phNciNfc_RegUnRegSeEvent
00000001d37d5e70 (__TEXT,__text) external _phNciNfc_RegisterNotification
00000001d37d819c (__TEXT,__text) external _phNciNfc_Release
00000001d378f788 (__TEXT,__text) external _phNciNfc_ReleaseMemory
00000001d378f5d8 (__TEXT,__text) external _phNciNfc_ReleaseNciHandle
00000001d378f540 (__TEXT,__text) external _phNciNfc_ReleaseNfceeCntx
00000001d379103c (__TEXT,__text) external _phNciNfc_ResendTimerCb
00000001d37d805c (__TEXT,__text) external _phNciNfc_Reset
00000001d37a56b4 (__TEXT,__text) external _phNciNfc_ResetLogConn
00000001d376dc24 (__TEXT,__text) external _phNciNfc_ResetNtfCb
00000001d3759018 (__TEXT,__text) external _phNciNfc_RetrieveRemDevInfo
00000001d378c97c (__TEXT,__text) external _phNciNfc_RfFieldInfoNtfHandler
00000001d3753bb8 (__TEXT,__text) external _phNciNfc_RfPllUnlockedNtfHandler
00000001d3753938 (__TEXT,__text) external _phNciNfc_RfPropReaderInfoNtfHandler
00000001d378ca78 (__TEXT,__text) external _phNciNfc_RfRapduSentNtfHandler
00000001d378e8cc (__TEXT,__text) external _phNciNfc_RspTimeOutCb
00000001d3752e64 (__TEXT,__text) external _phNciNfc_RssiStatsHandler
00000001d37d7764 (__TEXT,__text) external _phNciNfc_SeEventCb
00000001d3757d44 (__TEXT,__text) external _phNciNfc_SeSendCb
00000001d3757bf8 (__TEXT,__text) external _phNciNfc_SeSendData
00000001d3759380 (__TEXT,__text) external _phNciNfc_SelectNtfTimeoutHandler
00000001d37b7398 (__TEXT,__text) external _phNciNfc_Send4AData
00000001d378022c (__TEXT,__text) external _phNciNfc_Send4BData
00000001d3757b40 (__TEXT,__text) external _phNciNfc_SendCb
00000001d37a4ff8 (__TEXT,__text) external _phNciNfc_SendConnCloseCmd
00000001d37a4db0 (__TEXT,__text) external _phNciNfc_SendConnOpenCmd
00000001d37579ec (__TEXT,__text) external _phNciNfc_SendData
00000001d375852c (__TEXT,__text) external _phNciNfc_SendDiscSelCmd
00000001d3777684 (__TEXT,__text) external _phNciNfc_SendEofDataPacket
00000001d3772b80 (__TEXT,__text) external _phNciNfc_SendFelicaReq
00000001d37737a0 (__TEXT,__text) external _phNciNfc_SendJewelReq
00000001d378d2b0 (__TEXT,__text) external _phNciNfc_SendMfReq
00000001d375b4cc (__TEXT,__text) external _phNciNfc_SendPrbsTestCmd
00000001d376ca84 (__TEXT,__text) external _phNciNfc_SendReset
00000001d376cb94 (__TEXT,__text) external _phNciNfc_SendStandbyCmd
00000001d375b270 (__TEXT,__text) external _phNciNfc_SendSwpTestCmd
00000001d3772684 (__TEXT,__text) external _phNciNfc_SendT3TPollCmd
00000001d37d4a24 (__TEXT,__text) external _phNciNfc_SendTxData
00000001d3766d38 (__TEXT,__text) external _phNciNfc_SeqHandler
00000001d3750f74 (__TEXT,__text) external _phNciNfc_SetChipScopeCmd
00000001d375118c (__TEXT,__text) external _phNciNfc_SetChipScopeComplete
00000001d37510c0 (__TEXT,__text) external _phNciNfc_SetChipScopeRsp
00000001d37ccdec (__TEXT,__text) external _phNciNfc_SetConfSignedRsp
00000001d37ccaa8 (__TEXT,__text) external _phNciNfc_SetConfig
00000001d37d85cc (__TEXT,__text) external _phNciNfc_SetConfigRaw
00000001d37d650c (__TEXT,__text) external _phNciNfc_SetConfigRfParameters
00000001d37ccb74 (__TEXT,__text) external _phNciNfc_SetConfigRsp
00000001d37cdc54 (__TEXT,__text) external _phNciNfc_SetConfigSequence
00000001d37ccd20 (__TEXT,__text) external _phNciNfc_SetConfigSigned
00000001d37d8728 (__TEXT,__text) external _phNciNfc_SetConfigSignedRaw
00000001d3751bfc (__TEXT,__text) external _phNciNfc_SetConnCredentials
00000001d37d9df4 (__TEXT,__text) external _phNciNfc_SetDiscType
00000001d378b2ac (__TEXT,__text) external _phNciNfc_SetIFPwrCtrl
00000001d378b3f4 (__TEXT,__text) external _phNciNfc_SetIFPwrCtrlCompleteSeq
00000001d378b36c (__TEXT,__text) external _phNciNfc_SetIFPwrCtrlProc
00000001d37d9ab0 (__TEXT,__text) external _phNciNfc_SetNfccParams
00000001d376dcf0 (__TEXT,__text) external _phNciNfc_SetNumWakeupByte
00000001d37d5988 (__TEXT,__text) external _phNciNfc_SetPowerMode
00000001d376d320 (__TEXT,__text) external _phNciNfc_SetPwrModeSequence
00000001d375b70c (__TEXT,__text) external _phNciNfc_SetRfCalDataCmd
00000001d375b888 (__TEXT,__text) external _phNciNfc_SetRfCalDataCompleteSequence
00000001d375b7c0 (__TEXT,__text) external _phNciNfc_SetRfCalDataRsp
00000001d37d8dd0 (__TEXT,__text) external _phNciNfc_SetRfCalSignedData
00000001d37d0120 (__TEXT,__text) external _phNciNfc_SetRtngCmdHandler
00000001d37cd450 (__TEXT,__text) external _phNciNfc_SetRtngConfig
00000001d37cd518 (__TEXT,__text) external _phNciNfc_SetRtngConfigRsp
00000001d37cdde4 (__TEXT,__text) external _phNciNfc_SetRtngConfigSequence
00000001d37d6b18 (__TEXT,__text) external _phNciNfc_SetRtngTableConfig
00000001d3750940 (__TEXT,__text) external _phNciNfc_SetVasCodeCmd
00000001d3750b38 (__TEXT,__text) external _phNciNfc_SetVasCodeRsp
00000001d3750c08 (__TEXT,__text) external _phNciNfc_SetVasCodeSeqComplete
00000001d37ce5cc (__TEXT,__text) external _phNciNfc_SetconfEntryCheck
00000001d375403c (__TEXT,__text) external _phNciNfc_SmbLogNtf
00000001d3753e30 (__TEXT,__text) external _phNciNfc_SmbNtfTimeOutHandler
00000001d3790c14 (__TEXT,__text) external _phNciNfc_SpmiRetryWakeup
00000001d37d52d8 (__TEXT,__text) external _phNciNfc_StartDiscovery
00000001d378e6f8 (__TEXT,__text) external _phNciNfc_StateDummy2Idle
00000001d378e68c (__TEXT,__text) external _phNciNfc_StateDummy2Recv
00000001d378e5fc (__TEXT,__text) external _phNciNfc_StateIdle2Dummy
00000001d378e5b4 (__TEXT,__text) external _phNciNfc_StateIdle2Recv
00000001d378e644 (__TEXT,__text) external _phNciNfc_StateRecv2Dummy
00000001d37d8964 (__TEXT,__text) external _phNciNfc_StopRespWaitTimer
00000001d378cf54 (__TEXT,__text) external _phNciNfc_StopResponseTimer
00000001d3774b0c (__TEXT,__text) external _phNciNfc_StopTimer
00000001d37d3050 (__TEXT,__text) external _phNciNfc_StoreConfParams
00000001d3759578 (__TEXT,__text) external _phNciNfc_StoreDiscNtfParams
00000001d37d27e8 (__TEXT,__text) external _phNciNfc_StoreListenAParams
00000001d37d29dc (__TEXT,__text) external _phNciNfc_StoreListenBParams
00000001d37d2b74 (__TEXT,__text) external _phNciNfc_StoreListenFParams
00000001d37d2e10 (__TEXT,__text) external _phNciNfc_StoreListenIsoNfcDepParams
00000001d37597f0 (__TEXT,__text) external _phNciNfc_StoreNfcATechParams
00000001d37599cc (__TEXT,__text) external _phNciNfc_StoreNfcFTechParams
00000001d378c260 (__TEXT,__text) external _phNciNfc_StoreNfceeProtocols
00000001d37d2620 (__TEXT,__text) external _phNciNfc_StorePollABFParams
00000001d37d26bc (__TEXT,__text) external _phNciNfc_StorePollIsoNfcDepParams
00000001d37d3124 (__TEXT,__text) external _phNciNfc_StorePropParams
00000001d375a0b8 (__TEXT,__text) external _phNciNfc_StoreRemDevInfo
00000001d37d3b00 (__TEXT,__text) external _phNciNfc_StoreRfParams
00000001d3759648 (__TEXT,__text) external _phNciNfc_StoreRfTechParams
00000001d378c030 (__TEXT,__text) external _phNciNfc_StoreTlvInfo
00000001d378b5d8 (__TEXT,__text) external _phNciNfc_SvddCompleteSeq
00000001d378b46c (__TEXT,__text) external _phNciNfc_SvddOnCtrlCmd
00000001d378b52c (__TEXT,__text) external _phNciNfc_SvddOnCtrlRsp
00000001d37d7e04 (__TEXT,__text) external _phNciNfc_SwpSelfTest
00000001d375b3bc (__TEXT,__text) external _phNciNfc_SwpTestCompleteSequence
00000001d375bb20 (__TEXT,__text) external _phNciNfc_SwpTestNtfCb
00000001d3772e8c (__TEXT,__text) external _phNciNfc_T3TPollNtf
00000001d3773094 (__TEXT,__text) external _phNciNfc_T3TPollReq
00000001d3772758 (__TEXT,__text) external _phNciNfc_T3TPollResp
00000001d3773280 (__TEXT,__text) external _phNciNfc_T3TPollSequence
00000001d3773304 (__TEXT,__text) external _phNciNfc_T3tNtfTimeoutHandler
00000001d375a1a0 (__TEXT,__text) external _phNciNfc_TargetDiscoveryComplete
00000001d3757894 (__TEXT,__text) external _phNciNfc_TempReceiveCb
00000001d3794688 (__TEXT,__text) external _phNciNfc_TlvUtilsAddTlv
00000001d37948ac (__TEXT,__text) external _phNciNfc_TlvUtilsGetNxtTlv
00000001d37947f8 (__TEXT,__text) external _phNciNfc_TlvUtilsParseTLV
00000001d378fdb8 (__TEXT,__text) external _phNciNfc_TmlReadCommonCb
00000001d37d711c (__TEXT,__text) external _phNciNfc_Transceive
00000001d37cb564 (__TEXT,__text) external _phNciNfc_TrigRfOnPropCmd
00000001d37cb628 (__TEXT,__text) external _phNciNfc_TrigRfOnPropCmdRsp
00000001d37cb760 (__TEXT,__text) external _phNciNfc_TrigRfOnPropCmdSeqComplete
00000001d37d8bc8 (__TEXT,__text) external _phNciNfc_TriggerAssertCb
00000001d37d8c34 (__TEXT,__text) external _phNciNfc_TriggerNfccAssert
00000001d37d8300 (__TEXT,__text) external _phNciNfc_TriggerRfOnNtf
00000001d37d0794 (__TEXT,__text) external _phNciNfc_UpdateAidRtngParams
00000001d37640a0 (__TEXT,__text) external _phNciNfc_UpdateClosedLogConnInfo
00000001d37d9378 (__TEXT,__text) external _phNciNfc_UpdateCrcAppendFlag
00000001d37d92f4 (__TEXT,__text) external _phNciNfc_UpdateCrcChkFlag
00000001d37a4328 (__TEXT,__text) external _phNciNfc_UpdateDataToNode
00000001d3759b68 (__TEXT,__text) external _phNciNfc_UpdateDiscConfigParams
00000001d375758c (__TEXT,__text) external _phNciNfc_UpdateLstnMgmtRemDevInfo
00000001d3759a90 (__TEXT,__text) external _phNciNfc_UpdateNtfList
00000001d37d06ec (__TEXT,__text) external _phNciNfc_UpdateProtoRtngParams
00000001d3772fb8 (__TEXT,__text) external _phNciNfc_UpdateRemDevInf
00000001d37caf20 (__TEXT,__text) external _phNciNfc_UpdateRemDevInfo
00000001d37d3c7c (__TEXT,__text) external _phNciNfc_UpdateReqParamIDs
00000001d37d0644 (__TEXT,__text) external _phNciNfc_UpdateTechRtngParams
00000001d3773950 (__TEXT,__text) external _phNciNfc_UpdateUidInfo
00000001d37d0098 (__TEXT,__text) external _phNciNfc_ValidateAidBasedParams
00000001d37cec54 (__TEXT,__text) external _phNciNfc_ValidateCommonParams
00000001d3758f1c (__TEXT,__text) external _phNciNfc_ValidateDeActvType
00000001d37cdeec (__TEXT,__text) external _phNciNfc_ValidateDiscMapParams
00000001d3751888 (__TEXT,__text) external _phNciNfc_ValidateIfActParams
00000001d37517dc (__TEXT,__text) external _phNciNfc_ValidateIntfActvdNtf
00000001d3763a08 (__TEXT,__text) external _phNciNfc_ValidateLogConnInfo
00000001d37ceb40 (__TEXT,__text) external _phNciNfc_ValidateLstnIsoDepParams
00000001d37ce7bc (__TEXT,__text) external _phNciNfc_ValidateLstnNfcAParams
00000001d37ce8e8 (__TEXT,__text) external _phNciNfc_ValidateLstnNfcBParams
00000001d37cea04 (__TEXT,__text) external _phNciNfc_ValidateLstnNfcFParams
00000001d37ce004 (__TEXT,__text) external _phNciNfc_ValidateMode
00000001d37d8d50 (__TEXT,__text) external _phNciNfc_ValidateNciSendState
00000001d37cf4e4 (__TEXT,__text) external _phNciNfc_ValidateNxpExtnRfDiscConfigParams
00000001d37ce6cc (__TEXT,__text) external _phNciNfc_ValidatePollNfcDepParams
00000001d37ce62c (__TEXT,__text) external _phNciNfc_ValidatePollNfcFParams
00000001d37cf970 (__TEXT,__text) external _phNciNfc_ValidatePropConfigParams
00000001d37d0024 (__TEXT,__text) external _phNciNfc_ValidateProtoBasedParams
00000001d37511f8 (__TEXT,__text) external _phNciNfc_ValidateRfInterface
00000001d3751268 (__TEXT,__text) external _phNciNfc_ValidateRfProtocol
00000001d37512ec (__TEXT,__text) external _phNciNfc_ValidateRfTechMode
00000001d37ce2d0 (__TEXT,__text) external _phNciNfc_ValidateSetConfParams
00000001d37cfecc (__TEXT,__text) external _phNciNfc_ValidateSetRtngParams
00000001d37cf3e8 (__TEXT,__text) external _phNciNfc_ValidateSmbCfgParams
00000001d3758e2c (__TEXT,__text) external _phNciNfc_ValidateSuppDeActvType
00000001d37cf024 (__TEXT,__text) external _phNciNfc_ValidateSwpConfigParams
00000001d37ced88 (__TEXT,__text) external _phNciNfc_ValidateSysConfigParams
00000001d37731dc (__TEXT,__text) external _phNciNfc_ValidateT3TReqParams
00000001d37cffb0 (__TEXT,__text) external _phNciNfc_ValidateTechBasedParams
00000001d378c334 (__TEXT,__text) external _phNciNfc_VerifyNfceeProtocol
00000001d37ce058 (__TEXT,__text) external _phNciNfc_VerifyRfProtocols
00000001d37ce104 (__TEXT,__text) external _phNciNfc_VerifySupportedRfIntfs
00000001d37d049c (__TEXT,__text) external _phNciNfc_VerifySupportedRouting
00000001d37646c0 (__TEXT,__text) external _phNciNfc_WaitCreditTimerCb
00000001d37d9e20 (__TEXT,__text) external _phNciNfc_WaitForDeactvNtf
00000001d37544e4 (__TEXT,__text) external _phNciNfc_WtxNtfHandler
00000001d378cc8c (__TEXT,__text) external _phNciNfc_eSeSvddOnCtrl
00000001d3766ec8 (__TEXT,__text) external _phNciNfc_getSequenceLength
00000001d378bf00 (__TEXT,__text) external _phNfcNfc_NfceeGetDevIndex
                 (undefined) external _phOsalNf_GetTimestamp (from PN548_HAL)
                 (undefined) external _phOsalNfc_CloseLogFile (from PN548_HAL)
                 (undefined) external _phOsalNfc_DeInit (from PN548_HAL)
                 (undefined) external _phOsalNfc_Delay (from PN548_HAL)
                 (undefined) external _phOsalNfc_FreeLibrary (from PN548_HAL)
                 (undefined) external _phOsalNfc_FreeMemory (from PN548_HAL)
                 (undefined) external _phOsalNfc_GetMemory (from PN548_HAL)
                 (undefined) external _phOsalNfc_Init (from PN548_HAL)
                 (undefined) external _phOsalNfc_LoadLibrary (from PN548_HAL)
                 (undefined) external _phOsalNfc_LogFunc (from PN548_HAL)
                 (undefined) external _phOsalNfc_LogHexData (from PN548_HAL)
                 (undefined) external _phOsalNfc_LogStr (from PN548_HAL)
                 (undefined) external _phOsalNfc_LogU32 (from PN548_HAL)
                 (undefined) external _phOsalNfc_LogX32 (from PN548_HAL)
                 (undefined) external _phOsalNfc_LogX64 (from PN548_HAL)
                 (undefined) external _phOsalNfc_OpenLogFile (from PN548_HAL)
                 (undefined) external _phOsalNfc_RaiseException (from PN548_HAL)
                 (undefined) external _phOsalNfc_Timer_Create (from PN548_HAL)
