
/System/Library/PrivateFrameworks/CoreParsec.framework/parsec-fbf (for architecture x86_64):
                 (undefined) external _$s20PegasusConfiguration24FeedbackStreamDescriptorO9tableNameSSvg (from PegasusConfiguration)
                 (undefined) external _$s20PegasusConfiguration24FeedbackStreamDescriptorOMa (from PegasusConfiguration)
                 (undefined) external _$s20PegasusConfiguration24FeedbackStreamDescriptorOMn (from PegasusConfiguration)
                 (undefined) external _$s20PegasusConfiguration26KnownAggregationRecipeNameO22SpotlightFeatureReportyA2CmFWC (from PegasusConfiguration)
                 (undefined) external _$s20PegasusConfiguration26KnownAggregationRecipeNameO26SpotlightFeatureExtractionyA2CmFWC (from PegasusConfiguration)
                 (undefined) external _$s20PegasusConfiguration26KnownAggregationRecipeNameO8rawValueSSvg (from PegasusConfiguration)
                 (undefined) external _$s20PegasusConfiguration26KnownAggregationRecipeNameOMa (from PegasusConfiguration)
                 (undefined) external _$s20PegasusConfiguration26KnownAggregationRecipeNameOMn (from PegasusConfiguration)
                 (undefined) external _$s20PegasusConfiguration33PrimaryPersonaContainerPathLookupV4path3forS2S_tKFZ (from PegasusConfiguration)
                 (undefined) external _$s20PegasusConfiguration6ClientV4nameSSvg (from PegasusConfiguration)
                 (undefined) external _$s20PegasusConfiguration6ClientV4typeAA0C4TypeOvg (from PegasusConfiguration)
                 (undefined) external _$s20PegasusConfiguration6ClientV7parsecdACvgZ (from PegasusConfiguration)
                 (undefined) external _$s20PegasusConfiguration6ClientVMa (from PegasusConfiguration)
                 (undefined) external _$s20PegasusConfiguration6ClientVMn (from PegasusConfiguration)
                 (undefined) external _$s20PegasusConfiguration6ClientVyACSSSgcfC (from PegasusConfiguration)
                 (undefined) external _$s20PegasusConfiguration9UserAgentV10fullStringSSvg (from PegasusConfiguration)
                 (undefined) external _$s20PegasusConfiguration9UserAgentVMa (from PegasusConfiguration)
                 (undefined) external _$s21InternalSwiftProtobuf0C6StringVAA10MapKeyTypeAAWP (from InternalSwiftProtobuf)
                 (undefined) external _$s21InternalSwiftProtobuf0C6StringVAA12MapValueTypeAAWP (from InternalSwiftProtobuf)
                 (undefined) external _$s21InternalSwiftProtobuf0C6StringVMa (from InternalSwiftProtobuf)
                 (undefined) external _$s21InternalSwiftProtobuf14UnknownStorageV8traverse7visitoryxz_tKAA7VisitorRzlF (from InternalSwiftProtobuf)
                 (undefined) external _$s21InternalSwiftProtobuf14UnknownStorageVACycfC (from InternalSwiftProtobuf)
                 (undefined) external _$s21InternalSwiftProtobuf14UnknownStorageVMa (from InternalSwiftProtobuf)
                 (undefined) external _$s21InternalSwiftProtobuf14UnknownStorageVMn (from InternalSwiftProtobuf)
                 (undefined) external _$s21InternalSwiftProtobuf14UnknownStorageVSQAAMc (from InternalSwiftProtobuf)
                 (undefined) external _$s21InternalSwiftProtobuf19JSONEncodingOptionsVACycfC (from InternalSwiftProtobuf)
                 (undefined) external _$s21InternalSwiftProtobuf19JSONEncodingOptionsVMa (from InternalSwiftProtobuf)
                 (undefined) external _$s21InternalSwiftProtobuf19_ProtoNameProvidingMp (from InternalSwiftProtobuf)
                 (undefined) external _$s21InternalSwiftProtobuf19_ProtoNameProvidingP17_protobuf_nameMapAA01_eI0VvgZTq (from InternalSwiftProtobuf)
                 (undefined) external _$s21InternalSwiftProtobuf21BinaryDecodingOptionsVACycfC (from InternalSwiftProtobuf)
                 (undefined) external _$s21InternalSwiftProtobuf21BinaryDecodingOptionsVMa (from InternalSwiftProtobuf)
                 (undefined) external _$s21InternalSwiftProtobuf26_MessageImplementationBaseMp (from InternalSwiftProtobuf)
                 (undefined) external _$s21InternalSwiftProtobuf26_MessageImplementationBaseP29_protobuf_generated_isEqualTo5otherSbx_tFTq (from InternalSwiftProtobuf)
                 (undefined) external _$s21InternalSwiftProtobuf26_MessageImplementationBasePAA0D0Tb (from InternalSwiftProtobuf)
                 (undefined) external _$s21InternalSwiftProtobuf26_MessageImplementationBasePAAE29_protobuf_generated_isEqualTo5otherSbx_tF (from InternalSwiftProtobuf)
                 (undefined) external _$s21InternalSwiftProtobuf26_MessageImplementationBasePAAE9isEqualTo7messageSbAA0D0_p_tF (from InternalSwiftProtobuf)
                 (undefined) external _$s21InternalSwiftProtobuf26_MessageImplementationBasePSHTb (from InternalSwiftProtobuf)
                 (undefined) external _$s21InternalSwiftProtobuf4EnumMp (from InternalSwiftProtobuf)
                 (undefined) external _$s21InternalSwiftProtobuf4EnumP8rawValueSivgTq (from InternalSwiftProtobuf)
                 (undefined) external _$s21InternalSwiftProtobuf4EnumP8rawValuexSgSi_tcfCTq (from InternalSwiftProtobuf)
                 (undefined) external _$s21InternalSwiftProtobuf4EnumPAAE4hash4intoys6HasherVz_tF (from InternalSwiftProtobuf)
                 (undefined) external _$s21InternalSwiftProtobuf4EnumPSHTb (from InternalSwiftProtobuf)
                 (undefined) external _$s21InternalSwiftProtobuf4EnumPSYTb (from InternalSwiftProtobuf)
                 (undefined) external _$s21InternalSwiftProtobuf4EnumPxycfCTq (from InternalSwiftProtobuf)
                 (undefined) external _$s21InternalSwiftProtobuf7DecoderP14decodeMapField9fieldType5valueyAA01_cF0Vyqd__qd_0_Gm_SDy04BaseI0Qyd__AJQyd_0_GztKAA0f3KeyI0Rd__AA0f5ValueI0Rd_0_r0_lFTj (from InternalSwiftProtobuf)
                 (undefined) external _$s21InternalSwiftProtobuf7DecoderP15nextFieldNumberSiSgyKFTj (from InternalSwiftProtobuf)
                 (undefined) external _$s21InternalSwiftProtobuf7DecoderP23decodeSingularEnumField5valueyqd__Sgz_tKAA0G0Rd__Si8RawValueRtd__lFTj (from InternalSwiftProtobuf)
                 (undefined) external _$s21InternalSwiftProtobuf7DecoderP23decodeSingularEnumField5valueyqd__z_tKAA0G0Rd__Si8RawValueRtd__lFTj (from InternalSwiftProtobuf)
                 (undefined) external _$s21InternalSwiftProtobuf7DecoderP24decodeSingularBytesField5valuey10Foundation4DataVz_tKFTj (from InternalSwiftProtobuf)
                 (undefined) external _$s21InternalSwiftProtobuf7DecoderP24decodeSingularInt32Field5valueys0G0Vz_tKFTj (from InternalSwiftProtobuf)
                 (undefined) external _$s21InternalSwiftProtobuf7DecoderP24decodeSingularInt64Field5valueys0G0Vz_tKFTj (from InternalSwiftProtobuf)
                 (undefined) external _$s21InternalSwiftProtobuf7DecoderP25decodeSingularStringField5valueySSz_tKFTj (from InternalSwiftProtobuf)
                 (undefined) external _$s21InternalSwiftProtobuf7DecoderP26decodeRepeatedMessageField5valueySayqd__Gz_tKAA0G0Rd__lFTj (from InternalSwiftProtobuf)
                 (undefined) external _$s21InternalSwiftProtobuf7DecoderP26decodeSingularMessageField5valueyqd__Sgz_tKAA0G0Rd__lFTj (from InternalSwiftProtobuf)
                 (undefined) external _$s21InternalSwiftProtobuf7MessageMp (from InternalSwiftProtobuf)
                 (undefined) external _$s21InternalSwiftProtobuf7MessageP05protoD4NameSSvgZTq (from InternalSwiftProtobuf)
                 (undefined) external _$s21InternalSwiftProtobuf7MessageP06decodeD07decoderyqd__z_tKAA7DecoderRd__lFTq (from InternalSwiftProtobuf)
                 (undefined) external _$s21InternalSwiftProtobuf7MessageP13isInitializedSbvgTq (from InternalSwiftProtobuf)
                 (undefined) external _$s21InternalSwiftProtobuf7MessageP13unknownFieldsAA14UnknownStorageVvMTq (from InternalSwiftProtobuf)
                 (undefined) external _$s21InternalSwiftProtobuf7MessageP13unknownFieldsAA14UnknownStorageVvgTq (from InternalSwiftProtobuf)
                 (undefined) external _$s21InternalSwiftProtobuf7MessageP13unknownFieldsAA14UnknownStorageVvsTq (from InternalSwiftProtobuf)
                 (undefined) external _$s21InternalSwiftProtobuf7MessageP4hash4intoys6HasherVz_tFTq (from InternalSwiftProtobuf)
                 (undefined) external _$s21InternalSwiftProtobuf7MessageP8traverse7visitoryqd__z_tKAA7VisitorRd__lFTq (from InternalSwiftProtobuf)
                 (undefined) external _$s21InternalSwiftProtobuf7MessageP9isEqualTo7messageSbAaB_p_tFTq (from InternalSwiftProtobuf)
                 (undefined) external _$s21InternalSwiftProtobuf7MessagePAAE10jsonString7optionsSSAA19JSONEncodingOptionsV_tKF (from InternalSwiftProtobuf)
                 (undefined) external _$s21InternalSwiftProtobuf7MessagePAAE13isInitializedSbvg (from InternalSwiftProtobuf)
                 (undefined) external _$s21InternalSwiftProtobuf7MessagePAAE14serializedData10extensions7partial7optionsx10Foundation0F0V_AA12ExtensionMap_pSgSbAA21BinaryDecodingOptionsVtKcfC (from InternalSwiftProtobuf)
                 (undefined) external _$s21InternalSwiftProtobuf7MessagePAAE14serializedData7partial10Foundation0F0VSb_tKF (from InternalSwiftProtobuf)
                 (undefined) external _$s21InternalSwiftProtobuf7MessagePAAE16debugDescriptionSSvg (from InternalSwiftProtobuf)
                 (undefined) external _$s21InternalSwiftProtobuf7MessagePAAE4hash4intoys6HasherVz_tF (from InternalSwiftProtobuf)
                 (undefined) external _$s21InternalSwiftProtobuf7MessagePs28CustomDebugStringConvertibleTb (from InternalSwiftProtobuf)
                 (undefined) external _$s21InternalSwiftProtobuf7MessagePxycfCTq (from InternalSwiftProtobuf)
                 (undefined) external _$s21InternalSwiftProtobuf7VisitorP13visitMapField9fieldType5value0H6NumberyAA01_cF0Vyqd__qd_0_Gm_SDy04BaseI0Qyd__AKQyd_0_GSitKAA0f3KeyI0Rd__AA0f5ValueI0Rd_0_r0_lFTj (from InternalSwiftProtobuf)
                 (undefined) external _$s21InternalSwiftProtobuf7VisitorP22visitSingularEnumField5value11fieldNumberyqd___SitKAA0G0Rd__lFTj (from InternalSwiftProtobuf)
                 (undefined) external _$s21InternalSwiftProtobuf7VisitorP23visitSingularBytesField5value11fieldNumbery10Foundation4DataV_SitKFTj (from InternalSwiftProtobuf)
                 (undefined) external _$s21InternalSwiftProtobuf7VisitorP23visitSingularInt32Field5value11fieldNumberys0G0V_SitKFTj (from InternalSwiftProtobuf)
                 (undefined) external _$s21InternalSwiftProtobuf7VisitorP23visitSingularInt64Field5value11fieldNumberys0G0V_SitKFTj (from InternalSwiftProtobuf)
                 (undefined) external _$s21InternalSwiftProtobuf7VisitorP24visitSingularStringField5value11fieldNumberySS_SitKFTj (from InternalSwiftProtobuf)
                 (undefined) external _$s21InternalSwiftProtobuf7VisitorP25visitRepeatedMessageField5value11fieldNumberySayqd__G_SitKAA0G0Rd__lFTj (from InternalSwiftProtobuf)
                 (undefined) external _$s21InternalSwiftProtobuf7VisitorP25visitSingularMessageField5value11fieldNumberyqd___SitKAA0G0Rd__lFTj (from InternalSwiftProtobuf)
                 (undefined) external _$s21InternalSwiftProtobuf8_NameMapV0D11DescriptionO4sameyAEs12StaticStringV_tcAEmFWC (from InternalSwiftProtobuf)
                 (undefined) external _$s21InternalSwiftProtobuf8_NameMapV0D11DescriptionO8standardyAEs12StaticStringV_tcAEmFWC (from InternalSwiftProtobuf)
                 (undefined) external _$s21InternalSwiftProtobuf8_NameMapV0D11DescriptionOMa (from InternalSwiftProtobuf)
                 (undefined) external _$s21InternalSwiftProtobuf8_NameMapV0D11DescriptionOMn (from InternalSwiftProtobuf)
                 (undefined) external _$s21InternalSwiftProtobuf8_NameMapV17dictionaryLiteralACSi_AC0D11DescriptionOtd_tcfC (from InternalSwiftProtobuf)
                 (undefined) external _$s21InternalSwiftProtobuf8_NameMapVMa (from InternalSwiftProtobuf)
                 (undefined) external _$s24UnicodeScalarLiteralTypes013ExpressibleByabC0PTl (from libswiftCore)
                 (undefined) external _$s2os0A4_log_3dso0B04type_ys12StaticStringV_SVSgSo03OS_a1_B0CSo0a1_b1_D2_tas7CVarArg_pdtF (from libswiftos)
                 (undefined) external _$s2os0A4_log_3dso0B0__ySo0a1_B7_type_ta_SVSo03OS_a1_B0Cs12StaticStringVs7CVarArg_pdtF (from libswiftos)
                 (undefined) external _$s2os0A9_signpost_3dso3log4name0B2ID__ySo0a1_B7_type_ta_SVSo03OS_a1_D0Cs12StaticStringVAA010OSSignpostF0VALs7CVarArg_pdtF (from libswiftos)
                 (undefined) external _$s2os0A9_signpost_3dso3log4name0B2IDySo0a1_B7_type_ta_SVSo03OS_a1_D0Cs12StaticStringVAA010OSSignpostF0VtF (from libswiftos)
                 (undefined) external _$s2os12OSSignpostIDV3log6objectACSo03OS_a1_D0C_yXltcfC (from libswiftos)
                 (undefined) external _$s2os12OSSignpostIDV3logACSo03OS_a1_D0C_tcfC (from libswiftos)
                 (undefined) external _$s2os12OSSignpostIDV9exclusiveACvgZ (from libswiftos)
                 (undefined) external _$s2os12OSSignpostIDVMa (from libswiftos)
                 (undefined) external _$s2os12OSSignpostIDVMn (from libswiftos)
                 (undefined) external _$s2os21OSAllocatedUnfairLockVMn (from libswiftos)
                 (undefined) external _$s2os6LoggerV9logObjectSo03OS_a1_C0Cvg (from libswiftos)
                 (undefined) external _$s2os6LoggerV9subsystem8categoryACSS_SStcfC (from libswiftos)
                 (undefined) external _$s2os6LoggerVACycfC (from libswiftos)
                 (undefined) external _$s2os6LoggerVMa (from libswiftos)
                 (undefined) external _$s2os6LoggerVMn (from libswiftos)
                 (undefined) external _$s34ExtendedGraphemeClusterLiteralTypes013ExpressibleByabcD0PTl (from libswiftCore)
