000000025b8c8684 (__TEXT,__text) non-external +[CSSearchableIndex(PSUAdditions) psu_criticalIndexWithName:protectionClass:bundleIdentifier:]
000000025b780b70 (__TEXT,__text) non-external (was a private external) _get_enum_tag_for_layout_string 22ProactiveSummarization12FilterResultO6ReasonO
000000025b79e24c (__TEXT,__text) non-external (was a private external) _get_enum_tag_for_layout_string 22ProactiveSummarization12FilterResultO6ReasonOSg
000000025b79f9c0 (__TEXT,__text) non-external (was a private external) _get_enum_tag_for_layout_string 22ProactiveSummarization13UrgencyStatusO
000000025b81600c (__TEXT,__text) non-external (was a private external) _get_enum_tag_for_layout_string 22ProactiveSummarization14SpotlightIndexVSg
000000025b780b8c (__TEXT,__text) non-external (was a private external) _get_enum_tag_for_layout_string 22ProactiveSummarization15SpotlightWriterC23InMemoryMailResultCacheC0H0V4KindO
000000025b883934 (__TEXT,__text) non-external (was a private external) _get_enum_tag_for_layout_string 22ProactiveSummarization16BundleIdRedactorC6ResultO
000000025b7b1a68 (__TEXT,__text) non-external (was a private external) _get_enum_tag_for_layout_string 22ProactiveSummarization19MessageContentError33_EF1DB716D889276C42E85C11934D6C90LLO
000000025b78f3b4 (__TEXT,__text) non-external (was a private external) _get_enum_tag_for_layout_string 22ProactiveSummarization24InferenceEnvironmentInfoVSg
000000025b80113c (__TEXT,__text) non-external (was a private external) _get_enum_tag_for_layout_string 22ProactiveSummarization24ModelInputContentBuilderC20SearchableItemResultO
000000025b874280 (__TEXT,__text) non-external (was a private external) _get_enum_tag_for_layout_string So24PSUSummarizationPipelineC22ProactiveSummarizationE0dB12AvailabilityO
000000025b8e33d4 (__TEXT,__swift5_typeref) non-external (was a private external) _get_type_metadata 15Synchronization5MutexVy19CollectionsInternal17OrderedDictionaryVySS22ProactiveSummarization15SpotlightWriterC23InMemoryMailResultCacheC0N0VGG.6
000000025b8e3d20 (__TEXT,__swift5_typeref) non-external (was a private external) _get_type_metadata 15Synchronization5MutexVy19CollectionsInternal17OrderedDictionaryVySS22ProactiveSummarization24InMemoryContactNameCacheC6ResultVGG.2
000000025b8e57d4 (__TEXT,__swift5_typeref) non-external (was a private external) _get_type_metadata 15Synchronization5MutexVySDySaySSG22ProactiveSummarization19AvailabilityManagerC6Result33_E9FAF68AD61679E6FD6B32D14203C1CBLLVGG.9
                 (undefined) external _getpid (from libSystem)
                 (undefined) external _kEMSearchableIndexAttachmentIdentifierPrefix (from Email)
                 (undefined) external _kEMSearchableIndexRichLinkIdentifierPrefix (from Email)
                 (undefined) external _kSecRandomDefault (from Security)
                 (undefined) external _malloc_size (from libSystem)
                 (undefined) external _memcpy (from libSystem)
                 (undefined) external _memmove (from libSystem)
                 (undefined) external _objc_alloc (from libobjc)
                 (undefined) external _objc_allocWithZone (from libobjc)
                 (undefined) external _objc_autoreleasePoolPop (from libobjc)
                 (undefined) external _objc_autoreleasePoolPush (from libobjc)
                 (undefined) external _objc_autoreleaseReturnValue (from libobjc)
                 (undefined) external _objc_enumerationMutation (from libobjc)
                 (undefined) external _objc_getClass (from libobjc)
                 (undefined) external _objc_msgSend (from libobjc)
000000025b916920 (__TEXT,__objc_stubs) non-external (was a private external) _objc_msgSend$UUIDString
000000025b916940 (__TEXT,__objc_stubs) non-external (was a private external) _objc_msgSend$_currentUserActivityProxiesWithOptions:matching:completionHandler:
000000025b916960 (__TEXT,__objc_stubs) non-external (was a private external) _objc_msgSend$_fetchUserActivityWithUUID:completionHandler:
000000025b916980 (__TEXT,__objc_stubs) non-external (was a private external) _objc_msgSend$_hasLayoutInfo
000000025b9169a0 (__TEXT,__objc_stubs) non-external (was a private external) _objc_msgSend$_initWithName:protectionClass:bundleIdentifier:options:
000000025b9169c0 (__TEXT,__objc_stubs) non-external (was a private external) _objc_msgSend$_isAppVisibleWithBundleId:
000000025b9169e0 (__TEXT,__objc_stubs) non-external (was a private external) _objc_msgSend$_pas_filteredArrayWithTest:
000000025b916a00 (__TEXT,__objc_stubs) non-external (was a private external) _objc_msgSend$_setLaunchId:
000000025b916a20 (__TEXT,__objc_stubs) non-external (was a private external) _objc_msgSend$_updateModesWithIntelligentBreakthroughEnabled
000000025b916a40 (__TEXT,__objc_stubs) non-external (was a private external) _objc_msgSend$_visibilityForAppWithBundleId:completionHandler:
000000025b916a60 (__TEXT,__objc_stubs) non-external (was a private external) _objc_msgSend$addListener:withCompletionHandler:
000000025b916a80 (__TEXT,__objc_stubs) non-external (was a private external) _objc_msgSend$addObject:
000000025b916aa0 (__TEXT,__objc_stubs) non-external (was a private external) _objc_msgSend$allVIPEmailAddresses
000000025b916ac0 (__TEXT,__objc_stubs) non-external (was a private external) _objc_msgSend$allVIPWaitForResult
000000025b916ae0 (__TEXT,__objc_stubs) non-external (was a private external) _objc_msgSend$allowIntelligentManagement
000000025b916b00 (__TEXT,__objc_stubs) non-external (was a private external) _objc_msgSend$arrayWithObjects:count:
000000025b916b20 (__TEXT,__objc_stubs) non-external (was a private external) _objc_msgSend$bundleIdentifier
000000025b916b40 (__TEXT,__objc_stubs) non-external (was a private external) _objc_msgSend$code
000000025b916b60 (__TEXT,__objc_stubs) non-external (was a private external) _objc_msgSend$configuration
000000025b916b80 (__TEXT,__objc_stubs) non-external (was a private external) _objc_msgSend$conformsToProtocol:
000000025b916ba0 (__TEXT,__objc_stubs) non-external (was a private external) _objc_msgSend$containsObject:
000000025b916bc0 (__TEXT,__objc_stubs) non-external (was a private external) _objc_msgSend$copy
000000025b916be0 (__TEXT,__objc_stubs) non-external (was a private external) _objc_msgSend$count
000000025b916c00 (__TEXT,__objc_stubs) non-external (was a private external) _objc_msgSend$countByEnumeratingWithState:objects:count:
000000025b916c20 (__TEXT,__objc_stubs) non-external (was a private external) _objc_msgSend$dictionaryWithObjects:forKeys:count:
000000025b916c40 (__TEXT,__objc_stubs) non-external (was a private external) _objc_msgSend$enumerateKeysAndObjectsUsingBlock:
000000025b916c60 (__TEXT,__objc_stubs) non-external (was a private external) _objc_msgSend$errorWithDomain:code:userInfo:
000000025b916c80 (__TEXT,__objc_stubs) non-external (was a private external) _objc_msgSend$handleIntentWithCompletionHandler:
000000025b916ca0 (__TEXT,__objc_stubs) non-external (was a private external) _objc_msgSend$identifier
000000025b916cc0 (__TEXT,__objc_stubs) non-external (was a private external) _objc_msgSend$initWithDirectConnectionToMaild
000000025b916ce0 (__TEXT,__objc_stubs) non-external (was a private external) _objc_msgSend$initWithIntent:
000000025b916d00 (__TEXT,__objc_stubs) non-external (was a private external) _objc_msgSend$initWithRecipients:senders:searchTerms:attributes:dateTimeRange:identifiers:notificationIdentifiers:speakableGroupNames:conversationIdentifiers:
000000025b916d20 (__TEXT,__objc_stubs) non-external (was a private external) _objc_msgSend$initWithStartDate:endDate:onCalendar:inTimeZone:
000000025b916d40 (__TEXT,__objc_stubs) non-external (was a private external) _objc_msgSend$isEqualToString:
000000025b916d60 (__TEXT,__objc_stubs) non-external (was a private external) _objc_msgSend$messageEffectType
000000025b916d80 (__TEXT,__objc_stubs) non-external (was a private external) _objc_msgSend$messages
000000025b916da0 (__TEXT,__objc_stubs) non-external (was a private external) _objc_msgSend$mode
000000025b916dc0 (__TEXT,__objc_stubs) non-external (was a private external) _objc_msgSend$modeConfigurationsReturningError:
000000025b916de0 (__TEXT,__objc_stubs) non-external (was a private external) _objc_msgSend$notifyGroup:onQueue:withTimeout:block:
000000025b916e00 (__TEXT,__objc_stubs) non-external (was a private external) _objc_msgSend$removeAllObjects
000000025b916e20 (__TEXT,__objc_stubs) non-external (was a private external) _objc_msgSend$resumeWithCompletionHandler:
000000025b916e40 (__TEXT,__objc_stubs) non-external (was a private external) _objc_msgSend$sender
000000025b916e60 (__TEXT,__objc_stubs) non-external (was a private external) _objc_msgSend$serviceForClientIdentifier:
000000025b916e80 (__TEXT,__objc_stubs) non-external (was a private external) _objc_msgSend$setInterruptionHandler:
000000025b916ea0 (__TEXT,__objc_stubs) non-external (was a private external) _objc_msgSend$setRequestTimeoutInterval:
000000025b916ec0 (__TEXT,__objc_stubs) non-external (was a private external) _objc_msgSend$setRequiresTCC:
000000025b916ee0 (__TEXT,__objc_stubs) non-external (was a private external) _objc_msgSend$setTimeoutHandler:
000000025b916f00 (__TEXT,__objc_stubs) non-external (was a private external) _objc_msgSend$targetContentIdentifier
000000025b916f20 (__TEXT,__objc_stubs) non-external (was a private external) _objc_msgSend$uuid
000000025b916f40 (__TEXT,__objc_stubs) non-external (was a private external) _objc_msgSend$vipManager
                 (undefined) external _objc_msgSendSuper2 (from libobjc)
                 (undefined) external _objc_opt_class (from libobjc)
                 (undefined) external _objc_opt_isKindOfClass (from libobjc)
                 (undefined) external _objc_opt_new (from libobjc)
                 (undefined) external _objc_opt_self (from libobjc)
                 (undefined) external _objc_release (from libobjc)
                 (undefined) external _objc_retain (from libobjc)
                 (undefined) external _objc_retainAutorelease (from libobjc)
                 (undefined) external _objc_retainAutoreleaseReturnValue (from libobjc)
                 (undefined) external _objc_retainAutoreleasedReturnValue (from libobjc)
                 (undefined) external _objc_storeStrong (from libobjc)
                 (undefined) external _objc_sync_enter (from libobjc)
                 (undefined) external _objc_sync_exit (from libobjc)
                 (undefined) external _objc_unsafeClaimAutoreleasedReturnValue (from libobjc)
000000025b85cd78 (__TEXT,__text) non-external _objectdestroy.140Tm
000000025b81108c (__TEXT,__text) non-external _objectdestroy.27Tm
000000025b8108a0 (__TEXT,__text) non-external _objectdestroy.557Tm
000000025b810a0c (__TEXT,__text) non-external _objectdestroy.661Tm
000000025b810f50 (__TEXT,__text) non-external _objectdestroy.78Tm
000000025b8c1d30 (__TEXT,__text) non-external _objectdestroy.80Tm
000000025b7a3584 (__TEXT,__text) non-external _objectdestroyTm
000000025b825458 (__TEXT,__text) non-external _objectdestroyTm
000000025b85c5e0 (__TEXT,__text) non-external _objectdestroyTm
                 (undefined) external _os_log_create (from libSystem)
                 (undefined) external _os_log_type_enabled (from libSystem)
                 (undefined) external _os_transaction_create (from libSystem)
                 (undefined) external _os_unfair_lock_lock (from libSystem)
                 (undefined) external _os_unfair_lock_unlock (from libSystem)
                 (undefined) external _qos_class_self (from libSystem)
00000002979cd7b8 (__DATA_DIRTY,__bss) non-external _sharedInstance._pasExprOnceResult
00000002979cd7b0 (__DATA_DIRTY,__bss) non-external _sharedInstance._pasOnceToken2
                 (undefined) external _sqrt (from libSystem)
                 (undefined) external _swift_allocBox (from libswiftCore)
                 (undefined) external _swift_allocError (from libswiftCore)
                 (undefined) external _swift_allocObject (from libswiftCore)
                 (undefined) external _swift_allocateGenericClassMetadata (from libswiftCore)
                 (undefined) external _swift_arrayDestroy (from libswiftCore)
                 (undefined) external _swift_arrayInitWithCopy (from libswiftCore)
                 (undefined) external _swift_arrayInitWithTakeBackToFront (from libswiftCore)
                 (undefined) external _swift_arrayInitWithTakeFrontToBack (from libswiftCore)
                 (undefined) external _swift_asyncLet_begin (from libswift_Concurrency)
                 (undefined) external _swift_asyncLet_finish (from libswift_Concurrency)
                 (undefined) external _swift_beginAccess (from libswiftCore)
                 (undefined) external _swift_bridgeObjectRelease (from libswiftCore)
                 (undefined) external _swift_bridgeObjectRelease_n (from libswiftCore)
                 (undefined) external _swift_bridgeObjectRetain (from libswiftCore)
                 (undefined) external _swift_bridgeObjectRetain_n (from libswiftCore)
                 (undefined) external _swift_continuation_await (from libswift_Concurrency)
                 (undefined) external _swift_continuation_init (from libswift_Concurrency)
                 (undefined) external _swift_continuation_resume (from libswift_Concurrency)
                 (undefined) external _swift_continuation_throwingResume (from libswift_Concurrency)
                 (undefined) external _swift_continuation_throwingResumeWithError (from libswift_Concurrency)
                 (undefined) external _swift_cvw_allocateGenericValueMetadataWithLayoutString (from libswiftCore)
                 (undefined) external _swift_cvw_assignWithCopy (from libswiftCore)
                 (undefined) external _swift_cvw_assignWithTake (from libswiftCore)
                 (undefined) external _swift_cvw_destroy (from libswiftCore)
                 (undefined) external _swift_cvw_enumFn_getEnumTag (from libswiftCore)
                 (undefined) external _swift_cvw_initEnumMetadataMultiPayloadWithLayoutString (from libswiftCore)
                 (undefined) external _swift_cvw_initStructMetadataWithLayoutString (from libswiftCore)
                 (undefined) external _swift_cvw_initWithCopy (from libswiftCore)
                 (undefined) external _swift_cvw_initWithTake (from libswiftCore)
                 (undefined) external _swift_cvw_initializeBufferWithCopyOfBuffer (from libswiftCore)
                 (undefined) external _swift_cvw_instantiateLayoutString (from libswiftCore)
                 (undefined) external _swift_cvw_multiPayloadEnumGeneric_destructiveInjectEnumTag (from libswiftCore)
                 (undefined) external _swift_cvw_multiPayloadEnumGeneric_getEnumTag (from libswiftCore)
                 (undefined) external _swift_deallocClassInstance (from libswiftCore)
                 (undefined) external _swift_deallocObject (from libswiftCore)
                 (undefined) external _swift_deallocPartialClassInstance (from libswiftCore)
                 (undefined) external _swift_defaultActor_deallocate (from libswift_Concurrency)
                 (undefined) external _swift_defaultActor_destroy (from libswift_Concurrency)
                 (undefined) external _swift_defaultActor_initialize (from libswift_Concurrency)
                 (undefined) external _swift_deletedMethodError (from libswiftCore)
                 (undefined) external _swift_dynamicCast (from libswiftCore)
                 (undefined) external _swift_dynamicCastClass (from libswiftCore)
