00007ff80ddcf494 (__TEXT,__gcc_except_tab) non-external GCC_except_table0
00007ff80ddcf44c (__TEXT,__gcc_except_tab) non-external GCC_except_table10
00007ff80ddcf480 (__TEXT,__gcc_except_tab) non-external GCC_except_table20
00007ff80ddcf46c (__TEXT,__gcc_except_tab) non-external GCC_except_table25
00007ff80ddcf438 (__TEXT,__gcc_except_tab) non-external GCC_except_table26
00007ff80ddcf4bc (__TEXT,__gcc_except_tab) non-external GCC_except_table8
00007ff840fc0208 (__DATA_CONST,__const) external _kCVPixelBufferPoolScanUsedIOSurfaces
00007ff840fc01c8 (__DATA_CONST,__const) external _kCVPixelBufferPoolWorstCaseBytesPerRowKey
00007ff840fc01b8 (__DATA_CONST,__const) external _kCVPixelBufferPreferRealTimeCacheModeIfEveryoneDoesKey
00007ff840fc0548 (__DATA_CONST,__const) external _kCVPixelBufferProResRAWKey_BlackLevel
00007ff840fc0570 (__DATA_CONST,__const) external _kCVPixelBufferProResRAWKey_ColorMatrix
00007ff840fc0578 (__DATA_CONST,__const) external _kCVPixelBufferProResRAWKey_GainFactor
00007ff840fc0588 (__DATA_CONST,__const) external _kCVPixelBufferProResRAWKey_LargestDCQSS
00007ff840fc0590 (__DATA_CONST,__const) external _kCVPixelBufferProResRAWKey_MetadataExtension
00007ff840fc0580 (__DATA_CONST,__const) external _kCVPixelBufferProResRAWKey_RecommendedCrop
00007ff840fc0540 (__DATA_CONST,__const) external _kCVPixelBufferProResRAWKey_SenselSitingOffsets
00007ff840fc0568 (__DATA_CONST,__const) external _kCVPixelBufferProResRAWKey_WhiteBalanceBlueFactor
00007ff840fc0558 (__DATA_CONST,__const) external _kCVPixelBufferProResRAWKey_WhiteBalanceCCT
00007ff840fc0560 (__DATA_CONST,__const) external _kCVPixelBufferProResRAWKey_WhiteBalanceRedFactor
00007ff840fc0550 (__DATA_CONST,__const) external _kCVPixelBufferProResRAWKey_WhiteLevel
00007ff840fc0188 (__DATA_CONST,__const) external _kCVPixelBufferQDCompatibilityKey
00007ff840fc0228 (__DATA_CONST,__const) external _kCVPixelBufferRotationKey
00007ff840fc0538 (__DATA_CONST,__const) external _kCVPixelBufferVersatileBayerKey_BayerPattern
00007ff840fc00e0 (__DATA_CONST,__const) external _kCVPixelBufferWidthKey
00007ff840fc02d0 (__DATA_CONST,__const) external _kCVPixelFormatBitsPerBlock
00007ff840fc0330 (__DATA_CONST,__const) external _kCVPixelFormatBitsPerComponent
00007ff840fc02d8 (__DATA_CONST,__const) external _kCVPixelFormatBlackBlock
00007ff840fc02b8 (__DATA_CONST,__const) external _kCVPixelFormatBlockHeight
00007ff840fc02c0 (__DATA_CONST,__const) external _kCVPixelFormatBlockHorizontalAlignment
00007ff840fc02c8 (__DATA_CONST,__const) external _kCVPixelFormatBlockVerticalAlignment
00007ff840fc02b0 (__DATA_CONST,__const) external _kCVPixelFormatBlockWidth
00007ff840fc03c0 (__DATA_CONST,__const) external _kCVPixelFormatBytesPerCompressedTileHeader
00007ff840fc0310 (__DATA_CONST,__const) external _kCVPixelFormatCGBitmapContextCompatibility
00007ff840fc0328 (__DATA_CONST,__const) external _kCVPixelFormatCGBitmapInfo
00007ff840fc0318 (__DATA_CONST,__const) external _kCVPixelFormatCGImageCompatibility
00007ff840fc0290 (__DATA_CONST,__const) external _kCVPixelFormatCodecType
00007ff840fc0380 (__DATA_CONST,__const) external _kCVPixelFormatComponentRange
00007ff840fc0390 (__DATA_CONST,__const) external _kCVPixelFormatComponentRange_FullRange
00007ff840fc0388 (__DATA_CONST,__const) external _kCVPixelFormatComponentRange_VideoRange
00007ff840fc0398 (__DATA_CONST,__const) external _kCVPixelFormatComponentRange_WideRange
00007ff840fc03f0 (__DATA_CONST,__const) external _kCVPixelFormatComponents
00007ff840fc03b8 (__DATA_CONST,__const) external _kCVPixelFormatCompressedTileHeight
00007ff840fc03b0 (__DATA_CONST,__const) external _kCVPixelFormatCompressedTileWidth
00007ff840fc03a8 (__DATA_CONST,__const) external _kCVPixelFormatCompressionFootprint
00007ff840fc03e0 (__DATA_CONST,__const) external _kCVPixelFormatCompressionMetadataPatternSignallingConstant
00007ff840fc03d0 (__DATA_CONST,__const) external _kCVPixelFormatCompressionMetadataPatternSignallingUncompressed
00007ff840fc03a0 (__DATA_CONST,__const) external _kCVPixelFormatCompressionType
00007ff840fc0288 (__DATA_CONST,__const) external _kCVPixelFormatConstant
00007ff840fc02a0 (__DATA_CONST,__const) external _kCVPixelFormatContainsAlpha
00007ff840fc0358 (__DATA_CONST,__const) external _kCVPixelFormatContainsBayer
00007ff840fc0350 (__DATA_CONST,__const) external _kCVPixelFormatContainsGrayscale
00007ff840fc0348 (__DATA_CONST,__const) external _kCVPixelFormatContainsRGB
00007ff840fc0368 (__DATA_CONST,__const) external _kCVPixelFormatContainsRegroupedSenselArray
00007ff840fc0360 (__DATA_CONST,__const) external _kCVPixelFormatContainsSenselArray
00007ff840fc0370 (__DATA_CONST,__const) external _kCVPixelFormatContainsVersatileSenselArray
00007ff840fc0340 (__DATA_CONST,__const) external _kCVPixelFormatContainsYCbCr
00007ff840fc03d8 (__DATA_CONST,__const) external _kCVPixelFormatEquivalentUncompressedPixelFormat
00007ff840fc0378 (__DATA_CONST,__const) external _kCVPixelFormatExactRatioBetweenBytesPerRowOfPlanes
00007ff840fc0400 (__DATA_CONST,__const) external _kCVPixelFormatFillExtendedPixelsBlock
00007ff840fc03f8 (__DATA_CONST,__const) external _kCVPixelFormatFillExtendedPixelsCallback
00007ff840fc0298 (__DATA_CONST,__const) external _kCVPixelFormatFourCC
00007ff840fc02e0 (__DATA_CONST,__const) external _kCVPixelFormatHorizontalSubsampling
00007ff840fc03e8 (__DATA_CONST,__const) external _kCVPixelFormatMultiSlice
00007ff840fc0280 (__DATA_CONST,__const) external _kCVPixelFormatName
00007ff840fc0320 (__DATA_CONST,__const) external _kCVPixelFormatOpenGLCompatibility
00007ff840fc0338 (__DATA_CONST,__const) external _kCVPixelFormatOpenGLESCompatibility
00007ff840fc02f0 (__DATA_CONST,__const) external _kCVPixelFormatOpenGLFormat
00007ff840fc0300 (__DATA_CONST,__const) external _kCVPixelFormatOpenGLInternalFormat
00007ff840fc02f8 (__DATA_CONST,__const) external _kCVPixelFormatOpenGLType
00007ff840fc02a8 (__DATA_CONST,__const) external _kCVPixelFormatPlanes
00007ff840fc0308 (__DATA_CONST,__const) external _kCVPixelFormatQDCompatibility
00007ff840fc03c8 (__DATA_CONST,__const) external _kCVPixelFormatTiledAddressFormat
00007ff840fc02e8 (__DATA_CONST,__const) external _kCVPixelFormatVerticalSubsampling
00007ff840fc05a0 (__DATA_CONST,__const) non-external (was a private external) _kCVPrefixForUnrecognizedColorPrimariesCodePoint
00007ff840fc05a8 (__DATA_CONST,__const) non-external (was a private external) _kCVPrefixForUnrecognizedTransferFunctionCodePoint
00007ff840fc0598 (__DATA_CONST,__const) non-external (was a private external) _kCVPrefixForUnrecognizedYCbCrMatrixCodePoint
00007ff80ddcb5b8 (__TEXT,__const) external _kCVZeroTime
00007ff840fbdf20 (__DATA_CONST,__const) non-external (was a private external) _kConstantDescriptionkCVPixelFormatType_10VersatileBayerQuadPlanar
00007ff840fbcd10 (__DATA_CONST,__const) non-external (was a private external) _kConstantDescriptionkCVPixelFormatType_128RGBAFloat
00007ff840fbcc18 (__DATA_CONST,__const) non-external (was a private external) _kConstantDescriptionkCVPixelFormatType_128RGBAFloat_1
00007ff840fbcc78 (__DATA_CONST,__const) non-external (was a private external) _kConstantDescriptionkCVPixelFormatType_128RGBAFloat_11
00007ff840fbccb0 (__DATA_CONST,__const) non-external (was a private external) _kConstantDescriptionkCVPixelFormatType_128RGBAFloat_15
00007ff840fbcc28 (__DATA_CONST,__const) non-external (was a private external) _kConstantDescriptionkCVPixelFormatType_128RGBAFloat_16
00007ff840fbcc48 (__DATA_CONST,__const) non-external (was a private external) _kConstantDescriptionkCVPixelFormatType_128RGBAFloat_17
00007ff840fbcc80 (__DATA_CONST,__const) non-external (was a private external) _kConstantDescriptionkCVPixelFormatType_128RGBAFloat_19
00007ff840fbccb8 (__DATA_CONST,__const) non-external (was a private external) _kConstantDescriptionkCVPixelFormatType_128RGBAFloat_23
00007ff840fbcc58 (__DATA_CONST,__const) non-external (was a private external) _kConstantDescriptionkCVPixelFormatType_128RGBAFloat_24
00007ff840fbcc90 (__DATA_CONST,__const) non-external (was a private external) _kConstantDescriptionkCVPixelFormatType_128RGBAFloat_25
00007ff840fbccc8 (__DATA_CONST,__const) non-external (was a private external) _kConstantDescriptionkCVPixelFormatType_128RGBAFloat_27
00007ff840fbcc38 (__DATA_CONST,__const) non-external (was a private external) _kConstantDescriptionkCVPixelFormatType_128RGBAFloat_3
00007ff840fbcce8 (__DATA_CONST,__const) non-external (was a private external) _kConstantDescriptionkCVPixelFormatType_128RGBAFloat_31
00007ff840fbcc30 (__DATA_CONST,__const) non-external (was a private external) _kConstantDescriptionkCVPixelFormatType_128RGBAFloat_64
00007ff840fbcc50 (__DATA_CONST,__const) non-external (was a private external) _kConstantDescriptionkCVPixelFormatType_128RGBAFloat_65
00007ff840fbcc88 (__DATA_CONST,__const) non-external (was a private external) _kConstantDescriptionkCVPixelFormatType_128RGBAFloat_67
00007ff840fbcc70 (__DATA_CONST,__const) non-external (was a private external) _kConstantDescriptionkCVPixelFormatType_128RGBAFloat_7
00007ff840fbccc0 (__DATA_CONST,__const) non-external (was a private external) _kConstantDescriptionkCVPixelFormatType_128RGBAFloat_71
00007ff840fbcc60 (__DATA_CONST,__const) non-external (was a private external) _kConstantDescriptionkCVPixelFormatType_128RGBAFloat_72
00007ff840fbcc98 (__DATA_CONST,__const) non-external (was a private external) _kConstantDescriptionkCVPixelFormatType_128RGBAFloat_73
00007ff840fbccd0 (__DATA_CONST,__const) non-external (was a private external) _kConstantDescriptionkCVPixelFormatType_128RGBAFloat_75
00007ff840fbccf0 (__DATA_CONST,__const) non-external (was a private external) _kConstantDescriptionkCVPixelFormatType_128RGBAFloat_79
00007ff840fbcc20 (__DATA_CONST,__const) non-external (was a private external) _kConstantDescriptionkCVPixelFormatType_128RGBAFloat_8
00007ff840fbcc68 (__DATA_CONST,__const) non-external (was a private external) _kConstantDescriptionkCVPixelFormatType_128RGBAFloat_80
00007ff840fbcca0 (__DATA_CONST,__const) non-external (was a private external) _kConstantDescriptionkCVPixelFormatType_128RGBAFloat_81
00007ff840fbccd8 (__DATA_CONST,__const) non-external (was a private external) _kConstantDescriptionkCVPixelFormatType_128RGBAFloat_83
00007ff840fbccf8 (__DATA_CONST,__const) non-external (was a private external) _kConstantDescriptionkCVPixelFormatType_128RGBAFloat_87
00007ff840fbcca8 (__DATA_CONST,__const) non-external (was a private external) _kConstantDescriptionkCVPixelFormatType_128RGBAFloat_88
00007ff840fbcce0 (__DATA_CONST,__const) non-external (was a private external) _kConstantDescriptionkCVPixelFormatType_128RGBAFloat_89
00007ff840fbcc40 (__DATA_CONST,__const) non-external (was a private external) _kConstantDescriptionkCVPixelFormatType_128RGBAFloat_9
00007ff840fbcd00 (__DATA_CONST,__const) non-external (was a private external) _kConstantDescriptionkCVPixelFormatType_128RGBAFloat_91
00007ff840fbcd08 (__DATA_CONST,__const) non-external (was a private external) _kConstantDescriptionkCVPixelFormatType_128RGBAFloat_95
00007ff840fbcf78 (__DATA_CONST,__const) non-external (was a private external) _kConstantDescriptionkCVPixelFormatType_12BayerCompandedIn8_BGGR
00007ff840fbcf90 (__DATA_CONST,__const) non-external (was a private external) _kConstantDescriptionkCVPixelFormatType_12BayerCompandedIn8_GBRG
00007ff840fbcf80 (__DATA_CONST,__const) non-external (was a private external) _kConstantDescriptionkCVPixelFormatType_12BayerCompandedIn8_GRBG
00007ff840fbcf88 (__DATA_CONST,__const) non-external (was a private external) _kConstantDescriptionkCVPixelFormatType_12BayerCompandedIn8_RGGB
00007ff840fbe068 (__DATA_CONST,__const) non-external (was a private external) _kConstantDescriptionkCVPixelFormatType_12RGBLEPacked_R12L
00007ff840fbe070 (__DATA_CONST,__const) non-external (was a private external) _kConstantDescriptionkCVPixelFormatType_12RGBPacked_R12B
00007ff840fbdf00 (__DATA_CONST,__const) non-external (was a private external) _kConstantDescriptionkCVPixelFormatType_12RLSB_12G12BMSB
00007ff840fbdf18 (__DATA_CONST,__const) non-external (was a private external) _kConstantDescriptionkCVPixelFormatType_12VersatileBayerQuadPlanar
00007ff840fbc9e8 (__DATA_CONST,__const) non-external (was a private external) _kConstantDescriptionkCVPixelFormatType_14Bayer_BGGR
00007ff840fbc9f0 (__DATA_CONST,__const) non-external (was a private external) _kConstantDescriptionkCVPixelFormatType_14Bayer_GBRG
00007ff840fbc9d8 (__DATA_CONST,__const) non-external (was a private external) _kConstantDescriptionkCVPixelFormatType_14Bayer_GRBG
00007ff840fbc9e0 (__DATA_CONST,__const) non-external (was a private external) _kConstantDescriptionkCVPixelFormatType_14Bayer_RGGB
00007ff840fbcf40 (__DATA_CONST,__const) non-external (was a private external) _kConstantDescriptionkCVPixelFormatType_160BayerPacked10_BGGR
00007ff840fbcf58 (__DATA_CONST,__const) non-external (was a private external) _kConstantDescriptionkCVPixelFormatType_160BayerPacked10_GBRG
00007ff840fbcf48 (__DATA_CONST,__const) non-external (was a private external) _kConstantDescriptionkCVPixelFormatType_160BayerPacked10_GRBG
00007ff840fbcf50 (__DATA_CONST,__const) non-external (was a private external) _kConstantDescriptionkCVPixelFormatType_160BayerPacked10_RGGB
00007ff840fbc7a8 (__DATA_CONST,__const) non-external (was a private external) _kConstantDescriptionkCVPixelFormatType_16BE555
00007ff840fbc980 (__DATA_CONST,__const) non-external (was a private external) _kConstantDescriptionkCVPixelFormatType_16Gray
00007ff840fbdfc0 (__DATA_CONST,__const) non-external (was a private external) _kConstantDescriptionkCVPixelFormatType_16HalfVersatileSenselArray
00007ff840fbdfd0 (__DATA_CONST,__const) non-external (was a private external) _kConstantDescriptionkCVPixelFormatType_16HalfVersatileSenselArrayQuadPlanar
00007ff840fbdf08 (__DATA_CONST,__const) non-external (was a private external) _kConstantDescriptionkCVPixelFormatType_16VersatileBayer
00007ff840fbdf10 (__DATA_CONST,__const) non-external (was a private external) _kConstantDescriptionkCVPixelFormatType_16VersatileBayerQuadPlanar
00007ff840fbe060 (__DATA_CONST,__const) non-external (was a private external) _kConstantDescriptionkCVPixelFormatType_1VersatileSensel
00007ff840fbcf70 (__DATA_CONST,__const) non-external (was a private external) _kConstantDescriptionkCVPixelFormatType_224BayerPacked14_BGGR
00007ff840fbc7a0 (__DATA_CONST,__const) non-external (was a private external) _kConstantDescriptionkCVPixelFormatType_24RGB
00007ff840fbc798 (__DATA_CONST,__const) non-external (was a private external) _kConstantDescriptionkCVPixelFormatType_24RGB_1
00007ff840fbc988 (__DATA_CONST,__const) non-external (was a private external) _kConstantDescriptionkCVPixelFormatType_30RGB
00007ff840fbe028 (__DATA_CONST,__const) non-external (was a private external) _kConstantDescriptionkCVPixelFormatType_30RGBLEFullRange_8A_BiPlanar
00007ff840fbe010 (__DATA_CONST,__const) non-external (was a private external) _kConstantDescriptionkCVPixelFormatType_30RGBLEFullRange_8A_BiPlanar_196608
00007ff840fbe008 (__DATA_CONST,__const) non-external (was a private external) _kConstantDescriptionkCVPixelFormatType_30RGBLEFullRange_8A_BiPlanar_524288
00007ff840fbe018 (__DATA_CONST,__const) non-external (was a private external) _kConstantDescriptionkCVPixelFormatType_30RGBLEFullRange_8A_BiPlanar_589824
00007ff840fbe000 (__DATA_CONST,__const) non-external (was a private external) _kConstantDescriptionkCVPixelFormatType_30RGBLEFullRange_8A_BiPlanar_65536
00007ff840fbe020 (__DATA_CONST,__const) non-external (was a private external) _kConstantDescriptionkCVPixelFormatType_30RGBLEFullRange_8A_BiPlanar_720896
00007ff840fbcd60 (__DATA_CONST,__const) non-external (was a private external) _kConstantDescriptionkCVPixelFormatType_30RGBLEPackedWideGamut
00007ff840fbcd38 (__DATA_CONST,__const) non-external (was a private external) _kConstantDescriptionkCVPixelFormatType_30RGBLEPackedWideGamut_1
00007ff840fbcd48 (__DATA_CONST,__const) non-external (was a private external) _kConstantDescriptionkCVPixelFormatType_30RGBLEPackedWideGamut_3
00007ff840fbcd40 (__DATA_CONST,__const) non-external (was a private external) _kConstantDescriptionkCVPixelFormatType_30RGBLEPackedWideGamut_4
00007ff840fbcd50 (__DATA_CONST,__const) non-external (was a private external) _kConstantDescriptionkCVPixelFormatType_30RGBLEPackedWideGamut_5
00007ff840fbcd58 (__DATA_CONST,__const) non-external (was a private external) _kConstantDescriptionkCVPixelFormatType_30RGBLEPackedWideGamut_7
00007ff840fbcf38 (__DATA_CONST,__const) non-external (was a private external) _kConstantDescriptionkCVPixelFormatType_30RGBLE_8A_BiPlanar
00007ff840fbc990 (__DATA_CONST,__const) non-external (was a private external) _kConstantDescriptionkCVPixelFormatType_30RGBPad2Most
00007ff840fbdf48 (__DATA_CONST,__const) non-external (was a private external) _kConstantDescriptionkCVPixelFormatType_30RGB_DownscaledBayer
00007ff840fbc790 (__DATA_CONST,__const) non-external (was a private external) _kConstantDescriptionkCVPixelFormatType_32ARGB
00007ff840fbc788 (__DATA_CONST,__const) non-external (was a private external) _kConstantDescriptionkCVPixelFormatType_32ARGB_1
00007ff840fbc978 (__DATA_CONST,__const) non-external (was a private external) _kConstantDescriptionkCVPixelFormatType_32AlphaGray
00007ff840fbc778 (__DATA_CONST,__const) non-external (was a private external) _kConstantDescriptionkCVPixelFormatType_32BGRA
00007ff840fbc700 (__DATA_CONST,__const) non-external (was a private external) _kConstantDescriptionkCVPixelFormatType_32BGRA_1
00007ff840fbc748 (__DATA_CONST,__const) non-external (was a private external) _kConstantDescriptionkCVPixelFormatType_32BGRA_14
00007ff840fbc758 (__DATA_CONST,__const) non-external (was a private external) _kConstantDescriptionkCVPixelFormatType_32BGRA_15
00007ff840fbc710 (__DATA_CONST,__const) non-external (was a private external) _kConstantDescriptionkCVPixelFormatType_32BGRA_16
00007ff840fbc720 (__DATA_CONST,__const) non-external (was a private external) _kConstantDescriptionkCVPixelFormatType_32BGRA_17
