00007ffc15065650 (__TEXT,__text) non-external +[SiriAudioSpringBoardService isSystemApertureAvailable]
00007ffc151dc670 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic SDySS_____G 13SiriRemembers12HistoryStatsV
00007ffc151da794 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic SDySS_____G 16SiriAudioSupport12InstalledAppV
00007ffc151d9ad4 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic SDySS_____GIegg_ 13SiriRemembers12HistoryStatsV
00007ffc151d9ae6 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic SDySS_____GSg 13SiriRemembers12HistoryStatsV
00007ffc151d95ae (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic SDySS_____GSgIegg_ 13SiriRemembers12HistoryStatsV
00007ffc151d959a (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic SDySS_____GSgIegn_ 13SiriRemembers12HistoryStatsV
00007ffc151d9af4 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic SDySS_____GSgm 13SiriRemembers12HistoryStatsV
00007ffc151dbcc6 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic SDySS______pG So29MRQuickControlsUIControllableP
00007ffc151d9170 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic SDySSypG
00007ffc151db45e (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic SDySSypGSg
00007ffc151d9188 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic SDySSypGz_Xx
00007ffc151dc6bc (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic SDySiSDySSSiGG
00007ffc151dc1ca (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic SDySo18LNEntityIdentifierCSo7LNValueCGSg
00007ffc151db546 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic SDySo20_CDContextualKeyPathCSo15_CDContextValueCGSg
00007ffc151da7fc (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic SDy_____SdGSg s5Int64V
00007ffc151dc32e (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic SDy_____yXlG s11AnyHashableV
00007ffc151daf68 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic SDy_____ypG s11AnyHashableV
00007ffc151d9654 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic SDyx_____yq_GG 16SiriAudioSupport11AtomicValueC
00007ffc151d9006 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic SS
00007ffc151d99b2 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic SS3key_Sd5valuet
00007ffc151d9274 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic SS3key______5valuet 11SiriSignals11SignalValueO
00007ffc151dc67c (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic SS3key______5valuet 13SiriRemembers12HistoryStatsV
00007ffc151d9288 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic SS3key______5valuetSg 11SiriSignals11SignalValueO
00007ffc151dc65a (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic SS3key______5valuetSg 13SiriRemembers12HistoryStatsV
00007ffc151d929e (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic SS3key_yp5valuet
00007ffc151d9064 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic SSSg
00007ffc151dbc64 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic SSSgA2A______pSgIeggggg_ s5ErrorP
00007ffc151da284 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic SSSgIegg_
00007ffc151da1c8 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic SSSgIegn_
00007ffc151dae8c (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic SSSg______pSgIeggg_ s5ErrorP
00007ffc151dae82 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic SSSgz_Xx
00007ffc151d990a (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic SS_Sdt
00007ffc151d98f4 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic SS_Sit
00007ffc151d9252 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic SS______t 11SiriSignals11SignalValueO
00007ffc151daadc (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic SS______t 13SiriRemembers12HistoryStatsV
00007ffc151dc0cc (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic SS______t 16SiriAudioSupport20ResolutionResultTypeO
00007ffc151d9246 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic SS______tSg 11SiriSignals11SignalValueO
00007ffc151d98dc (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic SS_ypSgt
00007ffc151d9992 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic SS_ypt
00007ffc151db58e (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic SSm
00007ffc151dbc5a (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic SV
00007ffc151db538 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic SaySDySSypGG
00007ffc151db4e2 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic SaySDySSypGGSg
00007ffc151d90a0 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic SaySSG
00007ffc151d9384 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic SaySSGSg
00007ffc151dc180 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic SaySo18LNEntityIdentifierCG
00007ffc151dbb18 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic SaySo22AFServiceDeviceContextCGSgIegg_
00007ffc151dbb40 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic SaySo22AFServiceDeviceContextCGSgIegn_
00007ffc151dbbf8 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic SaySo8_DKEventCG
00007ffc151db2f2 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic Say_____G 11SiriKitFlow12ActivityTypeO
00007ffc151dba02 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic Say_____G 16IntelligenceFlow14MessagePayloadO12ClientActionV13ShimParameterO
00007ffc151d90fc (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic Say_____G 16SiriAudioSupport12InstalledAppV
00007ffc151db2b4 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic Say_____G 16SiriAudioSupport12NoticeEntityO
00007ffc151dc690 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic Say_____G 16SiriAudioSupport12PlaybackItemC
00007ffc151da720 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic Say_____G 16SiriAudioSupport12PlaybackItemC13ContentOriginO
00007ffc151da740 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic Say_____G 16SiriAudioSupport12PlaybackItemC6SchemeO
00007ffc151d9552 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic Say_____G 16SiriAudioSupport18PlaybackRepeatModeO
00007ffc151db9e8 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic Say_____G 16SiriAudioSupport21PlaybackQueueLocationO
00007ffc151dbda6 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic Say_____G 16SiriAudioSupport23SearchResultScopeEntityO
00007ffc151dba26 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic Say_____G 21SiriInformationSearch11AudioResultC
00007ffc151dba3c (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic Say_____G 21SiriInformationSearch15AudioExperienceC
00007ffc151d9166 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic Say_____G 8Dispatch0A13WorkItemFlagsV
00007ffc151d9080 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic Say_____GIegg_ 16SiriAudioSupport12InstalledAppV
00007ffc151d90dc (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic Say_____GIegg_ 16SiriAudioSupport21InstalledAppContainerV
00007ffc151dc170 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic Say_____GIegg_ 20SiriAudioIntentUtils0B9MediaItemV
00007ffc151d90ec (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic Say_____GIegn_ 16SiriAudioSupport21InstalledAppContainerV
00007ffc151dba1a (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic Say_____GSg 21SiriInformationSearch11AudioResultC
00007ffc151dba30 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic Say_____GSg 21SiriInformationSearch15AudioExperienceC
00007ffc151d8fde (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic Say_____GSgIegg_ 16SiriAudioSupport21InstalledAppContainerV
00007ffc151d90ca (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic Say_____GSgIegn_ 16SiriAudioSupport21InstalledAppContainerV
00007ffc151d9114 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic Say_____Gz_Xx 16SiriAudioSupport12InstalledAppV
00007ffc151d9268 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic Say______pG 16SiriAudioSupport9AppSignalP
00007ffc151d9b3c (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic Say______pGz_Xx 16SiriAudioSupport9AppSignalP
00007ffc151db322 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic Say______pXpG 16SiriAudioSupport16PlaybackHandlingP
00007ffc151dbff4 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic Say______pXpG 16SiriAudioSupport9AppSignalP
00007ffc151d9b2c (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic Say______pXpGSg 16SiriAudioSupport9AppSignalP
00007ffc151d9b1a (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic Say______pXpGz_Xx 16SiriAudioSupport9AppSignalP
00007ffc151db738 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic Say_____y__________GG s6ResultOsRi_zrlE 16SiriAudioSupport14NowPlayingInfoV AC0efG5ErrorO
00007ffc151dbe8e (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic Say_____y__________GGIegg_ s6ResultOsRi_zrlE 16SiriAudioSupport14NowPlayingInfoV AC0efG5ErrorO
00007ffc151db78c (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic Say_____y__________GGIegn_ s6ResultOsRi_zrlE 16SiriAudioSupport14NowPlayingInfoV AC0efG5ErrorO
00007ffc151db74e (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic Say_____y__________GGIegn_Iegg_ s6ResultOsRi_zrlE 16SiriAudioSupport14NowPlayingInfoV AC0efG5ErrorO
00007ffc151dbef0 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic Say_____y__________GGz_Xx s6ResultOsRi_zrlE 16SiriAudioSupport14NowPlayingInfoV AC0efG5ErrorO
00007ffc151dc4d8 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic SayxG
00007ffc151d9698 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic SayxSgG
00007ffc151d97b0 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic SayypGIegg_
00007ffc151da146 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic SayypGIegn_
00007ffc151db8de (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic SayyyYacG
00007ffc151d907c (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic Sb
00007ffc151d94b4 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic SbIegn_
00007ffc151d8ff6 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic SbIegy_
00007ffc151da42e (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic SbSg
00007ffc151dc534 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic SbSgIegn_
00007ffc151dc53e (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic SbSgm
00007ffc151d93d2 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic Sb_____SgIegn_Iegyg_ 16SiriAudioSupport26PlaybackCodeAndDescriptionV
00007ffc151d900a (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic ScA_pSg
00007ffc151dadaa (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic ScCySSSg_____G s5NeverO
00007ffc151dad98 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic ScCySSSg_____GSg s5NeverO
00007ffc151dc0d6 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic ScCySS______t_____G 16SiriAudioSupport20ResolutionResultTypeO s5NeverO
00007ffc151db902 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic ScGyytG
00007ffc151db8e8 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic ScP
00007ffc151d8ff0 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic ScPSg
00007ffc151d92b6 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic Sd
00007ffc151d9646 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic SdSg
00007ffc151dbee2 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic SfSg
00007ffc151d96a6 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic ShySSG
00007ffc151dc6b2 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic Shy_____G 16SiriAudioSupport23NowPlayingUsageProviderC5EventV
00007ffc151dc6f4 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic Shy_____GSgIegg_ 16SiriAudioSupport23NowPlayingUsageProviderC5EventV
00007ffc151d8f54 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic Si
00007ffc151db4ae (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic SiSg
00007ffc151da1e2 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic SiSgIegy_
00007ffc151d99f8 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic So11INMediaItemCSgIegg_
00007ffc151da8f6 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic So12SISchemaUUIDC
00007ffc151dae48 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic So13INMediaSearchCSg
00007ffc151d9de8 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic So13MPModelObjectCIgg_
