00007fff8691d0b0 (__DATA,__data) external _DefaultServerName
00007fff777d2b7c (__TEXT,__text) external _phNciNfc_GetSmbLogRsp
00007fff777d2d8c (__TEXT,__text) external _phNciNfc_GetSmbLogSeqComplete
00007fff77857095 (__TEXT,__text) external _phNciNfc_GetSwioPadVoltage
00007fff778502ab (__TEXT,__text) external _phNciNfc_GetT3tTagId
00007fff777f8db1 (__TEXT,__text) external _phNciNfc_GetTagTypeInfo
00007fff7785461f (__TEXT,__text) external _phNciNfc_GetTransitionValue
00007fff7784c660 (__TEXT,__text) external _phNciNfc_GetTxValRsp
00007fff7784c5a3 (__TEXT,__text) external _phNciNfc_GetTxValue
00007fff778577af (__TEXT,__text) external _phNciNfc_GetUserAreaAddress
00007fff777d33fb (__TEXT,__text) external _phNciNfc_GetUsrAreaAddrCmd
00007fff777d34ba (__TEXT,__text) external _phNciNfc_GetUsrAreaAddrRsp
00007fff777d3650 (__TEXT,__text) external _phNciNfc_GetUsrAreaAddrSeqComplete
00007fff777d3f52 (__TEXT,__text) external _phNciNfc_GetVasCodeCmd
00007fff777d4011 (__TEXT,__text) external _phNciNfc_GetVasCodeRsp
00007fff777d41ad (__TEXT,__text) external _phNciNfc_GetVasCodeSeqComplete
00007fff777f503f (__TEXT,__text) external _phNciNfc_H_MRTCalculate
00007fff777dbf24 (__TEXT,__text) external _phNciNfc_HandlePriorityDeactv
00007fff777d72df (__TEXT,__text) external _phNciNfc_HlmDbgLogNtf
00007fff777d7257 (__TEXT,__text) external _phNciNfc_HlmDbgLogNtfTimeOutHandler
00007fff7780e171 (__TEXT,__text) external _phNciNfc_IFPwrCtrlCmd
00007fff777e6c8e (__TEXT,__text) external _phNciNfc_IncrConnCredits
00007fff777ee3fb (__TEXT,__text) external _phNciNfc_Init
00007fff77852a08 (__TEXT,__text) external _phNciNfc_InitContext
00007fff777efb07 (__TEXT,__text) external _phNciNfc_InitGenErrorNtfCB
00007fff777ee194 (__TEXT,__text) external _phNciNfc_InitReset
00007fff7785261d (__TEXT,__text) external _phNciNfc_Initialise
00007fff777d5030 (__TEXT,__text) external _phNciNfc_InvokeCrcErrNtf
00007fff777d4f78 (__TEXT,__text) external _phNciNfc_InvokeUartCommnErrNtf
00007fff777f907b (__TEXT,__text) external _phNciNfc_Iso15693Receive
00007fff777f8e79 (__TEXT,__text) external _phNciNfc_Iso15693Send
00007fff7784acaf (__TEXT,__text) external _phNciNfc_IsoDepPresChkSequence
00007fff777f5138 (__TEXT,__text) external _phNciNfc_JewelInit
00007fff777da2ad (__TEXT,__text) external _phNciNfc_ListenMgmt
00007fff777dac61 (__TEXT,__text) external _phNciNfc_ListenMgmt_DeActivate
00007fff777e61e7 (__TEXT,__text) external _phNciNfc_LogConnClose
00007fff77825b79 (__TEXT,__text) external _phNciNfc_LogConnCloseResp
00007fff777e5f7b (__TEXT,__text) external _phNciNfc_LogConnCreate
00007fff777e6437 (__TEXT,__text) external _phNciNfc_LogConnGetConnId
00007fff777e6591 (__TEXT,__text) external _phNciNfc_LogConnGetCredits
00007fff778263d2 (__TEXT,__text) external _phNciNfc_LogConnGetCtxt
00007fff777e6668 (__TEXT,__text) external _phNciNfc_LogConnGetMaxPld
00007fff77825ccc (__TEXT,__text) external _phNciNfc_LogConnInit
00007fff77825e39 (__TEXT,__text) external _phNciNfc_LogConnNotifCB
00007fff7782590d (__TEXT,__text) external _phNciNfc_LogConnResp
00007fff777e616d (__TEXT,__text) external _phNciNfc_LogConnSequence
00007fff777e62ed (__TEXT,__text) external _phNciNfc_LogConnUpdateDestInfo
00007fff77855c3e (__TEXT,__text) external _phNciNfc_LogicalConnClose_CB
00007fff77855918 (__TEXT,__text) external _phNciNfc_LogicalConnOpen_CB
00007fff777d4e1c (__TEXT,__text) external _phNciNfc_LpcdTraceNtfHandler
00007fff7780e9dc (__TEXT,__text) external _phNciNfc_MfCreateAuthCmdHdr
00007fff7780e498 (__TEXT,__text) external _phNciNfc_MfCreateReadHdr
00007fff7780eaf4 (__TEXT,__text) external _phNciNfc_MfCreateSectorSelCmdHdr
00007fff7780e3a4 (__TEXT,__text) external _phNciNfc_MfCreateWriteHdr
00007fff7780e595 (__TEXT,__text) external _phNciNfc_MfCreateXchgDataHdr
00007fff7780c130 (__TEXT,__text) external _phNciNfc_ModeSet
00007fff777d6a6d (__TEXT,__text) external _phNciNfc_MuliTagStatusNtfHandler
00007fff77852379 (__TEXT,__text) external _phNciNfc_NciCtxInitialize
00007fff7783e238 (__TEXT,__text) external _phNciNfc_NfcIsoLstnRdrInit
00007fff777fab42 (__TEXT,__text) external _phNciNfc_NfcT3TLstnRdrInit
00007fff77853d2c (__TEXT,__text) external _phNciNfc_NfccRegNtfBeforeNciResetCmd
00007fff7780d771 (__TEXT,__text) external _phNciNfc_NfceeActionNtfHandler
00007fff7780d220 (__TEXT,__text) external _phNciNfc_NfceeConnCb
00007fff7780cc4d (__TEXT,__text) external _phNciNfc_NfceeDiscNtfHandler
00007fff7780d9d1 (__TEXT,__text) external _phNciNfc_NfceeDiscReqNtfHandler
00007fff7780c4af (__TEXT,__text) external _phNciNfc_NfceeDiscover
00007fff7780cade (__TEXT,__text) external _phNciNfc_NfceeDiscoverSequence
00007fff7780cb58 (__TEXT,__text) external _phNciNfc_NfceeMgmtSetModeTimeOutHandler
00007fff7780d0de (__TEXT,__text) external _phNciNfc_NfceeModeSetSequence
00007fff7780de6f (__TEXT,__text) external _phNciNfc_NfceeProcessRfActvtdNtf
00007fff7780dc34 (__TEXT,__text) external _phNciNfc_NfceeStoreTlv
00007fff7780dae6 (__TEXT,__text) external _phNciNfc_NfceeVerifyTlvParams
00007fff7780d158 (__TEXT,__text) external _phNciNfc_Nfcee_Connect
00007fff778532d1 (__TEXT,__text) external _phNciNfc_Nfcee_ModeSet
00007fff77852ff9 (__TEXT,__text) external _phNciNfc_Nfcee_StartDiscovery
00007fff77853168 (__TEXT,__text) external _phNciNfc_Nfcee_StopDiscovery
00007fff7783e2ff (__TEXT,__text) external _phNciNfc_Notify
00007fff77850436 (__TEXT,__text) external _phNciNfc_ParseSysAssertParams
00007fff7785035b (__TEXT,__text) external _phNciNfc_ParseSysClkParams
00007fff778502f5 (__TEXT,__text) external _phNciNfc_ParseSysConfigParams
00007fff77850550 (__TEXT,__text) external _phNciNfc_ParseSysParams
00007fff777e90a2 (__TEXT,__text) external _phNciNfc_PollMgmt
00007fff77855e03 (__TEXT,__text) external _phNciNfc_PrbsTest
00007fff777de395 (__TEXT,__text) external _phNciNfc_PrbsTestCompleteSequence
00007fff7785640c (__TEXT,__text) external _phNciNfc_PresenceChk
00007fff777ebd6b (__TEXT,__text) external _phNciNfc_PrintDiscNtfDescription
00007fff777ebc4c (__TEXT,__text) external _phNciNfc_PrintDiscPayLoadDescription
00007fff777ebf8a (__TEXT,__text) external _phNciNfc_PrintGetConfigRespDescription
00007fff777ecea1 (__TEXT,__text) external _phNciNfc_PrintGetRtngTableRespDescription
00007fff777ec9a0 (__TEXT,__text) external _phNciNfc_PrintInitRespDescription
00007fff777ed1a4 (__TEXT,__text) external _phNciNfc_PrintNfceeDiscreqNtfDescription
00007fff777edd96 (__TEXT,__text) external _phNciNfc_PrintNfceeProtocolDescription
00007fff777ec8ac (__TEXT,__text) external _phNciNfc_PrintResetRespDescription
00007fff777edf81 (__TEXT,__text) external _phNciNfc_PrintRfDevActNtfDescription
00007fff777ed378 (__TEXT,__text) external _phNciNfc_PrintRfInterfaceDescription
00007fff777ed4c4 (__TEXT,__text) external _phNciNfc_PrintRfRfProtocolDescription
00007fff777ed6a4 (__TEXT,__text) external _phNciNfc_PrintRfTechModeDescription
00007fff777ecd98 (__TEXT,__text) external _phNciNfc_PrintSetConfigRespDescription
00007fff777edc92 (__TEXT,__text) external _phNciNfc_PrintTechNfcALstnSpcfcParams
00007fff777ed90c (__TEXT,__text) external _phNciNfc_PrintTechNfcASpcfcParamsDescription
00007fff777edbec (__TEXT,__text) external _phNciNfc_PrintTechNfcBSpcfcParamsDescription
00007fff777edd14 (__TEXT,__text) external _phNciNfc_PrintTechNfcFLstnSpcfcParams
00007fff777eda8a (__TEXT,__text) external _phNciNfc_PrintTechNfcFSpcfcParamsDescription
00007fff777ede6c (__TEXT,__text) external _phNciNfc_PrintfNfceeDiscNtfDescription
00007fff777dc219 (__TEXT,__text) external _phNciNfc_ProcessActivatedIfDeActv
00007fff777dd053 (__TEXT,__text) external _phNciNfc_ProcessActvNtf
00007fff777d7732 (__TEXT,__text) external _phNciNfc_ProcessChipScopeLoggingNtf
00007fff7785250e (__TEXT,__text) external _phNciNfc_ProcessDataRsp
00007fff777dcea7 (__TEXT,__text) external _phNciNfc_ProcessDeActvNtf
00007fff777dbfcf (__TEXT,__text) external _phNciNfc_ProcessDeActvState
00007fff777dcb9c (__TEXT,__text) external _phNciNfc_ProcessDiscNtf
00007fff777db4a5 (__TEXT,__text) external _phNciNfc_ProcessDiscRsp
00007fff777d58e2 (__TEXT,__text) external _phNciNfc_ProcessExpModeStartedNtf
00007fff777d5861 (__TEXT,__text) external _phNciNfc_ProcessExpModeTxNtf
00007fff777d5169 (__TEXT,__text) external _phNciNfc_ProcessGenericErrNtf
00007fff777d5bff (__TEXT,__text) external _phNciNfc_ProcessGenericErrNtfMFC
00007fff777d6ca8 (__TEXT,__text) external _phNciNfc_ProcessGetPwrTrackDataNtf
00007fff7784edf9 (__TEXT,__text) external _phNciNfc_ProcessGetRtngNtf
00007fff777ee506 (__TEXT,__text) external _phNciNfc_ProcessInitRsp
00007fff777d5d58 (__TEXT,__text) external _phNciNfc_ProcessIntfErrNtf
00007fff777d56cf (__TEXT,__text) external _phNciNfc_ProcessModeSetDisableNtf
00007fff7780c1e9 (__TEXT,__text) external _phNciNfc_ProcessModeSetRsp
00007fff7780c556 (__TEXT,__text) external _phNciNfc_ProcessNfceeDiscoverRsp
00007fff777de2ff (__TEXT,__text) external _phNciNfc_ProcessPrbsTestRsp
00007fff777ee31c (__TEXT,__text) external _phNciNfc_ProcessResetRsp
00007fff778519db (__TEXT,__text) external _phNciNfc_ProcessRfParams
00007fff7784ef73 (__TEXT,__text) external _phNciNfc_ProcessRtngEntry
00007fff777eed2a (__TEXT,__text) external _phNciNfc_ProcessStandbyRsp
00007fff777d69a5 (__TEXT,__text) external _phNciNfc_ProcessSwioPadSensrNtf
00007fff777de039 (__TEXT,__text) external _phNciNfc_ProcessSwpTestRsp
00007fff777d5538 (__TEXT,__text) external _phNciNfc_ProcessSysEoOpNtf
00007fff777d5a10 (__TEXT,__text) external _phNciNfc_ProcessSysL1DbgMsgNtf
00007fff777d5ab5 (__TEXT,__text) external _phNciNfc_ProcessSysL2DbgMsgNtf
00007fff777d5b5a (__TEXT,__text) external _phNciNfc_ProcessSysL3DbgMsgNtf
00007fff777d7682 (__TEXT,__text) external _phNciNfc_ProcessSysLpcdDbgMsgNtf
00007fff778536f3 (__TEXT,__text) external _phNciNfc_PropConfigHsuBr
00007fff7784b9fc (__TEXT,__text) external _phNciNfc_ProtoIfMap
00007fff7784bab9 (__TEXT,__text) external _phNciNfc_ProtoIfMapRsp
00007fff777dacf4 (__TEXT,__text) external _phNciNfc_RdrAInit
00007fff777f01d4 (__TEXT,__text) external _phNciNfc_RdrBInit
00007fff77849eb6 (__TEXT,__text) external _phNciNfc_RdrDataXchgSequence
00007fff777f46c5 (__TEXT,__text) external _phNciNfc_RdrFInit
00007fff777f8c80 (__TEXT,__text) external _phNciNfc_RdrIso15693Init
00007fff777db0a0 (__TEXT,__text) external _phNciNfc_RdrKovioInit
00007fff7784996c (__TEXT,__text) external _phNciNfc_RdrMgmtInit
00007fff77849f30 (__TEXT,__text) external _phNciNfc_RdrMgmtRelease
00007fff77849c90 (__TEXT,__text) external _phNciNfc_RdrMgmtXchgData
00007fff77852b79 (__TEXT,__text) external _phNciNfc_ReInitialise
00007fff777d244c (__TEXT,__text) external _phNciNfc_ReadSwioPadVoltageCmd
00007fff777d252e (__TEXT,__text) external _phNciNfc_ReadSwioPadVoltageRsp
00007fff777d25f0 (__TEXT,__text) external _phNciNfc_ReadSwioPadVoltageSeqComplete
00007fff777da76c (__TEXT,__text) external _phNciNfc_ReceiveCb
00007fff777da446 (__TEXT,__text) external _phNciNfc_ReceiveData
00007fff777d61ed (__TEXT,__text) external _phNciNfc_ReceiveDataBufferCb
00007fff77836819 (__TEXT,__text) external _phNciNfc_Recv4AResp
00007fff778018c0 (__TEXT,__text) external _phNciNfc_Recv4BResp
00007fff8691cfd0 (__DATA,__data) non-external _phNciNfc_RecvConnector
00007fff777f4985 (__TEXT,__text) external _phNciNfc_RecvFelicaResp
00007fff777f5192 (__TEXT,__text) external _phNciNfc_RecvJewelResp
00007fff7780ebd8 (__TEXT,__text) external _phNciNfc_RecvMfResp
00007fff7788a3b0 (__TEXT,__const) non-external _phNciNfc_RecvState2Event
00007fff7788a3e0 (__TEXT,__const) non-external _phNciNfc_RecvState2State
00007fff8691f4a0 (__DATA,__bss) non-external _phNciNfc_RecvStateFptr
00007fff7780f2c8 (__TEXT,__text) external _phNciNfc_RecvStateHandler
00007fff8691cff0 (__DATA,__data) non-external _phNciNfc_RecvTransition
00007fff777ef42b (__TEXT,__text) external _phNciNfc_RegAllNtfs
00007fff777e6824 (__TEXT,__text) external _phNciNfc_RegForConnCredits
00007fff77855381 (__TEXT,__text) external _phNciNfc_RegUnRegSeEvent
00007fff77853abb (__TEXT,__text) external _phNciNfc_RegisterNotification
00007fff778560ce (__TEXT,__text) external _phNciNfc_Release
00007fff77810b70 (__TEXT,__text) external _phNciNfc_ReleaseMemory
00007fff7781099e (__TEXT,__text) external _phNciNfc_ReleaseNciHandle
00007fff77810915 (__TEXT,__text) external _phNciNfc_ReleaseNfceeCntx
00007fff77812420 (__TEXT,__text) external _phNciNfc_ResendTimerCb
00007fff77855f88 (__TEXT,__text) external _phNciNfc_Reset
00007fff77826182 (__TEXT,__text) external _phNciNfc_ResetLogConn
00007fff777efcad (__TEXT,__text) external _phNciNfc_ResetNtfCb
00007fff777dbe8c (__TEXT,__text) external _phNciNfc_RetrieveRemDevInfo
00007fff7780dcf2 (__TEXT,__text) external _phNciNfc_RfFieldInfoNtfHandler
00007fff777d6b35 (__TEXT,__text) external _phNciNfc_RfPllUnlockedNtfHandler
00007fff777d68c8 (__TEXT,__text) external _phNciNfc_RfPropReaderInfoNtfHandler
00007fff7780dde8 (__TEXT,__text) external _phNciNfc_RfRapduSentNtfHandler
00007fff7780fd0e (__TEXT,__text) external _phNciNfc_RspTimeOutCb
00007fff777d6018 (__TEXT,__text) external _phNciNfc_RssiStatsHandler
00007fff77855676 (__TEXT,__text) external _phNciNfc_SeEventCb
00007fff777dab94 (__TEXT,__text) external _phNciNfc_SeSendCb
00007fff777daa2e (__TEXT,__text) external _phNciNfc_SeSendData
00007fff777dc1a6 (__TEXT,__text) external _phNciNfc_SelectNtfTimeoutHandler
00007fff7783692b (__TEXT,__text) external _phNciNfc_Send4AData
00007fff77801b80 (__TEXT,__text) external _phNciNfc_Send4BData
00007fff777da969 (__TEXT,__text) external _phNciNfc_SendCb
00007fff77825a8a (__TEXT,__text) external _phNciNfc_SendConnCloseCmd
00007fff77825836 (__TEXT,__text) external _phNciNfc_SendConnOpenCmd
00007fff777da7f5 (__TEXT,__text) external _phNciNfc_SendData
00007fff777db3e4 (__TEXT,__text) external _phNciNfc_SendDiscSelCmd
00007fff777f9310 (__TEXT,__text) external _phNciNfc_SendEofDataPacket
00007fff777f4853 (__TEXT,__text) external _phNciNfc_SendFelicaReq
00007fff777f548c (__TEXT,__text) external _phNciNfc_SendJewelReq
00007fff7780e65e (__TEXT,__text) external _phNciNfc_SendMfReq
00007fff777de1d5 (__TEXT,__text) external _phNciNfc_SendPrbsTestCmd
00007fff777eeb8a (__TEXT,__text) external _phNciNfc_SendReset
00007fff777eec83 (__TEXT,__text) external _phNciNfc_SendStandbyCmd
00007fff777ddf94 (__TEXT,__text) external _phNciNfc_SendSwpTestCmd
00007fff777f4378 (__TEXT,__text) external _phNciNfc_SendT3TPollCmd
00007fff77852470 (__TEXT,__text) external _phNciNfc_SendTxData
00007fff777e8e6f (__TEXT,__text) external _phNciNfc_SeqHandler
00007fff777d4219 (__TEXT,__text) external _phNciNfc_SetChipScopeCmd
00007fff777d4416 (__TEXT,__text) external _phNciNfc_SetChipScopeComplete
00007fff777d434a (__TEXT,__text) external _phNciNfc_SetChipScopeRsp
00007fff7784b8bc (__TEXT,__text) external _phNciNfc_SetConfSignedRsp
00007fff7784b5a8 (__TEXT,__text) external _phNciNfc_SetConfig
00007fff778564f7 (__TEXT,__text) external _phNciNfc_SetConfigRaw
00007fff77854267 (__TEXT,__text) external _phNciNfc_SetConfigRfParameters
00007fff7784b65f (__TEXT,__text) external _phNciNfc_SetConfigRsp
00007fff7784c728 (__TEXT,__text) external _phNciNfc_SetConfigSequence
00007fff7784b7ff (__TEXT,__text) external _phNciNfc_SetConfigSigned
00007fff7785668c (__TEXT,__text) external _phNciNfc_SetConfigSignedRaw
00007fff777d4d6d (__TEXT,__text) external _phNciNfc_SetConnCredentials
00007fff77857e78 (__TEXT,__text) external _phNciNfc_SetDiscType
00007fff7780c76a (__TEXT,__text) external _phNciNfc_SetIFPwrCtrl
00007fff7780c88e (__TEXT,__text) external _phNciNfc_SetIFPwrCtrlCompleteSeq
00007fff7780c81c (__TEXT,__text) external _phNciNfc_SetIFPwrCtrlProc
00007fff77857afd (__TEXT,__text) external _phNciNfc_SetNfccParams
00007fff777efd8e (__TEXT,__text) external _phNciNfc_SetNumWakeupByte
00007fff77853586 (__TEXT,__text) external _phNciNfc_SetPowerMode
00007fff777ef3b1 (__TEXT,__text) external _phNciNfc_SetPwrModeSequence
00007fff777de40d (__TEXT,__text) external _phNciNfc_SetRfCalDataCmd
00007fff777de56f (__TEXT,__text) external _phNciNfc_SetRfCalDataCompleteSequence
00007fff777de4b4 (__TEXT,__text) external _phNciNfc_SetRfCalDataRsp
00007fff77856d87 (__TEXT,__text) external _phNciNfc_SetRfCalSignedData
00007fff7784e258 (__TEXT,__text) external _phNciNfc_SetRtngCmdHandler
00007fff7784bee7 (__TEXT,__text) external _phNciNfc_SetRtngConfig
00007fff7784bfa4 (__TEXT,__text) external _phNciNfc_SetRtngConfigRsp
00007fff7784c89c (__TEXT,__text) external _phNciNfc_SetRtngConfigSequence
00007fff7785492f (__TEXT,__text) external _phNciNfc_SetRtngTableConfig
00007fff777d3c5d (__TEXT,__text) external _phNciNfc_SetVasCodeCmd
00007fff777d3e32 (__TEXT,__text) external _phNciNfc_SetVasCodeRsp
00007fff777d3ef9 (__TEXT,__text) external _phNciNfc_SetVasCodeSeqComplete
00007fff7784cff2 (__TEXT,__text) external _phNciNfc_SetconfEntryCheck
00007fff777d7004 (__TEXT,__text) external _phNciNfc_SmbLogNtf
00007fff777d6dba (__TEXT,__text) external _phNciNfc_SmbNtfTimeOutHandler
00007fff77811fa6 (__TEXT,__text) external _phNciNfc_SpmiRetryWakeup
00007fff77852dcf (__TEXT,__text) external _phNciNfc_StartDiscovery
00007fff7780fb45 (__TEXT,__text) external _phNciNfc_StateDummy2Idle
00007fff7780fae8 (__TEXT,__text) external _phNciNfc_StateDummy2Recv
00007fff7780fa74 (__TEXT,__text) external _phNciNfc_StateIdle2Dummy
00007fff7780fa3a (__TEXT,__text) external _phNciNfc_StateIdle2Recv
00007fff7780faae (__TEXT,__text) external _phNciNfc_StateRecv2Dummy
00007fff77856941 (__TEXT,__text) external _phNciNfc_StopRespWaitTimer
00007fff7780e30c (__TEXT,__text) external _phNciNfc_StopResponseTimer
00007fff777f6803 (__TEXT,__text) external _phNciNfc_StopTimer
00007fff77850e50 (__TEXT,__text) external _phNciNfc_StoreConfParams
00007fff777dc399 (__TEXT,__text) external _phNciNfc_StoreDiscNtfParams
00007fff778507ac (__TEXT,__text) external _phNciNfc_StoreListenAParams
00007fff7785092c (__TEXT,__text) external _phNciNfc_StoreListenBParams
00007fff77850a54 (__TEXT,__text) external _phNciNfc_StoreListenFParams
00007fff77850c6c (__TEXT,__text) external _phNciNfc_StoreListenIsoNfcDepParams
00007fff777dc5b0 (__TEXT,__text) external _phNciNfc_StoreNfcATechParams
00007fff777dc75c (__TEXT,__text) external _phNciNfc_StoreNfcFTechParams
00007fff7780d659 (__TEXT,__text) external _phNciNfc_StoreNfceeProtocols
00007fff77850667 (__TEXT,__text) external _phNciNfc_StorePollABFParams
00007fff778506d5 (__TEXT,__text) external _phNciNfc_StorePollIsoNfcDepParams
00007fff77850ee9 (__TEXT,__text) external _phNciNfc_StorePropParams
00007fff777dcd74 (__TEXT,__text) external _phNciNfc_StoreRemDevInfo
00007fff77851626 (__TEXT,__text) external _phNciNfc_StoreRfParams
00007fff777dc44b (__TEXT,__text) external _phNciNfc_StoreRfTechParams
00007fff7780d444 (__TEXT,__text) external _phNciNfc_StoreTlvInfo
00007fff7780ca61 (__TEXT,__text) external _phNciNfc_SvddCompleteSeq
00007fff7780c90b (__TEXT,__text) external _phNciNfc_SvddOnCtrlCmd
00007fff7780c9bd (__TEXT,__text) external _phNciNfc_SvddOnCtrlRsp
00007fff77855cf9 (__TEXT,__text) external _phNciNfc_SwpSelfTest
00007fff777de0cf (__TEXT,__text) external _phNciNfc_SwpTestCompleteSequence
00007fff777de7e1 (__TEXT,__text) external _phNciNfc_SwpTestNtfCb
00007fff777f4b90 (__TEXT,__text) external _phNciNfc_T3TPollNtf
00007fff777f4d94 (__TEXT,__text) external _phNciNfc_T3TPollReq
00007fff777f4441 (__TEXT,__text) external _phNciNfc_T3TPollResp
00007fff777f4f6a (__TEXT,__text) external _phNciNfc_T3TPollSequence
00007fff777f4fe4 (__TEXT,__text) external _phNciNfc_T3tNtfTimeoutHandler
00007fff777dce27 (__TEXT,__text) external _phNciNfc_TargetDiscoveryComplete
00007fff777da679 (__TEXT,__text) external _phNciNfc_TempReceiveCb
00007fff77815afc (__TEXT,__text) external _phNciNfc_TlvUtilsAddTlv
00007fff77815cfe (__TEXT,__text) external _phNciNfc_TlvUtilsGetNxtTlv
00007fff77815c5f (__TEXT,__text) external _phNciNfc_TlvUtilsParseTLV
00007fff778111f5 (__TEXT,__text) external _phNciNfc_TmlReadCommonCb
00007fff77854fdb (__TEXT,__text) external _phNciNfc_Transceive
00007fff7784a14c (__TEXT,__text) external _phNciNfc_TrigRfOnPropCmd
00007fff7784a207 (__TEXT,__text) external _phNciNfc_TrigRfOnPropCmdRsp
00007fff7784a324 (__TEXT,__text) external _phNciNfc_TrigRfOnPropCmdSeqComplete
00007fff77856b9f (__TEXT,__text) external _phNciNfc_TriggerAssertCb
00007fff77856c03 (__TEXT,__text) external _phNciNfc_TriggerNfccAssert
00007fff77856219 (__TEXT,__text) external _phNciNfc_TriggerRfOnNtf
00007fff7784e872 (__TEXT,__text) external _phNciNfc_UpdateAidRtngParams
00007fff777e64f8 (__TEXT,__text) external _phNciNfc_UpdateClosedLogConnInfo
00007fff7785736f (__TEXT,__text) external _phNciNfc_UpdateCrcAppendFlag
00007fff778572fc (__TEXT,__text) external _phNciNfc_UpdateCrcChkFlag
00007fff77824dda (__TEXT,__text) external _phNciNfc_UpdateDataToNode
00007fff777dc8a8 (__TEXT,__text) external _phNciNfc_UpdateDiscConfigParams
00007fff777da363 (__TEXT,__text) external _phNciNfc_UpdateLstnMgmtRemDevInfo
00007fff777dc801 (__TEXT,__text) external _phNciNfc_UpdateNtfList
00007fff7784e7ec (__TEXT,__text) external _phNciNfc_UpdateProtoRtngParams
00007fff777f4cbd (__TEXT,__text) external _phNciNfc_UpdateRemDevInf
00007fff77849acc (__TEXT,__text) external _phNciNfc_UpdateRemDevInfo
00007fff77851755 (__TEXT,__text) external _phNciNfc_UpdateReqParamIDs
00007fff7784e766 (__TEXT,__text) external _phNciNfc_UpdateTechRtngParams
00007fff777f5697 (__TEXT,__text) external _phNciNfc_UpdateUidInfo
00007fff7784e1e8 (__TEXT,__text) external _phNciNfc_ValidateAidBasedParams
00007fff7784d401 (__TEXT,__text) external _phNciNfc_ValidateCommonParams
00007fff777dbd88 (__TEXT,__text) external _phNciNfc_ValidateDeActvType
00007fff7784c990 (__TEXT,__text) external _phNciNfc_ValidateDiscMapParams
00007fff777d4a32 (__TEXT,__text) external _phNciNfc_ValidateIfActParams
00007fff777d49ac (__TEXT,__text) external _phNciNfc_ValidateIntfActvdNtf
00007fff777e5eb3 (__TEXT,__text) external _phNciNfc_ValidateLogConnInfo
00007fff7784d366 (__TEXT,__text) external _phNciNfc_ValidateLstnIsoDepParams
00007fff7784d165 (__TEXT,__text) external _phNciNfc_ValidateLstnNfcAParams
00007fff7784d20d (__TEXT,__text) external _phNciNfc_ValidateLstnNfcBParams
00007fff7784d2a9 (__TEXT,__text) external _phNciNfc_ValidateLstnNfcFParams
00007fff7784caaf (__TEXT,__text) external _phNciNfc_ValidateMode
00007fff77856d20 (__TEXT,__text) external _phNciNfc_ValidateNciSendState
00007fff7784d990 (__TEXT,__text) external _phNciNfc_ValidateNxpExtnRfDiscConfigParams
00007fff7784d0b8 (__TEXT,__text) external _phNciNfc_ValidatePollNfcDepParams
00007fff7784d043 (__TEXT,__text) external _phNciNfc_ValidatePollNfcFParams
00007fff7784dc8e (__TEXT,__text) external _phNciNfc_ValidatePropConfigParams
00007fff7784e194 (__TEXT,__text) external _phNciNfc_ValidateProtoBasedParams
00007fff777d446f (__TEXT,__text) external _phNciNfc_ValidateRfInterface
00007fff777d44c5 (__TEXT,__text) external _phNciNfc_ValidateRfProtocol
00007fff777d4529 (__TEXT,__text) external _phNciNfc_ValidateRfTechMode
00007fff7784cd14 (__TEXT,__text) external _phNciNfc_ValidateSetConfParams
00007fff7784e075 (__TEXT,__text) external _phNciNfc_ValidateSetRtngParams
00007fff7784d8f5 (__TEXT,__text) external _phNciNfc_ValidateSmbCfgParams
00007fff777dbcd2 (__TEXT,__text) external _phNciNfc_ValidateSuppDeActvType
00007fff7784d6fb (__TEXT,__text) external _phNciNfc_ValidateSwpConfigParams
00007fff7784d4ae (__TEXT,__text) external _phNciNfc_ValidateSysConfigParams
00007fff777f4ef2 (__TEXT,__text) external _phNciNfc_ValidateT3TReqParams
00007fff7784e140 (__TEXT,__text) external _phNciNfc_ValidateTechBasedParams
00007fff7780d720 (__TEXT,__text) external _phNciNfc_VerifyNfceeProtocol
00007fff7784cafd (__TEXT,__text) external _phNciNfc_VerifyRfProtocols
00007fff7784cb9c (__TEXT,__text) external _phNciNfc_VerifySupportedRfIntfs
00007fff7784e5d7 (__TEXT,__text) external _phNciNfc_VerifySupportedRouting
00007fff777e6aa6 (__TEXT,__text) external _phNciNfc_WaitCreditTimerCb
00007fff77857ea1 (__TEXT,__text) external _phNciNfc_WaitForDeactvNtf
00007fff777d7511 (__TEXT,__text) external _phNciNfc_WtxNtfHandler
00007fff7780dfd6 (__TEXT,__text) external _phNciNfc_eSeSvddOnCtrl
00007fff777e9043 (__TEXT,__text) external _phNciNfc_getSequenceLength
00007fff7780d369 (__TEXT,__text) external _phNfcNfc_NfceeGetDevIndex
                 (undefined) external _phOsalNf_GetTimestamp (from PN548_HAL)
                 (undefined) external _phOsalNfc_CloseLogFile (from PN548_HAL)
                 (undefined) external _phOsalNfc_DeInit (from PN548_HAL)
                 (undefined) external _phOsalNfc_Delay (from PN548_HAL)
                 (undefined) external _phOsalNfc_FreeLibrary (from PN548_HAL)
                 (undefined) external _phOsalNfc_FreeMemory (from PN548_HAL)
                 (undefined) external _phOsalNfc_GetMemory (from PN548_HAL)
                 (undefined) external _phOsalNfc_Init (from PN548_HAL)
                 (undefined) external _phOsalNfc_LoadLibrary (from PN548_HAL)
